stage_id,group_id,spot_mod,battle_time,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,target_list/0,wave_data/0/wave_path,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_path,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/2/wave_path,wave_data/2/private_monster_count,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,wave_data/3/wave_path,wave_data/3/private_monster_count,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,wave_data/4/wave_path,wave_data/4/private_monster_count,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,wave_data/5/wave_path,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,close_monster_count,mid_monster_count,far_monster_count,wave_data/1/private_monster_count,wave_data/6/wave_path,wave_data/6/private_monster_count,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,wave_data/5/private_monster_count,mod_value,wave_data/7/wave_path,wave_data/7/private_monster_count,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type,wave_data/8/wave_path,wave_data/8/private_monster_count,wave_data/8/wave_monster_list/0/wave_monster_id,wave_data/8/wave_monster_list/0/spawn_type,wave_data/8/wave_monster_list/1/wave_monster_id,wave_data/8/wave_monster_list/1/spawn_type,wave_data/8/wave_monster_list/2/wave_monster_id,wave_data/8/wave_monster_list/2/spawn_type,wave_data/8/wave_monster_list/3/wave_monster_id,wave_data/8/wave_monster_list/3/spawn_type,wave_data/9/wave_path,wave_data/9/private_monster_count,wave_data/9/wave_monster_list/0/wave_monster_id,wave_data/9/wave_monster_list/0/spawn_type,wave_data/9/wave_monster_list/1/wave_monster_id,wave_data/9/wave_monster_list/1/spawn_type,wave_data/9/wave_monster_list/2/wave_monster_id,wave_data/9/wave_monster_list/2/spawn_type,wave_data/9/wave_monster_list/3/wave_monster_id,wave_data/9/wave_monster_list/3/spawn_type
7040020,wave_campaign_hard_016,Campaign,90,5,true,false,point_grd_motherwhalefield_002,point_fly_motherwhalefield_002,sbg_motherwhalefield_002,MotherwhaleField,Night,ibg_motherwhalefield_001,1320010111,path_grd_mid_small_002,1220040111,Jump,1220040111,Jump,1220040111,Jump,2220040111,Dash,path_grd_far_elite1_803,2220010111,Drop,2220010111,Drop,2220040111,Drop,1320010211,Drop,path_grd_mid_small_055,10,1220040111,Dash,1220040111,Dash,1220040111,Dash,1220050111,Dash,path_grd_far_elite1_803,0,2220010111,Drop,2220010111,Drop,2220040111,Drop,1320010111,Drop,path_grd_mid_small_070,7,1220040111,Jump,1220050111,Jump,1220040111,Jump,2220040111,Dash,path_grd_mid_small_043,2220010111,Drop,1220050111,Drop,2220010111,Drop,2220010111,Drop,0,23,19,6,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7040021,wave_campaign_hard_016,Campaign,90,5,true,false,point_grd_motherwhalefield_003,point_fly_motherwhalefield_003,sbg_motherwhalefield_003,MotherwhaleField,Night,ibg_motherwhalefield_001,1320060111,path_grd_mid_small_055,2220010111,Drop,2220010111,Drop,2220010111,Drop,2220010111,Drop,path_grd_mid_elite3_814,2220020111,Dash,3320010211,Dash,2220040111,Dash,1320060211,Dash,path_grd_mid_small_011,8,2220010111,Drop,2220010111,Drop,2220010111,Drop,2220010111,Drop,path_grd_mid_elite3_814,0,2220020111,Dash,3320010211,Dash,2220040111,Drop,1320060111,Drop,path_grd_mid_small_043,8,2220010111,Drop,2220010111,Drop,2220010111,Drop,2220010111,Drop,,,,,,,,,,0,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7040022,wave_campaign_hard_016,Campaign,90,7,true,false,point_grd_motherwhalefield_001,point_fly_motherwhalefield_001,sbg_motherwhalefield_001,MotherwhaleField,Night,ibg_motherwhalefield_001,2320010111,path_grd_mid_small_002,3220040111,Jump,3220040111,Jump,3220040111,Jump,3220040111,Jump,path_grd_mid_small_012,3220040111,Dash,2220010111,Dash,3220040111,Dash,2320010211,Dash,path_grd_mid_small_034,10,3320080211,Drop,2220010111,Drop,3220040111,Drop,3220040111,Drop,path_grd_mid_elite2_805,0,3220040111,Drop,2220010111,Drop,3320080211,Drop,2320010111,Drop,path_fly_mid_small_008,8,3220040111,Jump,3220040111,Jump,2220010111,Jump,2220010111,Jump,path_grd_mid_small_037,3220040111,Jump,2220010111,Jump,3220040111,Jump,2220010111,Jump,0,39,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7040023,wave_campaign_hard_016,Campaign,90,7,true,false,point_grd_motherwhalefield_002,point_fly_motherwhalefield_002,sbg_motherwhalefield_002,MotherwhaleField,Night,ibg_motherwhalefield_001,2310060111,path_fly_mid_small_042,1210020111,Dash,1210020111,Dash,3210030111,Dash,1210020111,Dash,path_grd_mid_small_049,1220050111,Drop,1220050111,Drop,1220050111,Drop,1220050111,Drop,path_fly_mid_small_027,10,1210050111,Jump,3210030111,Jump,1210050111,Jump,2310060211,Drop,path_grd_close_elite2_804,,3220050111,Jump,3220050111,Jump,3220040111,Drop,1220050111,Drop,path_grd_mid_elite1_802,0,3220050111,Dash,3220050111,Dash,1220050111,Drop,2320020211,Drop,path_fly_mid_elite1_802,1210050111,Drop,3210040111,Drop,3210030111,Drop,2310060111,Drop,21,40,2,4,path_grd_close_small_014,8,1220050111,Drop,3220050111,Drop,1220050111,Drop,2320020211,Drop,,,path_fly_mid_small_027,10,1210020111,Dash,1210050111,Drop,1210020111,Dash,1210050111,Drop,path_fly_close_small_038,,3210040111,Drop,3210030111,Dash,3210040111,Drop,3210030111,Dash,,,,,,,,,,
7040024,wave_campaign_hard_016,Campaign,90,7,true,false,point_grd_motherwhalefield_003,point_fly_motherwhalefield_003,sbg_motherwhalefield_003,MotherwhaleField,Night,ibg_motherwhalefield_001,3320020111,path_grd_mid_small_002,3220050111,Dash,3220050111,Dash,3220050111,Dash,3220050111,Dash,path_grd_mid_elite1_802,3220050111,Dash,3220050111,Dash,3220070111,Drop,3320050211,Drop,path_grd_far_small_044,8,3220070111,Drop,3220070111,Drop,3220070111,Drop,3220070111,Drop,path_grd_far_elite2_809,0,1120010111,Drop,3220050111,Drop,3320050211,Drop,3320020111,Drop,path_grd_mid_small_043,8,3220050111,Drop,3220070111,Drop,3220050111,Drop,3220070111,Drop,path_grd_far_small_044,3220070111,Drop,3220050111,Drop,3220070111,Drop,3220050111,Drop,0,42,0,5,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7040025,wave_campaign_hard_016,Campaign,90,7,true,false,point_grd_motherwhalefield_002,point_fly_motherwhalefield_002,sbg_motherwhalefield_002,MotherwhaleField,Night,ibg_motherwhalefield_001,2310070111,path_grd_mid_small_070,3220050111,Dash,3220050111,Dash,3220050111,Dash,2220040111,Dash,path_fly_mid_elite2_805,1210030111,Dash,2210020111,Dash,2310060211,Drop,2310070211,Drop,path_fly_mid_small_024,10,1210030111,Dash,2210020111,Dash,1210030111,Dash,2210020111,Dash,path_grd_mid_small_011,,3220050111,Dash,3220050111,Dash,1220050111,Dash,1220050111,Dash,path_fly_mid_elite2_808,0,1210030111,Dash,2210020111,Dash,2310060211,Drop,2310070211,Drop,path_fly_mid_elite1_802,1210030111,Dash,2210020111,Dash,3210030111,Dash,2310070111,Drop,6,48,3,,path_grd_close_small_069,,3220050111,Drop,3220050111,Drop,3220050111,Drop,1220050111,Dash,10,,path_fly_mid_small_024,,1210030111,Dash,2210020111,Dash,1210030111,Dash,2210020111,Dash,,,,,,,,,,,,,,,,,,,,
7040026,wave_campaign_hard_016,Campaign,90,7,true,false,point_grd_motherwhalefield_001,point_fly_motherwhalefield_001,sbg_motherwhalefield_001,MotherwhaleField,Night,ibg_motherwhalefield_001,2310040111,path_grd_mid_small_002,3220010111,Jump,3220010111,Jump,3220010111,Jump,3220010111,Jump,path_fly_mid_elite1_802,3210010111,Dash,3210010111,Dash,1210040111,Drop,2310040211,Drop,path_fly_mid_small_005,8,3210010111,Dash,3210010111,Dash,3210010111,Dash,3210010111,Dash,path_fly_mid_elite2_805,0,3210010111,Dash,3210010111,Dash,2310060211,Drop,2310040111,Drop,path_grd_mid_small_043,10,3220010111,Jump,3220010111,Jump,3220010111,Jump,3220010111,Jump,path_fly_mid_small_024,3210010111,Dash,3210010111,Dash,3210010111,Dash,3210010111,Dash,0,42,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7040027,wave_campaign_hard_016,Campaign,90,5,true,false,point_grd_motherwhalefield_003,point_fly_motherwhalefield_003,sbg_motherwhalefield_003,MotherwhaleField,Night,ibg_motherwhalefield_001,2320020111,path_grd_close_small_001,1220020111,Jump,3220060111,Jump,1220020111,Jump,3220060111,Jump,path_grd_mid_small_068,1220020111,Dash,1220020111,Dash,2220080111,Dash,2320020211,Dash,path_grd_mid_small_061,7,1220020111,Drop,2220080111,Drop,1220020111,Drop,1220020111,Drop,path_grd_far_small_044,0,1220020111,Dash,2220080111,Dash,1220020111,Dash,2220080111,Dash,path_grd_mid_elite1_802,7,1220020111,Dash,1220020111,Dash,3220060111,Drop,2320020111,Drop,path_grd_mid_small_043,1220020111,Dash,2220080111,Dash,1220020111,Dash,1220020111,Dash,6,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7040028,wave_campaign_hard_016,Campaign,90,7,true,false,point_grd_motherwhalefield_002,point_fly_motherwhalefield_002,sbg_motherwhalefield_002,MotherwhaleField,Night,ibg_motherwhalefield_001,2320060111,path_grd_mid_small_070,1220010111,Jump,1220010111,Jump,1220010111,Jump,2220050111,Dash,path_grd_mid_elite1_802,1220010111,Dash,3220020111,Dash,2220050111,Drop,2320060211,Drop,path_grd_mid_small_012,,1220010111,Dash,3220020111,Dash,1220010111,Dash,3220020111,Dash,path_grd_mid_elite1_802,0,1220010111,Dash,3220020111,Dash,2220050111,Drop,2320060111,Drop,path_grd_mid_small_070,,1220010111,Drop,1220010111,Drop,3220020111,Drop,2220050111,Dash,path_grd_mid_small_070,1220010111,Drop,1220010111,Drop,3220020111,Drop,2220050111,Dash,0,38,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7040029,wave_campaign_hard_016,Campaign,90,7,true,false,point_grd_motherwhalefield_001,point_fly_motherwhalefield_001,sbg_motherwhalefield_001,MotherwhaleField,Night,ibg_motherwhalefield_001,2310040111,path_grd_mid_small_049,3220030111,Drop,3220080111,Drop,3220030111,Drop,1320030211,Drop,path_fly_far_elite3_815,3210010111,Drop,3210030111,Drop,1210060111,Drop,2310040211,Drop,path_grd_mid_small_073,10,3220030111,Drop,3220030111,Drop,3220030111,Drop,3220080111,Drop,path_grd_mid_elite1_802,0,3220030111,Dash,3220030111,Drop,3220080111,Drop,1320030211,Drop,path_fly_mid_small_042,9,1210060111,Dash,3210010111,Drop,3210010111,Drop,2310040111,Drop,path_fly_mid_small_050,3210010111,Drop,3210010111,Drop,3210010111,Drop,1210060111,Drop,0,33,9,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7040030,wave_campaign_hard_016,Campaign,90,5,true,false,point_grd_motherwhalefield_003,point_fly_motherwhalefield_003,sbg_motherwhalefield_003,MotherwhaleField,Night,ibg_motherwhalefield_001,1310030111,path_grd_mid_small_052,2220030111,Drop,2220030111,Drop,2220030111,Drop,2220030111,Drop,path_fly_mid_elite1_802,3210020111,Dash,3210020111,Dash,1210040111,Drop,1310030211,Drop,path_fly_mid_small_050,8,3210020111,Dash,3210020111,Dash,3210020111,Dash,1210040111,Dash,path_fly_mid_elite2_805,0,3210020111,Drop,3210020111,Drop,1310010211,Drop,1310030111,Drop,path_grd_mid_small_052,8,2220030111,Drop,2220030111,Drop,2220030111,Drop,2220030111,Drop,path_fly_mid_small_050,3210020111,Dash,3210020111,Dash,3210020111,Dash,1210040111,Dash,0,42,0,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7040031,wave_campaign_hard_016,Campaign,90,5,true,false,point_grd_motherwhalefield_001,point_fly_motherwhalefield_001,sbg_motherwhalefield_001,MotherwhaleField,Night,ibg_motherwhalefield_001,2320010111,path_grd_mid_small_002,3220040111,Dash,3220040111,Dash,3220040111,Dash,3220040111,Dash,path_fly_mid_small_050,3210010111,Dash,3210010111,Dash,3210010111,Dash,3210030111,Dash,path_grd_mid_elite1_802,8,3220040111,Drop,3220040111,Drop,3220060111,Drop,2320010211,Drop,path_grd_mid_elite2_808,0,3220040111,Dash,3220060111,Dash,1320030211,Drop,2320010111,Drop,path_fly_mid_small_050,10,3210010111,Dash,3210010111,Dash,3210010111,Dash,3210030111,Dash,path_grd_mid_small_043,3220040111,Drop,3220060111,Drop,3220040111,Drop,3220060111,Drop,0,42,0,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7040032,wave_campaign_hard_016,Campaign,90,7,true,false,point_grd_motherwhalefield_002,point_fly_motherwhalefield_002,sbg_motherwhalefield_002,MotherwhaleField,Night,ibg_motherwhalefield_001,2310050111,path_fly_mid_small_018,1210010111,Drop,1210050111,Drop,1210010111,Drop,1210050111,Drop,path_fly_mid_elite2_805,1210050111,Dash,1210020111,Dash,3310030211,Drop,2310040211,Drop,path_grd_mid_small_058,10,3220060111,Dash,3220020111,Dash,3220060111,Dash,3220020111,Dash,path_grd_mid_small_052,,3220050111,Drop,3220050111,Drop,2220050111,Drop,3220020111,Drop,path_fly_mid_small_030,0,1210010111,Dash,1210010111,Dash,1210050111,Dash,1210050111,Dash,path_fly_mid_elite2_805,1210050111,Dash,1210020111,Dash,3310030211,Drop,2310050111,Drop,0,53,7,5,path_grd_mid_small_073,8,3220060111,Dash,3220020111,Dash,3220060111,Dash,3220020111,Dash,,,path_grd_mid_small_037,10,2220010111,Dash,2220010111,Dash,2220040111,Dash,3220020111,Dash,path_fly_mid_small_002,,1210010111,Drop,1210050111,Drop,1210010111,Drop,1210050111,Drop,,,,,,,,,,
7040033,wave_campaign_hard_016,Campaign,90,5,true,false,point_grd_motherwhalefield_001,point_fly_motherwhalefield_001,sbg_motherwhalefield_001,MotherwhaleField,Night,ibg_motherwhalefield_001,2310020111,path_grd_mid_small_002,1220060111,Dash,1220060111,Dash,1220060111,Dash,1220060111,Dash,path_fly_mid_elite1_802,2210020111,Dash,2210020111,Dash,2210040111,Drop,2310020211,Drop,path_fly_mid_small_039,7,2210020111,Drop,2210020111,Drop,2210020111,Drop,2210020111,Drop,path_fly_mid_small_039,0,2210020111,Drop,2210020111,Drop,2210040111,Drop,2210040111,Drop,path_fly_mid_elite1_802,8,2210020111,Dash,2210020111,Dash,2210040111,Drop,2310020111,Drop,path_grd_mid_small_043,1220060111,Dash,1220060111,Dash,1220060111,Dash,1220060111,Dash,0,42,0,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7040034,wave_campaign_hard_016,Campaign,90,7,true,false,point_grd_motherwhalefield_003,point_fly_motherwhalefield_003,sbg_motherwhalefield_003,MotherwhaleField,Night,ibg_motherwhalefield_001,1310020111,path_grd_mid_small_002,2220010111,Dash,2220010111,Dash,2220010111,Dash,2220010111,Dash,path_fly_mid_elite2_805,1210030111,Dash,1110010111,Dash,1310020211,Drop,1310010211,Drop,path_fly_mid_special_047,12,1210030111,Dash,2110010111,Dash,1210050111,Drop,1210050111,Drop,path_fly_mid_elite1_802,0,1210030111,Dash,1210030111,Dash,1210050111,Drop,1310010211,Drop,path_fly_mid_special_047,10,1210030111,Dash,2110010111,Dash,1210050111,Dash,1310020111,Dash,path_grd_mid_elite2_805,2220010111,Dash,2120010111,Dash,2220010111,Dash,2220010111,Dash,0,69,0,5,path_fly_mid_small_002,8,1210030111,Dash,1210030111,Dash,1210030111,Dash,1210030111,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7040035,wave_campaign_hard_016,Campaign,90,5,true,false,point_grd_motherwhalefield_002,point_fly_motherwhalefield_002,sbg_motherwhalefield_002,MotherwhaleField,Night,ibg_motherwhalefield_001,3320060111,path_grd_mid_small_002,2220030111,Jump,3220060111,Jump,2220030111,Jump,3220060111,Jump,path_grd_mid_elite2_805,2220030111,Drop,3220060111,Drop,3320060211,Drop,3320060211,Drop,path_grd_mid_small_012,8,2220030111,Drop,2220030111,Drop,3220060111,Drop,3220060111,Drop,path_grd_mid_elite2_805,0,2220030111,Drop,3220060111,Drop,3320060211,Drop,3320060111,Drop,path_grd_mid_special_025,7,2220030111,Drop,3120010111,Drop,3220060111,Drop,3220060111,Drop,,,,,,,,,,0,36,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7040036,wave_campaign_hard_016,Campaign,90,7,true,false,point_grd_motherwhalefield_003,point_fly_motherwhalefield_003,sbg_motherwhalefield_003,MotherwhaleField,Night,ibg_motherwhalefield_001,1320010111,path_fly_mid_small_027,3210050111,Drop,2210010111,Drop,2210010111,Drop,3210030111,Drop,path_grd_mid_elite1_802,1220040111,Dash,1220040111,Dash,2220080111,Drop,1320010211,Drop,path_fly_close_small_041,,2210010111,Drop,2210010111,Drop,3210050111,Drop,2210010111,Drop,path_grd_far_elite3_815,0,1220040111,Drop,2220080111,Drop,1320030211,Drop,1320010111,Drop,path_fly_close_small_004,8,2210010111,Drop,3210050111,Drop,2210010111,Drop,2210010111,Drop,path_grd_mid_small_043,1220040111,Jump,2220080111,Jump,1220040111,Jump,2220080111,Jump,18,30,0,5,path_fly_close_small_007,,2210010111,Drop,2210010111,Drop,2210010111,Drop,3210050111,Drop,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7040037,wave_campaign_hard_016,Campaign,90,7,true,false,point_grd_motherwhalefield_001,point_fly_motherwhalefield_001,sbg_motherwhalefield_001,MotherwhaleField,Night,ibg_motherwhalefield_001,2310070111,path_grd_mid_small_070,3220050111,Drop,3220050111,Drop,3220050111,Drop,2220040111,Dash,path_fly_mid_small_050,2210020111,Dash,2210020111,Dash,1210010111,Dash,2310070211,Dash,path_fly_mid_elite1_802,8,2210020111,Dash,2210020111,Dash,1210010111,Drop,2310070211,Drop,path_grd_mid_small_070,0,3220050111,Drop,3220050111,Drop,3220050111,Drop,2220040111,Dash,path_fly_mid_elite2_808,,2210020111,Dash,1210010111,Drop,2310070211,Drop,2310070111,Drop,path_grd_mid_small_043,3220050111,Dash,2220040111,Dash,3220050111,Dash,2220040111,Dash,0,48,0,5,path_fly_mid_small_036,,2210020111,Drop,2210020111,Drop,1210010111,Drop,1210010111,Drop,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7040038,wave_campaign_hard_016,Campaign,90,7,true,false,point_grd_motherwhalefield_002,point_fly_motherwhalefield_002,sbg_motherwhalefield_002,MotherwhaleField,Night,ibg_motherwhalefield_001,2320020111,path_grd_mid_small_068,1220060111,Dash,1220060111,Dash,1220060111,Dash,2320020211,Drop,path_grd_mid_small_008,1220050111,Drop,1220060111,Drop,1220060111,Drop,1220050111,Drop,path_grd_mid_small_061,,1220060111,Drop,1220050111,Drop,1220060111,Drop,1220050111,Drop,path_grd_close_elite1_801,0,1220060111,Drop,1220050111,Drop,1220060111,Drop,2320020111,Drop,path_grd_mid_small_037,6,1220050111,Drop,1220060111,Drop,1220050111,Drop,1220060111,Drop,path_grd_mid_small_040,1220060111,Drop,1220060111,Drop,1220050111,Drop,1220050111,Drop,9,24,6,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7040039,wave_campaign_hard_016,Campaign,90,7,true,false,point_grd_motherwhalefield_003,point_fly_motherwhalefield_003,sbg_motherwhalefield_003,MotherwhaleField,Night,ibg_motherwhalefield_001,2310060111,path_fly_mid_small_018,3210010111,Dash,3210010111,Dash,3210010111,Dash,3210010111,Dash,path_fly_mid_small_005,3210010111,Dash,3210010111,Dash,2210040111,Dash,3210010111,Dash,path_fly_mid_elite2_805,10,1210030111,Dash,1210030111,Dash,2310060211,Drop,2310020211,Drop,path_fly_mid_small_008,,3210010111,Dash,3210010111,Dash,2210040111,Dash,3210010111,Dash,path_fly_mid_elite2_808,0,1210030111,Dash,1210030111,Dash,2310020211,Drop,2310020211,Drop,path_fly_mid_small_027,2310060111,Drop,3210010111,Dash,2210040111,Dash,3210010111,Dash,0,54,0,5,path_fly_mid_small_036,6,3210010111,Drop,3210010111,Drop,3210010111,Drop,3210010111,Drop,10,,path_fly_mid_small_021,8,2210040111,Drop,1210030111,Drop,1210030111,Drop,2210040111,Drop,,,,,,,,,,,,,,,,,,,,
7040040,wave_campaign_hard_016,Campaign,90,7,true,false,point_grd_motherwhalefield_002,point_fly_motherwhalefield_002,sbg_motherwhalefield_002,MotherwhaleField,Night,ibg_motherwhalefield_001,2320060111,path_grd_mid_small_008,3220030111,Drop,3220030111,Drop,3220030111,Drop,3220030111,Drop,path_grd_mid_elite1_802,3220030111,Dash,3220030111,Dash,3220060111,Dash,2320060211,Drop,path_grd_mid_small_058,10,3220060111,Drop,3220020111,Drop,3220060111,Drop,3220020111,Drop,path_grd_mid_elite1_802,0,3220030111,Dash,3220030111,Dash,3220060111,Dash,2320060111,Drop,path_fly_mid_elite1_802,8,3210020111,Dash,3210020111,Dash,3210020111,Dash,2310050211,Drop,path_grd_mid_small_049,3220030111,Drop,3220060111,Drop,3220060111,Drop,3220060111,Drop,0,41,4,6,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7040041,wave_campaign_hard_016,Campaign,90,7,true,false,point_grd_motherwhalefield_001,point_fly_motherwhalefield_001,sbg_motherwhalefield_001,MotherwhaleField,Night,ibg_motherwhalefield_001,2320020111,path_grd_close_small_067,1220030111,Dash,2220040111,Drop,1220030111,Dash,2320020211,Drop,path_fly_mid_elite1_802,1210020111,Drop,2210050111,Drop,1210020111,Drop,1310040211,Drop,path_grd_close_special_064,8,2120010111,Dash,2120010111,Dash,2220070111,Drop,2320020211,Drop,path_grd_mid_small_043,3,2220070111,Dash,2220040111,Dash,2220070111,Dash,2220040111,Dash,path_grd_close_small_048,4,2220070111,Drop,1220030111,Drop,1220030111,Drop,1220030111,Drop,path_grd_mid_elite2_808,1220030111,Dash,1220030111,Dash,2320050211,Drop,2320050211,Drop,33,36,0,,path_grd_close_small_067,3,2220070111,Jump,2220070111,Jump,2220040111,Drop,2320020111,Drop,0,,path_grd_mid_small_049,6,2220070111,Drop,1220030111,Drop,1220030111,Drop,1220030111,Drop,path_grd_mid_small_043,3,2220070111,Dash,1220030111,Dash,2220070111,Dash,1220030111,Dash,,,,,,,,,,
7040042,wave_campaign_hard_016,Campaign,90,7,true,false,point_grd_motherwhalefield_003,point_fly_motherwhalefield_003,sbg_motherwhalefield_003,MotherwhaleField,Night,ibg_motherwhalefield_001,1320030111,path_fly_mid_small_018,1210030111,Dash,1210030111,Dash,1210030111,Dash,1210030111,Dash,path_grd_mid_elite2_805,2220010111,Dash,2120010111,Dash,3320010211,Dash,1320030211,Drop,path_fly_mid_special_016,10,1210030111,Dash,2110010111,Dash,1210030111,Dash,3210030111,Dash,path_grd_mid_elite2_808,0,2220010111,Dash,2220010111,Dash,3320010211,Drop,1320030111,Drop,path_fly_close_special_046,10,1210030111,Dash,2110010111,Dash,1210030111,Dash,3210030111,Dash,path_grd_mid_elite2_805,2220010111,Dash,2120010111,Dash,2220010111,Dash,2220010111,Dash,15,54,0,5,path_fly_mid_small_002,8,1210030111,Dash,1210030111,Dash,1210030111,Dash,1210030111,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7040043,wave_campaign_hard_016,Campaign,90,7,true,false,point_grd_motherwhalefield_001,point_fly_motherwhalefield_001,sbg_motherwhalefield_001,MotherwhaleField,Night,ibg_motherwhalefield_001,3310040111,path_grd_mid_small_049,1220020111,Dash,1220020111,Dash,1220020111,Dash,1220020111,Dash,path_fly_mid_elite1_802,1210020111,Drop,1210020111,Drop,3210030111,Drop,3310040211,Drop,path_grd_mid_small_046,10,1220020111,Drop,1220020111,Drop,1220020111,Drop,1220020111,Drop,path_grd_mid_small_034,0,1220020111,Jump,1220020111,Jump,1220020111,Jump,1320030211,Drop,path_fly_far_elite1_803,7,1210020111,Drop,1210020111,Drop,1210010111,Drop,3310040111,Drop,path_grd_mid_small_008,1220020111,Dash,1220020111,Dash,1220020111,Dash,1220020111,Dash,0,33,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7040044,wave_campaign_hard_016,Campaign,180,7,false,false,point_grd_ziz_01,point_fly_ziz_01,sbg_motherwhalefieldbmf002_001,MotherwhaleField,Night,ibg_motherwhalefield_001,2510050131,b_fly_ziz_01,2510050131,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
