stage_id,group_id,spot_mod,battle_time,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,target_list/0,wave_data/0/wave_path,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_path,wave_data/1/private_monster_count,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/2/wave_path,wave_data/2/private_monster_count,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,wave_data/3/wave_path,wave_data/3/private_monster_count,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,wave_data/4/wave_path,wave_data/4/private_monster_count,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,close_monster_count,mid_monster_count,far_monster_count,wave_data/5/wave_path,wave_data/5/private_monster_count,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,wave_data/6/wave_path,wave_data/6/private_monster_count,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,wave_data/7/wave_path,wave_data/7/private_monster_count,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type,wave_data/8/wave_path,wave_data/8/private_monster_count,wave_data/8/wave_monster_list/0/wave_monster_id,wave_data/8/wave_monster_list/0/spawn_type,wave_data/8/wave_monster_list/1/wave_monster_id,wave_data/8/wave_monster_list/1/spawn_type,wave_data/8/wave_monster_list/2/wave_monster_id,wave_data/8/wave_monster_list/2/spawn_type,wave_data/8/wave_monster_list/3/wave_monster_id,wave_data/8/wave_monster_list/3/spawn_type
6502430,wave_eventdungeon_010,Campaign,90,7,True,False,point_grd_iceland_006,point_fly_iceland_006,sbg_iceland_006,IceLand,Day,ibg_iceland_001,2310040141,path_grd_mid_small_002,1220060141,Dash,1220060141.0,Dash,1220060141.0,Dash,1220060141.0,Dash,path_fly_mid_elite1_802,6.0,1210030141.0,Drop,3210040141.0,Drop,3210030141.0,Drop,2310040241.0,Drop,path_grd_close_small_060,,1220060141.0,Drop,1220050141.0,Drop,1220060141.0,Drop,1220050141.0,Drop,path_fly_mid_small_021,6.0,3210040141.0,Drop,1210030141.0,Drop,1210030141.0,Drop,3210040141.0,Drop,path_fly_mid_elite2_805,0.0,1210030141.0,Drop,3210040141.0,Drop,1310010241.0,Drop,2310040141.0,Drop,12,42,0,path_fly_close_small_049,,1210030141.0,Dash,1210030141.0,Dash,1210030141.0,Dash,3210030141.0,Normal,path_grd_mid_small_043,,1220060141.0,Drop,1220050141.0,Drop,1220060141.0,Drop,1220050141.0,Drop,path_grd_mid_small_005,8.0,1220060141.0,Dash,1220060141.0,Dash,1220060141.0,Dash,1220060141.0,Dash,,,,,,,,,,
6502431,wave_eventdungeon_010,Campaign,90,7,True,False,point_grd_iceland_003,point_fly_iceland_003,sbg_iceland_003,IceLand,Day,ibg_iceland_001,3320020141,path_grd_close_small_054,1220040141,Drop,1220040141.0,Drop,2220040141.0,Drop,2320030241.0,Drop,path_grd_mid_elite1_802,,1220040141.0,Dash,1220040141.0,Dash,3220070141.0,Drop,1320010241.0,Drop,path_fly_mid_special_047,8.0,2110010141.0,Dash,2110010141.0,Dash,2210010141.0,Drop,3210030141.0,Drop,path_grd_far_small_044,,1220040141.0,Dash,1220040141.0,Dash,3220070141.0,Dash,3220070141.0,Dash,path_grd_mid_elite2_808,0.0,1220040141.0,Dash,1220040141.0,Dash,2320020241.0,Drop,3320020141.0,Drop,6,49,8,path_grd_mid_small_070,,3220070141.0,Dash,3220070141.0,Dash,3220070141.0,Dash,2220040141.0,Dash,path_grd_far_small_038,,1220040141.0,Dash,1220040141.0,Dash,1220040141.0,Dash,2220040141.0,Dash,path_grd_far_small_044,,3220070141.0,Dash,3220070141.0,Dash,3220070141.0,Dash,3220070141.0,Dash,,,,,,,,,,
6502432,wave_eventdungeon_010,Campaign,90,7,True,False,point_grd_iceland_001,point_fly_iceland_001,sbg_iceland_001,IceLand,Day,ibg_iceland_001,3320010141,path_grd_mid_special_025,1120010141,Jump,1120010141.0,Jump,3220050141.0,Drop,2320050241.0,Drop,path_fly_close_small_029,7.0,3210010141.0,Dash,3210010141.0,Dash,3210010141.0,Dash,3210030141.0,Dash,path_grd_mid_small_058,7.0,3220040141.0,Dash,3220040141.0,Dash,3220040141.0,Dash,3220040141.0,Dash,path_grd_mid_elite1_802,0.0,3220050141.0,Dash,3220050141.0,Dash,2220040141.0,Drop,2320050241.0,Drop,path_grd_close_small_045,6.0,3220040141.0,Jump,3220040141.0,Jump,3220040141.0,Jump,3320010141.0,Dash,12,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6502433,wave_eventdungeon_010,Campaign,90,7,True,False,point_grd_iceland_007,point_fly_iceland_007,sbg_iceland_007,IceLand,Day,ibg_iceland_001,1320020141,path_grd_mid_small_070,3220040141,Dash,3220040141.0,Dash,3220040141.0,Dash,2220040141.0,Normal,path_fly_mid_elite1_802,6.0,2210010141.0,Drop,2210010141.0,Drop,3310050241.0,Drop,3310040241.0,Drop,path_grd_mid_small_034,10.0,3220040141.0,Drop,3220040141.0,Drop,3220040141.0,Drop,1320020241.0,Drop,path_fly_mid_small_050,0.0,2210010141.0,Drop,2210010141.0,Drop,2210010141.0,Drop,3310040241.0,Drop,path_grd_mid_elite2_808,,3220040141.0,Drop,3220040141.0,Drop,3220040141.0,Drop,1320020141.0,Drop,0,42,0,path_fly_mid_small_050,,2210010141.0,Drop,2210010141.0,Drop,3210030141.0,Drop,3310050241.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6502434,wave_eventdungeon_010,Campaign,90,7,True,False,point_grd_iceland_002,point_fly_iceland_002,sbg_iceland_002,IceLand,Day,ibg_iceland_001,2320060141,path_grd_mid_small_043,3220050141,Dash,2220050141.0,Dash,3220050141.0,Dash,2220050141.0,Dash,path_fly_close_elite2_804,,1210030141.0,Dash,1210030141.0,Dash,2310060241.0,Drop,2310050241.0,Drop,path_grd_mid_small_070,,3220050141.0,Dash,3220050141.0,Dash,3220050141.0,Dash,3220020141.0,Dash,path_grd_close_small_039,10.0,3220050141.0,Dash,3220050141.0,Dash,3220050141.0,Dash,3220020141.0,Dash,path_grd_mid_elite2_805,0.0,3220020141.0,Dash,2220050141.0,Dash,3320040241.0,Drop,2320060141.0,Drop,9,41,4,path_fly_mid_small_030,10.0,2210020141.0,Drop,2310060241.0,Drop,2210020141.0,Drop,2310050141.0,Drop,path_grd_mid_small_043,6.0,3220050141.0,Dash,3220050141.0,Dash,3220020141.0,Dash,3220020141.0,Dash,path_grd_mid_small_043,4.0,3220020141.0,Dash,3220020141.0,Dash,3220050141.0,Dash,3220050141.0,Dash,,,,,,,,,,
6502435,wave_eventdungeon_010,Campaign,90,7,True,False,point_grd_iceland_001,point_fly_iceland_001,sbg_iceland_001,IceLand,Day,ibg_iceland_001,2320030141,path_grd_close_small_067,3220030141,Dash,3220030141.0,Dash,3220030141.0,Drop,2320020241.0,Drop,path_grd_mid_small_012,,3220030141.0,Dash,3220030141.0,Dash,1220050141.0,Dash,1220050141.0,Dash,path_grd_mid_small_046,4.0,1220050141.0,Drop,1220050141.0,Drop,1220050141.0,Drop,1220050141.0,Drop,path_grd_close_elite1_801,0.0,2120010141.0,Jump,2120010141.0,Jump,2220040141.0,Drop,3320050241.0,Drop,path_grd_mid_small_043,6.0,1220050141.0,Dash,1220050141.0,Dash,1220050141.0,Dash,2320030141.0,Dash,30,18,0,path_grd_close_special_064,3.0,2120010141.0,Dash,2120010141.0,Dash,1220050141.0,Drop,1220050141.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6502436,wave_eventdungeon_010,Campaign,180,5,False,False,point_grd_iceland_006,point_fly_iceland_006,sbg_iceland_006,IceLand,Day,ibg_iceland_001,1420010111,path_grd_mid_centurion_901,1420010111,Normal,,,,,,,path_grd_close_small_060,,1220040141.0,Dash,1220040141.0,Dash,1220040141.0,Dash,1220040141.0,Dash,path_grd_mid_special_065,4.0,3120010141.0,Jump,3120010141.0,Jump,3120010141.0,Jump,2220030141.0,Jump,path_fly_mid_elite3_814,3.0,1110010141.0,Drop,1110010141.0,Dash,1110010141.0,Dash,1310010241.0,Drop,path_grd_mid_small_075,,3220010141.0,Jump,3220010141.0,Jump,3220010141.0,Jump,3220010141.0,Jump,13,36,0,path_grd_mid_small_002,,3220030141.0,Normal,3220030141.0,Normal,3220030141.0,Normal,3220030141.0,Normal,path_fly_close_small_023,4.0,2210020141.0,Dash,2210020141.0,Dash,2210020141.0,Dash,1310040241.0,Dash,,,,,,,,,,,,,,,,,,,,
6502437,wave_eventdungeon_010,Campaign,180,5,False,False,point_grd_blacksmith_01,point_fly_blacksmith_01,sbg_cityforestunderbbg003_001,CityForestUnder,Day,ibg_cityforestunder_001,1520030111,b_grd_blacksmith_01,1520030111,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6502438,wave_eventdungeon_010,Campaign,180,5,False,False,point_grd_blacksmith_01,point_fly_blacksmith_01,sbg_cityforestunderbbg003_001,CityForestUnder,Day,ibg_cityforestunder_001,1520030111,b_grd_blacksmith_01,1520030111,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6502439,wave_eventdungeon_010,Campaign,180,5,False,False,point_grd_blacksmith_01,point_fly_blacksmith_01,sbg_cityforestunderbbg003_001,CityForestUnder,Day,ibg_cityforestunder_001,1520030111,b_grd_blacksmith_01,1520030111,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6502440,wave_eventdungeon_010,Campaign,180,5,False,False,point_grd_blacksmith_01,point_fly_blacksmith_01,sbg_cityforestunderbbg003_001,CityForestUnder,Day,ibg_cityforestunder_001,1520030111,b_grd_blacksmith_01,1520030111,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6502441,wave_eventdungeon_010,Campaign,180,5,False,False,point_grd_blacksmith_01,point_fly_blacksmith_01,sbg_cityforestunderbbg003_001,CityForestUnder,Day,ibg_cityforestunder_001,1520030111,b_grd_blacksmith_01,1520030111,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6502442,wave_eventdungeon_010,Campaign,180,5,False,False,point_grd_blacksmith_01,point_fly_blacksmith_01,sbg_cityforestunderbbg003_001,CityForestUnder,Day,ibg_cityforestunder_001,1520030111,b_grd_blacksmith_01,1520030111,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6502443,wave_eventdungeon_010,Campaign,180,5,False,False,point_grd_blacksmith_01,point_fly_blacksmith_01,sbg_cityforestunderbbg003_001,CityForestUnder,Day,ibg_cityforestunder_001,1520030111,b_grd_blacksmith_01,1520030111,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6502501,wave_eventdungeon_010,Campaign,90,5,True,False,point_grd_wasteland_001,point_fly_wasteland_001,sbg_wasteland_001,Wasteland,Day,ibg_wasteland_001,3320070151,path_grd_mid_small_002,1220010151,Dash,1220010151.0,Dash,1120010151.0,Drop,1120010151.0,Drop,path_grd_mid_small_011,6.0,2220030151.0,Drop,2220030151.0,Drop,2220030151.0,Drop,3320010251.0,Drop,path_fly_mid_small_024,8.0,3210010151.0,Drop,3210010151.0,Drop,3210010151.0,Drop,3210010151.0,Drop,path_grd_mid_elite1_802,0.0,2220030151.0,Dash,2220030151.0,Dash,2220030151.0,Drop,3320070151.0,Drop,path_grd_close_small_072,8.0,1220010151.0,Dash,1220010151.0,Dash,1220010151.0,Dash,3220020151.0,Dash,6,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6502502,wave_eventdungeon_010,Campaign,90,5,True,False,point_grd_wasteland_005,point_fly_wasteland_005,sbg_wasteland_005,Wasteland,Day,ibg_wasteland_001,3320010151,path_grd_close_small_001,3220050151,Drop,3220050151.0,Drop,3120010151.0,Dash,3120010151.0,Dash,path_grd_close_small_013,4.0,3220040151.0,Jump,3220040151.0,Jump,3220040151.0,Jump,2320010251.0,Jump,path_fly_mid_small_050,8.0,1210030151.0,Dash,1210030151.0,Dash,1210030151.0,Dash,1210040151.0,Dash,path_grd_close_elite1_801,0.0,3220050151.0,Dash,3220050151.0,Dash,3220040151.0,Drop,3320010151.0,Drop,path_grd_mid_small_043,,3220040151.0,Dash,3220040151.0,Dash,3220040151.0,Dash,3220040151.0,Dash,21,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6502503,wave_eventdungeon_010,Campaign,90,5,True,False,point_grd_wasteland_002,point_fly_wasteland_002,sbg_wasteland_002,Wasteland,Day,ibg_wasteland_001,1310020151,path_fly_mid_small_018,3210010151,Drop,3210010151.0,Drop,2110010151.0,Dash,2110010151.0,Dash,path_fly_close_small_029,6.0,2210010151.0,Drop,2210010151.0,Drop,2210010151.0,Drop,1310030251.0,Drop,path_grd_close_small_013,,2220020151.0,Dash,2220020151.0,Dash,2220020151.0,Dash,2220020151.0,Dash,path_fly_close_elite1_801,0.0,3210010151.0,Dash,3210010151.0,Dash,2210010151.0,Drop,1310020151.0,Drop,path_fly_mid_small_039,7.0,2210010151.0,Dash,2210010151.0,Dash,2210010151.0,Dash,2210010151.0,Dash,21,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6502504,wave_eventdungeon_010,Campaign,90,5,True,False,point_grd_wasteland_001,point_fly_wasteland_001,sbg_wasteland_001,Wasteland,Day,ibg_wasteland_001,2320060151,path_grd_mid_small_070,3220050151,Dash,3220050151.0,Dash,3220050151.0,Dash,2220050151.0,Dash,path_fly_mid_small_039,,1210020151.0,Dash,1210020151.0,Dash,1210040151.0,Dash,1310010251.0,Dash,path_grd_mid_small_034,7.0,3220050151.0,Drop,3220050151.0,Drop,3220050151.0,Drop,2220050151.0,Dash,path_grd_mid_small_068,0.0,3220050151.0,Dash,3220050151.0,Dash,2220050151.0,Drop,2320060151.0,Drop,path_grd_mid_small_037,10.0,3220050151.0,Dash,3220050151.0,Dash,3220050151.0,Dash,2220050151.0,Normal,0,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6502505,wave_eventdungeon_010,Campaign,90,5,True,False,point_grd_wasteland_003,point_fly_wasteland_003,sbg_wasteland_003,Wasteland,Day,ibg_wasteland_001,3310010151,path_grd_mid_small_037,3220060151,Dash,2220040151.0,Dash,3220060151.0,Dash,1320040251.0,Dash,path_grd_far_small_041,7.0,3220060151.0,Dash,3220060151.0,Dash,3220060151.0,Dash,2220050151.0,Dash,path_fly_far_small_031,,1210010151.0,Drop,1210010151.0,Drop,1210010151.0,Drop,3210030151.0,Drop,path_fly_mid_elite2_805,0.0,1210010151.0,Jump,1210010151.0,Jump,3210030151.0,Drop,3310010151.0,Drop,path_grd_far_small_044,,3220060151.0,Dash,2220040151.0,Dash,3220060151.0,Dash,2220040151.0,Dash,0,15,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6502506,wave_eventdungeon_010,Campaign,90,5,True,False,point_grd_wasteland_002,point_fly_wasteland_002,sbg_wasteland_002,Wasteland,Day,ibg_wasteland_001,1320060151,path_grd_far_small_059,3220040151,Dash,3220040151.0,Dash,3220040151.0,Dash,2220040151.0,Dash,path_grd_mid_elite1_802,7.0,3220040151.0,Drop,3220040151.0,Drop,1220050151.0,Dash,1320060251.0,Dash,path_fly_mid_small_005,,3210020151.0,Dash,3210020151.0,Dash,3210020151.0,Dash,3210030151.0,Dash,path_grd_mid_elite1_802,0.0,3220040151.0,Dash,3220040151.0,Dash,2220040151.0,Drop,2320030251.0,Drop,path_grd_far_small_074,10.0,3220040151.0,Dash,2220040151.0,Dash,3220040151.0,Dash,1320060151.0,Dash,0,24,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6502507,wave_eventdungeon_010,Campaign,90,5,True,False,point_grd_wasteland_004,point_fly_wasteland_004,sbg_wasteland_004,Wasteland,Day,ibg_wasteland_001,2310020151,path_fly_mid_small_039,1210020151,Dash,1210020151.0,Dash,1210020151.0,Dash,1210020151.0,Dash,path_grd_mid_special_025,7.0,3120010151.0,Jump,3120010151.0,Jump,1220030151.0,Drop,1320010251.0,Drop,path_grd_far_small_044,7.0,1220030151.0,Dash,1220030151.0,Dash,3220070151.0,Dash,3220070151.0,Dash,path_fly_mid_elite1_802,0.0,1210020151.0,Dash,1210020151.0,Dash,3210030151.0,Drop,2310020151.0,Drop,path_grd_far_small_071,7.0,1220030151.0,Jump,1220030151.0,Jump,1220030151.0,Jump,2220040151.0,Jump,0,30,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6502508,wave_eventdungeon_010,Campaign,90,5,True,False,point_grd_wasteland_003,point_fly_wasteland_003,sbg_wasteland_003,Wasteland,Day,ibg_wasteland_001,3320030151,path_grd_mid_small_040,1220060151,Dash,1220060151.0,Dash,1220060151.0,Dash,1220060151.0,Dash,path_fly_mid_small_005,7.0,1210020151.0,Dash,1210020151.0,Dash,1210020151.0,Dash,1210040151.0,Dash,path_fly_mid_small_050,7.0,1210030151.0,Dash,1210030151.0,Dash,1210030151.0,Dash,1210040151.0,Dash,path_fly_mid_elite1_802,0.0,3210010151.0,Dash,3210010151.0,Dash,1210010151.0,Drop,1310010251.0,Drop,path_grd_mid_small_043,7.0,2220030151.0,Jump,3220020151.0,Jump,2220030151.0,Jump,3320030151.0,Dash,0,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6502509,wave_eventdungeon_010,Campaign,90,7,True,False,point_grd_wasteland_001,point_fly_wasteland_001,sbg_wasteland_001,Wasteland,Day,ibg_wasteland_001,3310040151,path_grd_close_small_004,2220010151,Jump,1120010151.0,Jump,2220010151.0,Jump,1120010151.0,Jump,path_fly_mid_special_016,,3110010151.0,Drop,3210020151.0,Drop,3210030151.0,Drop,3310040251.0,Drop,path_grd_mid_special_025,10.0,2220010151.0,Jump,1120010151.0,Jump,2220030151.0,Jump,2220040151.0,Jump,path_fly_far_special_045,0.0,3110010151.0,Drop,3210020151.0,Drop,3210030151.0,Drop,3310040151.0,Drop,path_grd_close_small_048,9.0,3220020151.0,Dash,2220010151.0,Dash,2220010151.0,Dash,2220010151.0,Dash,12,45,15,path_grd_mid_special_065,8.0,2220010151.0,Drop,2220030151.0,Drop,1120010151.0,Drop,3220020151.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6502510,wave_eventdungeon_010,Campaign,90,5,True,False,point_grd_wasteland_005,point_fly_wasteland_005,sbg_wasteland_005,Wasteland,Day,ibg_wasteland_001,2310010151,path_grd_mid_small_070,2220010151,Drop,2220010151.0,Drop,2220010151.0,Drop,2220040151.0,Jump,path_fly_mid_small_008,7.0,3210010151.0,Dash,3210030151.0,Dash,3210010151.0,Dash,2310010251.0,Dash,path_grd_close_small_036,7.0,2220010151.0,Dash,2220010151.0,Dash,2220010151.0,Dash,2220040151.0,Dash,path_grd_mid_elite1_802,0.0,2220010151.0,Jump,2220010151.0,Jump,2220040151.0,Drop,1320020251.0,Drop,path_fly_mid_small_030,7.0,3210010151.0,Drop,3210030151.0,Drop,3210010151.0,Drop,2310010151.0,Dash,6,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6502511,wave_eventdungeon_010,Campaign,90,5,True,False,point_grd_wasteland_004,point_fly_wasteland_004,sbg_wasteland_004,Wasteland,Day,ibg_wasteland_001,2320030151,path_grd_close_elite1_801,1220040151,Jump,1220040151.0,Jump,1220050151.0,Drop,2320030251.0,Drop,path_grd_close_small_013,7.0,1220040151.0,Dash,1220050151.0,Dash,1220040151.0,Dash,1220050151.0,Dash,path_grd_mid_small_049,6.0,1220040151.0,Drop,1220050151.0,Drop,1220040151.0,Drop,2220040151.0,Drop,path_fly_close_small_041,7.0,1110010151.0,Drop,1110010151.0,Drop,3210040151.0,Drop,3210040151.0,Drop,path_grd_mid_small_055,0.0,1220040151.0,Drop,1220040151.0,Drop,3220020151.0,Drop,2320030151.0,Drop,27,18,0,path_grd_close_small_042,4.0,1220050151.0,Dash,1220050151.0,Dash,1220050151.0,Dash,1220050151.0,Dash,path_fly_mid_small_030,,3210040151.0,Drop,3210040151.0,Drop,3210040151.0,Drop,3210040151.0,Drop,,,,,,,,,,,,,,,,,,,,
6502512,wave_eventdungeon_010,Campaign,180,6,False,False,point_grd_wasteland_003,point_fly_wasteland_003,sbg_wasteland_003,Wasteland,Day,ibg_wasteland_001,3420010151,path_grd_mid_centurion_902,3420010151,Normal,,,,,,,path_grd_close_small_001,,1220020151.0,Jump,1220020151.0,Jump,1220020151.0,Jump,2220040151.0,Jump,path_grd_mid_small_005,,1120010151.0,Dash,1120010151.0,Drop,2220010151.0,Drop,1120010151.0,Dash,path_fly_mid_elite2_805,4.0,2110010151.0,Jump,2110010151.0,Jump,2210020151.0,Jump,1310020251.0,Jump,path_fly_close_small_023,4.0,1110010151.0,Dash,1110010151.0,Dash,2210010151.0,Dash,2210010151.0,Dash,13,21,6,path_grd_mid_small_005,,1220010151.0,Jump,1220010151.0,Jump,2120010151.0,Jump,2120010151.0,Jump,path_grd_far_small_033,7.0,2120010151.0,Drop,2120010151.0,Drop,2120010151.0,Drop,1320030251.0,Drop,,,,,,,,,,,,,,,,,,,,
6502513,wave_eventdungeon_010,Campaign,90,7,True,False,point_grd_wasteland_002,point_fly_wasteland_002,sbg_wasteland_002,Wasteland,Day,ibg_wasteland_001,2310040151,path_grd_mid_small_002,1220060151,Dash,1220060151.0,Dash,1220060151.0,Dash,1220060151.0,Dash,path_fly_mid_elite1_802,6.0,1210030151.0,Drop,3210040151.0,Drop,3210030151.0,Drop,2310040251.0,Drop,path_grd_close_small_060,,1220060151.0,Drop,1220050151.0,Drop,1220060151.0,Drop,1220050151.0,Drop,path_fly_mid_small_021,6.0,3210040151.0,Drop,1210030151.0,Drop,1210030151.0,Drop,3210040151.0,Drop,path_fly_mid_elite2_805,0.0,1210030151.0,Drop,3210040151.0,Drop,1310010251.0,Drop,2310040151.0,Drop,12,42,0,path_fly_close_small_049,,1210030151.0,Dash,1210030151.0,Dash,1210030151.0,Dash,3210030151.0,Normal,path_grd_mid_small_043,,1220060151.0,Drop,1220050151.0,Drop,1220060151.0,Drop,1220050151.0,Drop,path_grd_mid_small_005,8.0,1220060151.0,Dash,1220060151.0,Dash,1220060151.0,Dash,1220060151.0,Dash,,,,,,,,,,
6502514,wave_eventdungeon_010,Campaign,90,5,True,False,point_grd_wasteland_001,point_fly_wasteland_001,sbg_wasteland_001,Wasteland,Day,ibg_wasteland_001,2310010151,path_grd_mid_small_070,2220010151,Drop,2220010151.0,Drop,2220010151.0,Drop,2220040151.0,Jump,path_fly_mid_small_008,7.0,3210010151.0,Dash,3210030151.0,Dash,3210010151.0,Dash,2310010251.0,Dash,path_grd_close_small_036,7.0,2220010151.0,Dash,2220010151.0,Dash,2220010151.0,Dash,2220040151.0,Dash,path_grd_mid_elite1_802,0.0,2220010151.0,Jump,2220010151.0,Jump,2220040151.0,Drop,1320020251.0,Drop,path_fly_mid_small_030,7.0,3210010151.0,Drop,3210030151.0,Drop,3210010151.0,Drop,2310010151.0,Dash,6,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6502515,wave_eventdungeon_010,Campaign,90,7,True,False,point_grd_wasteland_003,point_fly_wasteland_003,sbg_wasteland_003,Wasteland,Day,ibg_wasteland_001,1320010151,path_grd_mid_small_046,1220040151,Drop,1220040151.0,Drop,1220040151.0,Drop,3220080151.0,Drop,path_grd_mid_elite1_802,,1220040151.0,Drop,1220040151.0,Drop,2220040151.0,Drop,1320010251.0,Drop,path_grd_far_small_044,8.0,3220070151.0,Jump,1220040151.0,Jump,3220070151.0,Jump,1220040151.0,Jump,path_grd_far_elite2_809,0.0,1220040151.0,Drop,1220040151.0,Drop,3220080151.0,Drop,1320010151.0,Drop,path_grd_far_small_044,,3220070151.0,Jump,1220040151.0,Jump,3220070151.0,Jump,1220040151.0,Jump,0,21,21,path_grd_mid_small_070,8.0,1220040151.0,Drop,1220040151.0,Drop,3220080151.0,Drop,2220040151.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
