stage_id,group_id,spot_mod,battle_time,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,target_list/0,wave_data/0/wave_path,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_path,wave_data/1/private_monster_count,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/2/wave_path,wave_data/2/private_monster_count,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,wave_data/3/wave_path,wave_data/3/private_monster_count,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,wave_data/4/wave_path,wave_data/4/private_monster_count,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,close_monster_count,mid_monster_count,far_monster_count,wave_data/5/wave_path,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,wave_data/6/wave_path,wave_data/6/private_monster_count,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,wave_data/7/wave_path,wave_data/7/private_monster_count,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type,wave_data/5/private_monster_count,wave_data/8/wave_path,wave_data/8/wave_monster_list/0/wave_monster_id,wave_data/8/wave_monster_list/0/spawn_type,wave_data/8/wave_monster_list/1/wave_monster_id,wave_data/8/wave_monster_list/1/spawn_type,wave_data/8/wave_monster_list/2/wave_monster_id,wave_data/8/wave_monster_list/2/spawn_type,wave_data/8/wave_monster_list/3/wave_monster_id,wave_data/8/wave_monster_list/3/spawn_type,wave_data/9/wave_path,wave_data/9/private_monster_count,wave_data/9/wave_monster_list/0/wave_monster_id,wave_data/9/wave_monster_list/0/spawn_type,wave_data/9/wave_monster_list/1/wave_monster_id,wave_data/9/wave_monster_list/1/spawn_type,wave_data/9/wave_monster_list/2/wave_monster_id,wave_data/9/wave_monster_list/2/spawn_type,wave_data/9/wave_monster_list/3/wave_monster_id,wave_data/9/wave_monster_list/3/spawn_type,wave_data/8/private_monster_count
6420055,wave_simulationroom_005,Campaign,90,7,True,False,point_grd_simulation_001_oc,point_fly_simulation_001_oc,sbg_simulation_001_oc,Simulation,Day,ibg_simulation_001,3320040111,path_grd_close_small_001,3220040111,Drop,3220040111.0,Drop,3220040111.0,Drop,3220040111.0,Drop,path_fly_mid_small_042,5.0,2210010111,Drop,2210010111.0,Drop,2210010111.0,Drop,2310050211.0,Drop,path_grd_far_elite1_803,10.0,3220040111,Dash,3220020111.0,Dash,2220050111.0,Drop,3320040211.0,Drop,path_fly_close_small_023,,2210010111,Dash,2210010111.0,Dash,2210010111.0,Dash,2210010111.0,Dash,path_fly_mid_small_050,0.0,2210010111,Drop,2210010111.0,Drop,2210010111.0,Drop,2310050211.0,Drop,18,18,18,path_grd_far_elite1_803,3220040111.0,Dash,3220020111.0,Dash,2220050111.0,Drop,3320040111.0,Drop,path_grd_mid_small_043,,3220040111.0,Drop,3220020111.0,Drop,3220040111.0,Drop,3220020111.0,Drop,path_fly_close_small_001,9.0,2210010111.0,Dash,2210010111.0,Dash,2210010111.0,Dash,2210010111.0,Dash,,,,,,,,,,,,,,,,,,,,,
6421046,wave_simulationroom_005,Campaign,90,5,True,False,point_grd_simulation_003_oc,point_fly_simulation_003_oc,sbg_simulation_003_oc,Simulation,Day,ibg_simulation_001,3320070121,path_grd_close_small_001,2220020121,Drop,2220020121.0,Drop,2220020121.0,Dash,2220020121.0,Dash,path_grd_close_special_024,4.0,3220030121,Drop,1120010121.0,Drop,1120010121.0,Drop,3320070221.0,Drop,path_fly_mid_small_050,7.0,2210010121,Dash,2210010121.0,Dash,2210010121.0,Dash,3210030121.0,Dash,path_grd_close_elite1_801,0.0,3220030121,Dash,3220030121.0,Dash,2220040121.0,Drop,3320070121.0,Drop,path_grd_mid_small_043,7.0,2220020121,Dash,2220020121.0,Dash,2220020121.0,Dash,3220050121.0,Dash,30,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6421047,wave_simulationroom_005,Campaign,90,5,True,False,point_grd_simulation_001_oc,point_fly_simulation_001_oc,sbg_simulation_001_oc,Simulation,Day,ibg_simulation_001,2320010121,path_fly_mid_small_018,2210010121,Drop,2210010121.0,Drop,2210010121.0,Drop,2210010121.0,Drop,path_grd_mid_elite1_802,,2220030121,Dash,3120010121.0,Dash,3220080121.0,Drop,2320010221.0,Drop,path_fly_mid_small_036,7.0,2210010121,Drop,2210010121.0,Drop,3210040121.0,Drop,3210040121.0,Drop,path_grd_mid_elite1_802,0.0,2220030121,Dash,2220030121.0,Dash,3220080121.0,Drop,2320010121.0,Drop,path_fly_mid_small_027,8.0,3210040121,Drop,2210010121.0,Drop,2210010121.0,Drop,2210010121.0,Drop,0,42,0,path_grd_mid_small_043,2220030121.0,Dash,1220050121.0,Dash,2220030121.0,Dash,1220050121.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6421048,wave_simulationroom_005,Campaign,90,7,True,False,point_grd_simulation_003_oc,point_fly_simulation_003_oc,sbg_simulation_003_oc,Simulation,Day,ibg_simulation_001,2310050121,path_grd_mid_small_002,2220030121,Dash,2220030121.0,Dash,2220030121.0,Dash,2220030121.0,Dash,path_grd_mid_elite2_808,5.0,2220030121,Dash,3120010121.0,Dash,3220060121.0,Drop,1320030221.0,Drop,path_fly_mid_small_050,8.0,3210010121,Drop,3210010121.0,Drop,3210010121.0,Drop,3210030121.0,Dash,path_fly_mid_elite1_802,0.0,3210010121,Dash,1210010121.0,Dash,3210030121.0,Drop,2310050121.0,Drop,path_fly_mid_small_021,8.0,1210010121,Drop,3210010121.0,Drop,3210010121.0,Drop,1210010121.0,Drop,0,42,0,path_grd_mid_small_043,2220030121.0,Dash,2220030121.0,Dash,3220040121.0,Dash,3220040121.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6421049,wave_simulationroom_005,Campaign,90,7,True,False,point_grd_simulation_002_oc,point_fly_simulation_002_oc,sbg_simulation_002_oc,Simulation,Day,ibg_simulation_001,3320080121,path_grd_mid_small_070,1220010121,Drop,1220010121.0,Drop,1220010121.0,Drop,2220040121.0,Dash,path_fly_mid_small_033,,1210020121,Dash,1210020121.0,Dash,1210020121.0,Dash,1310020221.0,Drop,path_grd_mid_elite1_802,9.0,1220010121,Drop,1220010121.0,Drop,3220070121.0,Drop,3320080221.0,Drop,path_grd_far_small_044,,1220010121,Drop,3220070121.0,Drop,1220010121.0,Drop,3220070121.0,Drop,path_grd_far_small_071,0.0,3220070121,Drop,1220010121.0,Drop,3220070121.0,Drop,2220040121.0,Dash,0,36,12,path_grd_mid_elite2_808,1220010121.0,Dash,3220070121.0,Dash,2320010221.0,Drop,3320080121.0,Drop,path_fly_mid_small_030,8.0,1210020121.0,Dash,1210020121.0,Dash,1210020121.0,Dash,1210020121.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6421050,wave_simulationroom_005,Campaign,90,7,True,False,point_grd_simulation_001_oc,point_fly_simulation_001_oc,sbg_simulation_001_oc,Simulation,Day,ibg_simulation_001,3320060121,path_grd_mid_small_002,2220030121,Dash,2220030121.0,Dash,2220030121.0,Dash,2220030121.0,Dash,path_grd_mid_small_068,5.0,1220040121,Dash,1220040121.0,Dash,2220050121.0,Dash,2320020221.0,Drop,path_grd_mid_elite1_802,10.0,2220030121,Jump,1220040121.0,Jump,3220060121.0,Drop,3320060221.0,Drop,path_fly_close_small_001,,2210020121,Dash,2210040121.0,Dash,2210020121.0,Dash,2210040121.0,Dash,path_grd_mid_small_068,0.0,2220030121,Dash,2220030121.0,Dash,2220050121.0,Dash,2320020221.0,Drop,12,42,0,path_grd_mid_elite2_805,1220040121.0,Jump,3220060121.0,Jump,3320060221.0,Drop,3320060121.0,Drop,path_fly_close_small_035,,2210020121.0,Dash,2210020121.0,Dash,2210040121.0,Dash,2210040121.0,Dash,path_grd_mid_small_043,8.0,2220030121.0,Drop,2220030121.0,Drop,2220030121.0,Drop,2220030121.0,Drop,,,,,,,,,,,,,,,,,,,,,
6421052,wave_simulationroom_005,Campaign,90,5,True,False,point_grd_simulation_001_oc,point_fly_simulation_001_oc,sbg_simulation_001_oc,Simulation,Day,ibg_simulation_001,3310050121,path_fly_mid_small_018,2210020121,Dash,2210020121.0,Dash,2210020121.0,Dash,2210020121.0,Dash,path_fly_mid_elite2_808,,2210020121,Dash,2210020121.0,Dash,3310050221.0,Drop,2310060221.0,Drop,path_fly_close_small_020,10.0,1210030121,Drop,2210020121.0,Drop,2210020121.0,Drop,1210030121.0,Drop,path_fly_far_small_003,0.0,2210020121,Dash,1210030121.0,Dash,2210020121.0,Dash,1210030121.0,Dash,path_fly_mid_elite2_808,7.0,2210020121,Dash,2210020121.0,Dash,2310060221.0,Drop,3310050121.0,Drop,12,24,6,path_fly_close_small_020,1210030121.0,Drop,1210030121.0,Drop,1210030121.0,Drop,1210030121.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6421053,wave_simulationroom_005,Campaign,90,7,True,False,point_grd_simulation_002_oc,point_fly_simulation_002_oc,sbg_simulation_002_oc,Simulation,Day,ibg_simulation_001,1320060121,path_fly_mid_small_039,1210020121,Dash,1210020121.0,Dash,1210040121.0,Dash,1210040121.0,Dash,path_fly_mid_elite1_802,,1210020121,Dash,1210020121.0,Dash,3210030121.0,Drop,1310040221.0,Drop,path_grd_close_small_054,12.0,3220050121,Dash,3220050121.0,Dash,3220050121.0,Dash,1320060221.0,Drop,path_fly_far_small_034,0.0,3210030121,Dash,1210040121.0,Dash,1210020121.0,Dash,1310040221.0,Drop,path_grd_mid_elite1_802,10.0,3220050121,Dash,3220050121.0,Dash,3220060121.0,Drop,1320060121.0,Drop,12,24,6,path_grd_close_small_042,3220050121.0,Drop,3220050121.0,Drop,3220050121.0,Drop,3220050121.0,Drop,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,
6421054,wave_simulationroom_005,Campaign,90,7,True,False,point_grd_simulation_003_oc,point_fly_simulation_003_oc,sbg_simulation_003_oc,Simulation,Day,ibg_simulation_001,1320030121,path_grd_close_small_001,1220020121,Drop,1220020121.0,Drop,1220020121.0,Drop,1220020121.0,Drop,path_grd_far_small_056,,1220050121,Drop,1220020121.0,Drop,1220020121.0,Drop,1320030221.0,Drop,path_grd_mid_elite1_802,10.0,1220020121,Dash,1220020121.0,Dash,1220050121.0,Drop,2320030221.0,Drop,path_fly_close_small_041,,1210020121,Drop,3210040121.0,Drop,1210020121.0,Drop,1210050121.0,Drop,path_grd_far_elite2_806,0.0,1220020121,Drop,1220020121.0,Drop,2320030221.0,Drop,1320030121.0,Drop,18,21,15,path_fly_close_small_004,1210020121.0,Drop,1210050121.0,Drop,1210020121.0,Drop,3210040121.0,Drop,path_grd_mid_small_055,12.0,1220020121.0,Dash,1220020121.0,Dash,1220020121.0,Dash,1220050121.0,Drop,path_fly_mid_small_008,,3210040121.0,Drop,1210020121.0,Drop,1210020121.0,Drop,1210050121.0,Drop,10.0,,,,,,,,,,,,,,,,,,,,
6421055,wave_simulationroom_005,Campaign,90,7,True,False,point_grd_simulation_001_oc,point_fly_simulation_001_oc,sbg_simulation_001_oc,Simulation,Day,ibg_simulation_001,3320040121,path_grd_close_small_001,3220040121,Drop,3220040121.0,Drop,3220040121.0,Drop,3220040121.0,Drop,path_fly_mid_small_042,5.0,2210010121,Drop,2210010121.0,Drop,2210010121.0,Drop,2310050221.0,Drop,path_grd_far_elite1_803,10.0,3220040121,Dash,3220020121.0,Dash,2220050121.0,Drop,3320040221.0,Drop,path_fly_close_small_023,,2210010121,Dash,2210010121.0,Dash,2210010121.0,Dash,2210010121.0,Dash,path_fly_mid_small_050,0.0,2210010121,Drop,2210010121.0,Drop,2210010121.0,Drop,2310050221.0,Drop,18,18,18,path_grd_far_elite1_803,3220040121.0,Dash,3220020121.0,Dash,2220050121.0,Drop,3320040121.0,Drop,path_grd_mid_small_043,,3220040121.0,Drop,3220020121.0,Drop,3220040121.0,Drop,3220020121.0,Drop,path_fly_close_small_001,9.0,2210010121.0,Dash,2210010121.0,Dash,2210010121.0,Dash,2210010121.0,Dash,,,,,,,,,,,,,,,,,,,,,
6422046,wave_simulationroom_005,Campaign,90,5,True,False,point_grd_simulation_003_oc,point_fly_simulation_003_oc,sbg_simulation_003_oc,Simulation,Day,ibg_simulation_001,3320070131,path_grd_close_small_001,2220020131,Drop,2220020131.0,Drop,2220020131.0,Dash,2220020131.0,Dash,path_grd_close_special_024,4.0,3220030131,Drop,1120010131.0,Drop,1120010131.0,Drop,3320070231.0,Drop,path_fly_mid_small_050,7.0,2210010131,Dash,2210010131.0,Dash,2210010131.0,Dash,3210030131.0,Dash,path_grd_close_elite1_801,0.0,3220030131,Dash,3220030131.0,Dash,2220040131.0,Drop,3320070131.0,Drop,path_grd_mid_small_043,7.0,2220020131,Dash,2220020131.0,Dash,2220020131.0,Dash,3220050131.0,Dash,30,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6422047,wave_simulationroom_005,Campaign,90,5,True,False,point_grd_simulation_001_oc,point_fly_simulation_001_oc,sbg_simulation_001_oc,Simulation,Day,ibg_simulation_001,2320010131,path_fly_mid_small_018,2210010131,Drop,2210010131.0,Drop,2210010131.0,Drop,2210010131.0,Drop,path_grd_mid_elite1_802,,2220030131,Dash,3120010131.0,Dash,3220080131.0,Drop,2320010231.0,Drop,path_fly_mid_small_036,7.0,2210010131,Drop,2210010131.0,Drop,3210040131.0,Drop,3210040131.0,Drop,path_grd_mid_elite1_802,0.0,2220030131,Dash,2220030131.0,Dash,3220080131.0,Drop,2320010131.0,Drop,path_fly_mid_small_027,8.0,3210040131,Drop,2210010131.0,Drop,2210010131.0,Drop,2210010131.0,Drop,0,42,0,path_grd_mid_small_043,2220030131.0,Dash,1220050131.0,Dash,2220030131.0,Dash,1220050131.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6422048,wave_simulationroom_005,Campaign,90,7,True,False,point_grd_simulation_003_oc,point_fly_simulation_003_oc,sbg_simulation_003_oc,Simulation,Day,ibg_simulation_001,2310050131,path_grd_mid_small_002,2220030131,Dash,2220030131.0,Dash,2220030131.0,Dash,2220030131.0,Dash,path_grd_mid_elite2_808,5.0,2220030131,Dash,3120010131.0,Dash,3220060131.0,Drop,1320030231.0,Drop,path_fly_mid_small_050,8.0,3210010131,Drop,3210010131.0,Drop,3210010131.0,Drop,3210030131.0,Dash,path_fly_mid_elite1_802,0.0,3210010131,Dash,1210010131.0,Dash,3210030131.0,Drop,2310050131.0,Drop,path_fly_mid_small_021,8.0,1210010131,Drop,3210010131.0,Drop,3210010131.0,Drop,1210010131.0,Drop,0,42,0,path_grd_mid_small_043,2220030131.0,Dash,2220030131.0,Dash,3220040131.0,Dash,3220040131.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6422049,wave_simulationroom_005,Campaign,90,7,True,False,point_grd_simulation_002_oc,point_fly_simulation_002_oc,sbg_simulation_002_oc,Simulation,Day,ibg_simulation_001,3320080131,path_grd_mid_small_070,1220010131,Drop,1220010131.0,Drop,1220010131.0,Drop,2220040131.0,Dash,path_fly_mid_small_033,,1210020131,Dash,1210020131.0,Dash,1210020131.0,Dash,1310020231.0,Drop,path_grd_mid_elite1_802,9.0,1220010131,Drop,1220010131.0,Drop,3220070131.0,Drop,3320080231.0,Drop,path_grd_far_small_044,,1220010131,Drop,3220070131.0,Drop,1220010131.0,Drop,3220070131.0,Drop,path_grd_far_small_071,0.0,3220070131,Drop,1220010131.0,Drop,3220070131.0,Drop,2220040131.0,Dash,0,36,12,path_grd_mid_elite2_808,1220010131.0,Dash,3220070131.0,Dash,2320010231.0,Drop,3320080131.0,Drop,path_fly_mid_small_030,8.0,1210020131.0,Dash,1210020131.0,Dash,1210020131.0,Dash,1210020131.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6422050,wave_simulationroom_005,Campaign,90,7,True,False,point_grd_simulation_001_oc,point_fly_simulation_001_oc,sbg_simulation_001_oc,Simulation,Day,ibg_simulation_001,3320060131,path_grd_mid_small_002,2220030131,Dash,2220030131.0,Dash,2220030131.0,Dash,2220030131.0,Dash,path_grd_mid_small_068,5.0,1220040131,Dash,1220040131.0,Dash,2220050131.0,Dash,2320020231.0,Drop,path_grd_mid_elite1_802,10.0,2220030131,Jump,1220040131.0,Jump,3220060131.0,Drop,3320060231.0,Drop,path_fly_close_small_001,,2210020131,Dash,2210040131.0,Dash,2210020131.0,Dash,2210040131.0,Dash,path_grd_mid_small_068,0.0,2220030131,Dash,2220030131.0,Dash,2220050131.0,Dash,2320020231.0,Drop,12,42,0,path_grd_mid_elite2_805,1220040131.0,Jump,3220060131.0,Jump,3320060231.0,Drop,3320060131.0,Drop,path_fly_close_small_035,,2210020131.0,Dash,2210020131.0,Dash,2210040131.0,Dash,2210040131.0,Dash,path_grd_mid_small_043,8.0,2220030131.0,Drop,2220030131.0,Drop,2220030131.0,Drop,2220030131.0,Drop,,,,,,,,,,,,,,,,,,,,,
6422051,wave_simulationroom_005,Campaign,90,5,True,False,point_grd_simulation_003_oc,point_fly_simulation_003_oc,sbg_simulation_003_oc,Simulation,Day,ibg_simulation_001,3320010131,path_grd_close_small_001,1220040131,Dash,1220040131.0,Dash,1220040131.0,Dash,1220040131.0,Dash,path_grd_mid_elite1_802,,1220040131,Dash,1220040131.0,Dash,2220010131.0,Drop,3320010231.0,Drop,path_grd_far_small_044,9.0,1220040131,Dash,2220010131.0,Dash,1220040131.0,Dash,2220010131.0,Dash,path_grd_mid_elite2_805,0.0,1220040131,Dash,2220010131.0,Drop,3320010231.0,Drop,3320010131.0,Drop,path_grd_mid_small_008,8.0,1220040131,Drop,1220040131.0,Drop,1220040131.0,Drop,1220040131.0,Drop,6,24,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6422052,wave_simulationroom_005,Campaign,90,5,True,False,point_grd_simulation_001_oc,point_fly_simulation_001_oc,sbg_simulation_001_oc,Simulation,Day,ibg_simulation_001,3310050131,path_fly_mid_small_018,2210020131,Dash,2210020131.0,Dash,2210020131.0,Dash,2210020131.0,Dash,path_fly_mid_elite2_808,,2210020131,Dash,2210020131.0,Dash,3310050231.0,Drop,2310060231.0,Drop,path_fly_close_small_020,10.0,1210030131,Drop,2210020131.0,Drop,2210020131.0,Drop,1210030131.0,Drop,path_fly_far_small_003,0.0,2210020131,Dash,1210030131.0,Dash,2210020131.0,Dash,1210030131.0,Dash,path_fly_mid_elite2_808,7.0,2210020131,Dash,2210020131.0,Dash,2310060231.0,Drop,3310050131.0,Drop,12,24,6,path_fly_close_small_020,1210030131.0,Drop,1210030131.0,Drop,1210030131.0,Drop,1210030131.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6422053,wave_simulationroom_005,Campaign,90,7,True,False,point_grd_simulation_002_oc,point_fly_simulation_002_oc,sbg_simulation_002_oc,Simulation,Day,ibg_simulation_001,1320060131,path_fly_mid_small_039,1210020131,Dash,1210020131.0,Dash,1210040131.0,Dash,1210040131.0,Dash,path_fly_mid_elite1_802,,1210020131,Dash,1210020131.0,Dash,3210030131.0,Drop,1310040231.0,Drop,path_grd_close_small_054,12.0,3220050131,Dash,3220050131.0,Dash,3220050131.0,Dash,1320060231.0,Drop,path_fly_far_small_034,0.0,3210030131,Dash,1210040131.0,Dash,1210020131.0,Dash,1310040231.0,Drop,path_grd_mid_elite1_802,10.0,3220050131,Dash,3220050131.0,Dash,3220060131.0,Drop,1320060131.0,Drop,12,24,6,path_grd_close_small_042,3220050131.0,Drop,3220050131.0,Drop,3220050131.0,Drop,3220050131.0,Drop,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,
6422054,wave_simulationroom_005,Campaign,90,7,True,False,point_grd_simulation_003_oc,point_fly_simulation_003_oc,sbg_simulation_003_oc,Simulation,Day,ibg_simulation_001,1320030131,path_grd_close_small_001,1220020131,Drop,1220020131.0,Drop,1220020131.0,Drop,1220020131.0,Drop,path_grd_far_small_056,,1220050131,Drop,1220020131.0,Drop,1220020131.0,Drop,1320030231.0,Drop,path_grd_mid_elite1_802,10.0,1220020131,Dash,1220020131.0,Dash,1220050131.0,Drop,2320030231.0,Drop,path_fly_close_small_041,,1210020131,Drop,3210040131.0,Drop,1210020131.0,Drop,1210050131.0,Drop,path_grd_far_elite2_806,0.0,1220020131,Drop,1220020131.0,Drop,2320030231.0,Drop,1320030131.0,Drop,18,21,15,path_fly_close_small_004,1210020131.0,Drop,1210050131.0,Drop,1210020131.0,Drop,3210040131.0,Drop,path_grd_mid_small_055,12.0,1220020131.0,Dash,1220020131.0,Dash,1220020131.0,Dash,1220050131.0,Drop,path_fly_mid_small_008,,3210040131.0,Drop,1210020131.0,Drop,1210020131.0,Drop,1210050131.0,Drop,10.0,,,,,,,,,,,,,,,,,,,,
6422055,wave_simulationroom_005,Campaign,90,7,True,False,point_grd_simulation_001_oc,point_fly_simulation_001_oc,sbg_simulation_001_oc,Simulation,Day,ibg_simulation_001,3320040131,path_grd_close_small_001,3220040131,Drop,3220040131.0,Drop,3220040131.0,Drop,3220040131.0,Drop,path_fly_mid_small_042,5.0,2210010131,Drop,2210010131.0,Drop,2210010131.0,Drop,2310050231.0,Drop,path_grd_far_elite1_803,10.0,3220040131,Dash,3220020131.0,Dash,2220050131.0,Drop,3320040231.0,Drop,path_fly_close_small_023,,2210010131,Dash,2210010131.0,Dash,2210010131.0,Dash,2210010131.0,Dash,path_fly_mid_small_050,0.0,2210010131,Drop,2210010131.0,Drop,2210010131.0,Drop,2310050231.0,Drop,18,18,18,path_grd_far_elite1_803,3220040131.0,Dash,3220020131.0,Dash,2220050131.0,Drop,3320040131.0,Drop,path_grd_mid_small_043,,3220040131.0,Drop,3220020131.0,Drop,3220040131.0,Drop,3220020131.0,Drop,path_fly_close_small_001,9.0,2210010131.0,Dash,2210010131.0,Dash,2210010131.0,Dash,2210010131.0,Dash,,,,,,,,,,,,,,,,,,,,,
6423046,wave_simulationroom_005,Campaign,90,5,True,False,point_grd_simulation_003_oc,point_fly_simulation_003_oc,sbg_simulation_003_oc,Simulation,Day,ibg_simulation_001,3320070141,path_grd_close_small_001,2220020141,Drop,2220020141.0,Drop,2220020141.0,Dash,2220020141.0,Dash,path_grd_close_special_024,4.0,3220030141,Drop,1120010141.0,Drop,1120010141.0,Drop,3320070241.0,Drop,path_fly_mid_small_050,7.0,2210010141,Dash,2210010141.0,Dash,2210010141.0,Dash,3210030141.0,Dash,path_grd_close_elite1_801,0.0,3220030141,Dash,3220030141.0,Dash,2220040141.0,Drop,3320070141.0,Drop,path_grd_mid_small_043,7.0,2220020141,Dash,2220020141.0,Dash,2220020141.0,Dash,3220050141.0,Dash,30,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6423047,wave_simulationroom_005,Campaign,90,5,True,False,point_grd_simulation_001_oc,point_fly_simulation_001_oc,sbg_simulation_001_oc,Simulation,Day,ibg_simulation_001,2320010141,path_fly_mid_small_018,2210010141,Drop,2210010141.0,Drop,2210010141.0,Drop,2210010141.0,Drop,path_grd_mid_elite1_802,,2220030141,Dash,3120010141.0,Dash,3220080141.0,Drop,2320010241.0,Drop,path_fly_mid_small_036,7.0,2210010141,Drop,2210010141.0,Drop,3210040141.0,Drop,3210040141.0,Drop,path_grd_mid_elite1_802,0.0,2220030141,Dash,2220030141.0,Dash,3220080141.0,Drop,2320010141.0,Drop,path_fly_mid_small_027,8.0,3210040141,Drop,2210010141.0,Drop,2210010141.0,Drop,2210010141.0,Drop,0,42,0,path_grd_mid_small_043,2220030141.0,Dash,1220050141.0,Dash,2220030141.0,Dash,1220050141.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6423048,wave_simulationroom_005,Campaign,90,7,True,False,point_grd_simulation_003_oc,point_fly_simulation_003_oc,sbg_simulation_003_oc,Simulation,Day,ibg_simulation_001,2310050141,path_grd_mid_small_002,2220030141,Dash,2220030141.0,Dash,2220030141.0,Dash,2220030141.0,Dash,path_grd_mid_elite2_808,5.0,2220030141,Dash,3120010141.0,Dash,3220060141.0,Drop,1320030241.0,Drop,path_fly_mid_small_050,8.0,3210010141,Drop,3210010141.0,Drop,3210010141.0,Drop,3210030141.0,Dash,path_fly_mid_elite1_802,0.0,3210010141,Dash,1210010141.0,Dash,3210030141.0,Drop,2310050141.0,Drop,path_fly_mid_small_021,8.0,1210010141,Drop,3210010141.0,Drop,3210010141.0,Drop,1210010141.0,Drop,0,42,0,path_grd_mid_small_043,2220030141.0,Dash,2220030141.0,Dash,3220040141.0,Dash,3220040141.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
