stage_id,group_id,spot_mod,battle_time,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,target_list/0,wave_data/0/wave_path,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_path,wave_data/1/private_monster_count,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/2/wave_path,wave_data/2/private_monster_count,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,wave_data/3/wave_path,wave_data/3/private_monster_count,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,wave_data/4/wave_path,wave_data/4/private_monster_count,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,close_monster_count,mid_monster_count,far_monster_count,mod_value,wave_data/5/wave_path,wave_data/5/private_monster_count,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,wave_data/6/wave_path,wave_data/6/private_monster_count,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,wave_data/7/wave_path,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type,wave_data/8/wave_path,wave_data/8/private_monster_count,wave_data/8/wave_monster_list/0/wave_monster_id,wave_data/8/wave_monster_list/0/spawn_type,wave_data/8/wave_monster_list/1/wave_monster_id,wave_data/8/wave_monster_list/1/spawn_type,wave_data/8/wave_monster_list/2/wave_monster_id,wave_data/8/wave_monster_list/2/spawn_type,wave_data/8/wave_monster_list/3/wave_monster_id,wave_data/8/wave_monster_list/3/spawn_type,wave_data/7/private_monster_count
6230741,wave_tower_missilis_008,Campaign,90,5,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Missilis,ibg_tower_001,3310050151.0,path_grd_close_small_001,3220030151,Jump,3220030151.0,Jump,3220030151.0,Dash,2220040151.0,Dash,path_fly_mid_elite1_802,7.0,3210010151.0,Dash,3210010151.0,Dash,3210010151.0,Dash,3310050251.0,Dash,path_grd_close_small_051,,2220010151.0,Dash,2220010151.0,Dash,2220040151.0,Dash,2220010151.0,Dash,path_fly_mid_elite1_802,0.0,1210010151.0,Dash,1210010151.0,Dash,3210030151.0,Drop,3310050151.0,Drop,path_grd_close_small_042,,3220050151.0,Dash,3220050151.0,Dash,3220050151.0,Dash,2220040151.0,Dash,18,33,0,,path_grd_mid_special_025,,3120010151.0,Jump,3120010151.0,Jump,3120010151.0,Drop,3120010151.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6230742,wave_tower_missilis_008,Defense,90,7,True,True,point_grd_tower_002_rightclear,point_fly_tower_002_rightclear,sbg_tower_002_rightclear,Tower,Missilis,ibg_tower_defense_001,,path_grd_close_small_036,1220060151,Normal,1220060151.0,Normal,1220060151.0,Normal,1220060151.0,Normal,path_grd_mid_small_005,8.0,3220050151.0,Jump,3220050151.0,Jump,3220050151.0,Jump,3220020151.0,Jump,path_grd_close_special_024,,2120010151.0,Drop,2120010151.0,Drop,3220050151.0,Dash,3220050151.0,Dash,path_grd_close_small_067,4.0,3220050151.0,Drop,3220050151.0,Drop,2220050151.0,Drop,2320020251.0,Drop,path_grd_mid_special_025,12.0,2120010151.0,Drop,2120010151.0,Drop,1220060151.0,Normal,1220060151.0,Normal,36,39,0,20,path_grd_mid_small_037,10.0,3220050151.0,Dash,3220050151.0,Dash,3220050151.0,Dash,3220020151.0,Dash,path_grd_mid_small_076,10.0,1220060151.0,Normal,3220020151.0,Dash,1220060151.0,Normal,2220050151.0,Dash,path_grd_close_elite1_801,3220050151.0,Dash,3220050151.0,Dash,3220020151.0,Drop,2320020251.0,Drop,path_grd_mid_small_043,15.0,1220060151.0,Normal,1220060151.0,Normal,1220060151.0,Normal,2320010251.0,Drop,
6230743,wave_tower_missilis_008,Campaign,90,7,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Missilis,ibg_tower_001,3310040151.0,path_grd_mid_small_043,2220020151,Jump,2220020151.0,Jump,2220020151.0,Jump,2220020151.0,Jump,path_fly_far_elite1_803,5.0,1210030151.0,Drop,1210030151.0,Drop,1210010151.0,Drop,3310040251.0,Drop,path_grd_mid_small_034,8.0,2220020151.0,Dash,2220020151.0,Dash,2220020151.0,Dash,2320030251.0,Dash,path_fly_far_elite1_803,0.0,1210030151.0,Drop,1210030151.0,Drop,1210010151.0,Drop,3310040151.0,Drop,path_grd_mid_small_034,10.0,2220020151.0,Dash,2220020151.0,Dash,2220020151.0,Dash,2320030251.0,Dash,0,24,18,,path_fly_mid_small_024,,1210030151.0,Drop,1210030151.0,Drop,1210010151.0,Drop,1210010151.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6230744,wave_tower_missilis_008,Campaign,90,7,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Missilis,ibg_tower_001,1320040151.0,path_grd_mid_small_070,1220040151,Drop,1220040151.0,Drop,1220040151.0,Drop,2220040151.0,Dash,path_grd_mid_elite2_805,,1220040151.0,Dash,1220040151.0,Dash,2320020251.0,Dash,1320040251.0,Dash,path_grd_close_small_069,10.0,1220040151.0,Drop,1220040151.0,Drop,1220040151.0,Drop,2220040151.0,Dash,path_grd_mid_small_043,,1220040151.0,Dash,1220040151.0,Dash,1220040151.0,Dash,1220040151.0,Dash,path_grd_mid_elite2_805,0.0,1220040151.0,Dash,1220040151.0,Dash,2320020251.0,Drop,1320040151.0,Drop,6,42,0,,path_grd_mid_small_070,10.0,1220040151.0,Drop,1220040151.0,Drop,1220040151.0,Drop,2220040151.0,Dash,path_grd_mid_small_068,6.0,1220040151.0,Dash,1220040151.0,Dash,1220040151.0,Dash,2320020251.0,Drop,,,,,,,,,,,,,,,,,,,,
6230745,wave_tower_missilis_008,Campaign,90,7,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Missilis,ibg_tower_001,2310060151.0,path_fly_mid_small_042,1210020151,Dash,1210020151.0,Dash,3210030151.0,Dash,1210020151.0,Dash,path_grd_mid_small_049,4.0,1220050151.0,Drop,1220050151.0,Drop,1220050151.0,Drop,1220050151.0,Drop,path_fly_mid_small_027,10.0,1210050151.0,Jump,3210030151.0,Jump,1210050151.0,Jump,2310060251.0,Drop,path_grd_close_elite2_804,,3220050151.0,Jump,3220050151.0,Jump,3220040151.0,Drop,1220050151.0,Drop,path_grd_mid_elite1_802,0.0,3220050151.0,Dash,3220050151.0,Dash,1220050151.0,Drop,2320020251.0,Drop,21,42,0,,path_fly_mid_elite1_802,,1210050151.0,Drop,3210040151.0,Drop,3210030151.0,Drop,2310060151.0,Drop,path_grd_close_small_014,8.0,1220050151.0,Drop,3220050151.0,Drop,1220050151.0,Drop,2320020251.0,Drop,path_fly_mid_small_027,1210020151.0,Dash,1210050151.0,Drop,1210020151.0,Dash,1210050151.0,Drop,path_fly_close_small_038,,3210040151.0,Drop,3210030151.0,Dash,3210040151.0,Drop,3210030151.0,Dash,10.0
6230746,wave_tower_missilis_008,BaseDefense,60,6,True,True,point_grd_tower_003_midclear,point_fly_tower_003,sbg_tower_003_midclear,Tower,Missilis,ibg_tower_basedefense_001,,path_grd_far_small_041,3220060151,Dash,3220060151.0,Dash,3220060151.0,Dash,2220050151.0,Dash,path_grd_mid_small_037,7.0,3220060151.0,Dash,3220060151.0,Dash,3220060151.0,Dash,2220050151.0,Dash,path_grd_mid_small_046,5.0,3220050151.0,Jump,3220050151.0,Jump,3220050151.0,Jump,3220050151.0,Jump,path_grd_mid_elite1_802,3.0,3220060151.0,Jump,3220060151.0,Jump,2220050151.0,Drop,3320030251.0,Drop,path_fly_far_small_031,10.0,3220060151.0,Jump,3220060151.0,Jump,1210010151.0,Drop,3310030251.0,Drop,0,42,21,normal,path_grd_mid_special_065,6.0,1120010151.0,Jump,1120010151.0,Jump,3220060151.0,Drop,2220050151.0,Drop,path_grd_mid_small_076,8.0,3220050151.0,Dash,3220050151.0,Dash,3220050151.0,Dash,2220050151.0,Dash,path_grd_far_elite1_803,3220060151.0,Jump,3220060151.0,Jump,2220050151.0,Drop,3320030251.0,Drop,,,,,,,,,,,7.0
6230747,wave_tower_missilis_008,Campaign,90,7,True,False,point_grd_tower_005,point_fly_tower_005,sbg_tower_005,Tower,Missilis,ibg_tower_001,1310030151.0,path_fly_mid_small_053,2210020151,Drop,1210050151.0,Drop,2210020151.0,Drop,1210050151.0,Drop,path_grd_close_elite2_804,,2220030151.0,Dash,2220030151.0,Dash,2320050251.0,Jump,2320050251.0,Jump,path_grd_far_small_044,,2220030151.0,Dash,2220040151.0,Dash,2220030151.0,Dash,2220040151.0,Dash,path_fly_mid_small_039,10.0,3210010151.0,Drop,3210010151.0,Drop,1210050151.0,Drop,1210050151.0,Drop,path_fly_mid_special_047,0.0,3210010151.0,Dash,2210020151.0,Dash,1210050151.0,Drop,1310030151.0,Drop,9,42,12,,path_fly_mid_elite1_802,10.0,1210020151.0,Dash,1210020151.0,Dash,1210050151.0,Drop,1310030251.0,Drop,path_grd_far_small_044,5.0,2220030151.0,Dash,2220040151.0,Dash,2220030151.0,Dash,2220040151.0,Dash,path_fly_mid_small_024,3210040151.0,Drop,1210050151.0,Drop,3210040151.0,Drop,1210050151.0,Drop,,,,,,,,,,,
6230748,wave_tower_missilis_008,Campaign,90,7,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Missilis,ibg_tower_001,3320030151.0,path_fly_far_small_022,1210030151,Dash,2210020151.0,Dash,2210020151.0,Dash,1210030151.0,Dash,path_fly_mid_small_033,,2210020151.0,Dash,1210030151.0,Dash,2210020151.0,Dash,2310060251.0,Drop,path_fly_mid_elite2_808,10.0,2210020151.0,Dash,1210030151.0,Dash,3310030251.0,Drop,3310030251.0,Drop,path_fly_mid_small_036,,1210030151.0,Drop,1210030151.0,Drop,2210020151.0,Drop,2210020151.0,Drop,path_grd_mid_elite3_811,0.0,2220030151.0,Dash,2320020251.0,Drop,3320030251.0,Drop,3320030151.0,Drop,0,42,12,,path_grd_far_small_038,8.0,3220060151.0,Dash,3220070151.0,Dash,3220060151.0,Dash,3220070151.0,Dash,path_grd_mid_small_043,8.0,3220070151.0,Dash,2220030151.0,Dash,3220070151.0,Dash,2220030151.0,Dash,path_grd_mid_small_040,3220060151.0,Dash,3220060151.0,Dash,2220030151.0,Dash,2220030151.0,Dash,,,,,,,,,,,
6230749,wave_tower_missilis_008,Campaign,90,7,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Missilis,ibg_tower_001,2320020151.0,path_grd_close_small_067,3220040151,Dash,3220040151.0,Dash,2220070151.0,Drop,2320020251.0,Drop,path_fly_mid_elite1_802,,1210020151.0,Dash,1210020151.0,Dash,2210050151.0,Drop,2310060251.0,Drop,path_grd_close_special_064,8.0,2120010151.0,Dash,2120010151.0,Dash,2220070151.0,Drop,2320020251.0,Drop,path_grd_mid_small_043,3.0,2220070151.0,Dash,2220040151.0,Dash,2220070151.0,Dash,2220040151.0,Dash,path_grd_close_small_048,4.0,2220070151.0,Drop,3220040151.0,Drop,3220040151.0,Drop,2220070151.0,Drop,33,39,0,,path_grd_mid_elite2_808,0.0,3220040151.0,Dash,3220040151.0,Dash,2320050251.0,Drop,2320050251.0,Drop,path_grd_close_small_067,3.0,2220070151.0,Jump,2220070151.0,Jump,2220040151.0,Drop,2320020151.0,Drop,path_fly_mid_elite1_802,1210020151.0,Dash,1210020151.0,Dash,2210050151.0,Drop,2310060251.0,Drop,path_grd_mid_small_043,3.0,2220070151.0,Dash,2220070151.0,Dash,2220070151.0,Dash,2220070151.0,Dash,
6230750,wave_tower_missilis_008,Campaign,180,6,False,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003_midclear,Tower,Missilis,ibg_tower_001,3420060151.0,path_grd_mid_centurion_901,3420060151,Normal,,,,,,,path_grd_mid_small_012,,3220050151.0,Dash,3220050151.0,Dash,3220050151.0,Dash,2220040151.0,Dash,path_fly_close_elite1_801,4.0,1110010151.0,Drop,1210010151.0,Drop,1210010151.0,Drop,2310040251.0,Drop,path_grd_mid_small_049,4.0,2220030151.0,Drop,2220030151.0,Drop,2220030151.0,Drop,3220080151.0,Drop,path_grd_mid_small_049,10.0,3220030151.0,Jump,1120010151.0,Jump,1120010151.0,Jump,3220030151.0,Jump,24,31,0,,path_fly_mid_small_036,3.0,3210020151.0,Dash,3110010151.0,Dash,3210030151.0,Dash,3110010151.0,Dash,path_grd_mid_small_075,9.0,2220020151.0,Jump,3220020151.0,Jump,3220020151.0,Jump,2320020251.0,Jump,path_grd_close_special_024,3120010151.0,Drop,3120010151.0,Drop,2220040151.0,Drop,2220040151.0,Drop,,,,,,,,,,,10.0
