stage_id,group_id,spot_mod,battle_time,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,target_list/0,wave_data/0/wave_path,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_path,wave_data/1/private_monster_count,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/2/wave_path,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,wave_data/3/wave_path,wave_data/3/private_monster_count,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,wave_data/4/wave_path,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,wave_data/5/wave_path,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,close_monster_count,mid_monster_count,far_monster_count,wave_data/2/private_monster_count,wave_data/5/private_monster_count,wave_data/4/private_monster_count,wave_data/6/wave_path,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,mod_value,wave_data/6/private_monster_count,wave_data/7/wave_path,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type,wave_data/8/wave_path,wave_data/8/private_monster_count,wave_data/8/wave_monster_list/0/wave_monster_id,wave_data/8/wave_monster_list/0/spawn_type,wave_data/8/wave_monster_list/1/wave_monster_id,wave_data/8/wave_monster_list/1/spawn_type,wave_data/8/wave_monster_list/2/wave_monster_id,wave_data/8/wave_monster_list/2/spawn_type,wave_data/8/wave_monster_list/3/wave_monster_id,wave_data/8/wave_monster_list/3/spawn_type,wave_data/7/private_monster_count,wave_data/9/wave_path,wave_data/9/private_monster_count,wave_data/9/wave_monster_list/0/wave_monster_id,wave_data/9/wave_monster_list/0/spawn_type,wave_data/9/wave_monster_list/1/wave_monster_id,wave_data/9/wave_monster_list/1/spawn_type,wave_data/9/wave_monster_list/2/wave_monster_id,wave_data/9/wave_monster_list/2/spawn_type,wave_data/9/wave_monster_list/3/wave_monster_id,wave_data/9/wave_monster_list/3/spawn_type
6037003,wave_campaign_normal_016,Campaign,90,5,True,False,point_grd_swamplandjungle_004,point_fly_swamplandjungle_004,sbg_swamplandjungle_004,SwamplandJungle,Day,ibg_swamplandjungle_001,2320020121.0,path_grd_close_small_001,1220020121,Jump,3220060121.0,Jump,1220020121.0,Jump,3220060121.0,Jump,path_grd_mid_small_068,,1220020121.0,Dash,1220020121.0,Dash,2220080121.0,Dash,2320020221.0,Dash,path_grd_mid_small_061,1220020121.0,Drop,2220080121.0,Drop,1220020121.0,Drop,1220020121.0,Drop,path_grd_far_small_044,0.0,1220020121.0,Dash,2220080121.0,Dash,1220020121.0,Dash,2220080121.0,Dash,path_grd_mid_elite1_802,1220020121.0,Dash,1220020121.0,Dash,3220060121.0,Drop,2320020121.0,Drop,path_grd_mid_small_043,1220020121.0,Dash,2220080121.0,Dash,1220020121.0,Dash,1220020121.0,Dash,4,29,6,7.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6037004,wave_campaign_normal_016,Campaign,90,5,True,False,point_grd_swamplandjungle_005,point_fly_swamplandjungle_005,sbg_swamplandjungle_005,SwamplandJungle,Day,ibg_swamplandjungle_001,2310070121.0,path_grd_mid_small_046,3220040121,Dash,3220040121.0,Dash,3220040121.0,Dash,3220040121.0,Dash,path_fly_mid_elite1_802,,1210020121.0,Dash,3210020121.0,Dash,3210030121.0,Drop,2310070221.0,Drop,path_fly_close_small_020,1210020121.0,Drop,1210020121.0,Drop,3210020121.0,Drop,3210020121.0,Drop,path_fly_mid_elite1_802,0.0,1210020121.0,Dash,3210020121.0,Dash,3210030121.0,Drop,2310070121.0,Drop,path_grd_close_small_039,3220040121.0,Jump,3220040121.0,Jump,3220040121.0,Jump,3220040121.0,Jump,path_fly_mid_small_005,1210020121.0,Dash,1210020121.0,Dash,1210020121.0,Dash,1210020121.0,Dash,12,30,0,7.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6037005,wave_campaign_normal_016,Campaign,90,7,True,False,point_grd_swamplandjungle_003,point_fly_swamplandjungle_003,sbg_swamplandjungle_003,SwamplandJungle,Day,ibg_swamplandjungle_001,3310020121.0,path_grd_mid_small_012,2220020121,Dash,2220020121.0,Dash,2220020121.0,Dash,2220020121.0,Dash,path_fly_mid_elite1_802,5.0,2210010121.0,Dash,2210010121.0,Dash,3310020221.0,Drop,1210060121.0,Dash,path_fly_mid_small_036,2210010121.0,Dash,2210040121.0,Dash,2210010121.0,Dash,2210040121.0,Dash,path_fly_mid_elite2_808,0.0,2210040121.0,Dash,2210010121.0,Dash,3310020221.0,Drop,3310020121.0,Drop,path_fly_mid_small_050,2210040121.0,Drop,2210010121.0,Drop,2210010121.0,Drop,1210060121.0,Dash,path_fly_mid_small_053,2210010121.0,Drop,2210040121.0,Drop,2210010121.0,Drop,1210060121.0,Dash,0,48,0,9.0,,10.0,path_fly_mid_small_024,2210010121.0,Dash,2210010121.0,Dash,2210010121.0,Dash,2210010121.0,Dash,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6037006,wave_campaign_normal_016,Campaign,90,5,True,False,point_grd_swamplandjungle_004,point_fly_swamplandjungle_004,sbg_swamplandjungle_004,SwamplandJungle,Day,ibg_swamplandjungle_001,2310040121.0,path_fly_mid_small_018,3210020121,Jump,3210020121.0,Jump,3210020121.0,Jump,3210020121.0,Jump,path_grd_mid_elite1_802,,3220050121.0,Drop,3220050121.0,Drop,2220050121.0,Drop,2320030221.0,Drop,path_grd_mid_small_070,2220010121.0,Drop,2220010121.0,Drop,3220020121.0,Drop,2220010121.0,Drop,path_fly_mid_small_033,7.0,3210020121.0,Drop,3210020121.0,Drop,3210020121.0,Drop,3210040121.0,Drop,path_fly_mid_elite1_802,2210010121.0,Dash,2210010121.0,Dash,1210040121.0,Drop,2310040121.0,Drop,path_grd_mid_elite1_802,2120010121.0,Drop,2220010121.0,Drop,3220020121.0,Drop,2220050121.0,Drop,0,45,0,,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6037007,wave_campaign_normal_016,Campaign,90,7,True,False,point_grd_swamplandjungle_001,point_fly_swamplandjungle_001,sbg_swamplandjungle_001,SwamplandJungle,Day,ibg_swamplandjungle_001,1320010121.0,path_grd_mid_small_002,1220010121,Dash,1220010121.0,Dash,1220010121.0,Dash,2220080121.0,Dash,path_grd_mid_elite2_805,5.0,1220010121.0,Dash,3220070121.0,Dash,2320050221.0,Drop,2320050221.0,Drop,path_grd_far_small_009,1220010121.0,Drop,2220080121.0,Drop,1220010121.0,Drop,2220080121.0,Drop,path_grd_far_small_071,0.0,1220010121.0,Drop,1220010121.0,Drop,1220010121.0,Drop,2220080121.0,Dash,path_grd_far_elite2_809,1220010121.0,Dash,3220070121.0,Dash,2320050221.0,Drop,1320010121.0,Drop,path_grd_mid_small_043,1220010121.0,Drop,2220080121.0,Drop,1220010121.0,Drop,2220080121.0,Drop,0,21,27,9.0,10.0,,path_grd_mid_small_073,3220070121.0,Dash,1220010121.0,Dash,1220010121.0,Dash,2220080121.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6037008,wave_campaign_normal_016,Campaign,90,5,True,False,point_grd_swamplandjungle_002,point_fly_swamplandjungle_002,sbg_swamplandjungle_002,SwamplandJungle,Day,ibg_swamplandjungle_001,2320060121.0,path_grd_mid_small_049,3220050121,Drop,3220050121.0,Drop,3220050121.0,Drop,3220050121.0,Drop,path_fly_mid_special_016,7.0,2210020121.0,Jump,2110010121.0,Jump,2110010121.0,Jump,1310010221.0,Jump,path_grd_close_small_051,1220040121.0,Dash,1220040121.0,Dash,1220040121.0,Dash,1220040121.0,Dash,path_fly_mid_small_050,0.0,1210020121.0,Jump,1210040121.0,Jump,1210020121.0,Dash,1210040121.0,Drop,path_grd_close_elite1_801,3220030121.0,Jump,3220030121.0,Jump,3220030121.0,Dash,2320060121.0,Drop,path_grd_close_small_001,3220040121.0,Jump,3220040121.0,Jump,3220040121.0,Jump,3220040121.0,Jump,21,27,0,6.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6037009,wave_campaign_normal_016,Campaign,90,5,True,False,point_grd_swamplandjungle_005,point_fly_swamplandjungle_005,sbg_swamplandjungle_005,SwamplandJungle,Day,ibg_swamplandjungle_001,1310010121.0,path_grd_mid_small_055,3220030121,Drop,3220030121.0,Drop,3220030121.0,Drop,3220030121.0,Drop,path_fly_mid_elite1_802,,1210030121.0,Dash,1210030121.0,Dash,1210030121.0,Dash,1310010221.0,Dash,path_grd_mid_small_043,3220030121.0,Drop,3220030121.0,Drop,3220030121.0,Drop,3220080121.0,Drop,path_fly_mid_elite1_802,0.0,1210030121.0,Dash,1210030121.0,Dash,1210030121.0,Dash,1310010121.0,Dash,path_grd_mid_small_034,3220080121.0,Drop,3220030121.0,Drop,3220030121.0,Drop,3220030121.0,Drop,path_grd_mid_small_046,3220030121.0,Drop,3220030121.0,Drop,3220030121.0,Drop,3220080121.0,Drop,0,42,0,8.0,8.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6037010,wave_campaign_normal_016,Campaign,90,7,True,False,point_grd_swamplandjungle_003,point_fly_swamplandjungle_003,sbg_swamplandjungle_003,SwamplandJungle,Day,ibg_swamplandjungle_001,2310070121.0,path_grd_mid_small_070,3220050121,Dash,3220050121.0,Dash,3220050121.0,Dash,2220040121.0,Dash,path_fly_mid_elite2_805,,1210030121.0,Dash,2210020121.0,Dash,2310060221.0,Drop,2310070221.0,Drop,path_fly_mid_small_024,1210030121.0,Dash,2210020121.0,Dash,1210030121.0,Dash,2210020121.0,Dash,path_grd_mid_small_011,,3220050121.0,Dash,3220050121.0,Dash,1220050121.0,Dash,1220050121.0,Dash,path_fly_mid_elite2_808,1210030121.0,Dash,2210020121.0,Dash,2310060221.0,Drop,2310070221.0,Drop,path_fly_mid_elite1_802,1210030121.0,Dash,2210020121.0,Dash,3210030121.0,Dash,2310070121.0,Drop,6,51,0,10.0,10.0,0.0,path_grd_close_small_069,3220050121.0,Drop,3220050121.0,Drop,3220050121.0,Drop,1220050121.0,Dash,,,path_fly_mid_small_024,1210030121.0,Dash,2210020121.0,Dash,1210030121.0,Dash,2210020121.0,Dash,,,,,,,,,,,,,,,,,,,,,
6037011,wave_campaign_normal_016,BaseDefense,60,6,True,True,point_grd_swamplandjungle_002_midclear,point_fly_swamplandjungle_002,sbg_swamplandjungle_002_midclear,SwamplandJungle,Day,ibg_swamplandjungle_basedefense_001,,path_grd_mid_small_046,2220030121,Drop,2220030121.0,Drop,2220030121.0,Drop,2220040121.0,Drop,path_grd_mid_small_043,,2220030121.0,Dash,2220030121.0,Dash,2220030121.0,Dash,2220040121.0,Dash,path_grd_mid_small_011,3220050121.0,Jump,3220050121.0,Jump,3220050121.0,Jump,3220050121.0,Jump,path_grd_mid_elite1_802,3.0,2220030121.0,Dash,2220030121.0,Dash,2220030121.0,Dash,3320070221.0,Drop,path_fly_mid_small_033,2220030121.0,Drop,2220030121.0,Drop,3210030121.0,Drop,3210030121.0,Drop,path_grd_mid_special_065,3120010121.0,Jump,3120010121.0,Jump,2220030121.0,Jump,2220030121.0,Jump,0,60,0,,,8.0,path_grd_mid_small_076,3220050121.0,Dash,3220050121.0,Dash,3220050121.0,Dash,3220050121.0,Dash,normal,5.0,path_grd_mid_small_008,2220030121.0,Dash,2220030121.0,Dash,2220040121.0,Drop,3320070221.0,Drop,,,,,,,,,,,7.0,,,,,,,,,,
6037012,wave_campaign_normal_016,BaseDefense,60,7,True,True,point_grd_swamplandjungle_002_midclear,point_fly_swamplandjungle_002,sbg_swamplandjungle_002_midclear,SwamplandJungle,Day,ibg_swamplandjungle_basedefense_001,,path_grd_far_small_044,3220070121,Dash,2220080121.0,Dash,2220040121.0,Drop,3320020221.0,Drop,path_grd_mid_elite1_802,5.0,1220040121.0,Jump,1220040121.0,Jump,3220070121.0,Drop,3320050221.0,Drop,path_grd_mid_small_052,1220040121.0,Dash,3220070121.0,Dash,1220040121.0,Dash,2220080121.0,Dash,path_grd_mid_small_049,1.0,1220040121.0,Jump,3220020121.0,Jump,3220020121.0,Jump,3320040221.0,Drop,path_grd_mid_elite2_808,1220040121.0,Jump,1220040121.0,Jump,1320030221.0,Drop,3320020221.0,Drop,path_grd_far_small_071,3220070121.0,Dash,2220080121.0,Dash,3220070121.0,Dash,2220040121.0,Dash,0,45,12,5.0,5.0,7.0,path_grd_mid_small_075,1220040121.0,Jump,1220040121.0,Jump,2220080121.0,Jump,2220040121.0,Jump,normal,6.0,path_fly_mid_elite1_802,3220070121.0,Drop,1220040121.0,Drop,2220040121.0,Drop,3320020121.0,Drop,,,,,,,,,,,,,,,,,,,,,
6037013,wave_campaign_normal_016,Defense,90,7,True,True,point_grd_swamplandjungle_004_rightclear,point_fly_swamplandjungle_004_rightclear,sbg_swamplandjungle_004_rightclear,SwamplandJungle,Day,ibg_swamplandjungle_defense_001,,path_grd_mid_small_037,3220050121,Jump,3220050121.0,Jump,3220050121.0,Jump,3220050121.0,Jump,path_grd_far_small_044,8.0,3220060121.0,Drop,3220060121.0,Drop,3220060121.0,Drop,3220060121.0,Drop,path_grd_mid_special_025,1120010121.0,Drop,1120010121.0,Drop,3220050121.0,Drop,2220040121.0,Drop,path_fly_mid_elite1_802,4.0,2210020121.0,Drop,2210020121.0,Drop,1210040121.0,Dash,3310030221.0,Dash,path_grd_far_small_038,3220060121.0,Jump,3220060121.0,Jump,3220060121.0,Jump,3220060121.0,Jump,path_grd_close_special_064,1120010121.0,Jump,1120010121.0,Jump,3220050121.0,Dash,3220050121.0,Dash,11,55,12,,10.0,12.0,path_grd_mid_small_075,3220050121.0,Jump,3220060121.0,Dash,3220050121.0,Jump,3220060121.0,Dash,20,10.0,path_fly_mid_elite1_802,2210020121.0,Jump,2210020121.0,Jump,1210040121.0,Normal,3310030221.0,Dash,path_fly_mid_small_005,15.0,2210020121.0,Dash,2210020121.0,Dash,1210040121.0,Normal,2310020221.0,Normal,,,,,,,,,,,
6037014,wave_campaign_normal_016,Defense,90,8,True,True,point_grd_swamplandjungle_004_rightclear,point_fly_swamplandjungle_004_rightclear,sbg_swamplandjungle_004_rightclear,SwamplandJungle,Day,ibg_swamplandjungle_defense_001,,path_grd_close_elite1_801,3220050121,Dash,3220050121.0,Dash,3220080121.0,Drop,3320010221.0,Drop,path_fly_mid_small_005,12.0,2210020121.0,Drop,2210020121.0,Drop,2210020121.0,Drop,1210060121.0,Drop,path_grd_close_small_048,3220050121.0,Dash,3220020121.0,Jump,3220050121.0,Dash,3220020121.0,Jump,path_grd_far_small_033,,3220050121.0,Jump,3220050121.0,Jump,3220050121.0,Jump,3220020121.0,Dash,path_grd_mid_elite3_814,3220050121.0,Jump,3220080121.0,Drop,3320010221.0,Jump,3320010121.0,Normal,path_fly_mid_small_005,2210020121.0,Dash,2210020121.0,Dash,2210020121.0,Dash,1210060121.0,Drop,10,50,6,,,3.0,path_grd_mid_elite1_802,3220050121.0,Jump,3220050121.0,Jump,3220080121.0,Drop,2220040121.0,Dash,20,,path_grd_mid_small_075,3220050121.0,Dash,3220080121.0,Dash,3220050121.0,Dash,3220050121.0,Dash,path_fly_mid_elite3_814,,2210020121.0,Dash,1210060121.0,Drop,1310020221.0,Dash,1310020221.0,Jump,10.0,,,,,,,,,,
6037015,wave_campaign_normal_016,Campaign,90,5,True,False,point_grd_swamplandjungle_003,point_fly_swamplandjungle_003,sbg_swamplandjungle_003,SwamplandJungle,Day,ibg_swamplandjungle_001,2320050121.0,path_grd_mid_small_002,3220050121,Drop,3220050121.0,Drop,3220050121.0,Dash,2220040121.0,Dash,path_grd_mid_special_065,6.0,3120010121.0,Drop,3120010121.0,Drop,3220050121.0,Drop,2320050221.0,Drop,path_grd_far_small_009,3220070121.0,Jump,3220070121.0,Jump,1220030121.0,Jump,2220040121.0,Jump,path_grd_mid_elite1_802,0.0,3220040121.0,Jump,3220040121.0,Jump,2220040121.0,Drop,2320050121.0,Drop,path_grd_far_small_050,3220070121.0,Drop,1220030121.0,Drop,3220070121.0,Drop,1220030121.0,Drop,,,,,,,,,,0,30,12,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6037016,wave_campaign_normal_016,Campaign,90,5,True,False,point_grd_swamplandjungle_004,point_fly_swamplandjungle_004,sbg_swamplandjungle_004,SwamplandJungle,Day,ibg_swamplandjungle_001,2320010121.0,path_grd_mid_small_002,3220040121,Dash,3220040121.0,Dash,3220040121.0,Dash,3220040121.0,Dash,path_fly_mid_small_050,,3210010121.0,Dash,3210010121.0,Dash,3210010121.0,Dash,3210030121.0,Dash,path_grd_mid_elite1_802,3220040121.0,Drop,3220040121.0,Drop,3220060121.0,Drop,2320010221.0,Drop,path_grd_mid_elite2_808,0.0,3220040121.0,Dash,3220060121.0,Dash,1320030221.0,Drop,2320010121.0,Drop,path_fly_mid_small_050,3210010121.0,Dash,3210010121.0,Dash,3210010121.0,Dash,3210030121.0,Dash,path_grd_mid_small_043,3220040121.0,Drop,3220060121.0,Drop,3220040121.0,Drop,3220060121.0,Drop,0,42,0,8.0,7.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6037017,wave_campaign_normal_016,Campaign,90,7,True,False,point_grd_swamplandjungle_001,point_fly_swamplandjungle_001,sbg_swamplandjungle_001,SwamplandJungle,Day,ibg_swamplandjungle_001,1320060121.0,path_grd_mid_small_034,2220040121,Drop,2220010121.0,Dash,2220010121.0,Dash,1320060221.0,Dash,path_fly_mid_small_042,,2210010121.0,Dash,2210010121.0,Dash,3210040121.0,Drop,2310070221.0,Drop,path_fly_mid_elite3_814,2210010121.0,Drop,3210040121.0,Drop,3210040121.0,Drop,3210040121.0,Drop,path_grd_mid_small_005,,2220010121.0,Dash,2220010121.0,Dash,2220010121.0,Dash,2220010121.0,Dash,path_fly_mid_elite1_802,2210010121.0,Dash,2210010121.0,Dash,3210040121.0,Drop,2310070221.0,Drop,path_grd_mid_elite1_802,2220010121.0,Dash,2220010121.0,Dash,2220040121.0,Drop,1320060121.0,Drop,0,48,6,10.0,10.0,0.0,path_fly_mid_elite3_814,2210010121.0,Drop,3210040121.0,Drop,3210040121.0,Drop,3210040121.0,Drop,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6037018,wave_campaign_normal_016,Campaign,90,5,True,False,point_grd_swamplandjungle_005,point_fly_swamplandjungle_005,sbg_swamplandjungle_005,SwamplandJungle,Day,ibg_swamplandjungle_001,3310050121.0,path_grd_close_small_001,3220030121,Jump,3220030121.0,Jump,3220030121.0,Dash,2220040121.0,Dash,path_fly_mid_elite1_802,7.0,3210010121.0,Dash,3210010121.0,Dash,3210010121.0,Dash,3310050221.0,Dash,path_grd_close_small_051,2220010121.0,Dash,2220010121.0,Dash,2220040121.0,Dash,2220010121.0,Dash,path_fly_mid_elite1_802,0.0,1210010121.0,Dash,1210010121.0,Dash,3210030121.0,Drop,3310050121.0,Drop,path_grd_close_small_042,3220050121.0,Dash,3220050121.0,Dash,3220050121.0,Dash,2220040121.0,Dash,path_grd_mid_special_025,3120010121.0,Jump,3120010121.0,Jump,3120010121.0,Drop,3120010121.0,Drop,18,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6037019,wave_campaign_normal_016,Campaign,90,5,True,False,point_grd_swamplandjungle_002,point_fly_swamplandjungle_002,sbg_swamplandjungle_002,SwamplandJungle,Day,ibg_swamplandjungle_001,2310060121.0,path_fly_mid_small_018,2210020121,Dash,1210010121.0,Dash,2210020121.0,Dash,1210010121.0,Dash,path_fly_mid_elite2_808,,2210020121.0,Dash,1210010121.0,Dash,1210060121.0,Dash,2310060221.0,Drop,path_fly_mid_small_050,2210020121.0,Dash,2210020121.0,Dash,2210020121.0,Dash,1210060121.0,Dash,path_fly_mid_small_050,0.0,2210020121.0,Dash,2210020121.0,Dash,2210020121.0,Dash,1210060121.0,Dash,path_fly_mid_elite2_808,2210020121.0,Dash,1210010121.0,Dash,2310060121.0,Dash,1210060121.0,Drop,path_fly_mid_small_002,2210020121.0,Dash,1210010121.0,Dash,2210020121.0,Dash,1210010121.0,Dash,0,42,0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6037020,wave_campaign_normal_016,Campaign,90,7,True,False,point_grd_swamplandjungle_003,point_fly_swamplandjungle_003,sbg_swamplandjungle_003,SwamplandJungle,Day,ibg_swamplandjungle_001,2310050121.0,path_grd_mid_small_070,2220030121,Drop,2220030121.0,Drop,2220030121.0,Drop,2220050121.0,Normal,path_fly_mid_small_033,5.0,2210010121.0,Drop,1210030121.0,Drop,2210010121.0,Drop,2310040221.0,Drop,path_grd_mid_elite1_802,2220030121.0,Dash,2220030121.0,Dash,2220050121.0,Drop,3320040221.0,Drop,path_fly_mid_small_030,,2210010121.0,Drop,2210010121.0,Drop,2210010121.0,Drop,2210010121.0,Drop,path_fly_mid_elite2_808,2210010121.0,Dash,1210030121.0,Dash,2310040221.0,Drop,2310050121.0,Drop,path_grd_mid_small_070,2220030121.0,Drop,2220030121.0,Drop,2220030121.0,Drop,2220050121.0,Dash,0,54,0,10.0,8.0,0.0,path_fly_mid_small_036,2210010121.0,Dash,2210010121.0,Dash,1210030121.0,Dash,1210030121.0,Dash,,,path_fly_mid_small_024,1210030121.0,Dash,2210010121.0,Dash,1210030121.0,Dash,2210010121.0,Dash,,,,,,,,,,,8.0,,,,,,,,,,
6037021,wave_campaign_normal_016,Campaign,90,5,True,False,point_grd_swamplandjungle_004,point_fly_swamplandjungle_004,sbg_swamplandjungle_004,SwamplandJungle,Day,ibg_swamplandjungle_001,1310040121.0,path_fly_mid_small_030,2210010121,Dash,2210010121.0,Dash,2210010121.0,Dash,2210010121.0,Dash,path_fly_mid_elite1_802,,1210010121.0,Dash,2210010121.0,Dash,2210010121.0,Dash,2310070221.0,Drop,path_fly_mid_small_036,2210010121.0,Drop,2210010121.0,Drop,1210010121.0,Drop,1210010121.0,Drop,path_fly_mid_elite2_808,0.0,2210010121.0,Dash,1210010121.0,Dash,2310070221.0,Drop,1310040121.0,Drop,path_fly_mid_special_016,2210010121.0,Dash,1210010121.0,Dash,2110010121.0,Dash,3210030121.0,Dash,,,,,,,,,,0,45,0,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6037022,wave_campaign_normal_016,Campaign,90,5,True,False,point_grd_swamplandjungle_002,point_fly_swamplandjungle_002,sbg_swamplandjungle_002,SwamplandJungle,Day,ibg_swamplandjungle_001,3320070121.0,path_grd_mid_small_055,3220050121,Drop,3220050121.0,Drop,3220050121.0,Drop,3220050121.0,Drop,path_grd_mid_elite2_805,,3220050121.0,Drop,3220050121.0,Drop,3320070221.0,Dash,3320070221.0,Dash,path_fly_mid_small_027,2210030121.0,Drop,1210020121.0,Dash,1210020121.0,Dash,1210020121.0,Dash,path_grd_mid_elite3_814,0.0,3220050121.0,Drop,3320070221.0,Jump,3320070221.0,Jump,3320070121.0,Jump,path_fly_mid_small_027,2210030121.0,Drop,1210020121.0,Dash,1210020121.0,Dash,1210020121.0,Dash,path_grd_mid_small_061,3220050121.0,Dash,3220050121.0,Dash,3220050121.0,Dash,3220050121.0,Dash,0,42,0,10.0,10.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6037023,wave_campaign_normal_016,Campaign,90,7,True,False,point_grd_swamplandjungle_001,point_fly_swamplandjungle_001,sbg_swamplandjungle_001,SwamplandJungle,Day,ibg_swamplandjungle_001,3320020121.0,path_grd_mid_small_002,1220040121,Jump,3220060121.0,Jump,1220040121.0,Jump,3220060121.0,Jump,path_grd_mid_elite2_808,5.0,1220040121.0,Dash,3220060121.0,Dash,2320020221.0,Drop,3320020221.0,Drop,path_grd_mid_small_037,1220040121.0,Dash,2220080121.0,Dash,1220040121.0,Dash,2220080121.0,Dash,path_grd_mid_small_040,,1220040121.0,Dash,2220080121.0,Dash,1220040121.0,Dash,2220080121.0,Dash,path_grd_mid_elite1_802,1220040121.0,Dash,3220060121.0,Dash,2220080121.0,Drop,2320020221.0,Drop,path_grd_far_elite2_806,1220040121.0,Dash,3220060121.0,Dash,3320020221.0,Drop,3320020121.0,Drop,0,40,17,9.0,10.0,0.0,path_grd_mid_small_005,1220040121.0,Dash,2220080121.0,Dash,1220040121.0,Dash,2220080121.0,Dash,,,path_grd_mid_small_043,1220040121.0,Drop,3220060121.0,Drop,1220040121.0,Drop,3220060121.0,Drop,,,,,,,,,,,,,,,,,,,,,
