stage_id,group_id,spot_mod,battle_time,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,target_list/0,wave_data/0/wave_path,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_path,wave_data/1/private_monster_count,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/2/wave_path,wave_data/2/private_monster_count,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,wave_data/3/wave_path,wave_data/3/private_monster_count,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,wave_data/4/wave_path,wave_data/4/private_monster_count,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,close_monster_count,mid_monster_count,far_monster_count,wave_data/5/wave_path,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,wave_data/5/private_monster_count,wave_data/6/wave_path,wave_data/6/private_monster_count,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,mod_value,wave_data/7/wave_path,wave_data/7/private_monster_count,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type,wave_data/8/wave_path,wave_data/8/private_monster_count,wave_data/8/wave_monster_list/0/wave_monster_id,wave_data/8/wave_monster_list/0/spawn_type,wave_data/8/wave_monster_list/1/wave_monster_id,wave_data/8/wave_monster_list/1/spawn_type,wave_data/8/wave_monster_list/2/wave_monster_id,wave_data/8/wave_monster_list/2/spawn_type,wave_data/8/wave_monster_list/3/wave_monster_id,wave_data/8/wave_monster_list/3/spawn_type,wave_data/9/wave_path,wave_data/9/wave_monster_list/0/wave_monster_id,wave_data/9/wave_monster_list/0/spawn_type,wave_data/9/wave_monster_list/1/wave_monster_id,wave_data/9/wave_monster_list/1/spawn_type,wave_data/9/wave_monster_list/2/wave_monster_id,wave_data/9/wave_monster_list/2/spawn_type,wave_data/9/wave_monster_list/3/wave_monster_id,wave_data/9/wave_monster_list/3/spawn_type,wave_data/9/private_monster_count
6250601,wave_tower_pilgrim_007,Campaign,90,5,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Pilgrim,ibg_tower_001,3320020111.0,path_grd_close_small_051,2220020111,Dash,2220020111.0,Dash,2220020111.0,Dash,2220020111.0,Dash,path_grd_mid_elite1_802,7.0,3120010111.0,Jump,3120010111.0,Jump,3220070111.0,Drop,3320020211.0,Drop,path_grd_mid_small_043,4.0,3220010111.0,Dash,3220070111.0,Drop,3220010111.0,Dash,3220070111.0,Drop,path_grd_close_small_069,,3220050111.0,Jump,3220050111.0,Jump,3220050111.0,Jump,2220040111.0,Jump,path_grd_mid_elite1_802,0.0,1220040111.0,Dash,1220040111.0,Dash,3220070111.0,Drop,3320020111.0,Drop,18,24,0,path_grd_close_small_069,3220050111.0,Dash,3220050111.0,Dash,3220050111.0,Dash,2220040111.0,Dash,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6250602,wave_tower_pilgrim_007,Campaign,90,5,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Pilgrim,ibg_tower_001,1320010111.0,path_grd_mid_small_055,1220060111,Drop,1220060111.0,Drop,1220060111.0,Drop,2220040111.0,Drop,path_grd_far_elite1_803,7.0,1220030111.0,Dash,1220030111.0,Dash,3220070111.0,Drop,3320020211.0,Drop,path_grd_mid_small_011,,3220010111.0,Dash,3220010111.0,Dash,3220070111.0,Dash,2220040111.0,Dash,path_grd_close_elite1_801,0.0,1220060111.0,Dash,1220060111.0,Dash,2220040111.0,Drop,1320010111.0,Drop,path_grd_far_small_074,6.0,3220070111.0,Dash,3220070111.0,Dash,3220070111.0,Dash,2220040111.0,Dash,9,12,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6250603,wave_tower_pilgrim_007,Campaign,90,5,True,False,point_grd_tower_005,point_fly_tower_005,sbg_tower_005,Tower,Pilgrim,ibg_tower_001,3320060111.0,path_grd_mid_small_002,2220030111,Jump,3220060111.0,Jump,2220030111.0,Jump,3220060111.0,Jump,path_grd_mid_elite2_805,,2220030111.0,Drop,3220060111.0,Drop,3320060211.0,Drop,3320060211.0,Drop,path_grd_mid_small_012,8.0,2220030111.0,Drop,2220030111.0,Drop,3220060111.0,Drop,3220060111.0,Drop,path_grd_mid_elite2_805,0.0,2220030111.0,Drop,3220060111.0,Drop,3320060211.0,Drop,3320060111.0,Drop,path_grd_mid_special_025,7.0,2220030111.0,Drop,3120010111.0,Drop,3220060111.0,Drop,3220060111.0,Drop,0,45,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6250604,wave_tower_pilgrim_007,BaseDefense,60,6,True,True,point_grd_tower_003_midclear,point_fly_tower_003,sbg_tower_003_midclear,Tower,Pilgrim,ibg_tower_basedefense_001,,path_grd_close_small_051,3220040111,Dash,3220040111.0,Dash,3220040111.0,Dash,3220040111.0,Dash,path_grd_mid_small_070,,2220020111.0,Jump,2220020111.0,Jump,2220020111.0,Jump,2220050111.0,Drop,path_grd_mid_small_011,,2220020111.0,Jump,2220020111.0,Jump,2220020111.0,Jump,2220020111.0,Jump,path_grd_mid_elite1_802,2.0,2220020111.0,Dash,2220020111.0,Dash,3220040111.0,Drop,2320020211.0,Drop,path_grd_mid_small_043,10.0,3220040111.0,Jump,3220040111.0,Jump,1120010111.0,Jump,3320010211.0,Jump,6,57,0,path_grd_mid_special_065,1120010111.0,Jump,1120010111.0,Jump,3220040111.0,Drop,3220020111.0,Drop,,path_grd_mid_small_075,4.0,2220020111.0,Dash,2220020111.0,Dash,2220020111.0,Dash,2220020111.0,Dash,normal,path_grd_mid_elite1_802,7.0,3220040111.0,Jump,3220040111.0,Jump,3220020111.0,Drop,2320020211.0,Drop,,,,,,,,,,,,,,,,,,,,
6250605,wave_tower_pilgrim_007,Campaign,90,7,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Pilgrim,ibg_tower_001,3320050111.0,path_grd_mid_small_049,1220040111,Dash,1220040111.0,Dash,1220040111.0,Dash,1220040111.0,Dash,path_grd_mid_elite2_808,5.0,1220040111.0,Dash,1220040111.0,Dash,2320020211.0,Drop,3320040211.0,Drop,path_grd_mid_small_008,,3220020111.0,Drop,1220040111.0,Drop,1220040111.0,Drop,3220020111.0,Drop,path_grd_mid_small_043,,3220020111.0,Dash,1220040111.0,Dash,3220020111.0,Dash,1220040111.0,Dash,path_grd_mid_elite2_808,0.0,1220040111.0,Dash,1220040111.0,Dash,3320050111.0,Drop,3320040211.0,Drop,6,48,0,path_grd_close_small_067,1220040111.0,Dash,3220020111.0,Dash,1220040111.0,Dash,2320020211.0,Drop,10.0,path_grd_mid_small_040,,3220020111.0,Dash,3220020111.0,Dash,1220040111.0,Dash,1220040111.0,Dash,,path_grd_mid_small_037,,3220020111.0,Dash,1220040111.0,Dash,3220020111.0,Dash,1220040111.0,Dash,,,,,,,,,,,,,,,,,,,,
6250606,wave_tower_pilgrim_007,Campaign,90,5,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Pilgrim,ibg_tower_001,3320070111.0,path_grd_mid_small_055,3220050111,Drop,3220050111.0,Drop,3220050111.0,Drop,3220050111.0,Drop,path_grd_mid_elite2_805,,3220050111.0,Drop,3220050111.0,Drop,3320070211.0,Dash,3320070211.0,Dash,path_fly_mid_small_027,10.0,2210030111.0,Drop,1210020111.0,Dash,1210020111.0,Dash,1210020111.0,Dash,path_grd_mid_elite3_814,0.0,3220050111.0,Drop,3320070211.0,Jump,3320070211.0,Jump,3320070111.0,Jump,path_fly_mid_small_027,8.0,2210030111.0,Drop,1210020111.0,Dash,1210020111.0,Dash,1210020111.0,Dash,0,42,0,path_grd_mid_small_061,3220050111.0,Dash,3220050111.0,Dash,3220050111.0,Dash,3220050111.0,Dash,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6250607,wave_tower_pilgrim_007,Campaign,90,7,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Pilgrim,ibg_tower_001,1320040111.0,path_grd_mid_small_070,3220040111,Drop,3220040111.0,Drop,3220040111.0,Drop,2220040111.0,Normal,path_grd_mid_elite2_808,6.0,3220040111.0,Dash,3220060111.0,Dash,3320040211.0,Drop,1320040211.0,Drop,path_fly_mid_small_036,10.0,3210010111.0,Dash,3210010111.0,Dash,1210010111.0,Dash,1210010111.0,Dash,path_grd_close_small_042,,3220040111.0,Dash,3220040111.0,Dash,3220040111.0,Dash,3220040111.0,Dash,path_fly_close_small_041,0.0,1210010111.0,Drop,1210010111.0,Drop,1210010111.0,Drop,2310050211.0,Drop,18,36,0,path_grd_mid_elite1_802,3220040111.0,Dash,3220040111.0,Dash,3220060111.0,Drop,1320040111.0,Drop,8.0,path_grd_close_small_039,9.0,3220040111.0,Dash,3220060111.0,Dash,3220040111.0,Dash,3220060111.0,Dash,,path_grd_mid_small_037,,3220040111.0,Dash,3220060111.0,Dash,3220040111.0,Dash,3220060111.0,Dash,,,,,,,,,,,,,,,,,,,,
6250608,wave_tower_pilgrim_007,BaseDefense,60,7,True,True,point_grd_tower_003_midclear,point_fly_tower_003,sbg_tower_003_midclear,Tower,Pilgrim,ibg_tower_basedefense_001,,path_grd_close_small_067,3220040111,Dash,3220040111.0,Dash,2220050111.0,Drop,2320020211.0,Drop,path_grd_mid_elite1_802,,2220010111.0,Jump,2220010111.0,Jump,2220050111.0,Drop,3320050211.0,Drop,path_grd_mid_special_025,6.0,3220040111.0,Jump,3220040111.0,Jump,2220010111.0,Drop,2220050111.0,Drop,path_grd_mid_elite1_802,1.0,3220040111.0,Jump,3220040111.0,Jump,3220040111.0,Drop,2320020211.0,Drop,path_fly_mid_elite2_805,,2220010111.0,Drop,2220010111.0,Drop,3320050211.0,Drop,2210030111.0,Drop,6,63,0,path_grd_mid_small_052,2220010111.0,Jump,2220010111.0,Jump,2220010111.0,Jump,2220010111.0,Jump,5.0,path_grd_mid_small_075,6.0,3220040111.0,Dash,3220040111.0,Dash,3220040111.0,Dash,3220040111.0,Dash,normal,path_grd_mid_elite1_802,,2220010111.0,Jump,2220010111.0,Jump,2220050111.0,Drop,3320050111.0,Drop,,,,,,,,,,,,,,,,,,,,
6250609,wave_tower_pilgrim_007,Campaign,90,7,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Pilgrim,ibg_tower_001,2320070111.0,path_fly_mid_small_050,2210020111,Dash,2210020111.0,Dash,2210020111.0,Dash,3210030111.0,Normal,path_grd_mid_elite2_805,5.0,3220040111.0,Dash,3220040111.0,Dash,2320020211.0,Drop,2320070211.0,Drop,path_fly_mid_small_008,,2210020111.0,Dash,2210040111.0,Dash,2210020111.0,Dash,2210040111.0,Dash,path_fly_mid_small_005,8.0,2210020111.0,Dash,2210020111.0,Dash,2210020111.0,Dash,2210020111.0,Dash,path_grd_mid_elite2_805,0.0,3220040111.0,Dash,3220040111.0,Dash,2320020211.0,Drop,2320070111.0,Drop,0,54,0,path_fly_mid_small_050,2210040111.0,Drop,2210020111.0,Drop,2210020111.0,Drop,3210030111.0,Dash,10.0,path_grd_mid_small_068,,3220040111.0,Dash,3220040111.0,Dash,3220040111.0,Dash,2320020211.0,Drop,,path_fly_mid_small_021,9.0,2210040111.0,Dash,2210020111.0,Dash,2210020111.0,Dash,2210040111.0,Dash,,,,,,,,,,,,,,,,,,,,
6250610,wave_tower_pilgrim_007,Campaign,180,6,False,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003_midclear,Tower,Pilgrim,ibg_tower_001,3420030251.0,path_grd_mid_centurion_902,3420030251,Normal,,,,,,,path_grd_mid_small_005,,1220040111.0,Normal,1220040111.0,Normal,3220060111.0,Normal,2220050111.0,Normal,path_grd_mid_elite2_805,,1120010111.0,Jump,3220010111.0,Jump,1120010111.0,Jump,3220010111.0,Drop,path_grd_mid_special_065,3.0,2220010111.0,Dash,2120010111.0,Dash,2120010111.0,Dash,3320050211.0,Drop,path_fly_mid_small_039,4.0,1210030111.0,Dash,2210020111.0,Dash,2210020111.0,Dash,2210020111.0,Dash,6,43,0,path_grd_close_small_004,2220010111.0,Dash,3120010111.0,Dash,3120010111.0,Dash,2220010111.0,Dash,8.0,path_fly_mid_small_036,,1210030111.0,Dash,1210030111.0,Dash,3110010111.0,Dash,1310010211.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6250611,wave_tower_pilgrim_007,Campaign,90,5,True,False,point_grd_tower_005,point_fly_tower_005,sbg_tower_005,Tower,Pilgrim,ibg_tower_001,2310040141.0,path_fly_mid_small_018,3210020141,Jump,3210020141.0,Jump,3210020141.0,Jump,3210020141.0,Jump,path_grd_mid_elite1_802,,3220050141.0,Drop,3220050141.0,Drop,2220050141.0,Drop,2320030241.0,Drop,path_grd_mid_small_070,,2220010141.0,Drop,2220010141.0,Drop,3220020141.0,Drop,2220010141.0,Drop,path_fly_mid_small_033,7.0,3210020141.0,Drop,3210020141.0,Drop,3210020141.0,Drop,3210040141.0,Drop,path_fly_mid_elite1_802,0.0,2210010141.0,Dash,2210010141.0,Dash,1210040141.0,Drop,2310040141.0,Drop,0,45,0,path_grd_mid_elite1_802,2120010141.0,Drop,2220010141.0,Drop,3220020141.0,Drop,2220050141.0,Drop,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6250612,wave_tower_pilgrim_007,Campaign,90,5,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Pilgrim,ibg_tower_001,1320060141.0,path_grd_mid_small_055,2220010141,Drop,2220010141.0,Drop,2220010141.0,Drop,2220040141.0,Drop,path_grd_close_elite1_801,7.0,2220010141.0,Dash,2220010141.0,Dash,1220050141.0,Drop,1320060241.0,Drop,path_grd_close_small_010,,2220010141.0,Dash,2220010141.0,Dash,2220010141.0,Dash,2220040141.0,Dash,path_grd_close_elite1_801,0.0,2220010141.0,Dash,2220010141.0,Dash,2220040141.0,Drop,1320060141.0,Drop,path_grd_mid_small_073,6.0,2220010141.0,Dash,2220010141.0,Dash,2220010141.0,Dash,2220040141.0,Dash,24,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6250613,wave_tower_pilgrim_007,Campaign,90,5,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Pilgrim,ibg_tower_001,1320060141.0,path_grd_far_small_059,3220040141,Dash,3220040141.0,Dash,3220040141.0,Dash,2220040141.0,Dash,path_grd_mid_elite1_802,7.0,3220040141.0,Drop,3220040141.0,Drop,1220050141.0,Dash,1320060241.0,Dash,path_fly_mid_small_005,,3210020141.0,Dash,3210020141.0,Dash,3210020141.0,Dash,3210030141.0,Dash,path_grd_mid_elite1_802,0.0,3220040141.0,Dash,3220040141.0,Dash,2220040141.0,Drop,2320030241.0,Drop,path_grd_far_small_074,10.0,3220040141.0,Dash,2220040141.0,Dash,3220040141.0,Dash,1320060141.0,Dash,0,24,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6250614,wave_tower_pilgrim_007,Defense,90,7,True,True,point_grd_tower_002_rightclear,point_fly_tower_002_rightclear,sbg_tower_002_rightclear,Tower,Pilgrim,ibg_tower_defense_001,,path_grd_close_small_007,3220050141,Jump,3220050141.0,Jump,3220050141.0,Jump,3220050141.0,Jump,path_grd_mid_small_037,8.0,1220060141.0,Normal,1220060141.0,Normal,1220060141.0,Jump,1220060141.0,Jump,path_grd_close_small_013,10.0,3220050141.0,Drop,3220050141.0,Drop,3220050141.0,Drop,1220060141.0,Drop,path_grd_mid_elite1_802,3.0,3220050141.0,Drop,3220050141.0,Drop,1220060141.0,Drop,1320060241.0,Drop,path_grd_mid_small_012,12.0,1220060141.0,Jump,1220060141.0,Normal,1220060141.0,Jump,1220060141.0,Normal,24,36,0,path_fly_close_small_029,1210030141.0,Jump,1210030141.0,Jump,1210030141.0,Jump,1220060141.0,Drop,10.0,path_grd_mid_small_075,10.0,1220060141.0,Dash,1220060141.0,Dash,1220060141.0,Dash,1220060141.0,Dash,20,path_fly_mid_elite1_802,,1210030141.0,Jump,1210030141.0,Jump,1220060141.0,Drop,1310020241.0,Drop,path_grd_close_small_013,15.0,1220060141.0,Normal,1220060141.0,Jump,1220060141.0,Normal,3320010241.0,Normal,,,,,,,,,,
6250615,wave_tower_pilgrim_007,Campaign,90,7,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Pilgrim,ibg_tower_001,3320030141.0,path_fly_far_small_022,1210030141,Dash,2210020141.0,Dash,2210020141.0,Dash,1210030141.0,Dash,path_fly_mid_small_033,,2210020141.0,Dash,1210030141.0,Dash,2210020141.0,Dash,2310060241.0,Drop,path_fly_mid_elite2_808,10.0,2210020141.0,Dash,1210030141.0,Dash,3310030241.0,Drop,3310030241.0,Drop,path_fly_mid_small_036,,1210030141.0,Drop,1210030141.0,Drop,2210020141.0,Drop,2210020141.0,Drop,path_grd_mid_elite3_811,0.0,2220030141.0,Dash,2320020241.0,Drop,3320030241.0,Drop,3320030141.0,Drop,0,42,12,path_grd_far_small_038,3220060141.0,Dash,3220070141.0,Dash,3220060141.0,Dash,3220070141.0,Dash,8.0,path_grd_mid_small_043,8.0,3220070141.0,Dash,2220030141.0,Dash,3220070141.0,Dash,2220030141.0,Dash,,path_grd_mid_small_040,,3220060141.0,Dash,3220060141.0,Dash,2220030141.0,Dash,2220030141.0,Dash,,,,,,,,,,,,,,,,,,,,
6250616,wave_tower_pilgrim_007,Campaign,90,5,True,False,point_grd_tower_005,point_fly_tower_005,sbg_tower_005,Tower,Pilgrim,ibg_tower_001,2310020141.0,path_grd_close_small_007,2220020141,Drop,2220020141.0,Drop,1220050141.0,Drop,1320030241.0,Drop,path_fly_mid_small_036,4.0,2210020141.0,Dash,2210020141.0,Dash,2210020141.0,Dash,2210020141.0,Dash,path_fly_close_special_044,6.0,3210040141.0,Drop,3210040141.0,Drop,3210010141.0,Drop,3210030141.0,Drop,path_grd_mid_elite1_802,0.0,2120010141.0,Dash,2120010141.0,Dash,1220050141.0,Drop,3320060241.0,Drop,path_fly_close_special_046,10.0,2110010141.0,Dash,2110010141.0,Dash,3210040141.0,Drop,2310020141.0,Drop,42,15,0,path_fly_close_small_035,3210040141.0,Dash,3210040141.0,Dash,3210040141.0,Dash,3210040141.0,Dash,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6250617,wave_tower_pilgrim_007,Campaign,90,7,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Pilgrim,ibg_tower_001,3310050141.0,path_grd_mid_small_002,1220060141,Dash,1220060141.0,Dash,1220060141.0,Dash,1220060141.0,Dash,path_fly_mid_small_033,,2210010141.0,Dash,1210010141.0,Dash,2210010141.0,Dash,2310060241.0,Drop,path_fly_mid_elite1_802,10.0,2210010141.0,Dash,1210010141.0,Dash,2210010141.0,Dash,3310050241.0,Drop,path_fly_mid_elite2_805,0.0,2210010141.0,Drop,2210010141.0,Drop,2310060241.0,Drop,3310050141.0,Drop,path_grd_mid_small_043,10.0,1220060141.0,Dash,1220060141.0,Dash,1220060141.0,Dash,1220060141.0,Dash,0,42,0,path_fly_mid_small_033,2210010141.0,Dash,2210010141.0,Dash,2210010141.0,Dash,2310060241.0,Drop,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6250618,wave_tower_pilgrim_007,Defense,90,8,True,True,point_grd_tower_002_rightclear,point_fly_tower_002_rightclear,sbg_tower_002_rightclear,Tower,Pilgrim,ibg_tower_defense_001,,path_grd_mid_elite1_802,3220050141,Jump,3220050141.0,Jump,3220020141.0,Drop,3320030241.0,Drop,path_fly_mid_small_008,12.0,2210020141.0,Dash,2210020141.0,Dash,1210010141.0,Dash,1210010141.0,Dash,path_grd_far_small_038,,3220060141.0,Dash,3220060141.0,Dash,3220050141.0,Dash,3220050141.0,Dash,path_fly_close_special_044,,1210020141.0,Jump,1110010141.0,Drop,1210010141.0,Dash,2310030241.0,Drop,path_grd_mid_elite2_808,3.0,3220050141.0,Dash,3220050141.0,Dash,3320060241.0,Normal,3320030141.0,Normal,15,39,18,path_grd_far_small_038,3220060141.0,Dash,3220060141.0,Dash,3220060141.0,Dash,3320060241.0,Dash,,path_fly_far_small_009,,2210020141.0,Dash,2210020141.0,Dash,1210020141.0,Drop,2310030241.0,Drop,20,path_grd_mid_small_076,10.0,3220050141.0,Jump,3220050141.0,Jump,3220050141.0,Jump,2320040241.0,Normal,path_fly_mid_elite2_808,,2210020141.0,Jump,1210010141.0,Dash,2310020241.0,Normal,2310020241.0,Normal,,,,,,,,,,
6250619,wave_tower_pilgrim_007,Campaign,90,7,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Pilgrim,ibg_tower_001,2310040141.0,path_fly_mid_small_050,3210010141,Jump,3210010141.0,Jump,3210010141.0,Jump,3210010141.0,Jump,path_grd_mid_elite1_802,5.0,1220010141.0,Dash,2220010141.0,Drop,2220010141.0,Drop,2320030241.0,Drop,path_fly_mid_small_042,10.0,3210010141.0,Drop,3210010141.0,Drop,3210010141.0,Drop,2310040241.0,Drop,path_grd_mid_small_043,,2220010141.0,Dash,2220010141.0,Dash,1220010141.0,Dash,1220010141.0,Dash,path_grd_mid_elite2_805,0.0,2220010141.0,Dash,1220010141.0,Dash,2320030241.0,Drop,2320030241.0,Drop,0,54,0,path_fly_mid_small_027,2310040141.0,Drop,3210010141.0,Drop,3210010141.0,Drop,3210010141.0,Drop,10.0,path_grd_mid_small_037,,2220010141.0,Dash,1220010141.0,Dash,2220010141.0,Dash,1220010141.0,Dash,,path_grd_mid_small_040,,2220010141.0,Dash,2220010141.0,Dash,1220010141.0,Dash,1220010141.0,Dash,,,,,,,,,,,,,,,,,,,,
6250620,wave_tower_pilgrim_007,Campaign,180,7,False,False,point_grd_cityforestunder_004,point_fly_cityforestunder_004,sbg_cityforestunder_004_midclear,CityForestUnder,Day,ibg_cityforestunder_001,2420070141.0,path_grd_mid_centurion_902,2420070141,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6250621,wave_tower_pilgrim_007,Campaign,90,5,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Pilgrim,ibg_tower_001,2310020121.0,path_fly_mid_small_039,1210020121,Dash,1210020121.0,Dash,1210020121.0,Dash,1210020121.0,Dash,path_grd_mid_special_025,7.0,3120010121.0,Jump,3120010121.0,Jump,1220030121.0,Drop,1320010221.0,Drop,path_grd_far_small_044,7.0,1220030121.0,Dash,1220030121.0,Dash,3220070121.0,Dash,3220070121.0,Dash,path_fly_mid_elite1_802,0.0,1210020121.0,Dash,1210020121.0,Dash,3210030121.0,Drop,2310020121.0,Drop,path_grd_far_small_071,7.0,1220030121.0,Jump,1220030121.0,Jump,1220030121.0,Jump,2220040121.0,Jump,0,30,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6250622,wave_tower_pilgrim_007,Campaign,90,5,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Pilgrim,ibg_tower_001,2310020121.0,path_grd_close_small_007,2220020121,Drop,2220020121.0,Drop,1220050121.0,Drop,1320030221.0,Drop,path_fly_mid_small_036,4.0,2210020121.0,Dash,2210020121.0,Dash,2210020121.0,Dash,2210020121.0,Dash,path_fly_close_special_044,6.0,3210040121.0,Drop,3210040121.0,Drop,3210010121.0,Drop,3210030121.0,Drop,path_grd_mid_elite1_802,0.0,2120010121.0,Dash,2120010121.0,Dash,1220050121.0,Drop,3320060221.0,Drop,path_fly_close_special_046,10.0,2110010121.0,Dash,2110010121.0,Dash,3210040121.0,Drop,2310020121.0,Drop,42,15,0,path_fly_close_small_035,3210040121.0,Dash,3210040121.0,Dash,3210040121.0,Dash,3210040121.0,Dash,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6250623,wave_tower_pilgrim_007,Campaign,90,5,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Pilgrim,ibg_tower_001,2320050121.0,path_grd_close_small_048,1220040121,Drop,1220040121.0,Drop,1220040121.0,Drop,2320050221.0,Drop,path_grd_close_small_069,,1220040121.0,Dash,1220040121.0,Dash,1220040121.0,Dash,1220050121.0,Drop,path_fly_mid_small_039,4.0,3210040121.0,Dash,3210040121.0,Dash,3210040121.0,Dash,3210040121.0,Dash,path_grd_close_elite1_801,0.0,3120010121.0,Dash,3120010121.0,Dash,1220050121.0,Drop,2320010221.0,Drop,path_grd_close_special_064,6.0,2120010121.0,Dash,2120010121.0,Dash,1220050121.0,Drop,2320050121.0,Drop,42,6,0,path_grd_close_small_042,1220050121.0,Dash,1220050121.0,Dash,1220050121.0,Dash,1220050121.0,Dash,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
