stage_id,group_id,spot_mod,battle_time,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,target_list/0,wave_data/0/wave_path,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_path,wave_data/1/private_monster_count,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/2/wave_path,wave_data/2/private_monster_count,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,wave_data/3/wave_path,wave_data/3/private_monster_count,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,wave_data/4/wave_path,wave_data/4/private_monster_count,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,close_monster_count,mid_monster_count,far_monster_count,wave_data/5/wave_path,wave_data/5/private_monster_count,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,wave_data/6/wave_path,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,mod_value,wave_data/6/private_monster_count,wave_data/7/wave_path,wave_data/7/private_monster_count,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type,wave_data/8/wave_path,wave_data/8/wave_monster_list/0/wave_monster_id,wave_data/8/wave_monster_list/0/spawn_type,wave_data/8/wave_monster_list/1/wave_monster_id,wave_data/8/wave_monster_list/1/spawn_type,wave_data/8/wave_monster_list/2/wave_monster_id,wave_data/8/wave_monster_list/2/spawn_type,wave_data/8/wave_monster_list/3/wave_monster_id,wave_data/8/wave_monster_list/3/spawn_type,wave_data/9/wave_path,wave_data/9/private_monster_count,wave_data/9/wave_monster_list/0/wave_monster_id,wave_data/9/wave_monster_list/0/spawn_type,wave_data/9/wave_monster_list/1/wave_monster_id,wave_data/9/wave_monster_list/1/spawn_type,wave_data/9/wave_monster_list/2/wave_monster_id,wave_data/9/wave_monster_list/2/spawn_type,wave_data/9/wave_monster_list/3/wave_monster_id,wave_data/9/wave_monster_list/3/spawn_type,wave_data/8/private_monster_count
6230590,wave_tower_missilis_007,Campaign,180,5,False,False,point_grd_alteisen_01,point_fly_alteisen_01,sbg_desertmbg001_001,Desertmbg001,Day,ibg_desert_001,3520010131.0,b_g_alteisen_01,3520010131,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6230591,wave_tower_missilis_007,Campaign,90,5,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Missilis,ibg_tower_001,1320060151.0,path_grd_mid_small_055,2220010151,Drop,2220010151.0,Drop,2220010151.0,Drop,2220040151.0,Drop,path_grd_close_elite1_801,7.0,2220010151.0,Dash,2220010151.0,Dash,1220050151.0,Drop,1320060251.0,Drop,path_grd_close_small_010,,2220010151.0,Dash,2220010151.0,Dash,2220010151.0,Dash,2220040151.0,Dash,path_grd_close_elite1_801,0.0,2220010151.0,Dash,2220010151.0,Dash,2220040151.0,Drop,1320060151.0,Drop,path_grd_mid_small_073,6.0,2220010151.0,Dash,2220010151.0,Dash,2220010151.0,Dash,2220040151.0,Dash,24,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6230592,wave_tower_missilis_007,Campaign,90,5,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Missilis,ibg_tower_001,2320050151.0,path_grd_far_small_003,2220010151,Drop,2220010151.0,Drop,3220060151.0,Dash,3220060151.0,Dash,path_grd_mid_elite1_802,7.0,2220010151.0,Jump,2220010151.0,Jump,3220060151.0,Drop,2320050251.0,Drop,path_fly_mid_special_016,4.0,3110010151.0,Drop,3110010151.0,Drop,2210010151.0,Drop,2210010151.0,Drop,path_grd_mid_elite1_802,0.0,2220010151.0,Dash,2220010151.0,Dash,3220060151.0,Drop,2320050151.0,Drop,path_grd_far_small_044,10.0,3220060151.0,Dash,3220060151.0,Dash,3220060151.0,Dash,3220060151.0,Dash,0,48,12,path_grd_mid_special_025,,3120010151.0,Jump,3120010151.0,Jump,3120010151.0,Drop,3120010151.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6230593,wave_tower_missilis_007,Campaign,90,5,True,False,point_grd_tower_005,point_fly_tower_005,sbg_tower_005,Tower,Missilis,ibg_tower_001,3320040151.0,path_grd_far_small_053,1220060151,Dash,1220060151.0,Dash,1220060151.0,Dash,3220020151.0,Dash,path_grd_mid_elite1_802,6.0,3220050151.0,Jump,3220050151.0,Jump,2220050151.0,Drop,3320040251.0,Drop,path_fly_mid_small_050,,2210010151.0,Drop,2210010151.0,Drop,2210010151.0,Drop,1210040151.0,Drop,path_grd_mid_elite2_808,0.0,3220050151.0,Jump,3220050151.0,Jump,3320040251.0,Drop,3320040151.0,Drop,path_fly_mid_special_016,6.0,2210010151.0,Drop,2110010151.0,Drop,2210010151.0,Drop,1210040151.0,Drop,0,39,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6230594,wave_tower_missilis_007,Defense,90,7,True,True,point_grd_tower_002_rightclear,point_fly_tower_002_rightclear,sbg_tower_002_rightclear,Tower,Missilis,ibg_tower_defense_001,,path_fly_mid_small_005,1210020151,Normal,1210020151.0,Normal,1210020151.0,Normal,1210020151.0,Normal,path_grd_mid_small_043,8.0,3220030151.0,Dash,3220030151.0,Dash,3220030151.0,Dash,3220030151.0,Dash,path_fly_mid_small_024,10.0,2210010151.0,Drop,2210010151.0,Drop,3210040151.0,Drop,3210040151.0,Drop,path_grd_mid_elite1_802,2.0,3220030151.0,Dash,3220030151.0,Dash,1220060151.0,Normal,2320030251.0,Drop,path_fly_mid_small_027,12.0,2210010151.0,Drop,2210010151.0,Drop,3210040151.0,Drop,3210050151.0,Drop,0,63,0,path_grd_mid_small_040,10.0,1220060151.0,Normal,1220060151.0,Normal,1220060151.0,Normal,1220060151.0,Normal,path_grd_mid_small_076,1220060151.0,Normal,1220060151.0,Normal,1220050151.0,Dash,1220050151.0,Dash,20,10.0,path_fly_mid_elite2_805,,1210020151.0,Normal,1210020151.0,Normal,3210050151.0,Drop,2320030251.0,Drop,path_fly_mid_elite1_802,2210010151.0,Dash,2210010151.0,Dash,3210040151.0,Drop,1310020251.0,Normal,,,,,,,,,,,15.0
6230595,wave_tower_missilis_007,Campaign,90,7,True,False,point_grd_tower_005,point_fly_tower_005,sbg_tower_005,Tower,Missilis,ibg_tower_001,3310020151.0,path_grd_mid_small_002,1220010151,Drop,1220010151.0,Drop,1220010151.0,Drop,3220080151.0,Drop,path_fly_mid_elite2_805,,3210040151.0,Drop,2210010151.0,Drop,1310010251.0,Drop,3310020251.0,Drop,path_grd_mid_small_011,,1220010151.0,Drop,1220010151.0,Drop,1220050151.0,Drop,1220050151.0,Drop,path_grd_close_small_069,,1220010151.0,Drop,1220050151.0,Drop,1220050151.0,Drop,3220080151.0,Drop,path_fly_mid_elite2_805,0.0,2210010151.0,Drop,3210040151.0,Drop,1310010251.0,Drop,3310020151.0,Drop,12,42,0,path_grd_mid_small_043,,1220050151.0,Drop,1220010151.0,Drop,1220010151.0,Drop,3220080151.0,Drop,path_grd_close_small_069,1220010151.0,Dash,1220010151.0,Dash,1220010151.0,Dash,3220080151.0,Drop,,,path_fly_mid_small_036,,3210040151.0,Drop,3210040151.0,Drop,2210010151.0,Dash,2210010151.0,Dash,,,,,,,,,,,,,,,,,,,,
6230596,wave_tower_missilis_007,Campaign,90,5,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Missilis,ibg_tower_001,2320020151.0,path_grd_mid_small_002,1220040151,Jump,1220040151.0,Jump,1220040151.0,Jump,1220040151.0,Jump,path_grd_mid_elite1_802,5.0,1220040151.0,Dash,1220040151.0,Dash,3220060151.0,Drop,2320070251.0,Drop,path_grd_mid_small_049,10.0,1220040151.0,Drop,3220060151.0,Drop,3220060151.0,Drop,3220060151.0,Drop,path_grd_mid_elite2_805,0.0,1220040151.0,Drop,3220060151.0,Drop,2320070251.0,Drop,2320020151.0,Drop,path_grd_close_small_004,8.0,1220040151.0,Dash,3220060151.0,Dash,1220040151.0,Dash,3220060151.0,Dash,6,36,0,path_grd_mid_small_005,6.0,1220040151.0,Dash,3220060151.0,Dash,1220040151.0,Dash,3220060151.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6230597,wave_tower_missilis_007,Campaign,90,7,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Missilis,ibg_tower_001,1320040151.0,path_grd_mid_small_002,2220010151,Drop,2220010151.0,Drop,3220010151.0,Drop,3220010151.0,Drop,path_grd_mid_small_034,5.0,3220010151.0,Jump,3220010151.0,Jump,2220010151.0,Jump,1320040251.0,Drop,path_grd_mid_small_068,10.0,2220010151.0,Dash,2220010151.0,Dash,3220020151.0,Dash,2320020251.0,Drop,path_grd_close_small_010,,3220010151.0,Dash,3220010151.0,Dash,2220010151.0,Dash,2220010151.0,Dash,path_grd_mid_elite2_808,0.0,3220010151.0,Dash,3220010151.0,Dash,2320020251.0,Drop,1320040251.0,Drop,6,39,0,path_grd_mid_small_043,8.0,2220010151.0,Dash,2220010151.0,Dash,3220010151.0,Drop,1320040151.0,Drop,path_grd_mid_small_068,2220010151.0,Jump,2220010151.0,Jump,2220010151.0,Jump,3220020151.0,Jump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6230598,wave_tower_missilis_007,BaseDefense,60,7,True,True,point_grd_tower_003_midclear,point_fly_tower_003,sbg_tower_003_midclear,Tower,Missilis,ibg_tower_basedefense_001,,path_grd_mid_elite1_802,1220010151,Jump,1220010151.0,Jump,3220060151.0,Drop,1320060251.0,Drop,path_fly_close_small_049,,1220010151.0,Jump,1320060251.0,Jump,1220010151.0,Jump,3210030151.0,Dash,path_fly_mid_elite1_802,6.0,1220010151.0,Drop,3220060151.0,Drop,1220010151.0,Drop,3210030151.0,Normal,path_grd_mid_elite2_805,3.0,1220010151.0,Dash,3220060151.0,Dash,1320060251.0,Drop,1320060251.0,Drop,path_fly_mid_small_050,10.0,1220010151.0,Jump,1320060251.0,Jump,1220010151.0,Jump,3210030151.0,Dash,6,57,0,path_grd_mid_elite3_814,,1220010151.0,Dash,3220060151.0,Dash,3220060151.0,Dash,3220060151.0,Dash,path_grd_mid_small_075,1220010151.0,Dash,3220060151.0,Dash,3220060151.0,Dash,1220010151.0,Dash,normal,8.0,path_grd_mid_elite1_802,,1220010151.0,Dash,3220060151.0,Dash,1220010151.0,Dash,1320060151.0,Drop,,,,,,,,,,,,,,,,,,,,
6230599,wave_tower_missilis_007,Campaign,90,7,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Missilis,ibg_tower_001,1320060151.0,path_grd_close_elite1_801,2220010151,Dash,2220010151.0,Dash,2220040151.0,Jump,1320060251.0,Jump,path_fly_mid_elite1_802,10.0,1110010151.0,Dash,1110010151.0,Dash,2210040151.0,Drop,1310040251.0,Drop,path_fly_mid_small_039,4.0,2210020151.0,Jump,2210020151.0,Jump,2210020151.0,Jump,2210020151.0,Jump,path_grd_close_special_024,9.0,2120010151.0,Jump,2120010151.0,Jump,2220010151.0,Drop,2220040151.0,Drop,path_fly_mid_elite1_802,0.0,2210020151.0,Dash,2210020151.0,Dash,2210040151.0,Drop,1310040251.0,Drop,42,30,0,path_grd_close_elite1_801,10.0,2220010151.0,Jump,2220010151.0,Jump,2220040151.0,Drop,1320060151.0,Drop,path_fly_mid_small_030,2210020151.0,Jump,2210020151.0,Jump,2210020151.0,Jump,2210040151.0,Jump,,4.0,path_grd_close_elite1_801,10.0,2120010151.0,Dash,2120010151.0,Dash,2220010151.0,Jump,2220040151.0,Jump,,,,,,,,,,,,,,,,,,,,
6230600,wave_tower_missilis_007,Campaign,180,6,False,False,point_grd_tower_003_midclear,point_fly_tower_003,sbg_tower_003_midclear,Tower,Missilis,ibg_tower_basedefense_001,3420060151.0,path_grd_mid_centurion_901,3420060151,Normal,,,,,,,path_grd_mid_small_012,,3220050151.0,Dash,3220050151.0,Dash,3220050151.0,Dash,2220040151.0,Dash,path_fly_close_elite1_801,4.0,1110010151.0,Drop,1210010151.0,Drop,1210010151.0,Drop,2310040251.0,Drop,path_grd_mid_small_049,4.0,2220030151.0,Drop,2220030151.0,Drop,2220030151.0,Drop,3220080151.0,Drop,path_grd_mid_small_049,10.0,3220030151.0,Jump,1120010151.0,Jump,1120010151.0,Jump,3220030151.0,Jump,25,30,0,path_fly_mid_small_036,3.0,3210020151.0,Dash,3110010151.0,Dash,3210030151.0,Dash,3110010151.0,Dash,path_grd_mid_small_075,2220020151.0,Jump,3220020151.0,Jump,3220020151.0,Jump,2320020251.0,Jump,,9.0,path_grd_close_special_024,10.0,3120010151.0,Drop,3120010151.0,Drop,2220040151.0,Drop,2220040151.0,Drop,,,,,,,,,,,,,,,,,,,,
6230601,wave_tower_missilis_007,Campaign,90,5,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Missilis,ibg_tower_001,1310030111.0,path_grd_close_elite1_801,3220030111,Dash,3220030111.0,Dash,2220040111.0,Jump,2320050211.0,Jump,path_grd_far_small_033,7.0,2220030111.0,Dash,2220030111.0,Dash,2220030111.0,Dash,2220040111.0,Dash,path_grd_mid_small_058,7.0,3220030111.0,Dash,3220030111.0,Dash,3220030111.0,Dash,2220040111.0,Dash,path_fly_mid_elite1_802,0.0,3210010111.0,Dash,3210010111.0,Dash,3210030111.0,Drop,1310030111.0,Drop,path_grd_far_small_044,6.0,2220030111.0,Jump,2220030111.0,Jump,2220030111.0,Jump,2220040111.0,Dash,9,15,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6230602,wave_tower_missilis_007,Campaign,90,5,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Missilis,ibg_tower_001,3320060111.0,path_grd_mid_small_002,2220020111,Drop,2220020111.0,Drop,1220050111.0,Dash,1220050111.0,Dash,path_grd_close_elite1_801,7.0,2220020111.0,Dash,2220020111.0,Dash,1220050111.0,Drop,3320060211.0,Drop,path_fly_mid_small_050,,1210040111.0,Dash,1210040111.0,Dash,1210040111.0,Dash,3210040111.0,Drop,path_grd_close_small_048,,1220050111.0,Jump,1220050111.0,Jump,1220050111.0,Jump,1220050111.0,Jump,path_grd_mid_elite1_802,0.0,2220020111.0,Dash,2220020111.0,Dash,2220040111.0,Drop,3320060111.0,Drop,21,21,0,path_grd_close_small_051,6.0,1220050111.0,Jump,1220050111.0,Jump,1220050111.0,Jump,1220050111.0,Jump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6230603,wave_tower_missilis_007,Campaign,90,7,True,False,point_grd_tower_005,point_fly_tower_005,sbg_tower_005,Tower,Missilis,ibg_tower_001,3320080111.0,path_fly_mid_small_030,2210010111,Drop,2210010111.0,Drop,2210010111.0,Drop,3210040111.0,Drop,path_grd_mid_small_043,,2220020111.0,Dash,1220050111.0,Dash,3220030111.0,Dash,1220050111.0,Dash,path_grd_mid_elite1_802,6.0,2220020111.0,Jump,2220020111.0,Jump,3220030111.0,Drop,3320080211.0,Drop,path_grd_close_small_042,12.0,2220020111.0,Dash,1220050111.0,Dash,3220030111.0,Dash,1220050111.0,Dash,path_grd_close_small_013,0.0,2220020111.0,Dash,2220020111.0,Dash,2220020111.0,Dash,2320010211.0,Dash,18,30,0,path_grd_mid_elite1_802,7.0,3220030111.0,Dash,3220030111.0,Dash,1220050111.0,Drop,3320080111.0,Drop,path_fly_close_small_029,2210010111.0,Dash,2210010111.0,Dash,2210010111.0,Dash,3210040111.0,Dash,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6230604,wave_tower_missilis_007,BaseDefense,60,6,True,True,point_grd_tower_003_midclear,point_fly_tower_003,sbg_tower_003_midclear,Tower,Missilis,ibg_tower_basedefense_001,,path_grd_mid_small_046,2220020111,Drop,2220020111.0,Drop,2220020111.0,Drop,2220020111.0,Drop,path_fly_mid_small_050,,3210040111.0,Drop,3210050111.0,Drop,3210040111.0,Drop,3210030111.0,Normal,path_grd_mid_small_070,,2220020111.0,Dash,2220020111.0,Dash,2220020111.0,Dash,2220040111.0,Dash,path_grd_mid_elite2_808,3.0,2220020111.0,Drop,2220040111.0,Drop,3320040211.0,Drop,1320040211.0,Drop,path_fly_mid_small_050,10.0,3210040111.0,Drop,3210050111.0,Drop,3210040111.0,Drop,3210030111.0,Normal,0,69,0,path_grd_mid_small_043,10.0,2220010111.0,Drop,2220010111.0,Drop,2220010111.0,Drop,2220010111.0,Drop,path_grd_mid_small_075,2220010111.0,Drop,2220010111.0,Drop,2220040111.0,Normal,2220010111.0,Drop,normal,4.0,path_grd_mid_elite1_802,,2220010111.0,Drop,1220050111.0,Drop,2220040111.0,Drop,2220010111.0,Drop,path_fly_mid_small_050,3210040111.0,Drop,3210050111.0,Drop,3210040111.0,Drop,3210030111.0,Normal,path_grd_mid_elite2_808,10.0,2220010111.0,Drop,2220010111.0,Drop,2220010111.0,Drop,1320040211.0,Drop,8.0
6230605,wave_tower_missilis_007,Campaign,90,7,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Missilis,ibg_tower_001,1320030111.0,path_grd_mid_small_052,3220030111,Dash,3220030111.0,Dash,3220030111.0,Dash,3220030111.0,Dash,path_fly_mid_elite2_808,3.0,3210010111.0,Dash,3210010111.0,Dash,2310010211.0,Dash,2310010211.0,Dash,path_fly_far_small_051,10.0,3210010111.0,Dash,3210010111.0,Dash,3210010111.0,Dash,3210030111.0,Dash,path_grd_close_special_024,,3120010111.0,Jump,3120010111.0,Jump,3220030111.0,Drop,2220040111.0,Drop,path_grd_far_elite2_806,0.0,3220030111.0,Dash,3220030111.0,Dash,2320070211.0,Dash,2320070211.0,Dash,30,21,15,path_grd_mid_small_049,10.0,3220030111.0,Drop,3220030111.0,Drop,3220030111.0,Drop,1320030111.0,Drop,path_fly_close_special_046,3210010111.0,Dash,3210010111.0,Dash,3210010111.0,Drop,3210030111.0,Drop,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6230606,wave_tower_missilis_007,Campaign,90,7,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Missilis,ibg_tower_001,2310040111.0,path_grd_mid_small_002,1220060111,Dash,1220060111.0,Dash,1220060111.0,Dash,1220060111.0,Dash,path_fly_mid_elite1_802,6.0,1210030111.0,Drop,3210040111.0,Drop,3210030111.0,Drop,2310040211.0,Drop,path_grd_close_small_060,,1220060111.0,Drop,1220050111.0,Drop,1220060111.0,Drop,1220050111.0,Drop,path_fly_mid_small_021,6.0,3210040111.0,Drop,1210030111.0,Drop,1210030111.0,Drop,3210040111.0,Drop,path_fly_mid_elite2_805,0.0,1210030111.0,Drop,3210040111.0,Drop,1310010211.0,Drop,2310040111.0,Drop,12,42,0,path_fly_close_small_049,,1210030111.0,Dash,1210030111.0,Dash,1210030111.0,Dash,3210030111.0,Normal,path_grd_mid_small_043,1220060111.0,Drop,1220050111.0,Drop,1220060111.0,Drop,1220050111.0,Drop,,,path_grd_mid_small_005,8.0,1220060111.0,Dash,1220060111.0,Dash,1220060111.0,Dash,1220060111.0,Dash,,,,,,,,,,,,,,,,,,,,
6230607,wave_tower_missilis_007,Campaign,90,7,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Missilis,ibg_tower_001,3320070111.0,path_fly_far_elite1_803,1210010111,Dash,1210010111.0,Dash,3210030111.0,Drop,3310030211.0,Drop,path_grd_mid_elite1_802,5.0,2220030111.0,Dash,2220030111.0,Dash,2220040111.0,Drop,3320070211.0,Drop,path_fly_mid_small_039,11.0,1210010111.0,Dash,1210010111.0,Dash,1210010111.0,Dash,1210010111.0,Dash,path_fly_mid_special_016,,2110010111.0,Drop,2110010111.0,Drop,2210010111.0,Drop,2210010111.0,Drop,path_fly_mid_elite1_802,0.0,1210010111.0,Jump,1210010111.0,Jump,3310030211.0,Drop,3210030111.0,Drop,0,45,18,path_grd_far_elite1_803,10.0,2220030111.0,Dash,2220030111.0,Dash,2220040111.0,Dash,3320070111.0,Drop,path_fly_mid_small_039,2210010111.0,Dash,2210010111.0,Dash,2210010111.0,Dash,2210010111.0,Dash,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6230608,wave_tower_missilis_007,BaseDefense,60,7,True,True,point_grd_tower_003_midclear,point_fly_tower_003,sbg_tower_003_midclear,Tower,Missilis,ibg_tower_basedefense_001,,path_grd_close_small_001,3220050111,Drop,3220050111.0,Drop,2220040111.0,Dash,1320030211.0,Dash,path_fly_mid_elite1_802,3.0,3220010111.0,Drop,3220010111.0,Drop,2210040111.0,Dash,2320050211.0,Drop,path_fly_mid_small_030,4.0,3220050111.0,Drop,3220050111.0,Drop,2210040111.0,Jump,2210040111.0,Jump,path_grd_mid_elite1_802,2.0,3220010111.0,Jump,3220010111.0,Jump,2320050211.0,Drop,2220040111.0,Drop,path_fly_mid_small_039,,3220050111.0,Drop,3220050111.0,Drop,2210040111.0,Dash,2210040111.0,Dash,6,51,0,path_grd_mid_small_012,5.0,3220050111.0,Dash,3220050111.0,Dash,3220050111.0,Dash,2220040111.0,Dash,path_grd_mid_small_075,3220010111.0,Jump,3220010111.0,Jump,3220010111.0,Jump,2220040111.0,Jump,normal,6.0,path_fly_mid_elite1_802,,3220050111.0,Drop,3220050111.0,Drop,2210040111.0,Jump,2320050111.0,Drop,,,,,,,,,,,,,,,,,,,,
6230609,wave_tower_missilis_007,Campaign,90,7,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Missilis,ibg_tower_001,2320020111.0,path_grd_close_small_067,1220030111,Dash,1220030111.0,Dash,1220050111.0,Drop,2320020211.0,Drop,path_fly_mid_elite1_802,,1210020111.0,Dash,1210020111.0,Dash,3210040111.0,Drop,1310040211.0,Drop,path_grd_close_special_064,8.0,2120010111.0,Dash,2120010111.0,Dash,1220050111.0,Drop,2320020211.0,Drop,path_grd_mid_small_043,3.0,1220050111.0,Dash,2220040111.0,Dash,1220050111.0,Dash,2220040111.0,Dash,path_grd_close_small_048,4.0,1220050111.0,Drop,1220050111.0,Drop,1220050111.0,Drop,1220050111.0,Drop,33,36,0,path_grd_mid_elite2_808,0.0,1220030111.0,Dash,1220030111.0,Dash,2320050211.0,Drop,2320050211.0,Drop,path_grd_close_small_067,1220050111.0,Jump,1220050111.0,Jump,2220040111.0,Drop,2320020111.0,Drop,,3.0,path_grd_mid_small_049,6.0,1220050111.0,Drop,1220050111.0,Drop,1220050111.0,Drop,1220050111.0,Drop,path_grd_mid_small_043,1220050111.0,Dash,1220050111.0,Dash,1220050111.0,Dash,1220050111.0,Dash,,,,,,,,,,,3.0
6230610,wave_tower_missilis_007,Campaign,180,6,False,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003_midclear,Tower,Missilis,ibg_tower_001,3420030251.0,path_grd_mid_centurion_902,3420030251,Normal,,,,,,,path_grd_mid_small_005,,1220040111.0,Normal,1220040111.0,Normal,3220060111.0,Normal,2220050111.0,Normal,path_grd_mid_elite2_805,,1120010111.0,Jump,3220010111.0,Jump,1120010111.0,Jump,3220010111.0,Drop,path_grd_mid_special_065,3.0,2220010111.0,Dash,2120010111.0,Dash,2120010111.0,Dash,3320050211.0,Drop,path_fly_mid_small_039,4.0,1210030111.0,Dash,2210020111.0,Dash,2210020111.0,Dash,2210020111.0,Dash,6,43,0,path_grd_close_small_004,8.0,2220010111.0,Dash,3120010111.0,Dash,3120010111.0,Dash,2220010111.0,Dash,path_fly_mid_small_036,1210030111.0,Dash,1210030111.0,Dash,3110010111.0,Dash,1310010211.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6230611,wave_tower_missilis_007,Campaign,90,5,True,False,point_grd_tower_005,point_fly_tower_005,sbg_tower_005,Tower,Missilis,ibg_tower_001,2310020141.0,path_grd_close_small_048,1220040141,Jump,1220040141.0,Jump,1220040141.0,Jump,1220040141.0,Jump,path_fly_mid_elite1_802,,3210040141.0,Dash,3210040141.0,Dash,3210030141.0,Drop,2310020241.0,Drop,path_fly_mid_small_050,,2210010141.0,Drop,2210010141.0,Drop,2210010141.0,Drop,3210030141.0,Drop,path_grd_close_small_054,7.0,1220050141.0,Drop,1220050141.0,Drop,1220050141.0,Drop,1220050141.0,Drop,path_fly_far_elite1_803,0.0,2210010141.0,Dash,2210010141.0,Dash,3210030141.0,Drop,2310020141.0,Drop,18,15,9,path_fly_close_small_029,6.0,3210040141.0,Drop,3210040141.0,Drop,3210040141.0,Drop,3210040141.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
