stage_id,group_id,spot_mod,battle_time,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,target_list/0,wave_data/0/wave_path,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_path,wave_data/1/private_monster_count,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/2/wave_path,wave_data/2/private_monster_count,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,wave_data/3/wave_path,wave_data/3/private_monster_count,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,wave_data/4/wave_path,wave_data/4/private_monster_count,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,close_monster_count,mid_monster_count,far_monster_count,wave_data/5/wave_path,wave_data/5/private_monster_count,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,wave_data/6/wave_path,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,wave_data/6/private_monster_count,wave_data/7/wave_path,wave_data/7/private_monster_count,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type
6506126,wave_eventdungeon_022,Campaign,90,5,True,False,point_grd_arkcity_005,point_fly_arkcity_005,sbg_arkcity_005,ArcCity,Day,ibg_arkcity_001,2320020141,path_grd_mid_small_002,1220040141,Jump,1220040141.0,Jump,1220040141.0,Jump,1220040141.0,Jump,path_grd_mid_elite1_802,5.0,1220040141.0,Dash,1220040141.0,Dash,3220060141.0,Drop,2320070241.0,Drop,path_grd_mid_small_049,10.0,1220040141.0,Drop,3220060141.0,Drop,3220060141.0,Drop,3220060141.0,Drop,path_grd_mid_elite2_805,0.0,1220040141.0,Drop,3220060141.0,Drop,2320070241.0,Drop,2320020141.0,Drop,path_grd_close_small_004,8.0,1220040141.0,Dash,3220060141.0,Dash,1220040141.0,Dash,3220060141.0,Dash,6,36,0,path_grd_mid_small_005,6.0,1220040141.0,Dash,3220060141.0,Dash,1220040141.0,Dash,3220060141.0,Dash,,,,,,,,,,,,,,,,,,,,
6506127,wave_eventdungeon_022,Campaign,90,7,True,False,point_grd_arkcity_004,point_fly_arkcity_004,sbg_arkcity_004,ArcCity,Day,ibg_arkcity_001,2310040141,path_grd_mid_small_002,2220030141,Dash,2220030141.0,Dash,2220030141.0,Dash,2220030141.0,Dash,path_fly_mid_elite2_808,5.0,3210020141.0,Dash,3210020141.0,Dash,1310030241.0,Drop,2310040241.0,Drop,path_grd_mid_small_043,10.0,2220030141.0,Dash,2220030141.0,Dash,2220030141.0,Dash,2220030141.0,Dash,path_fly_mid_elite2_808,0.0,3210020141.0,Dash,3210020141.0,Dash,2310040241.0,Drop,2310040141.0,Drop,path_grd_mid_small_037,10.0,2220030141.0,Dash,2220030141.0,Dash,2220030141.0,Dash,2220030141.0,Dash,0,42,0,path_grd_mid_small_040,,2220030141.0,Dash,2220030141.0,Dash,2220030141.0,Dash,2220030141.0,Dash,,,,,,,,,,,,,,,,,,,,
6506128,wave_eventdungeon_022,Campaign,90,5,True,False,point_grd_arkcity_002,point_fly_arkcity_002,sbg_arkcity_002,ArcCity,Day,ibg_arkcity_001,1310030141,path_grd_mid_small_052,2220030141,Drop,2220030141.0,Drop,2220030141.0,Drop,2220030141.0,Drop,path_fly_mid_elite1_802,,3210020141.0,Dash,3210020141.0,Dash,1210040141.0,Drop,1310030241.0,Drop,path_fly_mid_small_050,8.0,3210020141.0,Dash,3210020141.0,Dash,3210020141.0,Dash,1210040141.0,Dash,path_fly_mid_elite2_805,0.0,3210020141.0,Drop,3210020141.0,Drop,1310010241.0,Drop,1310030141.0,Drop,path_grd_mid_small_052,8.0,2220030141.0,Drop,2220030141.0,Drop,2220030141.0,Drop,2220030141.0,Drop,0,42,0,path_fly_mid_small_050,7.0,3210020141.0,Dash,3210020141.0,Dash,3210020141.0,Dash,1210040141.0,Dash,,,,,,,,,,,,,,,,,,,,
6506129,wave_eventdungeon_022,Campaign,90,5,True,False,point_grd_arkcity_001,point_fly_arkcity_001,sbg_arkcity_001,ArcCity,Day,ibg_arkcity_001,2310020141,path_grd_mid_small_002,1220060141,Dash,1220060141.0,Dash,1220060141.0,Dash,1220060141.0,Dash,path_fly_mid_elite1_802,,2210020141.0,Dash,2210020141.0,Dash,2210040141.0,Drop,2310020241.0,Drop,path_fly_mid_small_039,7.0,2210020141.0,Drop,2210020141.0,Drop,2210020141.0,Drop,2210020141.0,Drop,path_fly_mid_small_039,0.0,2210020141.0,Drop,2210020141.0,Drop,2210040141.0,Drop,2210040141.0,Drop,path_fly_mid_elite1_802,8.0,2210020141.0,Dash,2210020141.0,Dash,2210040141.0,Drop,2310020141.0,Drop,0,42,0,path_grd_mid_small_043,8.0,1220060141.0,Dash,1220060141.0,Dash,1220060141.0,Dash,1220060141.0,Dash,,,,,,,,,,,,,,,,,,,,
6506130,wave_eventdungeon_022,Campaign,90,7,True,False,point_grd_arkcity_005,point_fly_arkcity_005,sbg_arkcity_005,ArcCity,Day,ibg_arkcity_001,1320040141,path_grd_mid_small_070,3220040141,Drop,3220040141.0,Drop,3220040141.0,Drop,2220040141.0,Normal,path_grd_mid_elite2_808,6.0,3220040141.0,Dash,3220060141.0,Dash,3320040241.0,Drop,1320040241.0,Drop,path_fly_mid_small_036,10.0,3210010141.0,Dash,3210010141.0,Dash,1210010141.0,Dash,1210010141.0,Dash,path_grd_close_small_042,,3220040141.0,Dash,3220040141.0,Dash,3220040141.0,Dash,3220040141.0,Dash,path_fly_close_small_041,0.0,1210010141.0,Drop,1210010141.0,Drop,1210010141.0,Drop,2310050241.0,Drop,18,36,0,path_grd_mid_elite1_802,8.0,3220040141.0,Dash,3220040141.0,Dash,3220060141.0,Drop,1320040141.0,Drop,path_grd_close_small_039,3220040141.0,Dash,3220060141.0,Dash,3220040141.0,Dash,3220060141.0,Dash,9.0,path_grd_mid_small_037,,3220040141.0,Dash,3220060141.0,Dash,3220040141.0,Dash,3220060141.0,Dash
6506131,wave_eventdungeon_022,Campaign,90,7,True,False,point_grd_arkcity_004,point_fly_arkcity_004,sbg_arkcity_004,ArcCity,Day,ibg_arkcity_001,2320060141,path_grd_mid_small_070,1220010141,Jump,1220010141.0,Jump,1220010141.0,Jump,2220050141.0,Dash,path_grd_mid_elite1_802,,1220010141.0,Dash,3220020141.0,Dash,2220050141.0,Drop,2320060241.0,Drop,path_grd_mid_small_012,,1220010141.0,Dash,3220020141.0,Dash,1220010141.0,Dash,3220020141.0,Dash,path_grd_mid_elite1_802,0.0,1220010141.0,Dash,3220020141.0,Dash,2220050141.0,Drop,2320060141.0,Drop,path_grd_mid_small_070,,1220010141.0,Drop,1220010141.0,Drop,3220020141.0,Drop,2220050141.0,Dash,0,42,0,path_grd_mid_small_070,,1220010141.0,Drop,1220010141.0,Drop,3220020141.0,Drop,2220050141.0,Dash,,,,,,,,,,,,,,,,,,,,
6506132,wave_eventdungeon_022,Campaign,90,7,True,False,point_grd_arkcity_003,point_fly_arkcity_003,sbg_arkcity_003,ArcCity,Day,ibg_arkcity_001,2320010141,path_grd_mid_small_002,3220040141,Jump,3220040141.0,Jump,3220040141.0,Jump,3220040141.0,Jump,path_grd_mid_small_012,5.0,3220040141.0,Dash,2220010141.0,Dash,3220040141.0,Dash,2320010241.0,Dash,path_grd_mid_small_034,10.0,3320080241.0,Drop,2220010141.0,Drop,3220040141.0,Drop,3220040141.0,Drop,path_grd_mid_elite2_805,0.0,3220040141.0,Drop,2220010141.0,Drop,3320080241.0,Drop,2320010141.0,Drop,path_fly_mid_small_008,8.0,3220040141.0,Jump,3220040141.0,Jump,2220010141.0,Jump,2220010141.0,Jump,0,39,0,path_grd_mid_small_037,,3220040141.0,Jump,2220010141.0,Jump,3220040141.0,Jump,2220010141.0,Jump,,,,,,,,,,,,,,,,,,,,
6506133,wave_eventdungeon_022,Campaign,90,7,True,False,point_grd_arkcity_001,point_fly_arkcity_001,sbg_arkcity_001,ArcCity,Day,ibg_arkcity_001,1320020141,path_grd_mid_small_043,3220030141,Dash,3220030141.0,Dash,3220030141.0,Dash,3220030141.0,Dash,path_grd_mid_elite2_808,,3220030141.0,Dash,3220030141.0,Dash,3320050241.0,Drop,1320020241.0,Drop,path_grd_close_small_042,8.0,2220010141.0,Dash,3220030141.0,Dash,2220010141.0,Dash,1220050141.0,Dash,path_grd_mid_small_011,,3220030141.0,Drop,3220030141.0,Drop,1220050141.0,Drop,3220030141.0,Drop,path_grd_mid_elite2_808,0.0,3220030141.0,Dash,3220030141.0,Dash,3320050241.0,Drop,1320020141.0,Drop,6,51,0,path_grd_mid_small_043,10.0,2220010141.0,Dash,3220030141.0,Dash,2220010141.0,Dash,1220050141.0,Dash,path_grd_mid_elite1_802,2220010141.0,Dash,3220030141.0,Dash,3220030141.0,Dash,2320020241.0,Drop,,path_grd_mid_small_012,,3220030141.0,Drop,3220030141.0,Drop,3220030141.0,Drop,1220050141.0,Drop
6506134,wave_eventdungeon_022,Campaign,90,7,True,False,point_grd_arkcity_002,point_fly_arkcity_002,sbg_arkcity_002,ArcCity,Day,ibg_arkcity_001,3310040141,path_grd_mid_small_049,1220020141,Dash,1220020141.0,Dash,1220020141.0,Dash,1220020141.0,Dash,path_fly_mid_elite1_802,,1210020141.0,Drop,1210020141.0,Drop,3210030141.0,Drop,3310040241.0,Drop,path_grd_mid_small_046,10.0,1220020141.0,Drop,1220020141.0,Drop,1220020141.0,Drop,1220020141.0,Drop,path_grd_mid_small_034,0.0,1220020141.0,Jump,1220020141.0,Jump,1220020141.0,Jump,1320030241.0,Drop,path_fly_far_elite1_803,7.0,1210020141.0,Drop,1210020141.0,Drop,1210010141.0,Drop,3310040141.0,Drop,0,33,9,path_grd_mid_small_008,,1220020141.0,Dash,1220020141.0,Dash,1220020141.0,Dash,1220020141.0,Dash,,,,,,,,,,,,,,,,,,,,
6506135,wave_eventdungeon_022,Campaign,90,7,True,False,point_grd_arkcity_005,point_fly_arkcity_005,sbg_arkcity_005,ArcCity,Day,ibg_arkcity_001,3310020141,path_grd_mid_small_002,1220010141,Dash,1220010141.0,Dash,1220010141.0,Dash,1220010141.0,Dash,path_fly_mid_elite2_808,5.0,2210020141.0,Dash,1210010141.0,Dash,3310020241.0,Drop,3310020241.0,Drop,path_grd_mid_small_043,10.0,1220010141.0,Dash,1220010141.0,Dash,1220010141.0,Dash,1220010141.0,Dash,path_fly_mid_elite3_811,0.0,2210020141.0,Dash,3310020241.0,Drop,3310020241.0,Drop,3310020141.0,Drop,path_grd_mid_small_052,10.0,1220010141.0,Jump,1220010141.0,Jump,1220010141.0,Drop,1220010141.0,Drop,0,42,0,path_fly_mid_small_002,,2210020141.0,Dash,2210020141.0,Dash,1210010141.0,Dash,1210010141.0,Dash,,,,,,,,,,,,,,,,,,,,
6506136,wave_eventdungeon_022,Campaign,180,6,False,False,point_grd_arkcity_005_midclear,point_fly_arkcity_005,sbg_arkcity_005_midclear,ArcCity,Day,ibg_arkcity_001,1421030141,path_grd_mid_centurion_901,1421030141,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6506137,wave_eventdungeon_022,Campaign,180,5,False,False,point_grd_ultra_01,point_fly_ultra_01,sbg_desertbbg006_001,Desert,Twilight,ibg_desert_001,1520460143,b_g_ultra_01,1520460143,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6506138,wave_eventdungeon_022,Campaign,180,5,False,False,point_grd_ultra_01,point_fly_ultra_01,sbg_desertbbg006_001,Desert,Twilight,ibg_desert_001,1520460143,b_g_ultra_01,1520460143,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6506139,wave_eventdungeon_022,Campaign,180,5,False,False,point_grd_ultra_01,point_fly_ultra_01,sbg_desertbbg006_001,Desert,Twilight,ibg_desert_001,1520460143,b_g_ultra_01,1520460143,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6506140,wave_eventdungeon_022,Campaign,180,5,False,False,point_grd_ultra_01,point_fly_ultra_01,sbg_desertbbg006_001,Desert,Twilight,ibg_desert_001,1520460143,b_g_ultra_01,1520460143,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6506141,wave_eventdungeon_022,Campaign,180,5,False,False,point_grd_ultra_01,point_fly_ultra_01,sbg_desertbbg006_001,Desert,Twilight,ibg_desert_001,1520460143,b_g_ultra_01,1520460143,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6506142,wave_eventdungeon_022,Campaign,180,5,False,False,point_grd_ultra_01,point_fly_ultra_01,sbg_desertbbg006_001,Desert,Twilight,ibg_desert_001,1520460143,b_g_ultra_01,1520460143,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6506143,wave_eventdungeon_022,Campaign,180,5,False,False,point_grd_ultra_01,point_fly_ultra_01,sbg_desertbbg006_001,Desert,Twilight,ibg_desert_001,1520460143,b_g_ultra_01,1520460143,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
