id,group,step,stage_name,stage_contents_type,stage_id,is_repeat_clear,is_guide_field_change,map_change_guide_localkey,npc_change_guide_localkey
105110104,1051101,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105110104,True,,,
105110105,1051101,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105110105,False,True,Locale_Event:BeautyFullShot_FieldChange_01,
105110106,1051101,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105110106,False,,,
105110107,1051101,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105110107,True,,,
105110108,1051101,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105110108,False,,,
105110109,1051101,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105110109,True,,,
105110110,1051101,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105110110,False,,,
105110111,1051101,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105110111,True,,,
105110112,1051101,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105110112,False,True,Locale_Event:BeautyFullShot_FieldChange_02,
105210101,1052101,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105210101,False,,,
105210102,1052101,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105210102,True,,,
105210103,1052101,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105210103,False,,,
105210104,1052101,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105210104,True,,,
105210105,1052101,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105210105,False,True,Locale_Event:BeautyFullShot_FieldChange_03,
105210106,1052101,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105210106,False,,,
105210107,1052101,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105210107,True,,,
105210108,1052101,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105210108,False,True,,Locale_Event:BeautyFullShot_NpcChange_01
105210109,1052101,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105210109,True,,,
105210110,1052101,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105210110,False,,,
105210111,1052101,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105210111,True,,,
105210112,1052101,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105210112,False,,,
105220101,1052201,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105220101,False,,,
105220102,1052201,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105220102,True,,,
105220103,1052201,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105220103,False,,,
105220104,1052201,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105220104,True,,,
105220105,1052201,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105220105,False,,,
105220106,1052201,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105220106,False,,,
105220107,1052201,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105220107,True,,,
105220108,1052201,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105220108,False,,,
105220109,1052201,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105220109,True,,,
105220110,1052201,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105220110,False,,,
105220111,1052201,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105220111,True,,,
105220112,1052201,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105220112,False,,,
105810101,1058101,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105810101,False,,,
105810102,1058101,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105810102,True,,,
105810103,1058101,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105810103,False,,,
105810104,1058101,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105810104,True,,,
105810105,1058101,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105810105,False,,,
105810106,1058101,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105810106,False,,,
105810107,1058101,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105810107,True,,,
105810108,1058101,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105810108,False,,,
105810109,1058101,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105810109,True,,,
105810110,1058101,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105810110,False,,,
105810111,1058101,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105810111,True,,,
105810112,1058101,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105810112,False,,,
105820101,1058201,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105820101,False,,,
105820102,1058201,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105820102,True,,,
105820103,1058201,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105820103,False,,,
105820104,1058201,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105820104,True,,,
105820105,1058201,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105820105,False,,,
105820106,1058201,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105820106,False,,,
105820107,1058201,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105820107,True,,,
105820108,1058201,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105820108,False,,,
105820109,1058201,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105820109,True,,,
105820110,1058201,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105820110,False,,,
105820111,1058201,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105820111,True,,,
105820112,1058201,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105820112,False,,,
104810101,1048101,1,Locale_Stage:STAGE_NUMBER_TEXT_1_1,SpotBattle,104810101,False,,,
104810102,1048101,2,Locale_Stage:STAGE_NUMBER_TEXT_1_2,SpotBattle,104810102,True,,,
104810103,1048101,3,Locale_Stage:STAGE_NUMBER_TEXT_1_3,SpotBattle,104810103,False,,,
104810104,1048101,4,Locale_Stage:STAGE_NUMBER_TEXT_1_4,SpotBattle,104810104,True,,,
104810105,1048101,5,Locale_Stage:STAGE_NUMBER_TEXT_1_5,SpotBattle,104810105,False,True,,Locale_Event:GoldenCoinRush_NpcChange_01
104810106,1048101,6,Locale_Stage:PLAYSODA_STAGE_EX_1,EventPlaySoda,104810106,False,,,
104810107,1048101,7,Locale_Stage:STAGE_NUMBER_TEXT_1_6,SpotBattle,104810107,False,,,
104810108,1048101,8,Locale_Stage:STAGE_NUMBER_TEXT_1_7,SpotBattle,104810108,True,,,
104810109,1048101,9,Locale_Stage:STAGE_NUMBER_TEXT_1_8,SpotBattle,104810109,False,,,
104810110,1048101,10,Locale_Stage:STAGE_NUMBER_TEXT_1_9,SpotBattle,104810110,True,,,
104810111,1048101,11,Locale_Stage:STAGE_NUMBER_TEXT_1_10,SpotBattle,104810111,False,True,,Locale_Event:GoldenCoinRush_NpcChange_02
104810112,1048101,12,Locale_Stage:PLAYSODA_STAGE_EX_2,EventPlaySoda,104810112,False,,,
104810113,1048101,13,Locale_Stage:STAGE_NUMBER_TEXT_1_11,SpotBattle,104810113,True,,,
104810114,1048101,14,Locale_Stage:STAGE_NUMBER_TEXT_1_12,SpotBattle,104810114,False,True,,Locale_Event:GoldenCoinRush_NpcChange_03
104910101,1049101,1,Locale_Stage:STAGE_NUMBER_TEXT_1_1,SpotBattle,104910101,False,,,
104910102,1049101,2,Locale_Stage:PLAYSODA_STAGE_EX_3,EventPlaySoda,104910102,False,,,
104910103,1049101,3,Locale_Stage:STAGE_NUMBER_TEXT_1_2,SpotBattle,104910103,True,,,
104910104,1049101,4,Locale_Stage:STAGE_NUMBER_TEXT_1_3,SpotBattle,104910104,False,,,
104910105,1049101,5,Locale_Stage:STAGE_NUMBER_TEXT_1_4,SpotBattle,104910105,True,,,
104910106,1049101,6,Locale_Stage:STAGE_NUMBER_TEXT_1_5,SpotBattle,104910106,False,True,,Locale_Event:GoldenCoinRush_NpcChange_04
104910107,1049101,7,Locale_Stage:PLAYSODA_STAGE_EX_4,EventPlaySoda,104910107,False,,,
104910108,1049101,8,Locale_Stage:STAGE_NUMBER_TEXT_1_6,SpotBattle,104910108,False,,,
104910109,1049101,9,Locale_Stage:STAGE_NUMBER_TEXT_1_7,SpotBattle,104910109,True,,,
104910110,1049101,10,Locale_Stage:STAGE_NUMBER_TEXT_1_8,SpotBattle,104910110,False,,,
104910111,1049101,11,Locale_Stage:STAGE_NUMBER_TEXT_1_9,SpotBattle,104910111,True,,,
104910112,1049101,12,Locale_Stage:STAGE_NUMBER_TEXT_1_10,SpotBattle,104910112,False,True,,Locale_Event:GoldenCoinRush_NpcChange_05
104910113,1049101,13,Locale_Stage:PLAYSODA_STAGE_EX_5,EventPlaySoda,104910113,False,,,
104910114,1049101,14,Locale_Stage:STAGE_NUMBER_TEXT_1_11,SpotBattle,104910114,True,,,
104910115,1049101,15,Locale_Stage:STAGE_NUMBER_TEXT_1_12,SpotBattle,104910115,False,True,Locale_Event:GoldenCoinRush_FieldChange_01,Locale_Event:GoldenCoinRush_NpcChange_06
104920101,1049201,1,Locale_Stage:STAGE_NUMBER_TEXT_1_1,SpotBattle,104920101,False,,,
104920102,1049201,2,Locale_Stage:STAGE_NUMBER_TEXT_1_2,SpotBattle,104920102,True,,,
104920103,1049201,3,Locale_Stage:STAGE_NUMBER_TEXT_1_3,SpotBattle,104920103,False,,,
104920104,1049201,4,Locale_Stage:STAGE_NUMBER_TEXT_1_4,SpotBattle,104920104,True,,,
104920105,1049201,5,Locale_Stage:STAGE_NUMBER_TEXT_1_5,SpotBattle,104920105,False,,,
104920106,1049201,6,Locale_Stage:STAGE_NUMBER_TEXT_1_6,SpotBattle,104920106,False,,,
104920107,1049201,7,Locale_Stage:STAGE_NUMBER_TEXT_1_7,SpotBattle,104920107,True,,,
104920108,1049201,8,Locale_Stage:STAGE_NUMBER_TEXT_1_8,SpotBattle,104920108,False,,,
104920109,1049201,9,Locale_Stage:STAGE_NUMBER_TEXT_1_9,SpotBattle,104920109,True,,,
104920110,1049201,10,Locale_Stage:STAGE_NUMBER_TEXT_1_10,SpotBattle,104920110,False,,,
104920111,1049201,11,Locale_Stage:STAGE_NUMBER_TEXT_1_11,SpotBattle,104920111,True,,,
104920112,1049201,12,Locale_Stage:STAGE_NUMBER_TEXT_1_12,SpotBattle,104920112,False,,,
