id,event_type,scaling_type,difficulty_condition_type,difficulty_condition_value,chapter_condition_type,chapter_condition_value,weight,spot_autocontrol,monster_stage_lv,dynamic_object_stage_lv,standard_battle_power,stage_stat_increase_group_id,is_use_quick_battle,spot_id,use_oc_mode,use_season_id,battle_event_group
511100036,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6422006,True,1,
511100037,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6422007,True,1,
511100038,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6422008,True,1,
511100039,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6422009,True,1,
511100040,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6422010,True,1,
511100041,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6422011,True,1,
511100042,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6422012,True,1,
511100043,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6422013,True,1,
511100044,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6422014,True,1,
511100045,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6422015,True,1,
511100046,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423001,True,1,
511100047,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423002,True,1,
511100048,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423003,True,1,
511100049,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423004,True,1,
511100050,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423005,True,1,
511100051,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423006,True,1,
511100052,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423007,True,1,
511100053,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423008,True,1,
511100054,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423009,True,1,
511100055,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423010,True,1,
511100056,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423011,True,1,
511100057,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423012,True,1,
511100058,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423013,True,1,
511100059,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423014,True,1,
511100060,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423015,True,1,
511100061,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6424001,True,1,
511100062,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6424002,True,1,
511100063,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6424003,True,1,
511100064,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6424004,True,1,
511100065,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6424005,True,1,
511100066,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6424006,True,1,
511100067,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6424007,True,1,
511100068,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6424008,True,1,
511100069,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6424009,True,1,
511100070,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6424010,True,1,
511100071,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6424011,True,1,
511100072,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6424012,True,1,
511100073,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6424013,True,1,
511100074,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6424014,True,1,
511100075,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6424015,True,1,
611100001,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6430001,True,1,
611100002,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6430002,True,1,
611100003,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6430003,True,1,
611100004,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6430004,True,1,
611100005,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6430005,True,1,
611100006,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6430006,True,1,
611100007,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6430007,True,1,
611100008,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6430008,True,1,
611100009,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6430009,True,1,
611100010,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6430010,True,1,
611100011,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6430011,True,1,
611100012,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6430012,True,1,
611100013,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6430013,True,1,
611100014,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6430014,True,1,
611100015,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6430015,True,1,
611100016,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431001,True,1,
611100017,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431002,True,1,
611100018,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431003,True,1,
611100019,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431004,True,1,
611100020,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431005,True,1,
611100021,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431006,True,1,
611100022,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431007,True,1,
611100023,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431008,True,1,
611100024,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431009,True,1,
611100025,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431010,True,1,
611100026,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431011,True,1,
611100027,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431012,True,1,
611100028,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431013,True,1,
611100029,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431014,True,1,
611100030,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431015,True,1,
611100031,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6432001,True,1,
611100032,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6432002,True,1,
611100033,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6432003,True,1,
611100034,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6432004,True,1,
611100035,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6432005,True,1,
611100036,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6432006,True,1,
611100037,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6432007,True,1,
611100038,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6432008,True,1,
611100039,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6432009,True,1,
611100040,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6432010,True,1,
611100041,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6432011,True,1,
611100042,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6432012,True,1,
611100043,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6432013,True,1,
611100044,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6432014,True,1,
611100045,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6432015,True,1,
611100046,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433001,True,1,
611100047,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433002,True,1,
611100048,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433003,True,1,
611100049,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433004,True,1,
611100050,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433005,True,1,
611100051,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433006,True,1,
611100052,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433007,True,1,
611100053,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433008,True,1,
611100054,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433009,True,1,
611100055,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433010,True,1,
611100056,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433011,True,1,
611100057,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433012,True,1,
611100058,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433013,True,1,
611100059,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433014,True,1,
611100060,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433015,True,1,
611100061,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6434001,True,1,
611100062,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6434002,True,1,
611100063,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6434003,True,1,
611100064,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6434004,True,1,
611100065,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6434005,True,1,
611100066,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6434006,True,1,
611100067,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6434007,True,1,
611100068,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6434008,True,1,
611100069,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6434009,True,1,
611100070,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6434010,True,1,
611100071,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6434011,True,1,
611100072,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6434012,True,1,
611100073,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6434013,True,1,
611100074,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6434014,True,1,
611100075,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6434015,True,1,
711100001,BossBattle,DataRef,Range,5,Range,3,10000,True,3,3,3640,10000,False,6490601,True,1,
711100002,BossBattle,DataRef,Range,5,Range,3,10000,True,3,3,3640,10000,False,6490602,True,1,
711100003,BossBattle,DataRef,Range,5,Range,3,10000,True,3,3,3640,10000,False,6490603,True,1,
711100004,BossBattle,DataRef,Range,5,Range,3,10000,True,3,3,3640,10000,False,6490604,True,1,
711100005,BossBattle,DataRef,Range,5,Range,3,10000,True,3,3,3640,10000,False,6490605,True,1,
711100006,BossBattle,DataRef,Range,5,Range,3,10000,True,3,3,3640,10000,False,6490606,True,1,
711100007,BossBattle,DataRef,Range,5,Range,3,10000,True,3,3,3640,10000,False,6490607,True,1,
711100008,BossBattle,DataRef,Range,5,Range,3,10000,True,3,3,3640,10000,False,6490608,True,1,
711100009,BossBattle,DataRef,Range,5,Range,3,10000,True,3,3,3640,10000,False,6490609,True,1,
711100010,BossBattle,DataRef,Range,5,Range,3,10000,True,3,3,3640,10000,False,6490610,True,1,
711100011,BossBattle,DataRef,Range,5,Range,3,10000,True,3,3,3640,10000,False,6490611,True,1,
711100012,BossBattle,DataRef,Range,5,Range,3,10000,True,3,3,3640,10000,False,6490612,True,1,
711100013,BossBattle,DataRef,Range,5,Range,3,10000,True,3,3,3640,10000,False,6490613,True,1,
711100014,BossBattle,DataRef,Range,5,Range,3,10000,True,3,3,3640,10000,False,6490614,True,1,
711100015,BossBattle,DataRef,Range,5,Range,3,10000,True,3,3,3640,10000,False,6490615,True,1,
812100001,SpecialBattle,DataRef,Range,5,Range,3,10000,True,3,3,3640,10000,False,6450001,True,1,
812100002,SpecialBattle,DataRef,Range,5,Range,3,10000,True,3,3,3640,10000,False,6451001,True,1,
812100003,SpecialBattle,DataRef,Range,5,Range,3,10000,True,3,3,3640,10000,False,6452001,True,1,
812100004,SpecialBattle,DataRef,Range,5,Range,3,10000,True,3,3,3640,10000,False,6453001,True,1,
812100005,SpecialBattle,DataRef,Range,5,Range,3,10000,True,3,3,3640,10000,False,6454001,True,1,
511200001,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6424001,True,1,101.0
511200002,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6424002,True,1,101.0
511200003,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6424003,True,1,101.0
511200004,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6424004,True,1,101.0
511200005,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6424005,True,1,101.0
511200006,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6424006,True,1,101.0
511200007,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6424007,True,1,101.0
511200008,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6424008,True,1,101.0
511200009,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6424009,True,1,101.0
511200010,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6424010,True,1,101.0
511200011,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6424011,True,1,101.0
511200012,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6424012,True,1,101.0
511200013,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6424013,True,1,101.0
511200014,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6424014,True,1,101.0
511200015,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6424015,True,1,101.0
611200001,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6434001,True,1,101.0
611200002,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6434002,True,1,101.0
611200003,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6434003,True,1,101.0
611200004,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6434004,True,1,101.0
611200005,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6434005,True,1,101.0
611200006,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6434006,True,1,101.0
611200007,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6434007,True,1,101.0
611200008,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6434008,True,1,101.0
611200009,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6434009,True,1,101.0
611200010,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6434010,True,1,101.0
611200011,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6434011,True,1,101.0
611200012,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6434012,True,1,101.0
611200013,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6434013,True,1,101.0
611200014,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6434014,True,1,101.0
611200015,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6434015,True,1,101.0
711200001,BossBattle,DataRef,Range,5,Range,3,10000,True,3,3,3640,10000,False,6490613,True,1,101.0
711200002,BossBattle,DataRef,Range,5,Range,3,10000,True,3,3,3640,10000,False,6490614,True,1,101.0
711200003,BossBattle,DataRef,Range,5,Range,3,10000,True,3,3,3640,10000,False,6490615,True,1,101.0
812200001,SpecialBattle,DataRef,Range,5,Range,3,10000,True,3,3,3640,10000,False,6454001,True,1,101.0
511100076,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420001,True,2,
511100077,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420002,True,2,
511100078,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420003,True,2,
511100079,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420004,True,2,
511100080,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420005,True,2,
511100081,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420006,True,2,
511100082,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420007,True,2,
511100083,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420008,True,2,
511100084,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420009,True,2,
511100085,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420010,True,2,
511100086,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420011,True,2,
511100087,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420012,True,2,
511100088,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420013,True,2,
511100089,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420014,True,2,
511100090,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420015,True,2,
511100091,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420016,True,2,
511100092,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420017,True,2,
511100093,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420018,True,2,
511100094,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420019,True,2,
511100095,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420020,True,2,
511100096,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421001,True,2,
511100097,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421002,True,2,
511100098,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421003,True,2,
511100099,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421004,True,2,
511100100,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421005,True,2,
511100101,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421006,True,2,
511100102,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421007,True,2,
511100103,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421008,True,2,
511100104,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421009,True,2,
511100105,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421010,True,2,
511100106,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421011,True,2,
511100107,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421012,True,2,
511100108,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421013,True,2,
511100109,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421014,True,2,
511100110,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421015,True,2,
511100111,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421016,True,2,
511100112,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421017,True,2,
511100113,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421018,True,2,
511100114,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421019,True,2,
511100115,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421020,True,2,
511100116,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6422001,True,2,
