id,group,is_main,order,step,trigger,condition_id,condition_value,print_value,name_localkey,description_localkey,reward_point_value,reward_id,is_stack
7030101,703,False,1,1,EventStageClear,100710101,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_1,0,8102003,True
7030201,703,False,2,1,EventStageClear,100710102,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_2,0,8102004,True
7030301,703,False,3,1,EventStageClear,100710103,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_3,0,8102005,True
7030401,703,False,4,1,EventStageClear,100710104,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_4,0,8102006,True
7030501,703,False,5,1,EventStageClear,100710105,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_5,0,8102007,True
7030601,703,False,6,1,EventStageClear,100710106,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_6,0,8102008,True
7030701,703,False,7,1,EventStageClear,100710107,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_7,0,8102009,True
7030801,703,False,8,1,EventStageClear,100710108,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_8,0,8102010,True
7030901,703,False,9,1,EventStageClear,100710109,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_9,0,8102011,True
7031001,703,False,10,1,EventStageClear,100710110,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_10,0,8102012,True
7031101,703,False,11,1,EventStageClear,100710111,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_11,0,8102013,True
7031201,703,False,12,1,EventStageClear,100710112,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_12,0,8102014,True
7031301,703,False,13,1,EventStageClear,100720101,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_1,0,8102015,True
7031401,703,False,14,1,EventStageClear,100720102,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_2,0,8102016,True
7031501,703,False,15,1,EventStageClear,100720103,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_3,0,8102017,True
7031601,703,False,16,1,EventStageClear,100720104,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_4,0,8102018,True
7031701,703,False,17,1,EventStageClear,100720105,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_5,0,8102019,True
7031801,703,False,18,1,EventStageClear,100720106,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_6,0,8102020,True
7031901,703,False,19,1,EventStageClear,100720107,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_7,0,8102021,True
7032001,703,False,20,1,EventStageClear,100720108,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_8,0,8102022,True
7032101,703,False,21,1,EventStageClear,100720109,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_9,0,8102023,True
7032201,703,False,22,1,EventStageClear,100720110,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_10,0,8102024,True
7032301,703,False,23,1,EventStageClear,100720111,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_11,0,8102025,True
7032401,703,False,24,1,EventStageClear,100720112,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_12,0,8102026,True
8010001,801,False,0,1,PointRewardEvent,801,20,True,Locale_Trigger:trigger_name_PointRewardAchievement,Locale_Trigger:trigger_desc_PointRewardDaily,0,8103034,True
8010002,801,False,0,2,PointRewardEvent,801,40,True,Locale_Trigger:trigger_name_PointRewardAchievement,Locale_Trigger:trigger_desc_PointRewardDaily,0,8103035,True
8010003,801,False,0,3,PointRewardEvent,801,60,True,Locale_Trigger:trigger_name_PointRewardAchievement,Locale_Trigger:trigger_desc_PointRewardDaily,0,8103036,True
8010004,801,False,0,4,PointRewardEvent,801,80,True,Locale_Trigger:trigger_name_PointRewardAchievement,Locale_Trigger:trigger_desc_PointRewardDaily,0,8103037,True
8010005,801,False,0,5,PointRewardEvent,801,100,True,Locale_Trigger:trigger_name_PointRewardAchievement,Locale_Trigger:trigger_desc_PointRewardDaily,0,8103038,True
8010101,801,False,1,1,EventDungeonStageClear,40008,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventDungeonStageClear_02,20,0,True
8010201,801,False,2,1,EventDungeonStageClear,40009,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventDungeonStageClear_03,20,0,True
8010301,801,False,8,1,EquipItemLevelCount,0,1,False,Locale_Trigger:trigger_name_EquipmentLevelExp,Locale_Trigger:trigger_desc_EquipItemLevelCount,20,0,True
8010401,801,False,7,1,ObtainEventCurrencyMaterial,7060008,50,True,Locale_Trigger:trigger_name_ObtainItem,Locale_Trigger:trigger_desc_ObtainEventCurrencyMaterialCE01,20,0,True
8010501,801,False,3,1,CharacterAttractivePresent,0,1,False,Locale_Trigger:trigger_name_CharacterAttractivePresent,Locale_Trigger:trigger_desc_CharacterAttractivePresent,20,0,True
8010601,801,False,4,1,GachaCharacter,0,1,False,Locale_Trigger:trigger_name_ObtainCharacter,Locale_Trigger:trigger_desc_GachaCharacter,20,0,True
8010701,801,False,5,1,CharacterCounsel,0,1,False,Locale_Trigger:trigger_name_CharacterAttractivePresent,Locale_Trigger:trigger_desc_CharacterCounsel,20,0,True
8010801,801,False,6,1,OutpostBattleReward,0,1,False,Locale_Trigger:trigger_name_OutpostBattleReward,Locale_Trigger:trigger_desc_OutpostBattleReward,20,0,True
8030001,803,True,0,1,MissionClearEvent,803,10,True,Locale_Trigger:trigger_name_PointRewardAchievement,Locale_Trigger:trigger_desc_PointRewardAchievement_2_E,0,8103001,True
8030002,803,True,0,2,MissionClearEvent,803,20,True,Locale_Trigger:trigger_name_PointRewardAchievement,Locale_Trigger:trigger_desc_PointRewardAchievement_2_E,0,8103002,True
8030003,803,True,0,3,MissionClearEvent,803,30,True,Locale_Trigger:trigger_name_PointRewardAchievement,Locale_Trigger:trigger_desc_PointRewardAchievement_2_E,0,8103003,True
8030101,803,False,2,1,EventStageClear,100810101,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_3_E_1_1,0,8103004,True
8030102,803,False,2,2,EventStageClear,100810102,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_3_E_1_2,0,8103005,True
8030103,803,False,2,3,EventStageClear,100810103,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_3_E_1_3,0,8103006,True
8030104,803,False,2,4,EventStageClear,100810104,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_3_E_1_4,0,8103007,True
8030105,803,False,2,5,EventStageClear,100810105,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_3_E_1_5,0,8103008,True
8030106,803,False,2,6,EventStageClear,100810106,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_3_E_1_6,0,8103009,True
8030107,803,False,2,7,EventStageClear,100810107,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_3_E_1_7,0,8103010,True
8030108,803,False,2,8,EventStageClear,100810108,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_3_E_1_8,0,8103011,True
8030109,803,False,2,9,EventStageClear,100810109,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_3_E_1_9,0,8103012,True
8030110,803,False,2,10,EventStageClear,100810110,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_3_E_1_10,0,8103013,True
8030201,803,False,3,1,EventStageClear,100910101,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_E_1_1,0,8103014,True
8030202,803,False,3,2,EventStageClear,100910102,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_E_1_2,0,8103015,True
8030203,803,False,3,3,EventStageClear,100910103,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_E_1_3,0,8103016,True
8030204,803,False,3,4,EventStageClear,100910104,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_E_1_4,0,8103017,True
8030205,803,False,3,5,EventStageClear,100910105,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_E_1_5,0,8103018,True
8030206,803,False,3,6,EventStageClear,100910106,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_E_1_6,0,8103019,True
8030207,803,False,3,7,EventStageClear,100910107,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_E_1_7,0,8103020,True
8030208,803,False,3,8,EventStageClear,100910108,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_E_1_8,0,8103021,True
8030209,803,False,3,9,EventStageClear,100910109,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_E_1_9,0,8103022,True
8030210,803,False,3,10,EventStageClear,100910110,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_E_1_10,0,8103023,True
8030301,803,False,4,1,EventStageClear,100920101,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_H_1_1,0,8103024,True
8030302,803,False,4,2,EventStageClear,100920102,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_H_1_2,0,8103025,True
8030303,803,False,4,3,EventStageClear,100920103,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_H_1_3,0,8103026,True
8030304,803,False,4,4,EventStageClear,100920104,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_H_1_4,0,8103027,True
8030305,803,False,4,5,EventStageClear,100920105,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_H_1_5,0,8103028,True
8030306,803,False,4,6,EventStageClear,100920106,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_H_1_6,0,8103029,True
8030307,803,False,4,7,EventStageClear,100920107,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_H_1_7,0,8103030,True
8030308,803,False,4,8,EventStageClear,100920108,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_H_1_8,0,8103031,True
8030309,803,False,4,9,EventStageClear,100920109,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_H_1_9,0,8103032,True
8030310,803,False,4,10,EventStageClear,100920110,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_H_1_10,0,8103033,True
8030401,803,False,1,1,ObtainCharacter,5089,1,False,Locale_Trigger:trigger_name_ObtainCharacter,Locale_Trigger:trigger_desc_ObtainCharacter_ce_01,0,8103039,True
10030001,1003,True,0,1,MissionClearEvent,1003,12,True,Locale_Trigger:trigger_name_PointRewardAchievement,Locale_Trigger:trigger_desc_PointRewardAchievement_1_E,0,8105001,True
10030002,1003,True,0,2,MissionClearEvent,1003,24,True,Locale_Trigger:trigger_name_PointRewardAchievement,Locale_Trigger:trigger_desc_PointRewardAchievement_1_E,0,8105002,True
10030101,1003,False,1,1,EventStageClear,101010101,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_1,0,8105003,True
10030201,1003,False,2,1,EventStageClear,101010102,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_2,0,8105004,True
10030301,1003,False,3,1,EventStageClear,101010103,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_3,0,8105005,True
10030401,1003,False,4,1,EventStageClear,101010104,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_4,0,8105006,True
10030501,1003,False,5,1,EventStageClear,101010105,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_5,0,8105007,True
10030601,1003,False,6,1,EventStageClear,101010106,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_6,0,8105008,True
10030701,1003,False,7,1,EventStageClear,101010107,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_7,0,8105009,True
10030801,1003,False,8,1,EventStageClear,101010108,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_8,0,8105010,True
10030901,1003,False,9,1,EventStageClear,101010109,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_9,0,8105011,True
10031001,1003,False,10,1,EventStageClear,101010110,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_10,0,8105012,True
10031101,1003,False,11,1,EventStageClear,101010111,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_11,0,8105013,True
10031201,1003,False,12,1,EventStageClear,101010112,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_12,0,8105014,True
10031301,1003,False,13,1,EventStageClear,101020101,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_1,0,8105015,True
10031401,1003,False,14,1,EventStageClear,101020102,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_2,0,8105016,True
10031501,1003,False,15,1,EventStageClear,101020103,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_3,0,8105017,True
10031601,1003,False,16,1,EventStageClear,101020104,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_4,0,8105018,True
10031701,1003,False,17,1,EventStageClear,101020105,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_5,0,8105019,True
10031801,1003,False,18,1,EventStageClear,101020106,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_6,0,8105020,True
10031901,1003,False,19,1,EventStageClear,101020107,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_7,0,8105021,True
10032001,1003,False,20,1,EventStageClear,101020108,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_8,0,8105022,True
10032101,1003,False,21,1,EventStageClear,101020109,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_9,0,8105023,True
10032201,1003,False,22,1,EventStageClear,101020110,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_10,0,8105024,True
10032301,1003,False,23,1,EventStageClear,101020111,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_11,0,8105025,True
10032401,1003,False,24,1,EventStageClear,101020112,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_12,0,8105026,True
11030001,1103,True,0,1,MissionClearEvent,1103,12,True,Locale_Trigger:trigger_name_PointRewardAchievement,Locale_Trigger:trigger_desc_PointRewardAchievement_1_E,0,8106001,True
11030002,1103,True,0,2,MissionClearEvent,1103,24,True,Locale_Trigger:trigger_name_PointRewardAchievement,Locale_Trigger:trigger_desc_PointRewardAchievement_1_E,0,8106002,True
11030101,1103,False,1,1,EventStageClear,101110101,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_1,0,8106003,True
11030201,1103,False,2,1,EventStageClear,101110102,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_2,0,8106004,True
11030301,1103,False,3,1,EventStageClear,101110103,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_3,0,8106005,True
11030401,1103,False,4,1,EventStageClear,101110104,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_4,0,8106006,True
11030501,1103,False,5,1,EventStageClear,101110105,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_5,0,8106007,True
11030601,1103,False,6,1,EventStageClear,101110106,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_6,0,8106008,True
11030701,1103,False,7,1,EventStageClear,101110107,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_7,0,8106009,True
11030801,1103,False,8,1,EventStageClear,101110108,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_8,0,8106010,True
11030901,1103,False,9,1,EventStageClear,101110109,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_9,0,8106011,True
11031001,1103,False,10,1,EventStageClear,101110110,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_10,0,8106012,True
11031101,1103,False,11,1,EventStageClear,101110111,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_11,0,8106013,True
11031201,1103,False,12,1,EventStageClear,101110112,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_12,0,8106014,True
