id,group_id,level,function_battlepower,name_localkey,description_localkey,buff,buff_remove,function_type,function_standard,function_value_type,function_value,full_count,is_cancel,delay_type,delay_value,duration_type,duration_value,limit_value,function_target,timing_trigger_type,timing_trigger_standard,timing_trigger_value,status_trigger_type,status_trigger_standard,status_trigger_value,status_trigger2_type,status_trigger2_standard,status_trigger2_value,keeping_type,buff_icon,element_reaction_icon,shot_fx_list_type,fx_prefab_01,fx_target_01,fx_socket_point_01,fx_prefab_02,fx_target_02,fx_socket_point_02,fx_prefab_03,fx_target_03,fx_socket_point_03,fx_prefab_full,fx_target_full,fx_socket_point_full,fx_prefab_01_arena,fx_target_01_arena,fx_socket_point_01_arena,fx_prefab_02_arena,fx_target_02_arena,fx_socket_point_02_arena,fx_prefab_03_arena,fx_target_03_arena,fx_socket_point_03_arena,connected_function/0/name,connected_function/0/value,connected_function/1/name,connected_function/1/value,connected_function/2/name,connected_function/2/value,connected_function/3/name,connected_function/3/value,connected_function/4/name,connected_function/4/value
203210902,2032102,9,0,Locale_Skill:20321_name,Locale_Skill:stataccuracycircle_per_dec_des,Buff,Clear,StatAccuracyCircle,FunctionTarget,Percent,-360,1,False,None,0,TimeSec,500,0,AllCharacter,OnHitNum,User,30,IsWeaponType,FunctionTarget,9,None,None,0,On,icn_buff_stataccuracycircle,,None,fx_c032_sk1_shockwave,User,Center,fx_function_c_rateup,Target,Center,,None,None,,None,None,fx_function_a_buff_stataccuracycircle,Target,Bottom,,None,None,,None,None,,,,,,,,,,
203211002,2032102,10,0,Locale_Skill:20321_name,Locale_Skill:stataccuracycircle_per_dec_des,Buff,Clear,StatAccuracyCircle,FunctionTarget,Percent,-379,1,False,None,0,TimeSec,500,0,AllCharacter,OnHitNum,User,30,IsWeaponType,FunctionTarget,9,None,None,0,On,icn_buff_stataccuracycircle,,None,fx_c032_sk1_shockwave,User,Center,fx_function_c_rateup,Target,Center,,None,None,,None,None,fx_function_a_buff_stataccuracycircle,Target,Bottom,,None,None,,None,None,,,,,,,,,,
203220101,2032201,1,0,Locale_Skill:20322_name,Locale_Skill:statcriticaldamage_per_add_des,Buff,Clear,StatCriticalDamage,FunctionTarget,Integer,1949,1,False,None,0,TimeSec,1000,0,AllCharacter,OnEnterBurstStep,User,4,None,None,0,None,None,0,On,icn_buff_statcriticaldamage,,None,fx_c032_sk2_shockwave,User,Center,fx_function_c_critical_atkup,Target,Center,,None,None,,None,None,fx_function_a_buff_statcriticaldamage,Target,Bottom,,None,None,,None,None,,,,,,,,,,
203220201,2032201,2,0,Locale_Skill:20322_name,Locale_Skill:statcriticaldamage_per_add_des,Buff,Clear,StatCriticalDamage,FunctionTarget,Integer,2099,1,False,None,0,TimeSec,1000,0,AllCharacter,OnEnterBurstStep,User,4,None,None,0,None,None,0,On,icn_buff_statcriticaldamage,,None,fx_c032_sk2_shockwave,User,Center,fx_function_c_critical_atkup,Target,Center,,None,None,,None,None,fx_function_a_buff_statcriticaldamage,Target,Bottom,,None,None,,None,None,,,,,,,,,,
203220301,2032201,3,0,Locale_Skill:20322_name,Locale_Skill:statcriticaldamage_per_add_des,Buff,Clear,StatCriticalDamage,FunctionTarget,Integer,2249,1,False,None,0,TimeSec,1000,0,AllCharacter,OnEnterBurstStep,User,4,None,None,0,None,None,0,On,icn_buff_statcriticaldamage,,None,fx_c032_sk2_shockwave,User,Center,fx_function_c_critical_atkup,Target,Center,,None,None,,None,None,fx_function_a_buff_statcriticaldamage,Target,Bottom,,None,None,,None,None,,,,,,,,,,
203220401,2032201,4,0,Locale_Skill:20322_name,Locale_Skill:statcriticaldamage_per_add_des,Buff,Clear,StatCriticalDamage,FunctionTarget,Integer,2399,1,False,None,0,TimeSec,1000,0,AllCharacter,OnEnterBurstStep,User,4,None,None,0,None,None,0,On,icn_buff_statcriticaldamage,,None,fx_c032_sk2_shockwave,User,Center,fx_function_c_critical_atkup,Target,Center,,None,None,,None,None,fx_function_a_buff_statcriticaldamage,Target,Bottom,,None,None,,None,None,,,,,,,,,,
203220501,2032201,5,0,Locale_Skill:20322_name,Locale_Skill:statcriticaldamage_per_add_des,Buff,Clear,StatCriticalDamage,FunctionTarget,Integer,2549,1,False,None,0,TimeSec,1000,0,AllCharacter,OnEnterBurstStep,User,4,None,None,0,None,None,0,On,icn_buff_statcriticaldamage,,None,fx_c032_sk2_shockwave,User,Center,fx_function_c_critical_atkup,Target,Center,,None,None,,None,None,fx_function_a_buff_statcriticaldamage,Target,Bottom,,None,None,,None,None,,,,,,,,,,
203220601,2032201,6,0,Locale_Skill:20322_name,Locale_Skill:statcriticaldamage_per_add_des,Buff,Clear,StatCriticalDamage,FunctionTarget,Integer,2699,1,False,None,0,TimeSec,1000,0,AllCharacter,OnEnterBurstStep,User,4,None,None,0,None,None,0,On,icn_buff_statcriticaldamage,,None,fx_c032_sk2_shockwave,User,Center,fx_function_c_critical_atkup,Target,Center,,None,None,,None,None,fx_function_a_buff_statcriticaldamage,Target,Bottom,,None,None,,None,None,,,,,,,,,,
203220701,2032201,7,0,Locale_Skill:20322_name,Locale_Skill:statcriticaldamage_per_add_des,Buff,Clear,StatCriticalDamage,FunctionTarget,Integer,2849,1,False,None,0,TimeSec,1000,0,AllCharacter,OnEnterBurstStep,User,4,None,None,0,None,None,0,On,icn_buff_statcriticaldamage,,None,fx_c032_sk2_shockwave,User,Center,fx_function_c_critical_atkup,Target,Center,,None,None,,None,None,fx_function_a_buff_statcriticaldamage,Target,Bottom,,None,None,,None,None,,,,,,,,,,
203220801,2032201,8,0,Locale_Skill:20322_name,Locale_Skill:statcriticaldamage_per_add_des,Buff,Clear,StatCriticalDamage,FunctionTarget,Integer,2999,1,False,None,0,TimeSec,1000,0,AllCharacter,OnEnterBurstStep,User,4,None,None,0,None,None,0,On,icn_buff_statcriticaldamage,,None,fx_c032_sk2_shockwave,User,Center,fx_function_c_critical_atkup,Target,Center,,None,None,,None,None,fx_function_a_buff_statcriticaldamage,Target,Bottom,,None,None,,None,None,,,,,,,,,,
203220901,2032201,9,0,Locale_Skill:20322_name,Locale_Skill:statcriticaldamage_per_add_des,Buff,Clear,StatCriticalDamage,FunctionTarget,Integer,3149,1,False,None,0,TimeSec,1000,0,AllCharacter,OnEnterBurstStep,User,4,None,None,0,None,None,0,On,icn_buff_statcriticaldamage,,None,fx_c032_sk2_shockwave,User,Center,fx_function_c_critical_atkup,Target,Center,,None,None,,None,None,fx_function_a_buff_statcriticaldamage,Target,Bottom,,None,None,,None,None,,,,,,,,,,
203221001,2032201,10,0,Locale_Skill:20322_name,Locale_Skill:statcriticaldamage_per_add_des,Buff,Clear,StatCriticalDamage,FunctionTarget,Integer,3299,1,False,None,0,TimeSec,1000,0,AllCharacter,OnEnterBurstStep,User,4,None,None,0,None,None,0,On,icn_buff_statcriticaldamage,,None,fx_c032_sk2_shockwave,User,Center,fx_function_c_critical_atkup,Target,Center,,None,None,,None,None,fx_function_a_buff_statcriticaldamage,Target,Bottom,,None,None,,None,None,,,,,,,,,,
103230101,1032301,1,0,Locale_Skill:10323_name,Locale_Skill:statatk_per_add_des,Buff,Clear,StatAtk,FunctionTarget,Percent,2387,1,False,None,0,TimeSec,1000,0,Target,None,None,0,None,None,0,None,None,0,On,icn_buff_statatk,,None,fx_function_c_atkup,Target,Center,,None,None,,None,None,,None,None,fx_function_a_buff_statatk,Target,Bottom,,None,None,,None,None,connected_function,103230102.0,,,,,,,,
103230201,1032301,2,0,Locale_Skill:10323_name,Locale_Skill:statatk_per_add_des,Buff,Clear,StatAtk,FunctionTarget,Percent,2571,1,False,None,0,TimeSec,1000,0,Target,None,None,0,None,None,0,None,None,0,On,icn_buff_statatk,,None,fx_function_c_atkup,Target,Center,,None,None,,None,None,,None,None,fx_function_a_buff_statatk,Target,Bottom,,None,None,,None,None,connected_function,103230202.0,,,,,,,,
103230301,1032301,3,0,Locale_Skill:10323_name,Locale_Skill:statatk_per_add_des,Buff,Clear,StatAtk,FunctionTarget,Percent,2755,1,False,None,0,TimeSec,1000,0,Target,None,None,0,None,None,0,None,None,0,On,icn_buff_statatk,,None,fx_function_c_atkup,Target,Center,,None,None,,None,None,,None,None,fx_function_a_buff_statatk,Target,Bottom,,None,None,,None,None,connected_function,103230302.0,,,,,,,,
103230401,1032301,4,0,Locale_Skill:10323_name,Locale_Skill:statatk_per_add_des,Buff,Clear,StatAtk,FunctionTarget,Percent,2938,1,False,None,0,TimeSec,1000,0,Target,None,None,0,None,None,0,None,None,0,On,icn_buff_statatk,,None,fx_function_c_atkup,Target,Center,,None,None,,None,None,,None,None,fx_function_a_buff_statatk,Target,Bottom,,None,None,,None,None,connected_function,103230402.0,,,,,,,,
103230501,1032301,5,0,Locale_Skill:10323_name,Locale_Skill:statatk_per_add_des,Buff,Clear,StatAtk,FunctionTarget,Percent,3122,1,False,None,0,TimeSec,1000,0,Target,None,None,0,None,None,0,None,None,0,On,icn_buff_statatk,,None,fx_function_c_atkup,Target,Center,,None,None,,None,None,,None,None,fx_function_a_buff_statatk,Target,Bottom,,None,None,,None,None,connected_function,103230502.0,,,,,,,,
103230601,1032301,6,0,Locale_Skill:10323_name,Locale_Skill:statatk_per_add_des,Buff,Clear,StatAtk,FunctionTarget,Percent,3306,1,False,None,0,TimeSec,1000,0,Target,None,None,0,None,None,0,None,None,0,On,icn_buff_statatk,,None,fx_function_c_atkup,Target,Center,,None,None,,None,None,,None,None,fx_function_a_buff_statatk,Target,Bottom,,None,None,,None,None,connected_function,103230602.0,,,,,,,,
103230701,1032301,7,0,Locale_Skill:10323_name,Locale_Skill:statatk_per_add_des,Buff,Clear,StatAtk,FunctionTarget,Percent,3489,1,False,None,0,TimeSec,1000,0,Target,None,None,0,None,None,0,None,None,0,On,icn_buff_statatk,,None,fx_function_c_atkup,Target,Center,,None,None,,None,None,,None,None,fx_function_a_buff_statatk,Target,Bottom,,None,None,,None,None,connected_function,103230702.0,,,,,,,,
103230801,1032301,8,0,Locale_Skill:10323_name,Locale_Skill:statatk_per_add_des,Buff,Clear,StatAtk,FunctionTarget,Percent,3673,1,False,None,0,TimeSec,1000,0,Target,None,None,0,None,None,0,None,None,0,On,icn_buff_statatk,,None,fx_function_c_atkup,Target,Center,,None,None,,None,None,,None,None,fx_function_a_buff_statatk,Target,Bottom,,None,None,,None,None,connected_function,103230802.0,,,,,,,,
103230901,1032301,9,0,Locale_Skill:10323_name,Locale_Skill:statatk_per_add_des,Buff,Clear,StatAtk,FunctionTarget,Percent,3857,1,False,None,0,TimeSec,1000,0,Target,None,None,0,None,None,0,None,None,0,On,icn_buff_statatk,,None,fx_function_c_atkup,Target,Center,,None,None,,None,None,,None,None,fx_function_a_buff_statatk,Target,Bottom,,None,None,,None,None,connected_function,103230902.0,,,,,,,,
103231001,1032301,10,0,Locale_Skill:10323_name,Locale_Skill:statatk_per_add_des,Buff,Clear,StatAtk,FunctionTarget,Percent,4040,1,False,None,0,TimeSec,1000,0,Target,None,None,0,None,None,0,None,None,0,On,icn_buff_statatk,,None,fx_function_c_atkup,Target,Center,,None,None,,None,None,,None,None,fx_function_a_buff_statatk,Target,Bottom,,None,None,,None,None,connected_function,103231002.0,,,,,,,,
103230102,1032302,1,0,Locale_Skill:10323_name,Locale_Skill:statcriticaldamage_per_add_des,Buff,Clear,StatCriticalDamage,FunctionTarget,Integer,3322,1,False,None,0,TimeSec,1000,0,Target,None,None,0,None,None,0,None,None,0,On,icn_buff_statcriticaldamage,,None,fx_function_c_critical_atkup,Target,Center,,None,None,,None,None,,None,None,fx_function_a_buff_statcriticaldamage,Target,Bottom,,None,None,,None,None,,,,,,,,,,
103230202,1032302,2,0,Locale_Skill:10323_name,Locale_Skill:statcriticaldamage_per_add_des,Buff,Clear,StatCriticalDamage,FunctionTarget,Integer,3578,1,False,None,0,TimeSec,1000,0,Target,None,None,0,None,None,0,None,None,0,On,icn_buff_statcriticaldamage,,None,fx_function_c_critical_atkup,Target,Center,,None,None,,None,None,,None,None,fx_function_a_buff_statcriticaldamage,Target,Bottom,,None,None,,None,None,,,,,,,,,,
103230302,1032302,3,0,Locale_Skill:10323_name,Locale_Skill:statcriticaldamage_per_add_des,Buff,Clear,StatCriticalDamage,FunctionTarget,Integer,3834,1,False,None,0,TimeSec,1000,0,Target,None,None,0,None,None,0,None,None,0,On,icn_buff_statcriticaldamage,,None,fx_function_c_critical_atkup,Target,Center,,None,None,,None,None,,None,None,fx_function_a_buff_statcriticaldamage,Target,Bottom,,None,None,,None,None,,,,,,,,,,
103230402,1032302,4,0,Locale_Skill:10323_name,Locale_Skill:statcriticaldamage_per_add_des,Buff,Clear,StatCriticalDamage,FunctionTarget,Integer,4089,1,False,None,0,TimeSec,1000,0,Target,None,None,0,None,None,0,None,None,0,On,icn_buff_statcriticaldamage,,None,fx_function_c_critical_atkup,Target,Center,,None,None,,None,None,,None,None,fx_function_a_buff_statcriticaldamage,Target,Bottom,,None,None,,None,None,,,,,,,,,,
103230502,1032302,5,0,Locale_Skill:10323_name,Locale_Skill:statcriticaldamage_per_add_des,Buff,Clear,StatCriticalDamage,FunctionTarget,Integer,4345,1,False,None,0,TimeSec,1000,0,Target,None,None,0,None,None,0,None,None,0,On,icn_buff_statcriticaldamage,,None,fx_function_c_critical_atkup,Target,Center,,None,None,,None,None,,None,None,fx_function_a_buff_statcriticaldamage,Target,Bottom,,None,None,,None,None,,,,,,,,,,
103230602,1032302,6,0,Locale_Skill:10323_name,Locale_Skill:statcriticaldamage_per_add_des,Buff,Clear,StatCriticalDamage,FunctionTarget,Integer,4601,1,False,None,0,TimeSec,1000,0,Target,None,None,0,None,None,0,None,None,0,On,icn_buff_statcriticaldamage,,None,fx_function_c_critical_atkup,Target,Center,,None,None,,None,None,,None,None,fx_function_a_buff_statcriticaldamage,Target,Bottom,,None,None,,None,None,,,,,,,,,,
103230702,1032302,7,0,Locale_Skill:10323_name,Locale_Skill:statcriticaldamage_per_add_des,Buff,Clear,StatCriticalDamage,FunctionTarget,Integer,4856,1,False,None,0,TimeSec,1000,0,Target,None,None,0,None,None,0,None,None,0,On,icn_buff_statcriticaldamage,,None,fx_function_c_critical_atkup,Target,Center,,None,None,,None,None,,None,None,fx_function_a_buff_statcriticaldamage,Target,Bottom,,None,None,,None,None,,,,,,,,,,
103230802,1032302,8,0,Locale_Skill:10323_name,Locale_Skill:statcriticaldamage_per_add_des,Buff,Clear,StatCriticalDamage,FunctionTarget,Integer,5112,1,False,None,0,TimeSec,1000,0,Target,None,None,0,None,None,0,None,None,0,On,icn_buff_statcriticaldamage,,None,fx_function_c_critical_atkup,Target,Center,,None,None,,None,None,,None,None,fx_function_a_buff_statcriticaldamage,Target,Bottom,,None,None,,None,None,,,,,,,,,,
103230902,1032302,9,0,Locale_Skill:10323_name,Locale_Skill:statcriticaldamage_per_add_des,Buff,Clear,StatCriticalDamage,FunctionTarget,Integer,5367,1,False,None,0,TimeSec,1000,0,Target,None,None,0,None,None,0,None,None,0,On,icn_buff_statcriticaldamage,,None,fx_function_c_critical_atkup,Target,Center,,None,None,,None,None,,None,None,fx_function_a_buff_statcriticaldamage,Target,Bottom,,None,None,,None,None,,,,,,,,,,
103231002,1032302,10,0,Locale_Skill:10323_name,Locale_Skill:statcriticaldamage_per_add_des,Buff,Clear,StatCriticalDamage,FunctionTarget,Integer,5623,1,False,None,0,TimeSec,1000,0,Target,None,None,0,None,None,0,None,None,0,On,icn_buff_statcriticaldamage,,None,fx_function_c_critical_atkup,Target,Center,,None,None,,None,None,,None,None,fx_function_a_buff_statcriticaldamage,Target,Bottom,,None,None,,None,None,,,,,,,,,,
209210101,2092101,1,0,Locale_Skill:20921_name,Locale_Skill:statchargedamage_per_add_des,Buff,Clear,StatChargeDamage,User,Integer,1864,1,False,None,0,Shots,2,0,Self,OnLastShotHit,User,10000,None,None,0,None,None,0,On,icn_buff_statchargedamage,,None,fx_c092_sk1_buff,User,Center,fx_function_c_charge_atkup,User,Center,,None,None,,None,None,fx_function_a_buff_statchargedamage,User,Bottom,,None,None,,None,None,connected_function,209210102.0,,,,,,,,
209210201,2092101,2,0,Locale_Skill:20921_name,Locale_Skill:statchargedamage_per_add_des,Buff,Clear,StatChargeDamage,User,Integer,2071,1,False,None,0,Shots,2,0,Self,OnLastShotHit,User,10000,None,None,0,None,None,0,On,icn_buff_statchargedamage,,None,fx_c092_sk1_buff,User,Center,fx_function_c_charge_atkup,User,Center,,None,None,,None,None,fx_function_a_buff_statchargedamage,User,Bottom,,None,None,,None,None,connected_function,209210202.0,,,,,,,,
209210301,2092101,3,0,Locale_Skill:20921_name,Locale_Skill:statchargedamage_per_add_des,Buff,Clear,StatChargeDamage,User,Integer,2278,1,False,None,0,Shots,2,0,Self,OnLastShotHit,User,10000,None,None,0,None,None,0,On,icn_buff_statchargedamage,,None,fx_c092_sk1_buff,User,Center,fx_function_c_charge_atkup,User,Center,,None,None,,None,None,fx_function_a_buff_statchargedamage,User,Bottom,,None,None,,None,None,connected_function,209210302.0,,,,,,,,
209210401,2092101,4,0,Locale_Skill:20921_name,Locale_Skill:statchargedamage_per_add_des,Buff,Clear,StatChargeDamage,User,Integer,2485,1,False,None,0,Shots,2,0,Self,OnLastShotHit,User,10000,None,None,0,None,None,0,On,icn_buff_statchargedamage,,None,fx_c092_sk1_buff,User,Center,fx_function_c_charge_atkup,User,Center,,None,None,,None,None,fx_function_a_buff_statchargedamage,User,Bottom,,None,None,,None,None,connected_function,209210402.0,,,,,,,,
209210501,2092101,5,0,Locale_Skill:20921_name,Locale_Skill:statchargedamage_per_add_des,Buff,Clear,StatChargeDamage,User,Integer,2692,1,False,None,0,Shots,2,0,Self,OnLastShotHit,User,10000,None,None,0,None,None,0,On,icn_buff_statchargedamage,,None,fx_c092_sk1_buff,User,Center,fx_function_c_charge_atkup,User,Center,,None,None,,None,None,fx_function_a_buff_statchargedamage,User,Bottom,,None,None,,None,None,connected_function,209210502.0,,,,,,,,
209210601,2092101,6,0,Locale_Skill:20921_name,Locale_Skill:statchargedamage_per_add_des,Buff,Clear,StatChargeDamage,User,Integer,2900,1,False,None,0,Shots,2,0,Self,OnLastShotHit,User,10000,None,None,0,None,None,0,On,icn_buff_statchargedamage,,None,fx_c092_sk1_buff,User,Center,fx_function_c_charge_atkup,User,Center,,None,None,,None,None,fx_function_a_buff_statchargedamage,User,Bottom,,None,None,,None,None,connected_function,209210602.0,,,,,,,,
209210701,2092101,7,0,Locale_Skill:20921_name,Locale_Skill:statchargedamage_per_add_des,Buff,Clear,StatChargeDamage,User,Integer,3107,1,False,None,0,Shots,2,0,Self,OnLastShotHit,User,10000,None,None,0,None,None,0,On,icn_buff_statchargedamage,,None,fx_c092_sk1_buff,User,Center,fx_function_c_charge_atkup,User,Center,,None,None,,None,None,fx_function_a_buff_statchargedamage,User,Bottom,,None,None,,None,None,connected_function,209210702.0,,,,,,,,
209210801,2092101,8,0,Locale_Skill:20921_name,Locale_Skill:statchargedamage_per_add_des,Buff,Clear,StatChargeDamage,User,Integer,3314,1,False,None,0,Shots,2,0,Self,OnLastShotHit,User,10000,None,None,0,None,None,0,On,icn_buff_statchargedamage,,None,fx_c092_sk1_buff,User,Center,fx_function_c_charge_atkup,User,Center,,None,None,,None,None,fx_function_a_buff_statchargedamage,User,Bottom,,None,None,,None,None,connected_function,209210802.0,,,,,,,,
209210901,2092101,9,0,Locale_Skill:20921_name,Locale_Skill:statchargedamage_per_add_des,Buff,Clear,StatChargeDamage,User,Integer,3521,1,False,None,0,Shots,2,0,Self,OnLastShotHit,User,10000,None,None,0,None,None,0,On,icn_buff_statchargedamage,,None,fx_c092_sk1_buff,User,Center,fx_function_c_charge_atkup,User,Center,,None,None,,None,None,fx_function_a_buff_statchargedamage,User,Bottom,,None,None,,None,None,connected_function,209210902.0,,,,,,,,
209211001,2092101,10,0,Locale_Skill:20921_name,Locale_Skill:statchargedamage_per_add_des,Buff,Clear,StatChargeDamage,User,Integer,3728,1,False,None,0,Shots,2,0,Self,OnLastShotHit,User,10000,None,None,0,None,None,0,On,icn_buff_statchargedamage,,None,fx_c092_sk1_buff,User,Center,fx_function_c_charge_atkup,User,Center,,None,None,,None,None,fx_function_a_buff_statchargedamage,User,Bottom,,None,None,,None,None,connected_function,209211002.0,,,,,,,,
209210102,2092102,1,0,Locale_Skill:20921_name,Locale_Skill:statchargetime_per_dec_des,Buff,Clear,StatChargeTime,User,Percent,-776,1,False,None,0,Shots,2,0,Self,None,None,0,None,None,0,None,None,0,On,icn_buff_statchargetime,,None,fx_function_c_chargeup,User,Center,,None,None,,None,None,,None,None,fx_function_a_buff_statchargetime,User,Bottom,,None,None,,None,None,,,,,,,,,,
209210202,2092102,2,0,Locale_Skill:20921_name,Locale_Skill:statchargetime_per_dec_des,Buff,Clear,StatChargeTime,User,Percent,-863,1,False,None,0,Shots,2,0,Self,None,None,0,None,None,0,None,None,0,On,icn_buff_statchargetime,,None,fx_function_c_chargeup,User,Center,,None,None,,None,None,,None,None,fx_function_a_buff_statchargetime,User,Bottom,,None,None,,None,None,,,,,,,,,,
209210302,2092102,3,0,Locale_Skill:20921_name,Locale_Skill:statchargetime_per_dec_des,Buff,Clear,StatChargeTime,User,Percent,-949,1,False,None,0,Shots,2,0,Self,None,None,0,None,None,0,None,None,0,On,icn_buff_statchargetime,,None,fx_function_c_chargeup,User,Center,,None,None,,None,None,,None,None,fx_function_a_buff_statchargetime,User,Bottom,,None,None,,None,None,,,,,,,,,,
209210402,2092102,4,0,Locale_Skill:20921_name,Locale_Skill:statchargetime_per_dec_des,Buff,Clear,StatChargeTime,User,Percent,-1035,1,False,None,0,Shots,2,0,Self,None,None,0,None,None,0,None,None,0,On,icn_buff_statchargetime,,None,fx_function_c_chargeup,User,Center,,None,None,,None,None,,None,None,fx_function_a_buff_statchargetime,User,Bottom,,None,None,,None,None,,,,,,,,,,
209210502,2092102,5,0,Locale_Skill:20921_name,Locale_Skill:statchargetime_per_dec_des,Buff,Clear,StatChargeTime,User,Percent,-1122,1,False,None,0,Shots,2,0,Self,None,None,0,None,None,0,None,None,0,On,icn_buff_statchargetime,,None,fx_function_c_chargeup,User,Center,,None,None,,None,None,,None,None,fx_function_a_buff_statchargetime,User,Bottom,,None,None,,None,None,,,,,,,,,,
209210602,2092102,6,0,Locale_Skill:20921_name,Locale_Skill:statchargetime_per_dec_des,Buff,Clear,StatChargeTime,User,Percent,-1208,1,False,None,0,Shots,2,0,Self,None,None,0,None,None,0,None,None,0,On,icn_buff_statchargetime,,None,fx_function_c_chargeup,User,Center,,None,None,,None,None,,None,None,fx_function_a_buff_statchargetime,User,Bottom,,None,None,,None,None,,,,,,,,,,
209210702,2092102,7,0,Locale_Skill:20921_name,Locale_Skill:statchargetime_per_dec_des,Buff,Clear,StatChargeTime,User,Percent,-1294,1,False,None,0,Shots,2,0,Self,None,None,0,None,None,0,None,None,0,On,icn_buff_statchargetime,,None,fx_function_c_chargeup,User,Center,,None,None,,None,None,,None,None,fx_function_a_buff_statchargetime,User,Bottom,,None,None,,None,None,,,,,,,,,,
