id,user_exp,character_exp,rewards/0/reward_percent,rewards/0/percent_display_type,rewards/0/reward_type,rewards/0/reward_id,rewards/0/reward_value,rewards/1/reward_percent,rewards/1/percent_display_type,rewards/1/reward_type,rewards/1/reward_id,rewards/1/reward_value,rewards/2/reward_percent,rewards/2/percent_display_type,rewards/2/reward_type,rewards/2/reward_id,rewards/2/reward_value,rewards/3/reward_percent,rewards/3/percent_display_type,rewards/3/reward_type,rewards/3/reward_id,rewards/3/reward_value,rewards/4/reward_percent,rewards/4/percent_display_type,rewards/4/reward_type,rewards/4/reward_id,rewards/4/reward_value,rewards/5/reward_percent,rewards/5/percent_display_type,rewards/5/reward_type,rewards/5/reward_id,rewards/5/reward_value,rewards/6/reward_percent,rewards/6/percent_display_type,rewards/6/reward_type,rewards/6/reward_id,rewards/6/reward_value,rewards/7/reward_percent,rewards/7/percent_display_type,rewards/7/reward_type,rewards/7/reward_id,rewards/7/reward_value,rewards/8/reward_percent,rewards/8/percent_display_type,rewards/8/reward_type,rewards/8/reward_id,rewards/8/reward_value
30029,0,0,1000000.0,None,Currency,5100.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30030,0,0,1000000.0,None,Currency,99.0,1500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30031,0,0,1000000.0,None,Currency,5100.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31001,0,0,1000000.0,None,Currency,99.0,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31002,0,0,1000000.0,None,Currency,2000.0,150000.0,1000000.0,None,Currency,1000.0,150000.0,1000000.0,None,Currency,3000.0,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31003,0,0,1000000.0,None,Item,9202551.0,1.0,1000000.0,None,Item,9202651.0,1.0,1000000.0,None,Item,9202751.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31004,0,0,1000000.0,None,Item,5330201.0,50.0,1000000.0,None,Item,5310301.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31005,0,0,1000000.0,None,Currency,5100.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31006,0,0,1000000.0,None,Item,9110006.0,1.0,1000000.0,None,Item,9120005.0,1.0,1000000.0,None,Item,9140005.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31007,0,0,1000000.0,None,Currency,5100.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31101,0,0,1000000.0,None,Currency,99.0,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31102,0,0,1000000.0,None,Item,9201004.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31103,0,0,1000000.0,None,Item,7051010.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31104,0,0,1000000.0,None,Item,5330201.0,50.0,1000000.0,None,Item,5310301.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31105,0,0,1000000.0,None,Currency,5200.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31106,0,0,1000000.0,None,Item,9110006.0,1.0,1000000.0,None,Item,9120005.0,1.0,1000000.0,None,Item,9140005.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31107,0,0,1000000.0,None,Currency,5100.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32000,0,0,1000000.0,None,Character,217001.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32001,0,0,1000000.0,None,Currency,2000.0,50000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32002,0,0,1000000.0,None,Currency,5100.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32003,0,0,1000000.0,None,Currency,3000.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32004,0,0,1000000.0,None,Item,7010002.0,3.0,1000000.0,None,Item,7010001.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32005,0,0,1000000.0,None,Item,5330201.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32006,0,0,1000000.0,None,Currency,2000.0,50000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32007,0,0,1000000.0,None,Item,7050002.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32008,0,0,1000000.0,None,Item,5330201.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32009,0,0,1000000.0,None,Currency,3000.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32010,0,0,1000000.0,None,Item,7010002.0,5.0,1000000.0,None,Item,7010001.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32011,0,0,1000000.0,None,Currency,2000.0,50000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32012,0,0,1000000.0,None,Currency,5100.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32013,0,0,1000000.0,None,Item,5330201.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32014,0,0,1000000.0,None,Currency,3000.0,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32015,0,0,1000000.0,None,Item,7010002.0,5.0,1000000.0,None,Item,7010001.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32016,0,0,1000000.0,None,Currency,2000.0,100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32017,0,0,1000000.0,None,Item,7050002.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32018,0,0,1000000.0,None,Item,5330201.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32019,0,0,1000000.0,None,Currency,3000.0,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32020,0,0,1000000.0,None,Item,7010002.0,5.0,1000000.0,None,Item,7010001.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32021,0,0,1000000.0,None,Currency,2000.0,100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32022,0,0,1000000.0,None,Currency,5100.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32023,0,0,1000000.0,None,Item,5330201.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32024,0,0,1000000.0,None,Currency,3000.0,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32025,0,0,1000000.0,None,Item,7010002.0,5.0,1000000.0,None,Item,7010001.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32026,0,0,1000000.0,None,Currency,2000.0,100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32027,0,0,1000000.0,None,Item,7050002.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32028,0,0,1000000.0,None,Item,5330201.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32029,0,0,1000000.0,None,Currency,3000.0,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32030,0,0,1000000.0,None,Item,7010002.0,5.0,1000000.0,None,Item,7010001.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32031,0,0,1000000.0,None,Currency,2000.0,100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32032,0,0,1000000.0,None,Currency,5100.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32033,0,0,1000000.0,None,Item,5330201.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32034,0,0,1000000.0,None,Currency,3000.0,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32035,0,0,1000000.0,None,Item,7010002.0,5.0,1000000.0,None,Item,7010001.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32036,0,0,1000000.0,None,Currency,2000.0,100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32037,0,0,1000000.0,None,Item,7050002.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32038,0,0,1000000.0,None,Item,5330201.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32039,0,0,1000000.0,None,Currency,3000.0,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32040,0,0,1000000.0,None,Item,7010002.0,5.0,1000000.0,None,Item,7010001.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32041,0,0,1000000.0,None,Currency,2000.0,100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32042,0,0,1000000.0,None,Currency,5100.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32043,0,0,1000000.0,None,Item,5330201.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32044,0,0,1000000.0,None,Currency,3000.0,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32045,0,0,1000000.0,None,Item,7010002.0,5.0,1000000.0,None,Item,7010001.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32046,0,0,1000000.0,None,Currency,2000.0,100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32047,0,0,1000000.0,None,Item,7050002.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32048,0,0,1000000.0,None,Item,5330201.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32049,0,0,1000000.0,None,Currency,3000.0,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32050,0,0,1000000.0,None,Item,7010002.0,5.0,1000000.0,None,Item,7010001.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32051,0,0,1000000.0,None,Currency,2000.0,100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32052,0,0,1000000.0,None,Currency,5100.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32053,0,0,1000000.0,None,Item,5330201.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32054,0,0,1000000.0,None,Currency,3000.0,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32055,0,0,1000000.0,None,Item,7010002.0,5.0,1000000.0,None,Item,7010001.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32056,0,0,1000000.0,None,Currency,2000.0,100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32057,0,0,1000000.0,None,Item,7050002.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32058,0,0,1000000.0,None,Item,5330201.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32059,0,0,1000000.0,None,Currency,3000.0,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32060,0,0,1000000.0,None,Item,7010002.0,5.0,1000000.0,None,Item,7010001.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32061,0,0,1000000.0,None,Currency,2000.0,100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32062,0,0,1000000.0,None,Currency,5100.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32063,0,0,1000000.0,None,Item,5330201.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32064,0,0,1000000.0,None,Currency,3000.0,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32065,0,0,1000000.0,None,Item,7010002.0,5.0,1000000.0,None,Item,7010001.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32066,0,0,1000000.0,None,Currency,2000.0,100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32067,0,0,1000000.0,None,Item,7050002.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32068,0,0,1000000.0,None,Item,5330201.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32069,0,0,1000000.0,None,Currency,3000.0,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32070,0,0,1000000.0,None,Item,7010002.0,5.0,1000000.0,None,Item,7010001.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32200,0,0,1000000.0,None,Currency,5100.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32201,0,0,1000000.0,None,Character,319101.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32202,0,0,1000000.0,None,Currency,2000.0,100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32203,0,0,1000000.0,None,Item,7050002.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32204,0,0,1000000.0,None,Item,3110501.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32205,0,0,1000000.0,None,Currency,2000.0,100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32206,0,0,1000000.0,None,Currency,5100.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32207,0,0,1000000.0,None,Item,7091001.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32208,0,0,1000000.0,None,Item,3310501.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32209,0,0,1000000.0,None,Item,7050002.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32210,0,0,1000000.0,None,Currency,2000.0,100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32211,0,0,1000000.0,None,Item,7091001.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32212,0,0,1000000.0,None,Currency,5100.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32213,0,0,1000000.0,None,Item,3110601.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32214,0,0,1000000.0,None,Item,7092001.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32215,0,0,1000000.0,None,Item,7050002.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32216,0,0,1000000.0,None,Currency,2000.0,100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32217,0,0,1000000.0,None,Item,7093001.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32218,0,0,1000000.0,None,Currency,5100.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32219,0,0,1000000.0,None,Item,7092001.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32220,0,0,1000000.0,None,Item,3310601.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32221,0,0,1000000.0,None,Item,7050002.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32222,0,0,1000000.0,None,Item,7092001.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32223,0,0,1000000.0,None,Currency,2000.0,100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32224,0,0,1000000.0,None,Currency,5100.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32225,0,0,1000000.0,None,Item,3110701.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32226,0,0,1000000.0,None,Item,7091002.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32227,0,0,1000000.0,None,Item,7091001.0,110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32228,0,0,1000000.0,None,Currency,2000.0,100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32229,0,0,1000000.0,None,Item,7093001.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32230,0,0,1000000.0,None,Currency,5100.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32231,0,0,1000000.0,None,Item,7091002.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32232,0,0,1000000.0,None,Item,3210701.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32233,0,0,1000000.0,None,Item,7050002.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32234,0,0,1000000.0,None,Currency,2000.0,200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32235,0,0,1000000.0,None,Item,7091001.0,110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32236,0,0,1000000.0,None,Currency,5100.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32237,0,0,1000000.0,None,Item,7092002.0,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32238,0,0,1000000.0,None,Item,7092001.0,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32239,0,0,1000000.0,None,FavoriteItem,100602.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32240,0,0,1000000.0,None,Item,7093001.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32241,0,0,1000000.0,None,Currency,2000.0,200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32242,0,0,1000000.0,None,Currency,5100.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32243,0,0,1000000.0,None,Item,7092002.0,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32244,0,0,1000000.0,None,Item,3310701.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32245,0,0,1000000.0,None,Item,7050002.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32246,0,0,1000000.0,None,Item,7092001.0,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32247,0,0,1000000.0,None,Currency,2000.0,200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32248,0,0,1000000.0,None,Currency,5100.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32249,0,0,1000000.0,None,Item,7091003.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32250,0,0,1000000.0,None,Item,7091002.0,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32251,0,0,1000000.0,None,Item,7150001.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32252,0,0,1000000.0,None,Item,7093001.0,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32253,0,0,1000000.0,None,Item,7091001.0,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32254,0,0,1000000.0,None,Currency,5100.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32255,0,0,1000000.0,None,Item,7091003.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32256,0,0,1000000.0,None,Item,3410701.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32257,0,0,1000000.0,None,Item,7091002.0,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32258,0,0,1000000.0,None,Item,7093001.0,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32259,0,0,1000000.0,None,Item,7091001.0,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32260,0,0,1000000.0,None,Currency,5100.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32261,0,0,1000000.0,None,Item,7092003.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32262,0,0,1000000.0,None,Item,7092002.0,130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32263,0,0,1000000.0,None,Item,7150001.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32264,0,0,1000000.0,None,Item,7093001.0,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32265,0,0,1000000.0,None,Item,7092001.0,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32266,0,0,1000000.0,None,Currency,5100.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32267,0,0,1000000.0,None,Item,7092003.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32268,0,0,1000000.0,None,Item,3110801.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32269,0,0,1000000.0,None,Item,7092002.0,130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32270,0,0,1000000.0,None,Item,7093001.0,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32271,0,0,1000000.0,None,Item,7092001.0,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32272,0,0,1000000.0,None,Currency,5100.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32273,0,0,1000000.0,None,Item,3210901.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32274,0,0,1000000.0,None,Item,7150001.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32275,0,0,1000000.0,None,Currency,2000.0,200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32276,0,0,1000000.0,None,Item,7050002.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32277,0,0,1000000.0,None,Item,3310901.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32278,0,0,1000000.0,None,Currency,5100.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32279,0,0,1000000.0,None,Currency,2000.0,200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32280,0,0,1000000.0,None,Item,7150001.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32281,0,0,1000000.0,None,Equipment_TETRA,3110901.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32282,0,0,1000000.0,None,Item,7080001.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32283,0,0,1000000.0,None,Item,7050002.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32284,0,0,1000000.0,None,Currency,5100.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32101,0,0,1000000.0,None,Item,5310301.0,5.0,1000000.0,None,Currency,99.0,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32102,0,0,1000000.0,None,Item,5310301.0,5.0,1000000.0,None,Currency,99.0,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32103,0,0,1000000.0,None,Item,5310301.0,5.0,1000000.0,None,Currency,99.0,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32104,0,0,1000000.0,None,Item,5310301.0,5.0,1000000.0,None,Currency,99.0,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32105,0,0,1000000.0,None,Item,5310301.0,5.0,1000000.0,None,Currency,99.0,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32106,0,0,1000000.0,None,Item,5310301.0,5.0,1000000.0,None,Currency,99.0,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32107,0,0,1000000.0,None,Item,5310301.0,5.0,1000000.0,None,Currency,99.0,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32108,0,0,1000000.0,None,Item,5310301.0,5.0,1000000.0,None,Currency,99.0,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32109,0,0,1000000.0,None,Item,5310301.0,5.0,1000000.0,None,Currency,99.0,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32110,0,0,1000000.0,None,Item,5310301.0,5.0,1000000.0,None,Currency,99.0,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32111,0,0,1000000.0,None,Item,5310301.0,5.0,1000000.0,None,Currency,99.0,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32112,0,0,1000000.0,None,Item,5310301.0,5.0,1000000.0,None,Currency,99.0,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32113,0,0,1000000.0,None,Item,5310301.0,5.0,1000000.0,None,Currency,99.0,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32114,0,0,1000000.0,None,Item,5310301.0,5.0,1000000.0,None,Currency,99.0,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40101,0,0,1000000.0,None,Currency,99.0,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
