id,group_id,timeline_loop,timeline_loop_delay,timeline_value,actiontype,actionknockback,proj_resource_id,proj_type,proj_amount,proj_duration,proj_afterduration,proj_aftercollide,proj_aftercollide_stat,proj_dmgcount,proj_dmgdelay,proj_size,proj_spd,actionvalue/0/actionvalue,actionvalue/1/actionvalue,actionvalue/2/actionvalue,actionvalue/3/actionvalue,actionvalue/4/actionvalue,actionvalue/5/actionvalue,proj_atk_range/0/proj_atk_range,proj_atk_range/1/proj_atk_range,proj_typevalue/0/proj_typevalue,proj_typevalue/1/proj_typevalue,proj_typevalue/2/proj_typevalue,proj_typevalue/3/proj_typevalue
500074,500033,False,0,250,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,60,0,0,0
500075,500033,False,0,250,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,105,0,0,0
500076,500033,False,0,250,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,150,0,0,0
500077,500033,False,0,250,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,195,0,0,0
500078,500033,False,0,250,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,240,0,0,0
500079,500033,False,0,250,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,285,0,0,0
500080,500033,False,0,250,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,330,0,0,0
500081,500033,False,0,300,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0
500082,500033,False,0,300,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,45,0,0,0
500083,500033,False,0,300,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,90,0,0,0
500084,500033,False,0,300,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,135,0,0,0
500085,500033,False,0,300,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,180,0,0,0
500086,500033,False,0,300,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,225,0,0,0
500087,500033,False,0,300,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,270,0,0,0
500088,500033,False,0,300,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,315,0,0,0
500089,500033,False,0,350,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,15,0,0,0
500090,500033,False,0,350,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,60,0,0,0
500091,500033,False,0,350,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,105,0,0,0
500092,500033,False,0,350,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,150,0,0,0
500093,500033,False,0,350,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,195,0,0,0
500094,500033,False,0,350,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,240,0,0,0
500095,500033,False,0,350,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,285,0,0,0
500096,500033,False,0,350,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,330,0,0,0
500097,500097,False,0,0,None,False,NKS_fx_projectile_boss_iceturtle_stomp,Linear_noncontrol,1,50,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0
500098,500098,False,0,0,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0
500099,500098,False,0,0,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,45,0,0,0
500100,500098,False,0,0,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,90,0,0,0
500101,500098,False,0,0,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,135,0,0,0
500102,500098,False,0,0,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,180,0,0,0
500103,500098,False,0,0,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,225,0,0,0
500104,500098,False,0,0,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,270,0,0,0
500105,500098,False,0,0,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,315,0,0,0
500106,500099,False,0,0,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,15,0,0,0
500107,500099,False,0,0,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,60,0,0,0
500108,500099,False,0,0,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,105,0,0,0
500109,500099,False,0,0,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,150,0,0,0
500110,500099,False,0,0,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,195,0,0,0
500111,500099,False,0,0,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,240,0,0,0
500112,500099,False,0,0,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,285,0,0,0
500113,500099,False,0,0,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,330,0,0,0
500114,500100,False,0,0,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,30,0,0,0
500115,500100,False,0,0,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,75,0,0,0
500116,500100,False,0,0,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,120,0,0,0
500117,500100,False,0,0,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,165,0,0,0
500118,500100,False,0,0,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,210,0,0,0
500119,500100,False,0,0,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,255,0,0,0
500120,500100,False,0,0,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,300,0,0,0
500121,500100,False,0,0,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,345,0,0,0
510001,510001,False,0,0,None,False,NKS_fx_projectile_mine_explosion,Linear_noncontrol,1,30,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0
510002,510002,False,0,0,None,False,NKS_fx_projectile_bullet_a01_e,Near,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0
510003,510002,False,0,15,None,False,NKS_fx_projectile_bullet_a01_e,Near,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0
510004,510002,False,0,30,None,False,NKS_fx_projectile_bullet_a01_e,Near,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0
510005,510002,False,0,45,None,False,NKS_fx_projectile_bullet_a01_e,Near,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0
510006,510002,False,0,60,None,False,NKS_fx_projectile_bullet_a01_e,Near,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0
510007,510002,False,0,75,None,False,NKS_fx_projectile_bullet_a01_e,Near,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0
510008,510002,False,0,90,None,False,NKS_fx_projectile_bullet_a01_e,Near,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0
510009,510002,False,0,105,None,False,NKS_fx_projectile_bullet_a01_e,Near,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0
510010,510010,False,0,0,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0
510011,510010,False,0,0,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,60,0,0,0
510012,510010,False,0,0,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,120,0,0,0
510013,510010,False,0,0,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,180,0,0,0
510014,510010,False,0,0,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,240,0,0,0
510015,510010,False,0,0,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,300,0,0,0
510016,510010,False,0,15,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,15,0,0,0
510017,510010,False,0,15,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,75,0,0,0
510018,510010,False,0,15,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,135,0,0,0
510019,510010,False,0,15,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,195,0,0,0
510020,510010,False,0,15,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,255,0,0,0
510021,510010,False,0,15,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,315,0,0,0
510022,510010,False,0,30,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,30,0,0,0
510023,510010,False,0,30,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,90,0,0,0
510024,510010,False,0,30,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,150,0,0,0
510025,510010,False,0,30,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,210,0,0,0
510026,510010,False,0,30,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,270,0,0,0
510027,510010,False,0,30,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,330,0,0,0
510028,510010,False,0,45,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,45,0,0,0
510029,510010,False,0,45,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,105,0,0,0
510030,510010,False,0,45,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,165,0,0,0
510031,510010,False,0,45,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,225,0,0,0
510032,510010,False,0,45,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,285,0,0,0
510033,510010,False,0,45,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,345,0,0,0
510034,510010,False,0,60,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,60,0,0,0
510035,510010,False,0,60,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,120,0,0,0
510036,510010,False,0,60,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,180,0,0,0
510037,510010,False,0,60,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,240,0,0,0
510038,510010,False,0,60,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,300,0,0,0
510039,510010,False,0,60,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,360,0,0,0
510040,510040,False,0,0,None,False,NKS_fx_projectile_bullet_a01_e,Near,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0
510041,510041,False,0,0,None,False,NKS_fx_projectile_bullet_a01_e,Near,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0
520001,520001,False,0,0,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0
520002,520001,False,0,0,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,45,0,0,0
520003,520001,False,0,0,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,90,0,0,0
520004,520001,False,0,0,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,135,0,0,0
520005,520001,False,0,0,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,180,0,0,0
520006,520001,False,0,0,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,225,0,0,0
520007,520001,False,0,0,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,270,0,0,0
520008,520001,False,0,0,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,315,0,0,0
520009,520009,False,0,0,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0
520010,520009,False,0,0,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,45,0,0,0
520011,520009,False,0,0,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,90,0,0,0
520012,520009,False,0,0,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,135,0,0,0
520013,520009,False,0,0,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,180,0,0,0
520014,520009,False,0,0,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,225,0,0,0
520015,520009,False,0,0,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,270,0,0,0
520016,520009,False,0,0,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,315,0,0,0
520017,520017,False,0,0,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0
520018,520017,False,0,0,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,45,0,0,0
520019,520017,False,0,0,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,90,0,0,0
520020,520017,False,0,0,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,135,0,0,0
520021,520017,False,0,0,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,180,0,0,0
520022,520017,False,0,0,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,225,0,0,0
520023,520017,False,0,0,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,270,0,0,0
520024,520017,False,0,0,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,315,0,0,0
520025,520025,False,0,0,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0
520026,520025,False,0,0,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,45,0,0,0
520027,520025,False,0,0,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,90,0,0,0
520028,520025,False,0,0,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,135,0,0,0
520029,520025,False,0,0,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,180,0,0,0
520030,520025,False,0,0,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,225,0,0,0
520031,520025,False,0,0,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,270,0,0,0
520032,520025,False,0,0,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,315,0,0,0
520033,530033,False,0,0,None,False,NKS_fx_projectile_bullet_a01_e,Near,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0
520034,530033,False,0,10,None,False,NKS_fx_projectile_bullet_a01_e,Near,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0
520035,530033,False,0,20,None,False,NKS_fx_projectile_bullet_a01_e,Near,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0
520036,520036,False,0,0,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0
520037,520036,False,0,0,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,45,0,0,0
520038,520036,False,0,0,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,90,0,0,0
520039,520036,False,0,0,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,135,0,0,0
520040,520036,False,0,0,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,180,0,0,0
520041,520036,False,0,0,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,225,0,0,0
520042,520036,False,0,0,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,270,0,0,0
520043,520036,False,0,0,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,315,0,0,0
520044,520036,False,0,50,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,15,0,0,0
520045,520036,False,0,50,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,60,0,0,0
520046,520036,False,0,50,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,105,0,0,0
520047,520036,False,0,50,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,150,0,0,0
520048,520036,False,0,50,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,195,0,0,0
520049,520036,False,0,50,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,240,0,0,0
520050,520036,False,0,50,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,285,0,0,0
520051,520036,False,0,50,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,330,0,0,0
520052,520036,False,0,100,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,30,0,0,0
520053,520036,False,0,100,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,75,0,0,0
520054,520036,False,0,100,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,120,0,0,0
520055,520036,False,0,100,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,165,0,0,0
520056,520036,False,0,100,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,210,0,0,0
520057,520036,False,0,100,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,255,0,0,0
520058,520036,False,0,100,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,300,0,0,0
520059,520036,False,0,100,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,345,0,0,0
520060,520036,False,0,150,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,45,0,0,0
520061,520036,False,0,150,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,90,0,0,0
520062,520036,False,0,150,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,135,0,0,0
520063,520036,False,0,150,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,180,0,0,0
520064,520036,False,0,150,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,225,0,0,0
520065,520036,False,0,150,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,270,0,0,0
