id,preset_group_id,difficulty_type,wave_order,wave,wave_change_step,monster_stage_lv,monster_stage_lv_change_group,dynamic_object_stage_lv,cover_stage_lv,spot_autocontrol,wave_name,wave_description,monster_image_si,monster_image,monster_spine_scale,reward_id
100040509,10004,Normal,5,6304027,9,38,0,172,1,True,Locale_System:bbg002_name,Locale_System:bbg002_description,si_bbg002,full_bbg002,1,3400807
100040510,10004,Normal,5,6304027,10,38,0,172,1,True,Locale_System:bbg002_name,Locale_System:bbg002_description,si_bbg002,full_bbg002,1,3400807
100050101,10005,Normal,1,6304028,1,171,0,172,1,True,Locale_System:ecg004_name,Locale_System:ecg004_description,si_ecg004,full_ecg004,1,3400801
100050102,10005,Normal,1,6304028,2,172,0,172,1,True,Locale_System:ecg004_name,Locale_System:ecg004_description,si_ecg004,full_ecg004,1,3400802
100050103,10005,Normal,1,6304028,3,173,0,172,1,True,Locale_System:ecg004_name,Locale_System:ecg004_description,si_ecg004,full_ecg004,1,3400803
100050104,10005,Normal,1,6304028,4,174,0,172,1,True,Locale_System:ecg004_name,Locale_System:ecg004_description,si_ecg004,full_ecg004,1,3400803
100050105,10005,Normal,1,6304028,5,211,0,172,1,True,Locale_System:ecg004_name,Locale_System:ecg004_description,si_ecg004,full_ecg004,1,3400804
100050106,10005,Normal,1,6304028,6,212,0,172,1,True,Locale_System:ecg004_name,Locale_System:ecg004_description,si_ecg004,full_ecg004,1,3400805
100050107,10005,Normal,1,6304028,7,212,0,172,1,True,Locale_System:ecg004_name,Locale_System:ecg004_description,si_ecg004,full_ecg004,1,3400805
100050108,10005,Normal,1,6304028,8,213,0,172,1,True,Locale_System:ecg004_name,Locale_System:ecg004_description,si_ecg004,full_ecg004,1,3400806
100050109,10005,Normal,1,6304028,9,213,0,172,1,True,Locale_System:ecg004_name,Locale_System:ecg004_description,si_ecg004,full_ecg004,1,3400806
100050110,10005,Normal,1,6304028,10,213,0,172,1,True,Locale_System:ecg004_name,Locale_System:ecg004_description,si_ecg004,full_ecg004,1,3400806
100050201,10005,Normal,2,6304029,1,171,0,172,1,True,Locale_System:bca002_name,Locale_System:bca002_description,si_bca002,full_bca002,1,3400801
100050202,10005,Normal,2,6304029,2,172,0,172,1,True,Locale_System:bca002_name,Locale_System:bca002_description,si_bca002,full_bca002,1,3400802
100050203,10005,Normal,2,6304029,3,173,0,172,1,True,Locale_System:bca002_name,Locale_System:bca002_description,si_bca002,full_bca002,1,3400803
100050204,10005,Normal,2,6304029,4,174,0,172,1,True,Locale_System:bca002_name,Locale_System:bca002_description,si_bca002,full_bca002,1,3400803
100050205,10005,Normal,2,6304029,5,211,0,172,1,True,Locale_System:bca002_name,Locale_System:bca002_description,si_bca002,full_bca002,1,3400804
100050206,10005,Normal,2,6304029,6,212,0,172,1,True,Locale_System:bca002_name,Locale_System:bca002_description,si_bca002,full_bca002,1,3400805
100050207,10005,Normal,2,6304029,7,212,0,172,1,True,Locale_System:bca002_name,Locale_System:bca002_description,si_bca002,full_bca002,1,3400805
100050208,10005,Normal,2,6304029,8,213,0,172,1,True,Locale_System:bca002_name,Locale_System:bca002_description,si_bca002,full_bca002,1,3400806
100050209,10005,Normal,2,6304029,9,213,0,172,1,True,Locale_System:bca002_name,Locale_System:bca002_description,si_bca002,full_bca002,1,3400806
100050210,10005,Normal,2,6304029,10,213,0,172,1,True,Locale_System:bca002_name,Locale_System:bca002_description,si_bca002,full_bca002,1,3400806
100050301,10005,Normal,3,6304030,1,221,0,172,1,True,Locale_System:mbg002_name,Locale_System:mbg002_description,si_mbg002,full_mbg002,1,3400802
100050302,10005,Normal,3,6304030,2,222,0,172,1,True,Locale_System:mbg002_name,Locale_System:mbg002_description,si_mbg002,full_mbg002,1,3400803
100050303,10005,Normal,3,6304030,3,223,0,172,1,True,Locale_System:mbg002_name,Locale_System:mbg002_description,si_mbg002,full_mbg002,1,3400804
100050304,10005,Normal,3,6304030,4,224,0,172,1,True,Locale_System:mbg002_name,Locale_System:mbg002_description,si_mbg002,full_mbg002,1,3400805
100050305,10005,Normal,3,6304030,5,246,0,172,1,True,Locale_System:mbg002_name,Locale_System:mbg002_description,si_mbg002,full_mbg002,1,3400806
100050306,10005,Normal,3,6304030,6,247,0,172,1,True,Locale_System:mbg002_name,Locale_System:mbg002_description,si_mbg002,full_mbg002,1,3400806
100050307,10005,Normal,3,6304030,7,247,0,172,1,True,Locale_System:mbg002_name,Locale_System:mbg002_description,si_mbg002,full_mbg002,1,3400806
100050308,10005,Normal,3,6304030,8,248,0,172,1,True,Locale_System:mbg002_name,Locale_System:mbg002_description,si_mbg002,full_mbg002,1,3400807
100050309,10005,Normal,3,6304030,9,248,0,172,1,True,Locale_System:mbg002_name,Locale_System:mbg002_description,si_mbg002,full_mbg002,1,3400807
100050310,10005,Normal,3,6304030,10,248,0,172,1,True,Locale_System:mbg002_name,Locale_System:mbg002_description,si_mbg002,full_mbg002,1,3400807
100050401,10005,Normal,4,6304026,1,171,0,172,1,True,Locale_System:ecg005_re_name,Locale_System:ecg005_re_description,si_ecg005_re,full_ecg005_re,1,3400801
100050402,10005,Normal,4,6304026,2,172,0,172,1,True,Locale_System:ecg005_re_name,Locale_System:ecg005_re_description,si_ecg005_re,full_ecg005_re,1,3400802
100050403,10005,Normal,4,6304026,3,173,0,172,1,True,Locale_System:ecg005_re_name,Locale_System:ecg005_re_description,si_ecg005_re,full_ecg005_re,1,3400803
100050404,10005,Normal,4,6304026,4,174,0,172,1,True,Locale_System:ecg005_re_name,Locale_System:ecg005_re_description,si_ecg005_re,full_ecg005_re,1,3400803
100050405,10005,Normal,4,6304026,5,211,0,172,1,True,Locale_System:ecg005_re_name,Locale_System:ecg005_re_description,si_ecg005_re,full_ecg005_re,1,3400804
100050406,10005,Normal,4,6304026,6,212,0,172,1,True,Locale_System:ecg005_re_name,Locale_System:ecg005_re_description,si_ecg005_re,full_ecg005_re,1,3400805
100050407,10005,Normal,4,6304026,7,212,0,172,1,True,Locale_System:ecg005_re_name,Locale_System:ecg005_re_description,si_ecg005_re,full_ecg005_re,1,3400805
100050408,10005,Normal,4,6304026,8,213,0,172,1,True,Locale_System:ecg005_re_name,Locale_System:ecg005_re_description,si_ecg005_re,full_ecg005_re,1,3400806
100050409,10005,Normal,4,6304026,9,213,0,172,1,True,Locale_System:ecg005_re_name,Locale_System:ecg005_re_description,si_ecg005_re,full_ecg005_re,1,3400806
100050410,10005,Normal,4,6304026,10,213,0,172,1,True,Locale_System:ecg005_re_name,Locale_System:ecg005_re_description,si_ecg005_re,full_ecg005_re,1,3400806
100050501,10005,Normal,5,6304013,1,6,0,172,1,True,Locale_System:ebg002_name,Locale_System:ebg002_description,si_ebg002,full_ebg002,1,3400802
100050502,10005,Normal,5,6304013,2,16,0,172,1,True,Locale_System:ebg002_name,Locale_System:ebg002_description,si_ebg002,full_ebg002,1,3400803
100050503,10005,Normal,5,6304013,3,26,0,172,1,True,Locale_System:ebg002_name,Locale_System:ebg002_description,si_ebg002,full_ebg002,1,3400804
100050504,10005,Normal,5,6304013,4,27,0,172,1,True,Locale_System:ebg002_name,Locale_System:ebg002_description,si_ebg002,full_ebg002,1,3400805
100050505,10005,Normal,5,6304013,5,246,0,172,1,True,Locale_System:ebg002_name,Locale_System:ebg002_description,si_ebg002,full_ebg002,1,3400806
100050506,10005,Normal,5,6304013,6,247,0,172,1,True,Locale_System:ebg002_name,Locale_System:ebg002_description,si_ebg002,full_ebg002,1,3400806
100050507,10005,Normal,5,6304013,7,247,0,172,1,True,Locale_System:ebg002_name,Locale_System:ebg002_description,si_ebg002,full_ebg002,1,3400806
100050508,10005,Normal,5,6304013,8,248,0,172,1,True,Locale_System:ebg002_name,Locale_System:ebg002_description,si_ebg002,full_ebg002,1,3400807
100050509,10005,Normal,5,6304013,9,248,0,172,1,True,Locale_System:ebg002_name,Locale_System:ebg002_description,si_ebg002,full_ebg002,1,3400807
100050510,10005,Normal,5,6304013,10,248,0,172,1,True,Locale_System:ebg002_name,Locale_System:ebg002_description,si_ebg002,full_ebg002,1,3400807
100060101,10006,Normal,1,6304031,1,171,0,172,1,True,Locale_System:ecg002_name,Locale_System:ecg002_description,si_ecg002,full_ecg002,1,3400801
100060102,10006,Normal,1,6304031,2,172,0,172,1,True,Locale_System:ecg002_name,Locale_System:ecg002_description,si_ecg002,full_ecg002,1,3400802
100060103,10006,Normal,1,6304031,3,173,0,172,1,True,Locale_System:ecg002_name,Locale_System:ecg002_description,si_ecg002,full_ecg002,1,3400803
100060104,10006,Normal,1,6304031,4,174,0,172,1,True,Locale_System:ecg002_name,Locale_System:ecg002_description,si_ecg002,full_ecg002,1,3400803
100060105,10006,Normal,1,6304031,5,211,0,172,1,True,Locale_System:ecg002_name,Locale_System:ecg002_description,si_ecg002,full_ecg002,1,3400804
100060106,10006,Normal,1,6304031,6,212,0,172,1,True,Locale_System:ecg002_name,Locale_System:ecg002_description,si_ecg002,full_ecg002,1,3400805
100060107,10006,Normal,1,6304031,7,212,0,172,1,True,Locale_System:ecg002_name,Locale_System:ecg002_description,si_ecg002,full_ecg002,1,3400805
100060108,10006,Normal,1,6304031,8,213,0,172,1,True,Locale_System:ecg002_name,Locale_System:ecg002_description,si_ecg002,full_ecg002,1,3400806
100060109,10006,Normal,1,6304031,9,213,0,172,1,True,Locale_System:ecg002_name,Locale_System:ecg002_description,si_ecg002,full_ecg002,1,3400806
100060110,10006,Normal,1,6304031,10,213,0,172,1,True,Locale_System:ecg002_name,Locale_System:ecg002_description,si_ecg002,full_ecg002,1,3400806
100060201,10006,Normal,2,6304009,1,171,0,172,1,True,Locale_System:bcg001_name,Locale_System:bcg001_description,si_bcg001,full_bcg001,1,3400801
100060202,10006,Normal,2,6304009,2,172,0,172,1,True,Locale_System:bcg001_name,Locale_System:bcg001_description,si_bcg001,full_bcg001,1,3400802
100060203,10006,Normal,2,6304009,3,173,0,172,1,True,Locale_System:bcg001_name,Locale_System:bcg001_description,si_bcg001,full_bcg001,1,3400803
100060204,10006,Normal,2,6304009,4,174,0,172,1,True,Locale_System:bcg001_name,Locale_System:bcg001_description,si_bcg001,full_bcg001,1,3400803
100060205,10006,Normal,2,6304009,5,211,0,172,1,True,Locale_System:bcg001_name,Locale_System:bcg001_description,si_bcg001,full_bcg001,1,3400804
100060206,10006,Normal,2,6304009,6,212,0,172,1,True,Locale_System:bcg001_name,Locale_System:bcg001_description,si_bcg001,full_bcg001,1,3400805
100060207,10006,Normal,2,6304009,7,212,0,172,1,True,Locale_System:bcg001_name,Locale_System:bcg001_description,si_bcg001,full_bcg001,1,3400805
100060208,10006,Normal,2,6304009,8,213,0,172,1,True,Locale_System:bcg001_name,Locale_System:bcg001_description,si_bcg001,full_bcg001,1,3400806
100060209,10006,Normal,2,6304009,9,213,0,172,1,True,Locale_System:bcg001_name,Locale_System:bcg001_description,si_bcg001,full_bcg001,1,3400806
100060210,10006,Normal,2,6304009,10,213,0,172,1,True,Locale_System:bcg001_name,Locale_System:bcg001_description,si_bcg001,full_bcg001,1,3400806
100060301,10006,Normal,3,6304030,1,221,0,172,1,True,Locale_System:mbg002_name,Locale_System:mbg002_description,si_mbg002,full_mbg002,1,3400802
100060302,10006,Normal,3,6304030,2,222,0,172,1,True,Locale_System:mbg002_name,Locale_System:mbg002_description,si_mbg002,full_mbg002,1,3400803
100060303,10006,Normal,3,6304030,3,223,0,172,1,True,Locale_System:mbg002_name,Locale_System:mbg002_description,si_mbg002,full_mbg002,1,3400804
100060304,10006,Normal,3,6304030,4,224,0,172,1,True,Locale_System:mbg002_name,Locale_System:mbg002_description,si_mbg002,full_mbg002,1,3400805
100060305,10006,Normal,3,6304030,5,246,0,172,1,True,Locale_System:mbg002_name,Locale_System:mbg002_description,si_mbg002,full_mbg002,1,3400806
100060306,10006,Normal,3,6304030,6,247,0,172,1,True,Locale_System:mbg002_name,Locale_System:mbg002_description,si_mbg002,full_mbg002,1,3400806
100060307,10006,Normal,3,6304030,7,247,0,172,1,True,Locale_System:mbg002_name,Locale_System:mbg002_description,si_mbg002,full_mbg002,1,3400806
100060308,10006,Normal,3,6304030,8,248,0,172,1,True,Locale_System:mbg002_name,Locale_System:mbg002_description,si_mbg002,full_mbg002,1,3400807
100060309,10006,Normal,3,6304030,9,248,0,172,1,True,Locale_System:mbg002_name,Locale_System:mbg002_description,si_mbg002,full_mbg002,1,3400807
100060310,10006,Normal,3,6304030,10,248,0,172,1,True,Locale_System:mbg002_name,Locale_System:mbg002_description,si_mbg002,full_mbg002,1,3400807
100060401,10006,Normal,4,6304016,1,171,0,172,1,True,Locale_System:eca003_name,Locale_System:eca003_description,si_eca003,full_eca003,1,3400801
100060402,10006,Normal,4,6304016,2,172,0,172,1,True,Locale_System:eca003_name,Locale_System:eca003_description,si_eca003,full_eca003,1,3400802
100060403,10006,Normal,4,6304016,3,173,0,172,1,True,Locale_System:eca003_name,Locale_System:eca003_description,si_eca003,full_eca003,1,3400803
100060404,10006,Normal,4,6304016,4,174,0,172,1,True,Locale_System:eca003_name,Locale_System:eca003_description,si_eca003,full_eca003,1,3400803
100060405,10006,Normal,4,6304016,5,211,0,172,1,True,Locale_System:eca003_name,Locale_System:eca003_description,si_eca003,full_eca003,1,3400804
100060406,10006,Normal,4,6304016,6,212,0,172,1,True,Locale_System:eca003_name,Locale_System:eca003_description,si_eca003,full_eca003,1,3400805
100060407,10006,Normal,4,6304016,7,212,0,172,1,True,Locale_System:eca003_name,Locale_System:eca003_description,si_eca003,full_eca003,1,3400805
100060408,10006,Normal,4,6304016,8,213,0,172,1,True,Locale_System:eca003_name,Locale_System:eca003_description,si_eca003,full_eca003,1,3400806
100060409,10006,Normal,4,6304016,9,213,0,172,1,True,Locale_System:eca003_name,Locale_System:eca003_description,si_eca003,full_eca003,1,3400806
100060410,10006,Normal,4,6304016,10,213,0,172,1,True,Locale_System:eca003_name,Locale_System:eca003_description,si_eca003,full_eca003,1,3400806
100060501,10006,Normal,5,6304032,1,221,0,172,1,True,Locale_System:ebg001_name,Locale_System:ebg001_description,si_ebg001,full_ebg001,1,3400802
100060502,10006,Normal,5,6304032,2,222,0,172,1,True,Locale_System:ebg001_name,Locale_System:ebg001_description,si_ebg001,full_ebg001,1,3400803
100060503,10006,Normal,5,6304032,3,223,0,172,1,True,Locale_System:ebg001_name,Locale_System:ebg001_description,si_ebg001,full_ebg001,1,3400804
100060504,10006,Normal,5,6304032,4,224,0,172,1,True,Locale_System:ebg001_name,Locale_System:ebg001_description,si_ebg001,full_ebg001,1,3400805
100060505,10006,Normal,5,6304032,5,246,0,172,1,True,Locale_System:ebg001_name,Locale_System:ebg001_description,si_ebg001,full_ebg001,1,3400806
100060506,10006,Normal,5,6304032,6,247,0,172,1,True,Locale_System:ebg001_name,Locale_System:ebg001_description,si_ebg001,full_ebg001,1,3400806
100060507,10006,Normal,5,6304032,7,247,0,172,1,True,Locale_System:ebg001_name,Locale_System:ebg001_description,si_ebg001,full_ebg001,1,3400806
100060508,10006,Normal,5,6304032,8,248,0,172,1,True,Locale_System:ebg001_name,Locale_System:ebg001_description,si_ebg001,full_ebg001,1,3400807
100060509,10006,Normal,5,6304032,9,248,0,172,1,True,Locale_System:ebg001_name,Locale_System:ebg001_description,si_ebg001,full_ebg001,1,3400807
100060510,10006,Normal,5,6304032,10,248,0,172,1,True,Locale_System:ebg001_name,Locale_System:ebg001_description,si_ebg001,full_ebg001,1,3400807
100070101,10007,Normal,1,6304007,1,173,0,172,1,True,Locale_System:bcg002_name,Locale_System:bcg002_description,si_bcg002,full_bcg002,1,3400801
100070102,10007,Normal,1,6304007,2,174,0,172,1,True,Locale_System:bcg002_name,Locale_System:bcg002_description,si_bcg002,full_bcg002,1,3400802
100070103,10007,Normal,1,6304007,3,175,0,172,1,True,Locale_System:bcg002_name,Locale_System:bcg002_description,si_bcg002,full_bcg002,1,3400803
100070104,10007,Normal,1,6304007,4,175,0,172,1,True,Locale_System:bcg002_name,Locale_System:bcg002_description,si_bcg002,full_bcg002,1,3400803
100070105,10007,Normal,1,6304007,5,176,0,172,1,True,Locale_System:bcg002_name,Locale_System:bcg002_description,si_bcg002,full_bcg002,1,3400804
100070106,10007,Normal,1,6304007,6,195,0,172,1,True,Locale_System:bcg002_name,Locale_System:bcg002_description,si_bcg002,full_bcg002,1,3400805
100070107,10007,Normal,1,6304007,7,195,0,172,1,True,Locale_System:bcg002_name,Locale_System:bcg002_description,si_bcg002,full_bcg002,1,3400805
100070108,10007,Normal,1,6304007,8,216,0,172,1,True,Locale_System:bcg002_name,Locale_System:bcg002_description,si_bcg002,full_bcg002,1,3400806
100070109,10007,Normal,1,6304007,9,216,0,172,1,True,Locale_System:bcg002_name,Locale_System:bcg002_description,si_bcg002,full_bcg002,1,3400806
100070110,10007,Normal,1,6304007,10,216,0,172,1,True,Locale_System:bcg002_name,Locale_System:bcg002_description,si_bcg002,full_bcg002,1,3400806
100070201,10007,Normal,2,6304019,1,173,0,172,1,True,Locale_System:mca001_name,Locale_System:mca001_description,si_mca001,full_mca001,1,3400801
100070202,10007,Normal,2,6304019,2,174,0,172,1,True,Locale_System:mca001_name,Locale_System:mca001_description,si_mca001,full_mca001,1,3400802
100070203,10007,Normal,2,6304019,3,175,0,172,1,True,Locale_System:mca001_name,Locale_System:mca001_description,si_mca001,full_mca001,1,3400803
100070204,10007,Normal,2,6304019,4,175,0,172,1,True,Locale_System:mca001_name,Locale_System:mca001_description,si_mca001,full_mca001,1,3400803
100070205,10007,Normal,2,6304019,5,176,0,172,1,True,Locale_System:mca001_name,Locale_System:mca001_description,si_mca001,full_mca001,1,3400804
100070206,10007,Normal,2,6304019,6,195,0,172,1,True,Locale_System:mca001_name,Locale_System:mca001_description,si_mca001,full_mca001,1,3400805
100070207,10007,Normal,2,6304019,7,195,0,172,1,True,Locale_System:mca001_name,Locale_System:mca001_description,si_mca001,full_mca001,1,3400805
100070208,10007,Normal,2,6304019,8,216,0,172,1,True,Locale_System:mca001_name,Locale_System:mca001_description,si_mca001,full_mca001,1,3400806
100070209,10007,Normal,2,6304019,9,216,0,172,1,True,Locale_System:mca001_name,Locale_System:mca001_description,si_mca001,full_mca001,1,3400806
100070210,10007,Normal,2,6304019,10,216,0,172,1,True,Locale_System:mca001_name,Locale_System:mca001_description,si_mca001,full_mca001,1,3400806
100070301,10007,Normal,3,6304027,1,181,0,172,1,True,Locale_System:bbg002_name,Locale_System:bbg002_description,si_bbg002,full_bbg002,1,3400802
100070302,10007,Normal,3,6304027,2,182,0,172,1,True,Locale_System:bbg002_name,Locale_System:bbg002_description,si_bbg002,full_bbg002,1,3400803
100070303,10007,Normal,3,6304027,3,183,0,172,1,True,Locale_System:bbg002_name,Locale_System:bbg002_description,si_bbg002,full_bbg002,1,3400804
100070304,10007,Normal,3,6304027,4,183,0,172,1,True,Locale_System:bbg002_name,Locale_System:bbg002_description,si_bbg002,full_bbg002,1,3400805
100070305,10007,Normal,3,6304027,5,184,0,172,1,True,Locale_System:bbg002_name,Locale_System:bbg002_description,si_bbg002,full_bbg002,1,3400806
