id,chapter_id,chapter_mod,group_id,name_localkey,stage_category,stage_type,spot_autocontrol,enter_condition,monster_stage_lv,dynamic_object_stage_lv,standard_battle_power,stage_stat_increase_group_id,is_use_quick_battle,field_monster_id,spot_id,reward_id,enter_scenario_type,enter_scenario,exit_scenario_type,exit_scenario,current_outpost_battle_id,cleared_outpost_battle_id,fixed_play_character_id,character_lv
6007023,8,Normal,0,Locale_Stage:6007023_name,Hard,Main,True,0,59,52,12360,40000,True,13200301,6007023,1000124,,,,,2009,2009,0,
6007024,8,Normal,0,Locale_Stage:6007024_name,Normal,Main,True,0,59,52,12370,40000,True,32200501,6007024,1000125,,,,,2009,2009,0,
6007025,8,Normal,0,Locale_Stage:6007025_name,Normal,Main,True,0,59,52,12390,40000,True,32200501,6007025,1000126,,,,,2009,2009,0,
6007026,8,Normal,0,Locale_Stage:6007026_name,Hard,Main,True,0,60,56,12790,40000,False,23200301,6007026,1000127,Dialog,d_main_07_04,,,2009,2009,0,
6007027,8,Normal,0,Locale_Stage:6007027_name,Normal,Main,True,0,60,56,12810,40000,True,22200301,6007027,1000128,,,,,2009,2009,0,
6007028,8,Normal,0,Locale_Stage:6007028_name,Normal,Main,True,0,60,56,12830,40000,True,32200501,6007028,1000129,,,,,2009,2009,0,
6007029,8,Normal,0,Locale_Stage:6007029_name,Normal,Main,True,0,60,56,12840,40000,True,22200301,6007029,1000130,,,,,2009,2009,0,
6007030,8,Normal,0,Locale_Stage:6007030_name,Normal,Main,True,0,60,56,12860,40000,True,22200301,6007030,1000131,,,,,2009,2009,0,
6007031,8,Normal,7001,Locale_Stage:6007031_name,Normal,Sub,True,0,60,56,12870,40000,False,12100201,6007031,50,Dialog,d_subquest_1042_s,,,2009,2009,0,
6007032,8,Normal,7001,Locale_Stage:6007032_name,Normal,Sub,True,0,60,56,12890,40000,False,32200501,6007032,50,Dialog,d_subquest_1042_s,,,2009,2009,0,
6007033,8,Normal,7001,Locale_Stage:6007033_name,Hard,Sub,True,0,60,56,12910,40000,False,23200301,6007033,50,Dialog,d_subquest_1042_s,,,2009,2009,0,
6007034,8,Normal,7002,Locale_Stage:6007034_name,Normal,Sub,True,0,60,56,12920,40000,False,32200501,6007034,50,FieldTalk,f_subquest_1105_s,,,2009,2009,0,
6007035,8,Normal,7002,Locale_Stage:6007035_name,Normal,Sub,True,0,60,56,12940,40000,False,12100201,6007035,50,FieldTalk,f_subquest_1105_s,,,2009,2009,0,
6007036,8,Normal,0,Locale_Stage:6007036_name,Normal,Main,True,0,60,56,12960,40000,True,22100201,6007036,1000132,,,,,2009,2009,0,
6007037,8,Normal,0,Locale_Stage:6007037_name,Normal,Main,True,0,60,56,12970,40000,True,12200101,6007037,1000133,,,,,2009,2009,0,
6007038,8,Normal,0,Locale_Stage:6007038_name,Hard,Main,True,0,62,58,13200,40000,False,33200601,6007038,1000134,Dialog,d_main_07_05,,,2009,2009,0,
6007039,8,Normal,0,Locale_Stage:6007039_name,Normal,Main,True,0,62,58,13210,40000,True,32200501,6007039,1000135,,,,,2009,2009,0,
6007040,8,Normal,0,Locale_Stage:6007040_name,Normal,Main,True,0,62,58,13230,40000,True,12100201,6007040,1000136,,,,,2009,2009,0,
6007041,8,Normal,0,Locale_Stage:6007041_name,Boss,Main,True,0,55,58,13250,40000,False,32200501,6007041,1000137,Dialog,d_main_07_06_s,Dialog,d_main_07_06_e,2009,2009,0,
6007042,8,Normal,0,Locale_Stage:6007042_name,Extra,Sub,False,0,88,85,0,40000,False,32200501,6007042,300,,,,,2009,2009,0,100.0
6007043,8,Normal,0,Locale_Stage:6007043_name,Extra,Sub,False,0,76,85,0,40000,False,32200501,6007043,300,,,,,2009,2009,0,100.0
6008001,9,Normal,0,Locale_Stage:6008001_name,Normal,Main,True,79,62,56,13430,40000,False,32200501,6008001,1000138,Dialog,d_main_08_01,,,2009,2009,0,
6008002,9,Normal,0,Locale_Stage:6008002_name,Normal,Main,True,0,62,56,13440,40000,True,12100201,6008002,1000139,,,,,2009,2009,0,
6008003,9,Normal,0,Locale_Stage:6008003_name,Hard,Main,True,0,64,58,13690,40000,True,13100101,6008003,1000140,,,,,2009,2009,0,
6008004,9,Normal,0,Locale_Stage:6008004_name,Normal,Main,True,0,64,58,13710,40000,True,12200101,6008004,1000141,,,,,2009,2009,0,
6008005,9,Normal,0,Locale_Stage:6008005_name,Normal,Main,True,0,64,58,13720,40000,True,22200301,6008005,1000142,,,,,2009,2009,0,
6008006,9,Normal,0,Locale_Stage:6008006_name,Hard,Main,True,0,66,60,14100,40000,False,13200301,6008006,1000143,Dialog,d_main_08_02,,,2009,2009,0,
6008007,9,Normal,0,Locale_Stage:6008007_name,Normal,Main,True,0,66,60,14120,40000,True,12100201,6008007,1000144,,,,,2009,2009,0,
6008008,9,Normal,0,Locale_Stage:6008008_name,Normal,Main,True,0,66,60,14130,40000,True,12100201,6008008,1000145,,,,,2009,2009,0,
6008009,9,Normal,0,Locale_Stage:6008009_name,Hard,Main,True,0,66,60,14150,40000,False,33200601,6008009,1000146,Dialog,d_main_08_03,,,2009,2009,0,
6008010,9,Normal,1008001,Locale_Stage:6008010_name,Normal,Sub,True,0,66,60,14160,40000,False,32200501,6008010,50,,,,,2009,2009,0,
6008011,9,Normal,1008001,Locale_Stage:6008011_name,Normal,Sub,True,0,66,60,14180,40000,False,12100201,6008011,50,,,,,2009,2009,0,
6008012,9,Normal,1008001,Locale_Stage:6008012_name,Hard,Sub,True,0,66,60,14200,40000,False,23100201,6008012,50,,,,,2009,2009,0,
6008013,9,Normal,0,Locale_Stage:6008013_name,Normal,Main,True,0,66,60,14210,40000,True,12100201,6008013,1000147,,,,,2009,2009,0,
6008014,9,Normal,0,Locale_Stage:6008014_name,Normal,Main,True,0,66,60,14230,40000,True,12100201,6008014,1000148,,,,,2009,2009,0,
6008015,9,Normal,0,Locale_Stage:6008015_name,Hard,Main,True,0,67,61,14430,40000,False,33200601,6008015,1000149,Dialog,d_main_08_04,,,2009,2009,0,
6008016,9,Normal,0,Locale_Stage:6008016_name,Normal,Main,True,0,67,61,14440,40000,True,12200101,6008016,1000150,,,,,2009,2009,0,
6008017,9,Normal,0,Locale_Stage:6008017_name,Normal,Main,True,0,67,61,14460,40000,True,22200301,6008017,1000151,,,,,2009,2009,0,
6008018,9,Normal,0,Locale_Stage:6008018_name,Hard,Main,True,0,67,61,14480,40000,True,13200301,6008018,1000152,,,,,2009,2009,0,
6008019,9,Normal,0,Locale_Stage:6008019_name,Normal,Main,True,0,67,61,14490,40000,True,12200101,6008019,1000153,,,,,2009,2009,0,
6008020,9,Normal,0,Locale_Stage:6008020_name,Normal,Main,True,0,67,61,14510,40000,True,22200301,6008020,1000154,,,,,2009,2009,0,
6008021,9,Normal,0,Locale_Stage:6008021_name,Hard,Main,True,0,69,63,15000,40000,False,33200601,6008021,1000155,Dialog,d_main_08_05,,,2009,2009,0,
6008022,9,Normal,8001,Locale_Stage:6008022_name,Normal,Sub,True,0,69,63,15020,40000,False,22200301,6008022,50,Dialog,d_subquest_1022_s,,,2009,2009,0,
6008023,9,Normal,8001,Locale_Stage:6008023_name,Hard,Sub,True,0,69,63,15030,40000,False,33200601,6008023,50,Dialog,d_subquest_1022_s,,,2009,2009,0,
6008024,9,Normal,0,Locale_Stage:6008024_name,Normal,Main,True,0,69,63,15050,40000,True,22200301,6008024,1000156,,,,,2009,2009,0,
6008025,9,Normal,0,Locale_Stage:6008025_name,Normal,Main,True,0,69,63,15070,40000,True,12200101,6008025,1000157,,,,,2009,2009,0,
6008026,9,Normal,0,Locale_Stage:6008026_name,Hard,Main,True,0,69,63,15080,40000,False,33200601,6008026,1000158,Dialog,d_main_08_06,,,2009,2009,0,
6008027,9,Normal,0,Locale_Stage:6008027_name,Normal,Main,True,0,69,63,15100,40000,True,32200401,6008027,1000159,,,,,2009,2009,0,
6008028,9,Normal,0,Locale_Stage:6008028_name,Normal,Main,True,0,69,63,15120,40000,True,32200501,6008028,1000160,,,,,2009,2009,0,
6008029,9,Normal,0,Locale_Stage:6008029_name,Hard,Main,True,0,71,65,16560,40000,True,33200601,6008029,1000161,,,,,2009,2009,0,
6008030,9,Normal,0,Locale_Stage:6008030_name,Normal,Main,True,0,71,65,16580,40000,True,12200101,6008030,1000162,,,,,2009,2009,0,
6008031,9,Normal,0,Locale_Stage:6008031_name,Normal,Main,True,0,71,65,16590,40000,True,12200101,6008031,1000163,,,,,2009,2009,0,
6008032,9,Normal,0,Locale_Stage:6008032_name,Boss,Main,True,0,66,60,16610,40000,False,32200501,6008032,1000164,Dialog,d_main_08_07,Dialog,d_main_08_08,2009,2009,0,
6008033,9,Normal,8002,Locale_Stage:6008033_name,Normal,Sub,True,0,71,65,16620,40000,False,32200501,6008033,50,,,,,2009,2009,0,
6008034,9,Normal,8002,Locale_Stage:6008034_name,Normal,Sub,True,0,71,65,16640,40000,False,32200501,6008034,50,,,,,2009,2009,0,
6008035,9,Normal,8002,Locale_Stage:6008035_name,Hard,Sub,True,0,71,65,16660,40000,False,33200601,6008035,50,,,,,2009,2009,0,
6008036,9,Normal,0,Locale_Stage:6008036_name,Extra,Sub,False,0,96,85,0,40000,False,32200501,6008036,300,,,,,2009,2009,0,100.0
6008037,9,Normal,0,Locale_Stage:6008037_name,Extra,Sub,False,0,80,85,0,40000,False,32200501,6008037,300,,,,,2009,2009,0,100.0
6009001,10,Normal,0,Locale_Stage:6009001_name,Normal,Main,True,86,74,68,16880,40000,False,22200301,6009001,1000165,Dialog,d_main_09_01,,,2009,2009,0,
6009002,10,Normal,0,Locale_Stage:6009002_name,Normal,Main,True,0,74,68,16890,40000,True,22200301,6009002,1000166,,,,,2009,2009,0,
6009003,10,Normal,0,Locale_Stage:6009003_name,Hard,Main,True,0,76,70,17260,40000,True,13200301,6009003,1000167,,,,,2009,2009,0,
6009004,10,Normal,0,Locale_Stage:6009004_name,Normal,Main,True,0,76,70,17280,40000,True,32200501,6009004,1000168,,,,,2009,2009,0,
6009005,10,Normal,0,Locale_Stage:6009005_name,Normal,Main,True,0,76,70,17290,40000,True,32200401,6009005,1000169,,,,,2009,2009,0,
6009006,10,Normal,0,Locale_Stage:6009006_name,Hard,Main,True,0,77,71,17840,40000,False,13100101,6009006,1000170,Dialog,d_main_09_02_s,Dialog,d_main_09_02_e,2009,2009,0,
6009007,10,Normal,0,Locale_Stage:6009007_name,Normal,Main,True,0,77,71,17860,40000,True,32200401,6009007,1000171,,,,,2009,2009,0,
6009008,10,Normal,0,Locale_Stage:6009008_name,Normal,Main,True,0,77,71,17870,40000,True,12200101,6009008,1000172,,,,,2009,2009,0,
6009009,10,Normal,0,Locale_Stage:6009009_name,Hard,Main,True,0,77,71,17890,40000,True,33200601,6009009,1000173,,,,,2009,2009,0,
6009010,10,Normal,0,Locale_Stage:6009010_name,Normal,Main,True,0,77,71,17910,40000,True,12200101,6009010,1000174,,,,,2009,2009,0,
6009011,10,Normal,0,Locale_Stage:6009011_name,Normal,Main,True,0,77,71,17920,40000,True,12200101,6009011,1000175,,,,,2009,2009,0,
6009012,10,Normal,0,Locale_Stage:6009012_name,Hard,Main,True,0,79,73,18500,40000,False,13200301,6009012,1000176,Dialog,d_main_09_03,,,2009,2009,0,
6009013,10,Normal,1009001,Locale_Stage:6009013_name,Normal,Sub,True,0,79,73,18520,40000,False,32200501,6009013,50,,,,,2009,2009,0,
6009014,10,Normal,1009001,Locale_Stage:6009014_name,Hard,Sub,True,0,79,73,18540,40000,False,33200601,6009014,50,,,,,2009,2009,0,
6009015,10,Normal,0,Locale_Stage:6009015_name,Normal,Main,True,0,79,73,18550,40000,True,32200401,6009015,1000177,,,,,2009,2009,0,
6009016,10,Normal,0,Locale_Stage:6009016_name,Normal,Main,True,0,79,73,18570,40000,True,22200301,6009016,1000178,,,,,2009,2009,0,
6009017,10,Normal,0,Locale_Stage:6009017_name,Hard,Main,True,0,79,73,18590,40000,False,33200601,6009017,1000179,Dialog,d_main_09_04,,,2009,2009,0,
6009018,10,Normal,5009001,Locale_Stage:6009018_name,Normal,Sub,True,0,79,73,18600,40000,False,22200301,6009018,50,Dialog,d_subquest_1191_01_s,Dialog,d_subquest_1191_01_e,2009,2009,0,
6009019,10,Normal,5009001,Locale_Stage:6009019_name,Normal,Sub,True,0,79,73,18620,40000,False,32200501,6009019,50,Dialog,d_subquest_1191_01_s,,,2009,2009,0,
6009020,10,Normal,5009001,Locale_Stage:6009020_name,Hard,Sub,True,0,79,73,18640,40000,False,13100101,6009020,50,Dialog,d_subquest_1191_01_s,,,2009,2009,0,
6009021,10,Normal,0,Locale_Stage:6009021_name,Normal,Main,True,0,79,73,18650,40000,True,12100201,6009021,1000180,,,,,2009,2009,0,
6009022,10,Normal,0,Locale_Stage:6009022_name,Normal,Main,True,0,79,73,18670,40000,True,12100201,6009022,1000181,,,,,2009,2009,0,
6009023,10,Normal,0,Locale_Stage:6009023_name,Hard,Main,True,0,81,75,19420,40000,True,13100101,6009023,1000182,,,,,2009,2009,0,
6009024,10,Normal,0,Locale_Stage:6009024_name,Normal,Main,True,0,81,75,19430,40000,True,32200401,6009024,1000183,,,,,2009,2009,0,
6009025,10,Normal,0,Locale_Stage:6009025_name,Normal,Main,True,0,81,75,19450,40000,True,12200101,6009025,1000184,,,,,2009,2009,0,
6009026,10,Normal,0,Locale_Stage:6009026_name,Hard,Main,True,0,81,75,19470,40000,False,13200301,6009026,1000185,Dialog,d_main_09_05_s,Dialog,d_main_09_05_e,2009,2009,0,
6009027,10,Normal,0,Locale_Stage:6009027_name,Normal,Main,True,0,81,75,19480,40000,True,12200101,6009027,1000186,,,,,2009,2009,0,
6009028,10,Normal,0,Locale_Stage:6009028_name,Normal,Main,True,0,81,75,19500,40000,True,12200101,6009028,1000187,,,,,2009,2009,0,
6009029,10,Normal,0,Locale_Stage:6009029_name,Hard,Main,True,0,83,77,20000,40000,True,23200301,6009029,1000188,,,,,2009,2009,0,
6009030,10,Normal,0,Locale_Stage:6009030_name,Normal,Main,True,0,83,77,20010,40000,True,22200301,6009030,1000189,,,,,2009,2009,0,
6009031,10,Normal,0,Locale_Stage:6009031_name,Normal,Main,True,0,83,77,20030,40000,True,32200501,6009031,1000190,,,,,2009,2009,0,
6009032,10,Normal,0,Locale_Stage:6009032_name,Boss,Main,True,0,78,72,20050,40000,False,32200501,6009032,1000191,Dialog,d_main_09_06_s,Dialog,d_main_09_06_e,2009,2009,0,
6009033,10,Normal,9001,Locale_Stage:6009033_name,Normal,Sub,True,0,83,77,20060,40000,False,32200501,6009033,50,Dialog,d_subquest_1281_s,,,2009,2009,0,
6009034,10,Normal,9001,Locale_Stage:6009034_name,Normal,Sub,True,0,83,77,20080,40000,False,12200101,6009034,50,Dialog,d_subquest_1281_s,,,2009,2009,0,
6009035,10,Normal,9001,Locale_Stage:6009035_name,Hard,Sub,True,0,83,77,20100,40000,False,13100101,6009035,50,Dialog,d_subquest_1281_s,,,2009,2009,0,
6009036,10,Normal,0,Locale_Stage:6009036_name,Extra,Sub,False,0,88,88,0,40000,False,32200501,6009036,300,,,,,2009,2009,0,100.0
6009037,10,Normal,0,Locale_Stage:6009037_name,Extra,Sub,False,0,88,88,0,40000,False,32200501,6009037,300,,,,,2009,2009,0,100.0
6010001,11,Normal,0,Locale_Stage:6010001_name,Normal,Main,True,98,83,77,20360,40000,False,32200501,6010001,1000192,Dialog,d_main_10_01,,,2009,2009,0,
6010002,11,Normal,0,Locale_Stage:6010002_name,Hard,Main,True,0,84,78,21330,40000,True,33200601,6010002,1000193,,,,,2009,2009,0,
6010003,11,Normal,0,Locale_Stage:6010003_name,Normal,Main,True,0,84,78,21350,40000,True,32200501,6010003,1000194,,,,,2009,2009,0,
6010004,11,Normal,0,Locale_Stage:6010004_name,Hard,Main,True,0,84,78,21360,40000,False,33200601,6010004,1000195,Dialog,d_main_10_02,,,2009,2009,0,
6010005,11,Normal,0,Locale_Stage:6010005_name,Normal,Main,True,0,84,78,21380,40000,True,32200501,6010005,1000196,,,,,2009,2009,0,
6010006,11,Normal,0,Locale_Stage:6010006_name,Normal,Main,True,0,84,78,21400,40000,True,32200501,6010006,1000197,,,,,2009,2009,0,
6010007,11,Normal,0,Locale_Stage:6010007_name,Hard,Main,True,0,85,79,21580,40000,True,13200301,6010007,1000198,,,,,2009,2009,0,
6010008,11,Normal,0,Locale_Stage:6010008_name,Normal,Main,True,0,85,79,21600,40000,True,12100201,6010008,1000199,,,,,2009,2009,0,
6010009,11,Normal,0,Locale_Stage:6010009_name,Normal,Main,True,0,85,79,21620,40000,True,32200401,6010009,1000200,,,,,2009,2009,0,
6010010,11,Normal,0,Locale_Stage:6010010_name,Hard,Main,True,0,85,79,21630,40000,False,13200301,6010010,1000201,Dialog,d_main_10_03_s,Dialog,d_main_10_03_e,2009,2009,0,
6010011,11,Normal,10001,Locale_Stage:6010011_name,Normal,Sub,True,0,85,79,21650,40000,False,12100201,6010011,50,,,,,2009,2009,0,
6010012,11,Normal,10001,Locale_Stage:6010012_name,Hard,Sub,True,0,85,79,21670,40000,False,23100201,6010012,50,,,,,2009,2009,0,
6010013,11,Normal,0,Locale_Stage:6010013_name,Normal,Main,True,0,85,79,21680,40000,True,12200101,6010013,1000202,,,,,2009,2009,0,
6010014,11,Normal,0,Locale_Stage:6010014_name,Normal,Main,True,0,85,79,21700,40000,True,12200101,6010014,1000203,,,,,2009,2009,0,
6010015,11,Normal,0,Locale_Stage:6010015_name,Hard,Main,True,0,86,80,22000,40000,True,23200301,6010015,1000204,,,,,2009,2009,0,
6010016,11,Normal,0,Locale_Stage:6010016_name,Normal,Main,True,0,86,80,22020,40000,True,32200401,6010016,1000205,,,,,2009,2009,0,
6010017,11,Normal,0,Locale_Stage:6010017_name,Normal,Main,True,0,86,80,22040,40000,True,32200501,6010017,1000206,,,,,2009,2009,0,
6010018,11,Normal,0,Locale_Stage:6010018_name,Hard,Main,True,0,86,80,22050,40000,False,23200301,6010018,1000207,Dialog,d_main_10_04,,,2009,2009,0,
6010019,11,Normal,0,Locale_Stage:6010019_name,Normal,Main,True,0,86,80,22070,40000,True,22200301,6010019,1000208,,,,,2009,2009,0,
6010020,11,Normal,0,Locale_Stage:6010020_name,Normal,Main,True,0,86,80,22090,40000,True,22200301,6010020,1000209,,,,,2009,2009,0,
6010021,11,Normal,0,Locale_Stage:6010021_name,Normal,Main,True,0,86,80,22100,40000,True,12200101,6010021,1000210,,,,,2009,2009,0,
6010022,11,Normal,0,Locale_Stage:6010022_name,Normal,Main,True,0,86,80,22120,40000,True,32200401,6010022,1000211,,,,,2009,2009,0,
6010023,11,Normal,0,Locale_Stage:6010023_name,Hard,Main,True,0,88,82,22590,40000,False,33200601,6010023,1000212,Dialog,d_main_10_05,,,2009,2009,0,
6010024,11,Normal,10002,Locale_Stage:6010024_name,Normal,Sub,True,0,88,82,22610,40000,False,32200501,6010024,50,Dialog,d_subquest_1151_s,,,2009,2009,0,
6010025,11,Normal,10002,Locale_Stage:6010025_name,Normal,Sub,True,0,88,82,22620,40000,False,32200501,6010025,50,Dialog,d_subquest_1151_s,,,2009,2009,0,
6010026,11,Normal,10002,Locale_Stage:6010026_name,Hard,Sub,True,0,88,82,22640,40000,False,33200601,6010026,50,Dialog,d_subquest_1151_s,,,2009,2009,0,
6010027,11,Normal,0,Locale_Stage:6010027_name,Normal,Main,True,0,88,82,22660,40000,True,22200301,6010027,1000213,,,,,2009,2009,0,
6010028,11,Normal,0,Locale_Stage:6010028_name,Normal,Main,True,0,88,82,22680,40000,True,12200101,6010028,1000214,,,,,2009,2009,0,
6010029,11,Normal,0,Locale_Stage:6010029_name,Hard,Main,True,0,90,84,23430,40000,True,23200301,6010029,1000215,,,,,2009,2009,0,
6010030,11,Normal,0,Locale_Stage:6010030_name,Normal,Main,True,0,90,84,23450,40000,True,12200101,6010030,1000216,,,,,2009,2009,0,
6010031,11,Normal,0,Locale_Stage:6010031_name,Normal,Main,True,0,90,84,23460,40000,True,32200501,6010031,1000217,,,,,2009,2009,0,
6010032,11,Normal,0,Locale_Stage:6010032_name,Boss,Main,True,0,96,90,23480,40000,False,32200501,6010032,1000218,,,Dialog,d_main_10_06,2009,2009,0,
6010033,11,Normal,10003,Locale_Stage:6010033_name,Normal,Sub,True,0,90,84,23500,40000,False,32200501,6010033,50,Dialog,d_subquest_1211_01,,,2009,2009,0,
6010034,11,Normal,10003,Locale_Stage:6010034_name,Normal,Sub,True,0,90,84,23520,40000,False,12100201,6010034,50,Dialog,d_subquest_1211_01,,,2009,2009,0,
6010035,11,Normal,10003,Locale_Stage:6010035_name,Hard,Sub,True,0,90,84,23530,40000,False,33200601,6010035,50,Dialog,d_subquest_1211_01,,,2009,2009,0,
6010036,11,Normal,0,Locale_Stage:6010036_name,Extra,Sub,False,0,97,90,0,40000,False,32200501,6010036,300,,,,,2009,2009,0,100.0
6010037,11,Normal,0,Locale_Stage:6010037_name,Extra,Sub,False,0,88,90,0,40000,False,32200501,6010037,300,,,,,2009,2009,0,100.0
6011001,12,Normal,0,Locale_Stage:6011001_name,Normal,Main,True,104,94,88,23830,40000,False,32200501,6011001,1000219,,,Dialog,d_main_11_01,2009,2009,0,
6011002,12,Normal,0,Locale_Stage:6011002_name,Normal,Main,True,0,94,88,23850,40000,True,12100201,6011002,1000220,,,,,2009,2009,0,
6011003,12,Normal,0,Locale_Stage:6011003_name,Hard,Main,True,0,96,90,26090,40000,True,33200601,6011003,1000221,,,,,2009,2009,0,
6011004,12,Normal,0,Locale_Stage:6011004_name,Normal,Main,True,0,96,90,26110,40000,True,12200101,6011004,1000222,,,,,2009,2009,0,
6011005,12,Normal,0,Locale_Stage:6011005_name,Normal,Main,True,0,96,90,26120,40000,True,32200501,6011005,1000223,,,,,2009,2009,0,
6011006,12,Normal,0,Locale_Stage:6011006_name,Hard,Main,True,0,96,90,26140,40000,False,13200301,6011006,1000224,Dialog,d_main_11_02,,,2009,2009,0,
6011007,12,Normal,0,Locale_Stage:6011007_name,Normal,Main,True,0,96,90,26160,40000,True,12200101,6011007,1000225,,,,,2009,2009,0,
6011008,12,Normal,0,Locale_Stage:6011008_name,Normal,Main,True,0,96,90,26180,40000,True,22200301,6011008,1000226,,,,,2009,2009,0,
6011009,12,Normal,0,Locale_Stage:6011009_name,Hard,Main,True,0,98,92,27030,40000,False,13200301,6011009,1000227,,,Dialog,d_main_11_03,2009,2009,0,
6011010,12,Normal,0,Locale_Stage:6011010_name,Normal,Main,True,0,98,92,27040,40000,True,32200501,6011010,1000228,,,,,2009,2009,0,
6011011,12,Normal,0,Locale_Stage:6011011_name,Normal,Main,True,0,98,92,27060,40000,True,32200501,6011011,1000229,,,,,2009,2009,0,
6011012,12,Normal,0,Locale_Stage:6011012_name,Hard,Main,True,0,98,92,27080,40000,True,33200601,6011012,1000230,,,,,2009,2009,0,
6011013,12,Normal,11001,Locale_Stage:6011013_name,Normal,Sub,True,0,98,92,27090,40000,False,12200101,6011013,50,,,,,2009,2009,0,
6011014,12,Normal,11001,Locale_Stage:6011014_name,Hard,Sub,True,0,98,92,27110,40000,False,13200301,6011014,50,,,,,2009,2009,0,
6011015,12,Normal,11002,Locale_Stage:6011015_name,Normal,Sub,True,0,98,92,27130,40000,False,22200301,6011015,50,Dialog,d_subquest_1141_s,,,2009,2009,0,
6011016,12,Normal,11002,Locale_Stage:6011016_name,Normal,Sub,True,0,98,92,27140,40000,False,32200501,6011016,50,Dialog,d_subquest_1141_s,,,2009,2009,0,
6011017,12,Normal,11002,Locale_Stage:6011017_name,Hard,Sub,True,0,98,92,27160,40000,False,33200601,6011017,50,Dialog,d_subquest_1141_s,,,2009,2009,0,
6011018,12,Normal,0,Locale_Stage:6011018_name,Normal,Main,True,0,98,92,27180,40000,True,22200301,6011018,1000231,,,,,2009,2009,0,
6011019,12,Normal,0,Locale_Stage:6011019_name,Normal,Main,True,0,98,92,27200,40000,True,12200101,6011019,1000232,,,,,2009,2009,0,
6011020,12,Normal,0,Locale_Stage:6011020_name,Hard,Main,True,0,99,93,27960,40000,False,23200301,6011020,1000233,Dialog,d_main_11_04,,,2009,2009,0,
6011021,12,Normal,0,Locale_Stage:6011021_name,Normal,Main,True,0,99,93,27980,40000,True,12100201,6011021,1000234,,,,,2009,2009,0,
6011022,12,Normal,0,Locale_Stage:6011022_name,Normal,Main,True,0,99,93,27990,40000,True,12200101,6011022,1000235,,,,,2009,2009,0,
6011023,12,Normal,0,Locale_Stage:6011023_name,Hard,Main,True,0,99,93,28010,40000,True,33200601,6011023,1000236,,,,,2009,2009,0,
6011024,12,Normal,0,Locale_Stage:6011024_name,Normal,Main,True,0,99,93,28030,40000,True,12100201,6011024,1000237,,,,,2009,2009,0,
6011025,12,Normal,0,Locale_Stage:6011025_name,Normal,Main,True,0,99,93,28050,40000,True,32200501,6011025,1000238,,,,,2009,2009,0,
