id,group_id,gacha_type,gacha_sub_type,gacha_id,prob
899,150003,Character,None,141101,11363
900,150003,Character,None,129001,11363
901,150003,Character,None,235401,11363
902,150003,Character,None,235501,11363
903,150003,Character,None,141201,11363
904,150003,Character,None,352001,11363
905,150003,Character,None,352101,11363
906,150003,Character,None,258101,11363
907,150003,Character,None,204101,11363
908,150003,Character,None,253201,11363
909,150003,Character,None,209301,11363
910,150003,Character,None,209501,11363
911,150003,Character,None,209401,11363
912,150003,Character,None,331501,11363
913,170001,Character,None,110201,8
914,170001,Character,None,314001,8
915,170001,Character,None,321001,8
916,170001,Character,None,319101,8
917,170001,Character,None,209001,8
918,170001,Character,None,116001,8
919,170001,Character,None,217001,8
920,170001,Character,None,314201,8
921,170001,Character,None,115001,8
922,170001,Character,None,202201,8
923,170001,Character,None,203001,8
924,170001,Character,None,203201,8
925,170001,Character,None,207001,8
926,170001,Character,None,207101,8
927,170001,Character,None,207201,8
928,170001,Character,None,108001,8
929,170001,Character,None,209201,8
930,170001,Character,None,110101,8
931,170001,Character,None,111001,8
932,170001,Character,None,313001,8
933,170001,Character,None,117201,8
934,170001,Character,None,218001,8
935,170001,Character,None,319001,8
936,170001,Character,None,320101,8
937,170001,Character,None,324101,8
938,170001,Character,None,343201,8
939,170001,Character,None,343101,8
940,170001,Character,None,343001,8
941,170001,Character,None,324201,8
942,170001,Character,None,218101,8
943,170001,Character,None,108201,8
944,170001,Character,None,321201,8
945,170001,Character,None,320201,8
946,170001,Character,None,320001,8
947,170001,Character,None,317101,8
948,170001,Character,None,314101,8
949,170001,Character,None,113101,8
950,170001,Character,None,209101,8
951,170001,Character,None,235201,8
952,170001,Character,None,110001,8
953,170002,Character,None,423001,8
954,170002,Character,None,422001,8
955,170002,Character,None,423201,8
956,170002,Character,None,422201,8
957,170002,Character,None,423101,8
958,170002,Character,None,422101,8
959,170003,Character,None,201001,477
960,170003,Character,None,201101,477
961,170003,Character,None,202001,477
962,170003,Character,None,301201,477
963,170003,Character,None,116101,477
964,170003,Character,None,112001,477
965,170003,Character,None,129101,477
966,170003,Character,None,306001,477
967,170003,Character,None,306101,477
968,170004,Character,None,230001,588
969,170004,Character,None,230101,588
970,170004,Character,None,130201,588
971,170004,Character,None,130301,588
972,170004,Character,None,330401,588
973,170004,Character,None,330501,588
974,170004,Character,None,330801,588
975,170004,Character,None,130701,588
976,170004,Character,None,230601,588
977,500001,Character,None,320301,200
978,500002,Character,None,110201,3
979,500002,Character,None,314001,3
980,500002,Character,None,321001,3
981,500002,Character,None,319101,3
982,500002,Character,None,209001,3
983,500002,Character,None,116001,3
984,500002,Character,None,217001,3
985,500002,Character,None,314201,3
986,500002,Character,None,115001,3
987,500002,Character,None,202201,3
988,500002,Character,None,203001,3
989,500002,Character,None,203201,3
990,500002,Character,None,207001,3
991,500002,Character,None,207101,3
992,500002,Character,None,207201,3
993,500002,Character,None,108001,3
994,500002,Character,None,209201,3
995,500002,Character,None,110101,3
996,500002,Character,None,111001,3
997,500002,Character,None,313001,3
998,500002,Character,None,117201,3
999,500002,Character,None,218001,3
1000,500002,Character,None,319001,3
1001,500002,Character,None,320101,3
1002,500002,Character,None,324101,3
1003,500002,Character,None,343201,3
1004,500002,Character,None,343101,3
1005,500002,Character,None,343001,3
1006,500002,Character,None,324201,3
1007,500002,Character,None,218101,3
1008,500002,Character,None,108201,3
1009,500002,Character,None,321201,3
1010,500002,Character,None,320201,3
1011,500002,Character,None,320001,3
1012,500002,Character,None,317101,3
1013,500002,Character,None,314101,3
1014,500002,Character,None,113101,3
1015,500002,Character,None,209101,3
1016,500002,Character,None,235201,3
1017,500002,Character,None,110001,3
1018,500003,Character,None,423001,8
1019,500003,Character,None,422001,8
1020,500003,Character,None,423201,8
1021,500003,Character,None,422201,8
1022,500003,Character,None,423101,8
1023,500003,Character,None,422101,8
1024,500004,Character,None,112001,477
1025,500004,Character,None,116101,477
1026,500004,Character,None,129101,477
1027,500004,Character,None,201001,477
1028,500004,Character,None,201101,477
1029,500004,Character,None,202001,477
1030,500004,Character,None,301201,477
1031,500004,Character,None,306001,477
1032,500004,Character,None,306101,477
1033,500005,Character,None,130201,588
1034,500005,Character,None,130301,588
1035,500005,Character,None,130701,588
1036,500005,Character,None,230001,588
1037,500005,Character,None,230101,588
1038,500005,Character,None,230601,588
1039,500005,Character,None,330401,588
1040,500005,Character,None,330501,588
1041,500005,Character,None,330801,588
1042,500101,Character,None,112101,200
1043,500102,Character,None,110201,3
1044,500102,Character,None,314001,3
1045,500102,Character,None,321001,3
1046,500102,Character,None,319101,3
1047,500102,Character,None,209001,3
1048,500102,Character,None,116001,3
1049,500102,Character,None,217001,3
1050,500102,Character,None,314201,3
1051,500102,Character,None,115001,3
1052,500102,Character,None,202201,3
1053,500102,Character,None,203001,3
1054,500102,Character,None,203201,3
1055,500102,Character,None,207001,3
1056,500102,Character,None,207101,3
1057,500102,Character,None,207201,3
1058,500102,Character,None,108001,3
1059,500102,Character,None,209201,3
1060,500102,Character,None,110101,3
1061,500102,Character,None,111001,3
1062,500102,Character,None,313001,3
1063,500102,Character,None,117201,3
1064,500102,Character,None,218001,3
1065,500102,Character,None,319001,3
1066,500102,Character,None,320101,3
1067,500102,Character,None,324101,3
1068,500102,Character,None,343201,3
1069,500102,Character,None,343101,3
1070,500102,Character,None,343001,3
1071,500102,Character,None,324201,3
1072,500102,Character,None,218101,3
1073,500102,Character,None,108201,3
1074,500102,Character,None,321201,3
1075,500102,Character,None,320201,3
1076,500102,Character,None,320001,3
1077,500102,Character,None,317101,3
1078,500102,Character,None,314101,3
1079,500102,Character,None,113101,3
1080,500102,Character,None,209101,3
1081,500102,Character,None,235201,3
1082,500102,Character,None,110001,3
1083,500103,Character,None,423001,8
1084,500103,Character,None,422001,8
1085,500103,Character,None,423201,8
1086,500103,Character,None,422201,8
1087,500103,Character,None,423101,8
1088,500103,Character,None,422101,8
1089,500104,Character,None,112001,477
1090,500104,Character,None,116101,477
1091,500104,Character,None,129101,477
1092,500104,Character,None,201001,477
1093,500104,Character,None,201101,477
1094,500104,Character,None,202001,477
1095,500104,Character,None,301201,477
1096,500104,Character,None,306001,477
1097,500104,Character,None,306101,477
1098,500105,Character,None,130201,588
1099,500105,Character,None,130301,588
1100,500105,Character,None,130701,588
1101,500105,Character,None,230001,588
1102,500105,Character,None,230101,588
1103,500105,Character,None,230601,588
1104,500105,Character,None,330401,588
1105,500105,Character,None,330501,588
1106,500105,Character,None,330801,588
1107,120001,Character,None,426001,100
1108,120002,Character,None,110201,6
1109,120002,Character,None,314001,6
1110,120002,Character,None,321001,6
1111,120002,Character,None,319101,6
1112,120002,Character,None,209001,6
1113,120002,Character,None,116001,6
1114,120002,Character,None,217001,6
1115,120002,Character,None,314201,6
1116,120002,Character,None,115001,6
1117,120002,Character,None,202201,6
1118,120002,Character,None,203001,6
1119,120002,Character,None,203201,6
1120,120002,Character,None,207001,6
1121,120002,Character,None,207101,6
1122,120002,Character,None,207201,6
1123,120002,Character,None,108001,6
1124,120002,Character,None,209201,6
1125,120002,Character,None,110101,6
1126,120002,Character,None,111001,6
1127,120002,Character,None,313001,6
1128,120002,Character,None,117201,6
1129,120002,Character,None,218001,6
1130,120002,Character,None,319001,6
1131,120002,Character,None,320101,6
1132,120002,Character,None,324101,6
1133,120002,Character,None,343201,6
1134,120002,Character,None,343101,6
1135,120002,Character,None,343001,6
1136,120002,Character,None,324201,6
1137,120002,Character,None,218101,6
1138,120002,Character,None,108201,6
1139,120002,Character,None,321201,6
1140,120002,Character,None,320201,6
1141,120002,Character,None,320001,6
1142,120002,Character,None,317101,6
1143,120002,Character,None,314101,6
1144,120002,Character,None,113101,6
1145,120002,Character,None,209101,6
1146,120002,Character,None,235201,6
1147,120002,Character,None,110001,6
1148,120003,Character,None,423001,8
1149,120003,Character,None,422001,8
1150,120003,Character,None,423201,8
1151,120003,Character,None,422201,8
1152,120003,Character,None,423101,8
1153,120003,Character,None,422101,8
1154,120004,Character,None,112001,477
1155,120004,Character,None,116101,477
1156,120004,Character,None,129101,477
1157,120004,Character,None,201001,477
1158,120004,Character,None,201101,477
1159,120004,Character,None,202001,477
1160,120004,Character,None,301201,477
1161,120004,Character,None,306001,477
1162,120004,Character,None,306101,477
1163,120005,Character,None,130201,588
1164,120005,Character,None,130301,588
1165,120005,Character,None,130701,588
1166,120005,Character,None,230001,588
1167,120005,Character,None,230101,588
1168,120005,Character,None,230601,588
1169,120005,Character,None,330401,588
1170,120005,Character,None,330501,588
1171,120005,Character,None,330801,588
1172,500201,Character,None,111101,200
1173,500202,Character,None,110201,3
1174,500202,Character,None,314001,3
1175,500202,Character,None,321001,3
1176,500202,Character,None,319101,3
1177,500202,Character,None,209001,3
1178,500202,Character,None,116001,3
1179,500202,Character,None,217001,3
1180,500202,Character,None,314201,3
1181,500202,Character,None,115001,3
1182,500202,Character,None,202201,3
1183,500202,Character,None,203001,3
1184,500202,Character,None,203201,3
1185,500202,Character,None,207001,3
1186,500202,Character,None,207101,3
1187,500202,Character,None,207201,3
1188,500202,Character,None,108001,3
1189,500202,Character,None,209201,3
1190,500202,Character,None,110101,3
1191,500202,Character,None,111001,3
1192,500202,Character,None,313001,3
1193,500202,Character,None,117201,3
1194,500202,Character,None,218001,3
1195,500202,Character,None,319001,3
1196,500202,Character,None,320101,3
1197,500202,Character,None,324101,3
1198,500202,Character,None,343201,3
1199,500202,Character,None,343101,3
1200,500202,Character,None,343001,3
1201,500202,Character,None,324201,3
1202,500202,Character,None,218101,3
1203,500202,Character,None,108201,3
1204,500202,Character,None,321201,3
1205,500202,Character,None,320201,3
1206,500202,Character,None,320001,3
1207,500202,Character,None,317101,3
1208,500202,Character,None,314101,3
1209,500202,Character,None,113101,3
1210,500202,Character,None,209101,3
1211,500202,Character,None,235201,3
1212,500202,Character,None,110001,3
1213,500203,Character,None,423001,8
1214,500203,Character,None,422001,8
1215,500203,Character,None,423201,8
1216,500203,Character,None,422201,8
1217,500203,Character,None,423101,8
1218,500203,Character,None,422101,8
1219,500204,Character,None,112001,477
1220,500204,Character,None,116101,477
1221,500204,Character,None,129101,477
1222,500204,Character,None,201001,477
