id,list_button_index,event_field_id,npc_localkey_name,npc_localkey_contents,npc_type,resource_id,costume_index,forced_name_tag_resource,interaction_type,interaction_distance,forced_interaction_marker,is_interaction_after_end,progress_event_group_id,is_use_balloon_talk,balloon_always_id,balloon_always_play_type,balloon_always_cycle,event_field_npc_event_data_list/0/event_id,event_field_npc_event_data_list/0/event_type,event_field_npc_event_data_list/0/event_resource_value,event_field_npc_event_data_list/1/event_id,event_field_npc_event_data_list/1/event_type,event_field_npc_event_data_list/1/event_resource_value,event_field_npc_event_data_list/2/event_id,event_field_npc_event_data_list/2/event_type,event_field_npc_event_data_list/2/event_resource_value
132,0,10005,,,Character,10,2,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,200516,True,event_seayouagain_balloon_12,Random,4,0,None,,0,None,,0,None,
133,0,10005,,,Character,14,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,200517,True,event_seayouagain_balloon_13,Random,4,0,None,,0,None,,0,None,
134,0,10005,,,Character,132,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,200518,True,event_seayouagain_balloon_14,Random,4,0,None,,0,None,,0,None,
135,0,10005,,,Character,131,1,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,200519,True,event_seayouagain_balloon_15,Random,4,0,None,,0,None,,0,None,
136,0,10005,,,Character,201,1,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,200520,True,event_seayouagain_balloon_16,Random,4,0,None,,0,None,,0,None,
137,0,10005,,,Character,142,1,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,200521,True,event_seayouagain_balloon_17,Random,4,0,None,,0,None,,0,None,
138,0,10005,,,Character,82,1,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,200522,True,event_seayouagain_balloon_18,Random,4,0,None,,0,None,,0,None,
139,0,10005,,,Character,353,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,200523,True,event_seayouagain_balloon_19,Random,4,0,None,,0,None,,0,None,
140,0,10005,,,Character,15,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,200524,True,event_seayouagain_balloon_20,Random,4,0,None,,0,None,,0,None,
141,0,10005,,,Character,82,1,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,200525,True,event_seayouagain_balloon_21,Random,4,0,None,,0,None,,0,None,
142,0,10005,,,Character,353,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,200526,True,event_seayouagain_balloon_22,Random,4,0,None,,0,None,,0,None,
143,0,10005,,,Character,15,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,200527,True,event_seayouagain_balloon_23,Random,4,0,None,,0,None,,0,None,
144,0,10005,,,Character,10,2,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,200528,True,event_seayouagain_balloon_24,Random,4,0,None,,0,None,,0,None,
145,0,10005,,,Character,14,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,200529,True,event_seayouagain_balloon_25,Random,4,0,None,,0,None,,0,None,
146,0,10005,,,Character,132,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,200530,True,event_seayouagain_balloon_26,Random,4,0,None,,0,None,,0,None,
147,0,10005,,,Character,131,1,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,200531,True,event_seayouagain_balloon_27,Random,4,0,None,,0,None,,0,None,
148,0,10005,,,Character,201,1,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,200532,True,event_seayouagain_balloon_28,Random,4,0,None,,0,None,,0,None,
149,0,10005,,,Character,142,1,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,200533,True,event_seayouagain_balloon_29,Random,4,0,None,,0,None,,0,None,
150,0,10005,,,Character,82,1,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,200534,True,event_seayouagain_balloon_30,Random,4,0,None,,0,None,,0,None,
151,0,10005,,,Character,353,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,200535,True,event_seayouagain_balloon_31,Random,4,0,None,,0,None,,0,None,
152,0,10005,,,Character,15,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,200536,True,event_seayouagain_balloon_32,Random,4,0,None,,0,None,,0,None,
153,0,10005,,,Character,132,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,200537,True,event_seayouagain_balloon_33,Random,4,0,None,,0,None,,0,None,
154,0,10005,,,Character,131,1,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,200538,True,event_seayouagain_balloon_34,Random,4,0,None,,0,None,,0,None,
155,0,10005,,,Character,353,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,200539,True,event_seayouagain_balloon_35,Random,4,0,None,,0,None,,0,None,
156,0,10005,,,Character,15,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,200540,True,event_seayouagain_balloon_36,Random,4,0,None,,0,None,,0,None,
157,0,10005,,,Character,10,2,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,200541,True,event_seayouagain_balloon_37,Random,4,0,None,,0,None,,0,None,
158,0,10005,,,Character,14,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,200542,True,event_seayouagain_balloon_38,Random,4,0,None,,0,None,,0,None,
159,0,10005,,,Character,132,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,200543,True,event_seayouagain_balloon_39,Random,4,0,None,,0,None,,0,None,
160,0,10005,,,Character,131,1,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,200544,True,event_seayouagain_balloon_40,Random,4,0,None,,0,None,,0,None,
161,0,10005,,,Character,201,1,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,200545,True,event_seayouagain_balloon_41,Random,4,0,None,,0,None,,0,None,
162,0,10005,,,Character,142,1,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,200546,True,event_seayouagain_balloon_42,Random,4,0,None,,0,None,,0,None,
163,0,10005,,,Character,82,1,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,200547,True,event_seayouagain_balloon_43,Random,4,0,None,,0,None,,0,None,
164,0,10005,,,Character,353,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,200548,True,event_seayouagain_balloon_44,Random,4,0,None,,0,None,,0,None,
165,0,10005,,,Character,15,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,200549,True,event_seayouagain_balloon_45,Random,4,0,None,,0,None,,0,None,
166,0,10005,,,Character,10,2,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,200550,True,event_seayouagain_balloon_46,Random,4,0,None,,0,None,,0,None,
167,0,10005,,,Character,14,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,200551,True,event_seayouagain_balloon_47,Random,4,0,None,,0,None,,0,None,
168,0,10005,,,Character,132,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,200552,True,event_seayouagain_balloon_48,Random,4,0,None,,0,None,,0,None,
169,0,10005,,,Character,131,1,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,200553,True,event_seayouagain_balloon_49,Random,4,0,None,,0,None,,0,None,
170,0,10005,,,Character,201,1,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,200554,True,event_seayouagain_balloon_50,Random,4,0,None,,0,None,,0,None,
171,0,10005,,,Character,142,1,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,200555,True,event_seayouagain_balloon_51,Random,4,0,None,,0,None,,0,None,
172,0,10005,,,Character,82,1,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,200556,True,event_seayouagain_balloon_52,Random,4,0,None,,0,None,,0,None,
173,0,10005,,,Character,15,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,200557,True,event_seayouagain_balloon_53,Random,4,0,None,,0,None,,0,None,
174,0,10005,,,Character,10,2,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,200558,True,event_seayouagain_balloon_54,Random,4,0,None,,0,None,,0,None,
175,0,10005,,,Character,14,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,200559,True,event_seayouagain_balloon_55,Random,4,0,None,,0,None,,0,None,
176,0,10005,,,Character,132,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,200560,True,event_seayouagain_balloon_56,Random,4,0,None,,0,None,,0,None,
177,0,10005,,,Character,131,1,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,200561,True,event_seayouagain_balloon_57,Random,4,0,None,,0,None,,0,None,
178,0,10005,,,Character,201,1,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,200562,True,event_seayouagain_balloon_58,Random,4,0,None,,0,None,,0,None,
179,0,10005,,,Character,142,1,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,200563,True,event_seayouagain_balloon_59,Random,4,0,None,,0,None,,0,None,
180,0,10005,,,Character,82,1,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,200564,True,event_seayouagain_balloon_60,Random,4,0,None,,0,None,,0,None,
181,0,10005,,,Npc,7003007,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,200565,False,,None,0,0,None,,0,None,,0,None,
182,0,10005,,,Npc,7003008,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,200566,False,,None,0,0,None,,0,None,,0,None,
183,0,10005,,,Npc,7003009,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,200567,False,,None,0,0,None,,0,None,,0,None,
184,0,10005,,,Npc,7003010,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,200568,False,,None,0,0,None,,0,None,,0,None,
185,0,10005,,,Npc,7003011,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,200569,False,,None,0,0,None,,0,None,,0,None,
186,0,10005,,,Npc,7003012,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,200570,False,,None,0,0,None,,0,None,,0,None,
187,0,10005,,,Npc,7003013,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,200571,False,,None,0,0,None,,0,None,,0,None,
188,0,10005,,,Npc,7003014,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,200572,False,,None,0,0,None,,0,None,,0,None,
189,0,10005,,,Npc,7003015,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,200573,False,,None,0,0,None,,0,None,,0,None,
190,0,10005,,,Npc,7003016,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,200574,False,,None,0,0,None,,0,None,,0,None,
191,0,10005,,,Npc,7003017,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,200575,False,,None,0,0,None,,0,None,,0,None,
192,0,10005,,,Npc,7003018,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,200576,False,,None,0,0,None,,0,None,,0,None,
193,0,10005,,,Character,353,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,200577,True,event_seayouagain_balloon_72,Random,4,0,None,,0,None,,0,None,
194,0,10005,,,Character,15,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,200578,True,event_seayouagain_balloon_73,Random,4,0,None,,0,None,,0,None,
195,0,10005,,,Character,10,2,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,200579,True,event_seayouagain_balloon_74,Random,4,0,None,,0,None,,0,None,
196,0,10005,,,Character,14,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,200580,True,event_seayouagain_balloon_75,Random,4,0,None,,0,None,,0,None,
197,0,10005,,,Character,132,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,200581,True,event_seayouagain_balloon_76,Random,4,0,None,,0,None,,0,None,
198,0,10005,,,Character,131,1,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,200582,True,event_seayouagain_balloon_77,Random,4,0,None,,0,None,,0,None,
199,0,10005,,,Character,201,1,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,200583,True,event_seayouagain_balloon_78,Random,4,0,None,,0,None,,0,None,
200,0,10005,,,Character,142,1,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,200584,True,event_seayouagain_balloon_79,Random,4,0,None,,0,None,,0,None,
201,0,10005,,,Character,82,1,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,200585,True,event_seayouagain_balloon_80,Random,4,0,None,,0,None,,0,None,
202,0,10005,,,Character,350,1,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,200586,True,event_seayouagain_balloon_81,Random,4,0,None,,0,None,,0,None,
203,0,10005,,,Character,351,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,200587,True,event_seayouagain_balloon_82,Random,4,0,None,,0,None,,0,None,
204,0,10005,,,Character,353,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,200588,True,event_seayouagain_balloon_83,Random,4,0,None,,0,None,,0,None,
205,0,10005,,,Character,15,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,200589,True,event_seayouagain_balloon_84,Random,4,0,None,,0,None,,0,None,
206,0,10005,,,Character,10,2,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,200590,True,event_seayouagain_balloon_85,Random,4,0,None,,0,None,,0,None,
207,0,10005,,,Character,14,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,200591,True,event_seayouagain_balloon_86,Random,4,0,None,,0,None,,0,None,
208,0,10005,,,Character,132,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,200592,True,event_seayouagain_balloon_87,Random,4,0,None,,0,None,,0,None,
209,0,10005,,,Character,131,1,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,200593,True,event_seayouagain_balloon_88,Random,4,0,None,,0,None,,0,None,
210,0,10005,,,Character,201,1,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,200594,True,event_seayouagain_balloon_89,Random,4,0,None,,0,None,,0,None,
211,0,10005,,,Character,142,1,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,200595,True,event_seayouagain_balloon_90,Random,4,0,None,,0,None,,0,None,
212,0,10005,,,Character,82,1,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,200596,True,event_seayouagain_balloon_91,Random,4,0,None,,0,None,,0,None,
213,0,10005,,,Character,350,1,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,200597,True,event_seayouagain_balloon_92,Random,4,0,None,,0,None,,0,None,
214,0,10005,,,Npc,7003017,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,200598,True,event_seayouagain_balloon_93,Random,4,0,None,,0,None,,0,None,
215,0,10005,,,Npc,7003019,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,2005001,False,,None,0,0,None,,0,None,,0,None,
216,0,10005,,,Npc,7003019,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,2005002,False,,None,0,0,None,,0,None,,0,None,
217,0,10005,,,Npc,7003019,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,2005003,False,,None,0,0,None,,0,None,,0,None,
218,0,10005,,,Npc,7003019,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,2005004,False,,None,0,0,None,,0,None,,0,None,
219,0,10005,,,Npc,7003019,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,2005005,False,,None,0,0,None,,0,None,,0,None,
220,0,10005,,,Npc,7003019,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,2005006,False,,None,0,0,None,,0,None,,0,None,
221,0,10005,,,Npc,7003019,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,2005007,False,,None,0,0,None,,0,None,,0,None,
222,0,10005,,,Npc,7003019,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,2005008,False,,None,0,0,None,,0,None,,0,None,
223,0,10005,,,Npc,7003019,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,2005009,False,,None,0,0,None,,0,None,,0,None,
224,0,10005,,,Npc,7003019,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,2005010,False,,None,0,0,None,,0,None,,0,None,
225,0,10005,,,Npc,7003019,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,2005011,False,,None,0,0,None,,0,None,,0,None,
226,0,10005,,,Npc,7003019,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,2005012,False,,None,0,0,None,,0,None,,0,None,
227,0,10005,,,Npc,7003019,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,2005013,False,,None,0,0,None,,0,None,,0,None,
228,0,10005,,,Npc,7003019,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,2005014,False,,None,0,0,None,,0,None,,0,None,
229,0,10005,,,Npc,7003019,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,2005015,False,,None,0,0,None,,0,None,,0,None,
230,0,10005,,,Npc,7003019,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,2005016,False,,None,0,0,None,,0,None,,0,None,
231,0,10005,,,Npc,7003004,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,2005017,False,,None,0,0,None,,0,None,,0,None,
232,0,10005,,,Npc,7003005,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,2005018,False,,None,0,0,None,,0,None,,0,None,
233,0,10005,,,Npc,7003006,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,2005019,False,,None,0,0,None,,0,None,,0,None,
234,0,10005,,,Npc,7003005,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,2005020,False,,None,0,0,None,,0,None,,0,None,
235,0,10006,Locale_Character:10_name,,Character,10,0,sprite_event_ce002_npc_tag,None,200,sprite_btn_event_bluewaterisland,False,2006001,False,,None,0,0,None,,0,None,,0,None,
236,0,10006,Locale_Character:10_name,,Character,10,0,sprite_event_ce002_npc_tag,None,200,sprite_btn_event_ce002,False,2006002,True,event_ce002_balloon_01_01,Random,5,0,None,,0,None,,0,None,
237,0,10006,Locale_Character:10_name,,Character,10,0,sprite_event_ce002_npc_tag,None,200,sprite_btn_event_ce002,False,2006003,True,event_ce002_balloon_01_03,Random,5,0,None,,0,None,,0,None,
238,0,10006,Locale_Character:10_name,,Character,10,0,sprite_event_ce002_npc_tag,None,200,sprite_btn_event_ce002,False,2006004,True,event_ce002_balloon_01_04,Random,5,0,None,,0,None,,0,None,
239,0,10006,Locale_Character:10_name,,Character,10,0,sprite_event_ce002_npc_tag,None,200,sprite_btn_event_ce002,False,2006005,True,event_ce002_balloon_01_05,Random,5,0,None,,0,None,,0,None,
240,0,10006,Locale_Character:10_name,,Character,10,0,sprite_event_ce002_npc_tag,None,200,sprite_btn_event_ce002,False,2006006,False,,None,0,0,None,,0,None,,0,None,
241,0,10006,Locale_Character:10_name,,Character,10,0,sprite_event_ce002_npc_tag,None,200,sprite_btn_event_ce002,False,2006007,True,event_ce002_balloon_01_06,Random,5,0,None,,0,None,,0,None,
242,0,10006,Locale_Character:10_name,,Character,10,0,sprite_event_ce002_npc_tag,None,200,sprite_btn_event_ce002,False,2006008,True,event_ce002_balloon_01_07,Random,5,0,None,,0,None,,0,None,
243,0,10006,Locale_Character:10_name,,Character,10,0,sprite_event_ce002_npc_tag,None,200,sprite_btn_event_ce002,False,2006009,True,event_ce002_balloon_01_08,Random,5,0,None,,0,None,,0,None,
