id,is_archive_data,field_type,field_id,field_difficulty,trigger_type,trigger_type_value,quest_type,is_awake_load,is_use_spawn_condition,spawn_condition_time,spawn_condition_stage,spawn_condition_mission,spawn_condition_interaction_action_trigger,spawn_condition_field_item,is_use_despawn_condition,despawn_condition_time,despawn_condition_stage,despawn_condition_mission,despawn_condition_interaction_action_trigger,despawn_condition_field_item,trigger_active_type,trigger_action_type,trigger_action_value,interaction_marker_resource,is_repeat_stop_on_overlap,is_use_camera_action,is_use_hud_hide,is_use_fade_in_out,fade_in_out_delay,outro_fade_in_out_start_time,story_event_id_list/0/story_event_id,story_event_id_list/1/story_event_id,story_event_id_list/2/story_event_id
200402,False,LostSector,4,None,NarrativeSign,200402,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_questionmark_lostsector_trigger,True,False,False,False,0,0,0,0,0
200403,False,LostSector,4,None,NarrativeSign,200403,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_questionmark_lostsector_trigger,True,False,False,False,0,0,0,0,0
200404,False,LostSector,4,None,NarrativeSign,200404,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_questionmark_lostsector_trigger,True,False,False,False,0,0,0,0,0
200501,False,LostSector,5,None,NarrativeSign,200501,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_questionmark_lostsector_trigger,True,False,False,False,0,0,0,0,0
200502,False,LostSector,5,None,NarrativeSign,200502,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_questionmark_lostsector_trigger,True,False,False,False,0,0,0,0,0
200503,False,LostSector,5,None,NarrativeSign,200503,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_questionmark_lostsector_trigger,True,False,False,False,0,0,0,0,0
200701,False,LostSector,7,None,NarrativeSign,200701,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_questionmark_lostsector_trigger,True,False,False,False,0,0,0,0,0
200702,False,LostSector,7,None,NarrativeSign,200702,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_questionmark_lostsector_trigger,True,False,False,False,0,0,0,0,0
200703,False,LostSector,7,None,NarrativeSign,200703,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_questionmark_lostsector_trigger,True,False,False,False,0,0,0,0,0
200901,False,LostSector,9,None,NarrativeSign,200901,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_questionmark_lostsector_trigger,True,False,False,False,0,0,0,0,0
200902,False,LostSector,9,None,NarrativeSign,200902,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_questionmark_lostsector_trigger,True,False,False,False,0,0,0,0,0
200903,False,LostSector,9,None,NarrativeSign,200903,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_questionmark_lostsector_trigger,True,False,False,False,0,0,0,0,0
201001,False,LostSector,10,None,NarrativeSign,201001,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_questionmark_lostsector_trigger,True,False,False,False,0,0,0,0,0
201002,False,LostSector,10,None,NarrativeSign,201002,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_questionmark_lostsector_trigger,True,False,False,False,0,0,0,0,0
201003,False,LostSector,10,None,NarrativeSign,201003,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_questionmark_lostsector_trigger,True,False,False,False,0,0,0,0,0
201004,False,LostSector,10,None,NarrativeSign,201004,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_questionmark_lostsector_trigger,True,False,False,False,0,0,0,0,0
201101,False,LostSector,11,None,NarrativeSign,201101,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_questionmark_lostsector_trigger,True,False,False,False,0,0,0,0,0
201102,False,LostSector,11,None,NarrativeSign,201102,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_questionmark_lostsector_trigger,True,False,False,False,0,0,0,0,0
201103,False,LostSector,11,None,NarrativeSign,201103,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_questionmark_lostsector_trigger,True,False,False,False,0,0,0,0,0
201104,False,LostSector,11,None,NarrativeSign,201104,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_questionmark_lostsector_trigger,True,False,False,False,0,0,0,0,0
201301,False,LostSector,13,None,NarrativeSign,201301,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_questionmark_lostsector_trigger,True,False,False,False,0,0,0,0,0
201302,False,LostSector,13,None,NarrativeSign,201302,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_questionmark_lostsector_trigger,True,False,False,False,0,0,0,0,0
201303,False,LostSector,13,None,NarrativeSign,201303,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_questionmark_lostsector_trigger,True,False,False,False,0,0,0,0,0
201304,False,LostSector,13,None,NarrativeSign,201304,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_questionmark_lostsector_trigger,True,False,False,False,0,0,0,0,0
201305,False,LostSector,13,None,NarrativeSign,201305,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_questionmark_lostsector_trigger,True,False,False,False,0,0,0,0,0
201401,False,LostSector,14,None,NarrativeSign,201401,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_questionmark_lostsector_trigger,True,False,False,False,0,0,0,0,0
201402,False,LostSector,14,None,NarrativeSign,201402,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_questionmark_lostsector_trigger,True,False,False,False,0,0,0,0,0
201403,False,LostSector,14,None,NarrativeSign,201403,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_questionmark_lostsector_trigger,True,False,False,False,0,0,0,0,0
201404,False,LostSector,14,None,NarrativeSign,201404,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_questionmark_lostsector_trigger,True,False,False,False,0,0,0,0,0
201501,False,LostSector,15,None,NarrativeSign,201501,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_questionmark_lostsector_trigger,True,False,False,False,0,0,0,0,0
201502,False,LostSector,15,None,NarrativeSign,201502,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_questionmark_lostsector_trigger,True,False,False,False,0,0,0,0,0
201503,False,LostSector,15,None,NarrativeSign,201503,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_questionmark_lostsector_trigger,True,False,False,False,0,0,0,0,0
201701,False,LostSector,17,None,NarrativeSign,201701,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_questionmark_lostsector_trigger,True,False,False,False,0,0,0,0,0
201702,False,LostSector,17,None,NarrativeSign,201702,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_questionmark_lostsector_trigger,True,False,False,False,0,0,0,0,0
201703,False,LostSector,17,None,NarrativeSign,201703,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_questionmark_lostsector_trigger,True,False,False,False,0,0,0,0,0
201801,False,LostSector,18,None,NarrativeSign,201801,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_questionmark_lostsector_trigger,True,False,False,False,0,0,0,0,0
201802,False,LostSector,18,None,NarrativeSign,201802,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_questionmark_lostsector_trigger,True,False,False,False,0,0,0,0,0
201803,False,LostSector,18,None,NarrativeSign,201803,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_questionmark_lostsector_trigger,True,False,False,False,0,0,0,0,0
201804,False,LostSector,18,None,NarrativeSign,201804,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_questionmark_lostsector_trigger,True,False,False,False,0,0,0,0,0
201901,False,LostSector,19,None,NarrativeSign,201901,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_questionmark_lostsector_trigger,True,False,False,False,0,0,0,0,0
201902,False,LostSector,19,None,NarrativeSign,201902,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_questionmark_lostsector_trigger,True,False,False,False,0,0,0,0,0
201903,False,LostSector,19,None,NarrativeSign,201903,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_questionmark_lostsector_trigger,True,False,False,False,0,0,0,0,0
202101,False,LostSector,21,None,NarrativeSign,202101,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_questionmark_lostsector_trigger,True,False,False,False,0,0,0,0,0
202102,False,LostSector,21,None,NarrativeSign,202102,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_questionmark_lostsector_trigger,True,False,False,False,0,0,0,0,0
202103,False,LostSector,21,None,NarrativeSign,202103,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_questionmark_lostsector_trigger,True,False,False,False,0,0,0,0,0
202104,False,LostSector,21,None,NarrativeSign,202104,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_questionmark_lostsector_trigger,True,False,False,False,0,0,0,0,0
202501,False,LostSector,25,None,NarrativeSign,202501,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_questionmark_lostsector_trigger,True,False,False,False,0,0,0,0,0
202502,False,LostSector,25,None,NarrativeSign,202502,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_questionmark_lostsector_trigger,True,False,False,False,0,0,0,0,0
202503,False,LostSector,25,None,NarrativeSign,202503,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_questionmark_lostsector_trigger,True,False,False,False,0,0,0,0,0
202504,False,LostSector,25,None,NarrativeSign,202504,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_questionmark_lostsector_trigger,True,False,False,False,0,0,0,0,0
202505,False,LostSector,25,None,NarrativeSign,202505,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_questionmark_lostsector_trigger,True,False,False,False,0,0,0,0,0
303001,False,LostSector,30,None,NarrativeSign,203001,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_questionmark_lostsector_trigger,True,False,False,False,0,0,0,0,0
303002,False,LostSector,30,None,NarrativeSign,203002,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_questionmark_lostsector_trigger,True,False,False,False,0,0,0,0,0
303003,False,LostSector,30,None,NarrativeSign,203003,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_questionmark_lostsector_trigger,True,False,False,False,0,0,0,0,0
303004,False,LostSector,30,None,NarrativeSign,203004,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_questionmark_lostsector_trigger,True,False,False,False,0,0,0,0,0
303005,False,LostSector,30,None,NarrativeSign,203005,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_questionmark_lostsector_trigger,True,False,False,False,0,0,0,0,0
203101,False,LostSector,31,None,NarrativeSign,203101,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_questionmark_lostsector_trigger,True,False,False,False,0,0,0,0,0
203102,False,LostSector,31,None,NarrativeSign,203102,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_questionmark_lostsector_trigger,True,False,False,False,0,0,0,0,0
203201,False,LostSector,32,None,NarrativeSign,203201,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_questionmark_lostsector_trigger,True,False,False,False,0,0,0,0,0
203202,False,LostSector,32,None,NarrativeSign,203202,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_questionmark_lostsector_trigger,True,False,False,False,0,0,0,0,0
203301,False,LostSector,33,None,NarrativeSign,203301,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_questionmark_lostsector_trigger,True,False,False,False,0,0,0,0,0
203302,False,LostSector,33,None,NarrativeSign,203302,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_questionmark_lostsector_trigger,True,False,False,False,0,0,0,0,0
203401,False,LostSector,34,None,NarrativeSign,203401,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_questionmark_lostsector_trigger,True,False,False,False,0,0,0,0,0
203402,False,LostSector,34,None,NarrativeSign,203402,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_questionmark_lostsector_trigger,True,False,False,False,0,0,0,0,0
203403,False,LostSector,34,None,NarrativeSign,203403,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_questionmark_lostsector_trigger,True,False,False,False,0,0,0,0,0
203501,False,LostSector,35,None,NarrativeSign,203501,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_questionmark_lostsector_trigger,True,False,False,False,0,0,0,0,0
203601,False,LostSector,36,None,NarrativeSign,203601,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_questionmark_lostsector_trigger,True,False,False,False,0,0,0,0,0
203602,False,LostSector,36,None,NarrativeSign,203602,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_questionmark_lostsector_trigger,True,False,False,False,0,0,0,0,0
203603,False,LostSector,36,None,NarrativeSign,203603,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_questionmark_lostsector_trigger,True,False,False,False,0,0,0,0,0
203701,False,LostSector,37,None,NarrativeSign,203701,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_questionmark_lostsector_trigger,True,False,False,False,0,0,0,0,0
203702,False,LostSector,37,None,NarrativeSign,203702,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_questionmark_lostsector_trigger,True,False,False,False,0,0,0,0,0
203801,False,LostSector,38,None,NarrativeSign,203801,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_questionmark_lostsector_trigger,True,False,False,False,0,0,0,0,0
203802,False,LostSector,38,None,NarrativeSign,203802,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_questionmark_lostsector_trigger,True,False,False,False,0,0,0,0,0
203901,False,LostSector,39,None,NarrativeSign,203901,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_questionmark_lostsector_trigger,True,False,False,False,0,0,0,0,0
203902,False,LostSector,39,None,NarrativeSign,203902,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_questionmark_lostsector_trigger,True,False,False,False,0,0,0,0,0
203903,False,LostSector,39,None,NarrativeSign,203903,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_questionmark_lostsector_trigger,True,False,False,False,0,0,0,0,0
203904,False,LostSector,39,None,NarrativeSign,203904,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_questionmark_lostsector_trigger,True,False,False,False,0,0,0,0,0
203905,False,LostSector,39,None,NarrativeSign,203905,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_questionmark_lostsector_trigger,True,False,False,False,0,0,0,0,0
203906,False,LostSector,39,None,NarrativeSign,203906,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_questionmark_lostsector_trigger,True,False,False,False,0,0,0,0,0
203907,False,LostSector,39,None,NarrativeSign,203907,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_questionmark_lostsector_trigger,True,False,False,False,0,0,0,0,0
204001,False,LostSector,40,None,NarrativeSign,204001,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_questionmark_lostsector_trigger,True,False,False,False,0,0,0,0,0
204002,False,LostSector,40,None,NarrativeSign,204002,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_questionmark_lostsector_trigger,True,False,False,False,0,0,0,0,0
204003,False,LostSector,40,None,NarrativeSign,204003,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_questionmark_lostsector_trigger,True,False,False,False,0,0,0,0,0
204004,False,LostSector,40,None,NarrativeSign,204004,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_questionmark_lostsector_trigger,True,False,False,False,0,0,0,0,0
399501,False,Event,10005,None,ScenarioDialog,event_seayouagain_1,None,False,True,10000000,102410105,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_scenario_trigger,True,False,False,False,0,0,40024,0,0
399502,False,Event,10005,None,ScenarioDialog,event_seayouagain_2,None,False,True,1650614272,102410112,0,399501,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_scenario_trigger,True,False,False,False,0,0,40024,0,0
399503,False,Event,10005,None,ScenarioDialog,event_seayouagain_3,None,False,True,-1958305792,102510106,0,399502,0,False,-207705728,0,0,0,0,OncePerEnter,Manual,0,sprite_btn_scenario_trigger,True,False,False,False,0,0,40025,0,0
399504,False,Event,10005,None,ScenarioDialog,event_seayouagain_4,None,False,True,-1272258560,102510112,0,399503,0,False,-207705728,0,0,0,0,OncePerDay,Manual,0,sprite_btn_scenario_trigger,True,False,False,False,0,0,40025,0,0
399505,False,Event,10005,None,ScenarioDialog,event_seayouagain_5,None,False,True,862461952,102510112,0,399504,0,False,-207705728,0,0,0,0,Once,Manual,0,sprite_btn_scenario_trigger,True,False,False,False,0,0,40025,0,0
300501,False,Event,10005,None,ScenarioDialog,d_ex_seayouagain_13,None,False,True,-1175603200,102410105,0,0,0,False,-207705728,0,0,0,0,Once,Manual,0,sprite_btn_scenario_trigger,True,False,False,False,0,0,40024,0,0
300502,False,Event,10005,None,ScenarioDialog,d_ex_seayouagain_03,None,False,True,939040768,102410105,0,0,0,False,-207705728,0,0,0,0,Once,Manual,0,sprite_btn_scenario_trigger,True,False,False,False,0,0,40024,0,0
300503,False,Event,10005,None,ScenarioDialog,d_ex_seayouagain_05,None,False,True,1650614272,102410105,0,300502,0,False,-207705728,0,0,0,0,Once,Manual,0,sprite_btn_scenario_trigger,True,False,False,False,0,0,40024,0,0
300504,False,Event,10005,None,ScenarioDialog,d_ex_seayouagain_04,None,False,True,-1932779520,102410105,0,0,0,False,-207705728,0,0,0,0,Once,Manual,0,sprite_btn_scenario_trigger,True,False,False,False,0,0,40024,0,0
300505,False,Event,10005,None,ScenarioDialog,d_ex_seayouagain_06,None,False,True,-1221206016,102410105,0,300504,0,False,-207705728,0,0,0,0,Once,Manual,0,sprite_btn_scenario_trigger,True,False,False,False,0,0,40024,0,0
300506,False,Event,10005,None,ScenarioDialog,d_ex_seayouagain_14,None,False,True,-509632512,102410105,0,0,0,False,-207705728,0,0,0,0,Once,Manual,0,sprite_btn_scenario_trigger,True,False,False,False,0,0,40024,0,0
300507,False,Event,10005,None,ScenarioDialog,d_ex_seayouagain_09,None,False,True,201940992,102410105,0,0,0,False,-207705728,0,0,0,0,Once,Manual,0,sprite_btn_scenario_trigger,True,False,False,False,0,0,40024,0,0
300508,False,Event,10005,None,ScenarioDialog,d_ex_seayouagain_11,None,False,True,913514496,102410105,0,300507,0,False,-207705728,0,0,0,0,Once,Manual,0,sprite_btn_scenario_trigger,True,False,False,False,0,0,40024,0,0
300509,False,Event,10005,None,ScenarioDialog,d_ex_seayouagain_07,None,False,True,1625088000,102410105,0,0,0,False,-207705728,0,0,0,0,Once,Manual,0,sprite_btn_scenario_trigger,True,False,False,False,0,0,40024,0,0
300510,False,Event,10005,None,ScenarioDialog,d_ex_seayouagain_21,None,False,True,-1958305792,102410105,0,0,0,False,-207705728,0,0,0,0,Once,Manual,0,sprite_btn_scenario_trigger,True,False,False,False,0,0,40024,0,0
