id,group,level,surface_battle_power,surface_skill_type,surface_skill_value_type,surface_skill_value,surface_skill_full_count,surface_skill_cool_time,surface_skill_range_type,surface_skill_range_value,surface_skill_target_category,surface_function_prefer_target,surface_function_prefer_target_num,duration_type,duration_value,surface_timing_trigger_type,surface_timing_trigger_standard,surface_timing_trigger_value,surface_status_trigger_type_1,surface_status_trigger_standard_1,surface_status_trigger_value_1,surface_status_trigger_type_2,surface_status_trigger_standard_2,surface_status_trigger_value_2,keeping_type,fx_prefab,fx_socket_point,locale_trigger_check
101050502,101052,5,0,SurfaceIncElementDmg,Integer,3500,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsWaterNumOver,User_platoon,5,Off,fx_buff_surface_surfaceelementdamagechange_blue,Center,False
101050602,101052,6,0,SurfaceIncElementDmg,Integer,4000,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsWaterNumOver,User_platoon,5,Off,fx_buff_surface_surfaceelementdamagechange_blue,Center,False
101050702,101052,7,0,SurfaceIncElementDmg,Integer,4500,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsWaterNumOver,User_platoon,5,Off,fx_buff_surface_surfaceelementdamagechange_blue,Center,False
101050802,101052,8,0,SurfaceIncElementDmg,Integer,5000,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsWaterNumOver,User_platoon,5,Off,fx_buff_surface_surfaceelementdamagechange_blue,Center,False
101050902,101052,9,0,SurfaceIncElementDmg,Integer,5500,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsWaterNumOver,User_platoon,5,Off,fx_buff_surface_surfaceelementdamagechange_blue,Center,False
101051002,101052,10,0,SurfaceIncElementDmg,Integer,6000,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsWaterNumOver,User_platoon,5,Off,fx_buff_surface_surfaceelementdamagechange_blue,Center,False
101051102,101052,11,0,SurfaceIncElementDmg,Integer,6500,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsWaterNumOver,User_platoon,5,Off,fx_buff_surface_surfaceelementdamagechange_blue,Center,False
101051202,101052,12,0,SurfaceIncElementDmg,Integer,7000,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsWaterNumOver,User_platoon,5,Off,fx_buff_surface_surfaceelementdamagechange_blue,Center,False
101051302,101052,13,0,SurfaceIncElementDmg,Integer,7500,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsWaterNumOver,User_platoon,5,Off,fx_buff_surface_surfaceelementdamagechange_blue,Center,False
101051402,101052,14,0,SurfaceIncElementDmg,Integer,8000,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsWaterNumOver,User_platoon,5,Off,fx_buff_surface_surfaceelementdamagechange_blue,Center,False
101051502,101052,15,0,SurfaceIncElementDmg,Integer,8500,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsWaterNumOver,User_platoon,5,Off,fx_buff_surface_surfaceelementdamagechange_blue,Center,False
101051602,101052,16,0,SurfaceIncElementDmg,Integer,9000,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsWaterNumOver,User_platoon,5,Off,fx_buff_surface_surfaceelementdamagechange_blue,Center,False
101051702,101052,17,0,SurfaceIncElementDmg,Integer,9500,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsWaterNumOver,User_platoon,5,Off,fx_buff_surface_surfaceelementdamagechange_blue,Center,False
101051802,101052,18,0,SurfaceIncElementDmg,Integer,10000,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsWaterNumOver,User_platoon,5,Off,fx_buff_surface_surfaceelementdamagechange_blue,Center,False
101051902,101052,19,0,SurfaceIncElementDmg,Integer,10500,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsWaterNumOver,User_platoon,5,Off,fx_buff_surface_surfaceelementdamagechange_blue,Center,False
101052002,101052,20,0,SurfaceIncElementDmg,Integer,11000,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsWaterNumOver,User_platoon,5,Off,fx_buff_surface_surfaceelementdamagechange_blue,Center,False
101050103,101053,1,0,SurfaceIncElementDmg,Integer,1500,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsWindNumOver,User_platoon,5,Off,fx_buff_surface_surfaceelementdamagechange_green,Center,False
101050203,101053,2,0,SurfaceIncElementDmg,Integer,2000,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsWindNumOver,User_platoon,5,Off,fx_buff_surface_surfaceelementdamagechange_green,Center,False
101050303,101053,3,0,SurfaceIncElementDmg,Integer,2500,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsWindNumOver,User_platoon,5,Off,fx_buff_surface_surfaceelementdamagechange_green,Center,False
101050403,101053,4,0,SurfaceIncElementDmg,Integer,3000,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsWindNumOver,User_platoon,5,Off,fx_buff_surface_surfaceelementdamagechange_green,Center,False
101050503,101053,5,0,SurfaceIncElementDmg,Integer,3500,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsWindNumOver,User_platoon,5,Off,fx_buff_surface_surfaceelementdamagechange_green,Center,False
101050603,101053,6,0,SurfaceIncElementDmg,Integer,4000,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsWindNumOver,User_platoon,5,Off,fx_buff_surface_surfaceelementdamagechange_green,Center,False
101050703,101053,7,0,SurfaceIncElementDmg,Integer,4500,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsWindNumOver,User_platoon,5,Off,fx_buff_surface_surfaceelementdamagechange_green,Center,False
101050803,101053,8,0,SurfaceIncElementDmg,Integer,5000,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsWindNumOver,User_platoon,5,Off,fx_buff_surface_surfaceelementdamagechange_green,Center,False
101050903,101053,9,0,SurfaceIncElementDmg,Integer,5500,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsWindNumOver,User_platoon,5,Off,fx_buff_surface_surfaceelementdamagechange_green,Center,False
101051003,101053,10,0,SurfaceIncElementDmg,Integer,6000,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsWindNumOver,User_platoon,5,Off,fx_buff_surface_surfaceelementdamagechange_green,Center,False
101051103,101053,11,0,SurfaceIncElementDmg,Integer,6500,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsWindNumOver,User_platoon,5,Off,fx_buff_surface_surfaceelementdamagechange_green,Center,False
101051203,101053,12,0,SurfaceIncElementDmg,Integer,7000,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsWindNumOver,User_platoon,5,Off,fx_buff_surface_surfaceelementdamagechange_green,Center,False
101051303,101053,13,0,SurfaceIncElementDmg,Integer,7500,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsWindNumOver,User_platoon,5,Off,fx_buff_surface_surfaceelementdamagechange_green,Center,False
101051403,101053,14,0,SurfaceIncElementDmg,Integer,8000,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsWindNumOver,User_platoon,5,Off,fx_buff_surface_surfaceelementdamagechange_green,Center,False
101051503,101053,15,0,SurfaceIncElementDmg,Integer,8500,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsWindNumOver,User_platoon,5,Off,fx_buff_surface_surfaceelementdamagechange_green,Center,False
101051603,101053,16,0,SurfaceIncElementDmg,Integer,9000,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsWindNumOver,User_platoon,5,Off,fx_buff_surface_surfaceelementdamagechange_green,Center,False
101051703,101053,17,0,SurfaceIncElementDmg,Integer,9500,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsWindNumOver,User_platoon,5,Off,fx_buff_surface_surfaceelementdamagechange_green,Center,False
101051803,101053,18,0,SurfaceIncElementDmg,Integer,10000,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsWindNumOver,User_platoon,5,Off,fx_buff_surface_surfaceelementdamagechange_green,Center,False
101051903,101053,19,0,SurfaceIncElementDmg,Integer,10500,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsWindNumOver,User_platoon,5,Off,fx_buff_surface_surfaceelementdamagechange_green,Center,False
101052003,101053,20,0,SurfaceIncElementDmg,Integer,11000,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsWindNumOver,User_platoon,5,Off,fx_buff_surface_surfaceelementdamagechange_green,Center,False
101050104,101054,1,0,SurfaceIncElementDmg,Integer,1500,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsElectricNumOver,User_platoon,5,Off,fx_buff_surface_surfaceelementdamagechange_purple,Center,False
101050204,101054,2,0,SurfaceIncElementDmg,Integer,2000,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsElectricNumOver,User_platoon,5,Off,fx_buff_surface_surfaceelementdamagechange_purple,Center,False
101050304,101054,3,0,SurfaceIncElementDmg,Integer,2500,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsElectricNumOver,User_platoon,5,Off,fx_buff_surface_surfaceelementdamagechange_purple,Center,False
101050404,101054,4,0,SurfaceIncElementDmg,Integer,3000,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsElectricNumOver,User_platoon,5,Off,fx_buff_surface_surfaceelementdamagechange_purple,Center,False
101050504,101054,5,0,SurfaceIncElementDmg,Integer,3500,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsElectricNumOver,User_platoon,5,Off,fx_buff_surface_surfaceelementdamagechange_purple,Center,False
101050604,101054,6,0,SurfaceIncElementDmg,Integer,4000,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsElectricNumOver,User_platoon,5,Off,fx_buff_surface_surfaceelementdamagechange_purple,Center,False
101050704,101054,7,0,SurfaceIncElementDmg,Integer,4500,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsElectricNumOver,User_platoon,5,Off,fx_buff_surface_surfaceelementdamagechange_purple,Center,False
101050804,101054,8,0,SurfaceIncElementDmg,Integer,5000,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsElectricNumOver,User_platoon,5,Off,fx_buff_surface_surfaceelementdamagechange_purple,Center,False
101050904,101054,9,0,SurfaceIncElementDmg,Integer,5500,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsElectricNumOver,User_platoon,5,Off,fx_buff_surface_surfaceelementdamagechange_purple,Center,False
101051004,101054,10,0,SurfaceIncElementDmg,Integer,6000,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsElectricNumOver,User_platoon,5,Off,fx_buff_surface_surfaceelementdamagechange_purple,Center,False
101051104,101054,11,0,SurfaceIncElementDmg,Integer,6500,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsElectricNumOver,User_platoon,5,Off,fx_buff_surface_surfaceelementdamagechange_purple,Center,False
101051204,101054,12,0,SurfaceIncElementDmg,Integer,7000,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsElectricNumOver,User_platoon,5,Off,fx_buff_surface_surfaceelementdamagechange_purple,Center,False
101051304,101054,13,0,SurfaceIncElementDmg,Integer,7500,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsElectricNumOver,User_platoon,5,Off,fx_buff_surface_surfaceelementdamagechange_purple,Center,False
101051404,101054,14,0,SurfaceIncElementDmg,Integer,8000,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsElectricNumOver,User_platoon,5,Off,fx_buff_surface_surfaceelementdamagechange_purple,Center,False
101051504,101054,15,0,SurfaceIncElementDmg,Integer,8500,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsElectricNumOver,User_platoon,5,Off,fx_buff_surface_surfaceelementdamagechange_purple,Center,False
101051604,101054,16,0,SurfaceIncElementDmg,Integer,9000,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsElectricNumOver,User_platoon,5,Off,fx_buff_surface_surfaceelementdamagechange_purple,Center,False
101051704,101054,17,0,SurfaceIncElementDmg,Integer,9500,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsElectricNumOver,User_platoon,5,Off,fx_buff_surface_surfaceelementdamagechange_purple,Center,False
101051804,101054,18,0,SurfaceIncElementDmg,Integer,10000,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsElectricNumOver,User_platoon,5,Off,fx_buff_surface_surfaceelementdamagechange_purple,Center,False
101051904,101054,19,0,SurfaceIncElementDmg,Integer,10500,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsElectricNumOver,User_platoon,5,Off,fx_buff_surface_surfaceelementdamagechange_purple,Center,False
101052004,101054,20,0,SurfaceIncElementDmg,Integer,11000,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsElectricNumOver,User_platoon,5,Off,fx_buff_surface_surfaceelementdamagechange_purple,Center,False
101050105,101055,1,0,SurfaceIncElementDmg,Integer,1500,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsIronNumOver,User_platoon,5,Off,fx_buff_surface_surfaceelementdamagechange_yellow,Center,False
101050205,101055,2,0,SurfaceIncElementDmg,Integer,2000,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsIronNumOver,User_platoon,5,Off,fx_buff_surface_surfaceelementdamagechange_yellow,Center,False
101050305,101055,3,0,SurfaceIncElementDmg,Integer,2500,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsIronNumOver,User_platoon,5,Off,fx_buff_surface_surfaceelementdamagechange_yellow,Center,False
101050405,101055,4,0,SurfaceIncElementDmg,Integer,3000,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsIronNumOver,User_platoon,5,Off,fx_buff_surface_surfaceelementdamagechange_yellow,Center,False
101050505,101055,5,0,SurfaceIncElementDmg,Integer,3500,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsIronNumOver,User_platoon,5,Off,fx_buff_surface_surfaceelementdamagechange_yellow,Center,False
101050605,101055,6,0,SurfaceIncElementDmg,Integer,4000,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsIronNumOver,User_platoon,5,Off,fx_buff_surface_surfaceelementdamagechange_yellow,Center,False
101050705,101055,7,0,SurfaceIncElementDmg,Integer,4500,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsIronNumOver,User_platoon,5,Off,fx_buff_surface_surfaceelementdamagechange_yellow,Center,False
101050805,101055,8,0,SurfaceIncElementDmg,Integer,5000,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsIronNumOver,User_platoon,5,Off,fx_buff_surface_surfaceelementdamagechange_yellow,Center,False
101050905,101055,9,0,SurfaceIncElementDmg,Integer,5500,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsIronNumOver,User_platoon,5,Off,fx_buff_surface_surfaceelementdamagechange_yellow,Center,False
101051005,101055,10,0,SurfaceIncElementDmg,Integer,6000,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsIronNumOver,User_platoon,5,Off,fx_buff_surface_surfaceelementdamagechange_yellow,Center,False
101051105,101055,11,0,SurfaceIncElementDmg,Integer,6500,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsIronNumOver,User_platoon,5,Off,fx_buff_surface_surfaceelementdamagechange_yellow,Center,False
101051205,101055,12,0,SurfaceIncElementDmg,Integer,7000,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsIronNumOver,User_platoon,5,Off,fx_buff_surface_surfaceelementdamagechange_yellow,Center,False
101051305,101055,13,0,SurfaceIncElementDmg,Integer,7500,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsIronNumOver,User_platoon,5,Off,fx_buff_surface_surfaceelementdamagechange_yellow,Center,False
101051405,101055,14,0,SurfaceIncElementDmg,Integer,8000,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsIronNumOver,User_platoon,5,Off,fx_buff_surface_surfaceelementdamagechange_yellow,Center,False
101051505,101055,15,0,SurfaceIncElementDmg,Integer,8500,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsIronNumOver,User_platoon,5,Off,fx_buff_surface_surfaceelementdamagechange_yellow,Center,False
101051605,101055,16,0,SurfaceIncElementDmg,Integer,9000,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsIronNumOver,User_platoon,5,Off,fx_buff_surface_surfaceelementdamagechange_yellow,Center,False
101051705,101055,17,0,SurfaceIncElementDmg,Integer,9500,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsIronNumOver,User_platoon,5,Off,fx_buff_surface_surfaceelementdamagechange_yellow,Center,False
101051805,101055,18,0,SurfaceIncElementDmg,Integer,10000,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsIronNumOver,User_platoon,5,Off,fx_buff_surface_surfaceelementdamagechange_yellow,Center,False
101051905,101055,19,0,SurfaceIncElementDmg,Integer,10500,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsIronNumOver,User_platoon,5,Off,fx_buff_surface_surfaceelementdamagechange_yellow,Center,False
101052005,101055,20,0,SurfaceIncElementDmg,Integer,11000,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsIronNumOver,User_platoon,5,Off,fx_buff_surface_surfaceelementdamagechange_yellow,Center,False
101060101,101061,1,0,SurfaceStatMaxHP,Percent,500,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStop,User_platoon,0,IsInField,User_platoon,0,Off,fx_s_field_buff_hp,Center,False
101060201,101061,2,0,SurfaceStatMaxHP,Percent,1000,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStop,User_platoon,0,IsInField,User_platoon,0,Off,fx_s_field_buff_hp,Center,False
101060301,101061,3,0,SurfaceStatMaxHP,Percent,1500,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStop,User_platoon,0,IsInField,User_platoon,0,Off,fx_s_field_buff_hp,Center,False
