id,group,step,stage_name,stage_contents_type,stage_id,is_repeat_clear,map_change_guide_localkey,is_guide_field_change,npc_change_guide_localkey
101310106,1013101,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101310106,False,,True,Locale_Event:event_field_change_guide_title
101310107,1013101,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101310107,True,,,
101310108,1013101,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101310108,False,,True,Locale_Event:event_field_change_guide_title
101310109,1013101,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101310109,True,,,
101310110,1013101,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101310110,False,Locale_Event:event_field_change_guide_title,True,Locale_Event:event_field_change_guide_title
101310111,1013101,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101310111,True,,,
101310112,1013101,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101310112,False,,True,Locale_Event:event_field_change_guide_title
101410101,1014101,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101410101,False,,True,Locale_Event:event_field_change_guide_title
101410102,1014101,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101410102,True,,,
101410103,1014101,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101410103,False,,,
101410104,1014101,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101410104,True,,,
101410105,1014101,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101410105,False,,,
101410106,1014101,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101410106,False,,True,Locale_Event:event_field_change_guide_title
101410107,1014101,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101410107,True,,,
101410108,1014101,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101410108,False,,True,Locale_Event:event_field_change_guide_title
101410109,1014101,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101410109,True,,,
101410110,1014101,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101410110,False,,True,Locale_Event:event_field_change_guide_title
101410111,1014101,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101410111,True,,,
101410112,1014101,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101410112,False,Locale_Event:event_field_change_guide_title,True,Locale_Event:event_field_change_guide_title
101420101,1014201,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101420101,False,,,
101420102,1014201,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101420102,True,,,
101420103,1014201,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101420103,False,,,
101420104,1014201,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101420104,True,,,
101420105,1014201,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101420105,False,,,
101420106,1014201,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101420106,True,,,
101420107,1014201,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101420107,False,,,
101420108,1014201,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101420108,False,,,
101420109,1014201,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101420109,True,,,
101420110,1014201,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101420110,False,,,
101420111,1014201,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101420111,True,,,
101420112,1014201,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101420112,False,,,
101510101,1015101,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101510101,True,,,
101510102,1015101,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101510102,True,,,
101510103,1015101,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101510103,True,,,
101510104,1015101,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101510104,True,,,
101510105,1015101,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101510105,True,,,
101510106,1015101,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101510106,True,,,
101510107,1015101,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101510107,True,,,
101510108,1015101,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101510108,True,,,
101510109,1015101,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101510109,True,,,
101510110,1015101,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101510110,True,,,
101510111,1015101,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101510111,True,,,
101510112,1015101,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101510112,True,,,
101510113,1015101,13,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101510113,True,,,
101510114,1015101,14,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101510114,True,,,
101510115,1015101,15,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101510115,True,,,
101510116,1015101,16,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101510116,True,,,
101510117,1015101,17,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101510117,True,,,
101510118,1015101,18,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101510118,True,,,
101510119,1015101,19,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101510119,True,,,
101510120,1015101,20,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101510120,True,,,
101510121,1015101,21,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101510121,True,,,
101610101,1016101,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101610101,False,,,
101610102,1016101,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101610102,True,,,
101610103,1016101,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101610103,False,,,
101610104,1016101,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101610104,True,,,
101610105,1016101,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101610105,False,,,
101610106,1016101,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101610106,True,,,
101610107,1016101,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101610107,False,,,
101610108,1016101,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101610108,False,,,
101610109,1016101,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101610109,True,,,
101610110,1016101,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101610110,False,,,
101610111,1016101,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101610111,True,,,
101610112,1016101,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101610112,False,,,
101620101,1016201,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101620101,False,,,
101620102,1016201,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101620102,True,,,
101620103,1016201,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101620103,False,,,
101620104,1016201,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101620104,True,,,
101620105,1016201,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101620105,False,,,
101620106,1016201,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101620106,True,,,
101620107,1016201,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101620107,False,,,
101620108,1016201,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101620108,False,,,
101620109,1016201,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101620109,True,,,
101620110,1016201,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101620110,False,,,
101620111,1016201,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101620111,True,,,
101620112,1016201,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101620112,False,,,
101710101,1017101,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101710101,False,,,
101710102,1017101,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101710102,True,,,
101710103,1017101,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101710103,False,,,
101710104,1017101,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101710104,True,,,
101710105,1017101,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101710105,False,,,
101710106,1017101,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101710106,True,,,
101710107,1017101,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101710107,False,,,
101710108,1017101,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101710108,False,,,
101710109,1017101,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101710109,True,,,
101710110,1017101,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101710110,False,,,
101710111,1017101,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101710111,True,,,
101710112,1017101,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101710112,False,,,
101720101,1017201,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101720101,False,,,
101720102,1017201,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101720102,True,,,
101720103,1017201,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101720103,False,,,
101720104,1017201,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101720104,True,,,
101720105,1017201,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101720105,False,,,
101720106,1017201,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101720106,True,,,
101720107,1017201,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101720107,False,,,
101720108,1017201,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101720108,False,,,
101720109,1017201,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101720109,True,,,
101720110,1017201,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101720110,False,,,
101720111,1017201,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101720111,True,,,
101720112,1017201,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101720112,False,,,
102010101,1020101,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102010101,False,,,
102010102,1020101,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102010102,True,,,
102010103,1020101,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102010103,False,,,
102010104,1020101,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102010104,True,,,
102010105,1020101,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102010105,False,,,
102010106,1020101,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102010106,False,,,
102010107,1020101,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102010107,True,,,
102010108,1020101,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102010108,False,,,
102010109,1020101,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102010109,True,,,
102010110,1020101,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102010110,False,,,
102010111,1020101,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102010111,True,,,
102010112,1020101,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102010112,False,,,
102110101,1021101,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102110101,False,,,
102110102,1021101,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102110102,True,,,
102110103,1021101,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102110103,False,,,
102110104,1021101,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102110104,True,,,
102110105,1021101,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102110105,False,,,
102110106,1021101,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102110106,False,,,
102110107,1021101,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102110107,True,,,
102110108,1021101,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102110108,False,,,
102110109,1021101,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102110109,True,,,
102110110,1021101,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102110110,False,,,
102110111,1021101,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102110111,True,,,
102110112,1021101,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102110112,False,,,
102120101,1021201,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102120101,False,,,
102120102,1021201,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102120102,True,,,
102120103,1021201,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102120103,False,,,
102120104,1021201,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102120104,True,,,
102120105,1021201,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102120105,False,,,
102120106,1021201,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102120106,False,,,
102120107,1021201,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102120107,True,,,
102120108,1021201,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102120108,False,,,
102120109,1021201,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102120109,True,,,
102120110,1021201,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102120110,False,,,
102120111,1021201,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102120111,True,,,
102120112,1021201,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102120112,False,,,
102210101,1022101,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102210101,False,,,
102210102,1022101,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102210102,True,,,
102210103,1022101,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102210103,False,,,
102210104,1022101,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102210104,True,,,
102210105,1022101,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102210105,False,,,
102210106,1022101,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102210106,True,,,
102210107,1022101,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102210107,False,,,
102210108,1022101,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102210108,False,,,
102210109,1022101,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102210109,True,,,
102210110,1022101,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102210110,False,,,
102210111,1022101,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102210111,True,,,
102210112,1022101,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102210112,False,,,
102220101,1022201,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102220101,False,,,
102220102,1022201,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102220102,True,,,
102220103,1022201,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102220103,False,,,
102220104,1022201,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102220104,True,,,
102220105,1022201,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102220105,False,,,
102220106,1022201,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102220106,True,,,
102220107,1022201,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102220107,False,,,
102220108,1022201,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102220108,False,,,
102220109,1022201,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102220109,True,,,
102220110,1022201,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102220110,False,,,
102220111,1022201,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102220111,True,,,
102220112,1022201,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102220112,False,,,
102310101,1023101,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102310101,False,,,
102310102,1023101,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102310102,True,,,
102310103,1023101,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102310103,False,,,
102310104,1023101,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102310104,True,,,
102310105,1023101,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102310105,False,,,
102310106,1023101,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102310106,True,,,
102310107,1023101,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102310107,False,,,
102310108,1023101,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102310108,False,,,
102310109,1023101,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102310109,True,,,
102310110,1023101,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102310110,False,,,
102310111,1023101,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102310111,True,,,
102310112,1023101,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102310112,False,,,
102320101,1023201,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102320101,False,,,
102320102,1023201,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102320102,True,,,
102320103,1023201,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102320103,False,,,
102320104,1023201,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102320104,True,,,
102320105,1023201,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102320105,False,,,
102320106,1023201,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102320106,True,,,
102320107,1023201,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102320107,False,,,
102320108,1023201,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102320108,False,,,
102320109,1023201,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102320109,True,,,
102320110,1023201,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102320110,False,,,
102320111,1023201,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102320111,True,,,
102320112,1023201,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102320112,False,,,
102410101,1024101,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102410101,False,,,
102410102,1024101,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102410102,True,,,
102410103,1024101,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102410103,False,,,
102410104,1024101,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102410104,True,,,
102410105,1024101,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102410105,False,,,
102410106,1024101,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102410106,False,,,
102410107,1024101,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102410107,True,,,
102410108,1024101,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102410108,False,,,
102410109,1024101,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102410109,True,,,
102410110,1024101,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102410110,False,,,
102410111,1024101,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102410111,True,,,
102410112,1024101,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102410112,False,,,
102510101,1025101,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102510101,False,,,
102510102,1025101,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102510102,True,,,
102510103,1025101,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102510103,False,,,
102510104,1025101,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102510104,True,,,
102510105,1025101,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102510105,False,,,
102510106,1025101,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102510106,False,,,
102510107,1025101,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102510107,True,,,
102510108,1025101,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102510108,False,,,
102510109,1025101,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102510109,True,,,
102510110,1025101,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102510110,False,,,
102510111,1025101,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102510111,True,,,
102510112,1025101,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102510112,False,,,
102520101,1025201,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102520101,False,,,
102520102,1025201,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102520102,True,,,
102520103,1025201,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102520103,False,,,
102520104,1025201,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102520104,True,,,
102520105,1025201,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102520105,False,,,
102520106,1025201,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102520106,False,,,
102520107,1025201,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102520107,True,,,
102520108,1025201,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102520108,False,,,
102520109,1025201,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102520109,True,,,
102520110,1025201,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102520110,False,,,
102520111,1025201,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102520111,True,,,
102520112,1025201,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102520112,False,,,
102610101,1026101,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102610101,False,,,
102610102,1026101,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102610102,True,,,
102610103,1026101,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102610103,False,,,
102610104,1026101,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102610104,True,,,
102610105,1026101,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102610105,False,,,
102610106,1026101,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102610106,False,,,
102610107,1026101,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102610107,True,,,
102610108,1026101,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102610108,False,,,
102610109,1026101,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102610109,False,,,
102610110,1026101,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102610110,False,,,
102610111,1026101,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102610111,True,,,
102610112,1026101,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102610112,False,,,
102610113,1026101,13,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102610113,False,,,
102610114,1026101,14,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102610114,True,,,
102610115,1026101,15,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102610115,False,,,
102710101,1027101,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102710101,False,,,
102710102,1027101,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102710102,False,,,
102710103,1027101,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102710103,True,,,
102710104,1027101,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102710104,False,,,
102710105,1027101,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102710105,True,,,
102710106,1027101,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102710106,False,,,
102710107,1027101,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102710107,False,,,
102710108,1027101,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102710108,True,,,
102710109,1027101,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102710109,False,,,
102710110,1027101,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102710110,False,,,
102710111,1027101,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102710111,False,,,
102710112,1027101,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102710112,True,,,
102710113,1027101,13,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102710113,False,,,
102710114,1027101,14,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102710114,False,,,
