id,wave_group_id,order,start_delay,spawn_monster_id,spawn_count,spawn_delay,min_wave_point_order,max_wave_point_order,spawn_type,wave_limit_monster
40020218,400202,18,22000,-1819640559,3,12000,7,9,InOrder,6
40020219,400202,19,39000,-1719640559,1,24000,7,7,InOrder,6
40020220,400202,20,34000,-1719640559,1,24000,9,9,InOrder,6
40020221,400202,21,34000,-1719630559,1,24000,7,7,InOrder,6
40020222,400202,22,34000,-1719630559,1,24000,9,9,InOrder,6
40020223,400202,23,114000,-1719640559,1,24000,10,10,InOrder,6
40020224,400202,24,34000,-1719640559,1,24000,12,12,InOrder,6
40020225,400202,25,46000,-1639660559,1,36000,11,11,InOrder,6
40020226,400202,26,22000,-1819630559,3,12000,10,12,InOrder,6
40020227,400202,27,51000,-1639600559,1,36000,11,11,InOrder,6
40020228,400202,28,34000,-1719640559,2,24000,10,10,InOrder,6
40020229,400202,29,34000,-1719640559,2,24000,12,12,InOrder,6
40020230,400202,30,27000,-1819630559,2,12000,4,4,InOrder,6
40020231,400202,31,22000,-1819630559,2,12000,6,6,InOrder,6
40020232,400202,32,34000,-1719640559,1,24000,5,5,InOrder,6
40020233,400202,33,126000,-1639600559,1,36000,5,5,InOrder,6
40020234,400202,34,22000,-1819640559,2,12000,4,4,InOrder,6
40020235,400202,35,22000,-1819640559,2,12000,6,6,InOrder,6
40020236,400202,36,46000,-1639660559,1,36000,11,11,InOrder,6
40020237,400202,37,34000,-1719630559,1,24000,10,10,InOrder,6
40020238,400202,38,34000,-1719630559,1,24000,12,12,InOrder,4
40020301,400203,1,0,-1819640559,3,12000,4,6,InOrder,6
40020302,400203,2,34000,-1719630559,1,24000,4,4,InOrder,6
40020303,400203,3,34000,-1719630559,1,24000,6,6,InOrder,6
40020304,400203,4,46000,-1639660559,1,36000,5,5,InOrder,6
40020305,400203,5,39000,-1719640559,1,24000,4,4,InOrder,6
40020306,400203,6,34000,-1719640559,1,24000,6,6,InOrder,6
40020307,400203,7,46000,-1639600559,1,36000,5,5,InOrder,6
40020308,400203,8,39000,-1739660559,1,24000,10,10,InOrder,6
40020309,400203,9,34000,-1739660559,1,24000,12,12,InOrder,6
40020310,400203,10,34000,-1729610559,1,24000,10,10,InOrder,6
40020311,400203,11,34000,-1729610559,1,24000,12,12,InOrder,6
40020312,400203,12,62000,-1819630559,3,12000,10,12,InOrder,6
40020313,400203,13,46000,-1629630559,1,36000,11,11,InOrder,6
40020314,400203,14,34000,-1719640559,2,24000,10,10,InOrder,6
40020315,400203,15,34000,-1719640559,2,24000,12,12,InOrder,6
40020316,400203,16,51000,-1639600559,1,36000,5,5,InOrder,6
40020317,400203,17,34000,-1739660559,1,24000,4,4,InOrder,6
40020318,400203,18,34000,-1739660559,1,24000,6,6,InOrder,6
40020319,400203,19,22000,-1819640559,3,12000,1,3,InOrder,6
40020320,400203,20,51000,-1639600559,1,36000,2,2,InOrder,6
40020321,400203,21,22000,-1819640559,3,12000,1,3,InOrder,6
40020322,400203,22,34000,-1719630559,1,24000,1,1,InOrder,6
40020323,400203,23,34000,-1719630559,1,24000,3,3,InOrder,6
40020324,400203,24,74000,-1719640559,1,24000,10,10,InOrder,6
40020325,400203,25,34000,-1719640559,1,24000,12,12,InOrder,6
40020326,400203,26,46000,-1639660559,1,36000,11,11,InOrder,6
40020327,400203,27,22000,-1819630559,3,12000,10,12,InOrder,6
40020328,400203,28,51000,-1639600559,1,36000,5,5,InOrder,6
40020329,400203,29,34000,-1719640559,2,24000,4,4,InOrder,6
40020330,400203,30,34000,-1719640559,2,24000,6,6,InOrder,6
40020331,400203,31,51000,-1639600559,1,36000,2,2,InOrder,6
40020332,400203,32,34000,-1739660559,1,24000,1,1,InOrder,6
40020333,400203,33,34000,-1739660559,1,24000,3,3,InOrder,6
40020334,400203,34,22000,-1839660559,3,12000,10,12,InOrder,6
40020335,400203,35,86000,-1639600559,1,36000,11,11,InOrder,6
40020336,400203,36,22000,-1819640559,3,12000,10,12,InOrder,6
40020337,400203,37,46000,-1639660559,1,36000,2,2,InOrder,6
40020338,400203,38,34000,-1719630559,1,24000,1,1,InOrder,6
40020339,400203,39,34000,-1719630559,1,24000,3,3,InOrder,4
40020401,400204,1,0,-1819640559,3,12000,4,6,InOrder,6
40020402,400204,2,34000,-1719630559,1,24000,4,4,InOrder,6
40020403,400204,3,34000,-1719630559,1,24000,6,6,InOrder,6
40020404,400204,4,46000,-1639660559,1,36000,5,5,InOrder,6
40020405,400204,5,39000,-1719640559,1,24000,4,4,InOrder,6
40020406,400204,6,34000,-1719640559,1,24000,6,6,InOrder,6
40020407,400204,7,46000,-1639600559,1,36000,5,5,InOrder,6
40020408,400204,8,39000,-1739660559,1,24000,10,10,InOrder,6
40020409,400204,9,34000,-1739660559,1,24000,12,12,InOrder,6
40020410,400204,10,34000,-1729610559,1,24000,10,10,InOrder,6
40020411,400204,11,34000,-1729610559,1,24000,12,12,InOrder,6
40020412,400204,12,62000,-1819630559,3,12000,10,12,InOrder,6
40020413,400204,13,46000,-1629630559,1,36000,11,11,InOrder,6
40020414,400204,14,34000,-1719640559,2,24000,10,10,InOrder,6
40020415,400204,15,34000,-1719640559,2,24000,12,12,InOrder,6
40020416,400204,16,51000,-1639600559,1,36000,5,5,InOrder,6
40020417,400204,17,34000,-1739660559,1,24000,4,4,InOrder,6
40020418,400204,18,34000,-1739660559,1,24000,6,6,InOrder,6
40020419,400204,19,51000,-1639600559,1,36000,2,2,InOrder,6
40020420,400204,20,34000,-1719640559,1,24000,1,1,InOrder,6
40020421,400204,21,34000,-1719640559,1,24000,3,3,InOrder,6
40020422,400204,22,34000,-1719630559,1,24000,10,10,InOrder,6
40020423,400204,23,34000,-1719630559,1,24000,12,12,InOrder,6
40020424,400204,24,74000,-1719640559,1,24000,10,10,InOrder,6
40020425,400204,25,34000,-1719640559,1,24000,12,12,InOrder,6
40020426,400204,26,46000,-1639660559,1,36000,11,11,InOrder,6
40020427,400204,27,22000,-1819630559,3,12000,10,12,InOrder,6
40020428,400204,28,51000,-1639600559,1,36000,5,5,InOrder,6
40020429,400204,29,34000,-1719640559,2,24000,4,4,InOrder,6
40020430,400204,30,34000,-1719640559,2,24000,6,6,InOrder,6
40020431,400204,31,51000,-1639600559,1,36000,2,2,InOrder,6
40020432,400204,32,34000,-1739660559,1,24000,1,1,InOrder,6
40020433,400204,33,34000,-1739660559,1,24000,3,3,InOrder,6
40020434,400204,34,34000,-1719630559,1,24000,10,10,InOrder,6
40020435,400204,35,34000,-1719630559,1,24000,12,12,InOrder,6
40020436,400204,36,86000,-1639600559,1,36000,11,11,InOrder,6
40020437,400204,37,34000,-1719640559,1,24000,10,10,InOrder,6
40020438,400204,38,34000,-1719640559,1,24000,12,12,InOrder,6
40020439,400204,39,46000,-1639660559,1,36000,2,2,InOrder,6
40020440,400204,40,34000,-1719630559,1,24000,1,1,InOrder,6
40020441,400204,41,34000,-1719630559,1,24000,3,3,InOrder,4
1420075509,100100101,1,0,1145240029,2,40000,1,1,InOrder,3
1420075510,100100101,2,30000,1145250029,2,40000,2,2,InOrder,3
1420075511,100100101,3,50000,1145240029,4,30000,1,2,InOrder,5
1420075512,100100101,4,120000,1145240029,4,30000,1,3,InOrder,7
1420075513,100100101,5,20000,1145250029,4,30000,7,9,InOrder,7
1420075514,100100101,6,50000,1145240029,3,30000,1,3,InOrder,7
1420075515,100100101,7,30000,1245240029,1,1,2,2,InOrder,7
1420075516,100100101,8,20000,1145250029,3,30000,7,9,InOrder,7
1420075517,100100101,9,30000,1255250029,1,1,8,8,InOrder,7
1420075518,100100101,10,120000,1145240029,6,25000,4,6,InOrder,7
1420075519,100100101,11,25000,1245240029,1,1,5,5,InOrder,9
1420075520,100100101,12,40000,1145250029,6,25000,10,12,InOrder,9
1420075521,100100101,13,25000,1255250029,1,1,11,11,InOrder,9
1420075522,100100101,14,40000,1145240029,6,25000,1,3,InOrder,9
1420075523,100100101,15,25000,1245240029,1,1,2,2,InOrder,9
1420075524,100100101,16,40000,1145250029,6,25000,7,9,InOrder,9
1420075525,100100101,17,25000,1255250029,1,1,8,8,InOrder,9
1420075526,100100101,18,40000,1145240029,6,25000,4,6,InOrder,9
1420075527,100100101,19,25000,1255250029,1,1,5,5,InOrder,9
1420075528,100100101,20,40000,1145250029,6,25000,10,12,InOrder,9
1420075529,100100101,21,25000,1255250029,1,1,11,11,InOrder,9
1420075530,100100101,22,40000,1145240029,6,25000,1,3,InOrder,9
1420075531,100100101,23,25000,1245240029,1,1,2,2,InOrder,9
1420075532,100100101,24,40000,1145250029,6,25000,7,9,InOrder,9
1420075533,100100101,25,25000,1255250029,1,1,8,8,InOrder,9
1420075534,100100101,26,40000,1145240029,6,25000,4,6,InOrder,9
1420075535,100100101,27,25000,1245240029,1,1,5,5,InOrder,9
1420075536,100100101,28,40000,1145250029,6,25000,10,12,InOrder,9
1420075537,100100101,29,25000,1255250029,1,1,11,11,InOrder,9
