id,is_dialogfirstpoint,group_id,priority,printtype,portrait_id,name_localkey,scenario_localkey,play_sound,play_bgm,duration,set_background,hide_background,set_background_cord_x,set_background_cord_y,set_background_scale,scenario_effect_type,scenario_effect_value,execute_delaytime,execute_rate,first_show_check,conditiondata/0/usecondition_type,conditiondata/1/usecondition_type,conditiondata/2/usecondition_type,conditiondata/3/usecondition_type,conditiondata/4/usecondition_type,conditiondata/5/usecondition_type,spinedata/0/show_spine_resource_id,spinedata/0/spine_anim_resource_id,spinedata/0/hide_spine_resource_id,spinedata/0/spine_resource_cord_x,spinedata/0/spine_resource_cord_y,spinedata/0/spine_resource_scale,spinedata/1/show_spine_resource_id,spinedata/1/spine_anim_resource_id,spinedata/1/hide_spine_resource_id,spinedata/1/spine_resource_cord_x,spinedata/1/spine_resource_cord_y,spinedata/1/spine_resource_scale,spinedata/2/show_spine_resource_id,spinedata/2/spine_anim_resource_id,spinedata/2/hide_spine_resource_id,spinedata/2/spine_resource_cord_x,spinedata/2/spine_resource_cord_y,spinedata/2/spine_resource_scale,spinedata/3/show_spine_resource_id,spinedata/3/spine_anim_resource_id,spinedata/3/hide_spine_resource_id,spinedata/3/spine_resource_cord_x,spinedata/3/spine_resource_cord_y,spinedata/3/spine_resource_scale,spinedata/4/show_spine_resource_id,spinedata/4/spine_anim_resource_id,spinedata/4/hide_spine_resource_id,spinedata/4/spine_resource_cord_x,spinedata/4/spine_resource_cord_y,spinedata/4/spine_resource_scale,spinedata/5/show_spine_resource_id,spinedata/5/spine_anim_resource_id,spinedata/5/hide_spine_resource_id,spinedata/5/spine_resource_cord_x,spinedata/5/spine_resource_cord_y,spinedata/5/spine_resource_scale,spinedata/6/show_spine_resource_id,spinedata/6/spine_anim_resource_id,spinedata/6/hide_spine_resource_id,spinedata/6/spine_resource_cord_x,spinedata/6/spine_resource_cord_y,spinedata/6/spine_resource_scale,spinedata/7/show_spine_resource_id,spinedata/7/spine_anim_resource_id,spinedata/7/hide_spine_resource_id,spinedata/7/spine_resource_cord_x,spinedata/7/spine_resource_cord_y,spinedata/7/spine_resource_scale,spinedata/8/show_spine_resource_id,spinedata/8/spine_anim_resource_id,spinedata/8/hide_spine_resource_id,spinedata/8/spine_resource_cord_x,spinedata/8/spine_resource_cord_y,spinedata/8/spine_resource_scale,spinedata/9/show_spine_resource_id,spinedata/9/spine_anim_resource_id,spinedata/9/hide_spine_resource_id,spinedata/9/spine_resource_cord_x,spinedata/9/spine_resource_cord_y,spinedata/9/spine_resource_scale,conditiondata/0/usecondition_value/0/name,conditiondata/0/usecondition_value/0/value,conditiondata/0/usecondition_value/1/name,conditiondata/0/usecondition_value/1/value,conditiondata/0/usecondition_value/2/name,conditiondata/0/usecondition_value/2/value,conditiondata/1/usecondition_value/0/name,conditiondata/1/usecondition_value/0/value
300120,False,1ann_mini_ending_snowwhite,1,Stage,NKS_characterDialog_c220,Locale_Character:220_name,Locale_SubScenario:1ann_mini_ending_snowwhite_20,,,0,,,0,0,0,None,,0,0,False,Check_CurCharacter,Check_ItemHold,None,None,None,None,NKS_characterDialog_c220_01,characterDialog_sprite_02,,-81,110,0,NKS_characterDialog_c470_01,characterDialog_sprite_00,,132,10,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,usecondition_value,1.0,usecondition_value,101.0,usecondition_value,202.0,usecondition_value,110005.0
300121,False,1ann_mini_ending_snowwhite,1,Stage,NKS_characterDialog_c470,Locale_Character:470_name,Locale_SubScenario:1ann_mini_ending_snowwhite_21,,,0,,,0,0,0,None,,0,0,False,Check_CurCharacter,Check_ItemHold,None,None,None,None,NKS_characterDialog_c220_01,characterDialog_sprite_02,,-81,110,0,NKS_characterDialog_c470_01,characterDialog_sprite_00,,132,10,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,usecondition_value,1.0,usecondition_value,101.0,usecondition_value,202.0,usecondition_value,110005.0
300122,False,1ann_mini_ending_snowwhite,1,Stage,NKS_characterDialog_c220,Locale_Character:220_name,Locale_SubScenario:1ann_mini_ending_snowwhite_22,,,0,,,0,0,0,None,,0,0,False,Check_CurCharacter,Check_ItemHold,None,None,None,None,NKS_characterDialog_c220_01,characterDialog_sprite_02,,-81,110,0,NKS_characterDialog_c470_01,characterDialog_sprite_00,,132,10,0,NKS_characterDialog_emoji,characterDialog_emoji_01,,-81,215,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,usecondition_value,1.0,usecondition_value,101.0,usecondition_value,202.0,usecondition_value,110005.0
300123,False,1ann_mini_ending_snowwhite,1,Stage,NKS_characterDialog_c470,Locale_Character:470_name,Locale_SubScenario:1ann_mini_ending_snowwhite_23,,,0,,,0,0,0,None,,0,0,False,Check_CurCharacter,Check_ItemHold,None,None,None,None,NKS_characterDialog_c220_01,characterDialog_sprite_02,,-81,110,0,NKS_characterDialog_c470_01,characterDialog_sprite_00,,132,10,0,,,NKS_characterDialog_emoji,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,usecondition_value,1.0,usecondition_value,101.0,usecondition_value,202.0,usecondition_value,110005.0
300124,False,1ann_mini_ending_snowwhite,1,Stage,NKS_characterDialog_c220,Locale_Character:220_name,Locale_SubScenario:1ann_mini_ending_snowwhite_24,,,0,,,0,0,0,None,,0,0,False,Check_CurCharacter,Check_ItemHold,None,None,None,None,NKS_characterDialog_c220_01,characterDialog_sprite_02,,-81,110,0,NKS_characterDialog_c470_01,characterDialog_sprite_00,,132,10,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,usecondition_value,1.0,usecondition_value,101.0,usecondition_value,202.0,usecondition_value,110005.0
300125,False,1ann_mini_ending_snowwhite,1,Stage,NKS_characterDialog_c470,Locale_Character:470_name,Locale_SubScenario:1ann_mini_ending_snowwhite_25,,,0,,,0,0,0,None,,0,0,False,Check_CurCharacter,Check_ItemHold,None,None,None,None,NKS_characterDialog_c220_01,characterDialog_sprite_02,,-81,110,0,NKS_characterDialog_c470_01,characterDialog_sprite_00,,132,10,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,usecondition_value,1.0,usecondition_value,101.0,usecondition_value,202.0,usecondition_value,110005.0
300126,False,1ann_mini_ending_snowwhite,1,Stage,NKS_characterDialog_c220,Locale_Character:220_name,Locale_SubScenario:1ann_mini_ending_snowwhite_26,,,0,,,0,0,0,None,,0,0,False,Check_CurCharacter,Check_ItemHold,None,None,None,None,NKS_characterDialog_c220_01,characterDialog_sprite_02,,-81,110,0,NKS_characterDialog_c470_01,characterDialog_sprite_00,,132,10,0,NKS_characterDialog_emoji,characterDialog_emoji_05,,-81,215,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,usecondition_value,1.0,usecondition_value,101.0,usecondition_value,202.0,usecondition_value,110005.0
300127,False,1ann_mini_ending_snowwhite,1,Stage,NKS_characterDialog_c220,Locale_Character:220_name,Locale_SubScenario:1ann_mini_ending_snowwhite_27,,,0,,,0,0,0,None,,0,0,False,Check_CurCharacter,Check_ItemHold,None,None,None,None,NKS_characterDialog_c220_01,characterDialog_sprite_01,,-81,110,0,NKS_characterDialog_c470_01,characterDialog_sprite_00,,132,10,0,,,NKS_characterDialog_emoji,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,usecondition_value,1.0,usecondition_value,101.0,usecondition_value,202.0,usecondition_value,110005.0
300128,False,1ann_mini_ending_snowwhite,1,Stage,NKS_characterDialog_c470,Locale_Character:470_name,Locale_SubScenario:1ann_mini_ending_snowwhite_28,,,0,,,0,0,0,None,,0,0,False,Check_CurCharacter,Check_ItemHold,None,None,None,None,NKS_characterDialog_c220_01,characterDialog_sprite_01,,-81,110,0,NKS_characterDialog_c470_01,characterDialog_sprite_00,,132,10,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,usecondition_value,1.0,usecondition_value,101.0,usecondition_value,202.0,usecondition_value,110005.0
300129,False,1ann_mini_ending_snowwhite,1,Stage,NKS_characterDialog_c470,Locale_Character:470_name,Locale_SubScenario:1ann_mini_ending_snowwhite_29,,,0,,,0,0,0,None,,0,0,False,Check_CurCharacter,Check_ItemHold,None,None,None,None,NKS_characterDialog_c220_01,characterDialog_sprite_01,,-81,110,0,NKS_characterDialog_c470_01,characterDialog_sprite_00,,132,10,0,,,,0,0,0,NKS_characterDialog_emoji,characterDialog_emoji_02,,132,115,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,usecondition_value,1.0,usecondition_value,101.0,usecondition_value,202.0,usecondition_value,110005.0
300130,False,1ann_mini_ending_snowwhite,1,Stage,NKS_characterDialog_c220,Locale_Character:220_name,Locale_SubScenario:1ann_mini_ending_snowwhite_30,,,0,,,0,0,0,None,,0,0,False,Check_CurCharacter,Check_ItemHold,None,None,None,None,NKS_characterDialog_c220_01,characterDialog_sprite_01,,-81,110,0,NKS_characterDialog_c470_01,characterDialog_sprite_00,,132,10,0,NKS_characterDialog_emoji,characterDialog_emoji_02,,-81,215,0,,,NKS_characterDialog_emoji,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,usecondition_value,1.0,usecondition_value,101.0,usecondition_value,202.0,usecondition_value,110005.0
300201,True,1ann_mini_ending_hongryeon,1,Stage,,,Locale_SubScenario:1ann_mini_ending_hongryeon_1,,event_bgm_redash_minigame_story2,0,NKS_sbg_03,,0,165,0,Set_camera_shake,Low_1,0,10000,True,Check_CurCharacter,Check_ItemHold,None,None,None,None,NKS_characterDialog_c220_02,c220_sprite_complain,,-152,122,0,NKS_characterDialog_c965_01,characterDialog_sprite_00,,-132,80,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,usecondition_value,3.0,usecondition_value,103.0,usecondition_value,204.0,usecondition_value,110006.0
300202,False,1ann_mini_ending_hongryeon,1,Stage,NKS_characterDialog_c965,Locale_Character:222_name,Locale_SubScenario:1ann_mini_ending_hongryeon_2,,,0,,,0,0,0,None,,0,0,False,Check_CurCharacter,Check_ItemHold,None,None,None,None,NKS_characterDialog_c220_02,c220_sprite_complain,,-152,122,0,NKS_characterDialog_c965_01,characterDialog_sprite_00,,-132,80,0,,,,0,0,0,NKS_characterDialog_emoji,characterDialog_emoji_01,,-71,206,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,usecondition_value,3.0,usecondition_value,103.0,usecondition_value,204.0,usecondition_value,110006.0
300203,False,1ann_mini_ending_hongryeon,1,Stage,NKS_characterDialog_c965,Locale_Character:222_name,Locale_SubScenario:1ann_mini_ending_hongryeon_3,,,0,,,0,0,0,None,,0,0,False,Check_CurCharacter,Check_ItemHold,None,None,None,None,NKS_characterDialog_c220_02,c220_sprite_complain,,-152,122,0,NKS_characterDialog_c965_01,characterDialog_sprite_00,,-132,80,0,,,,0,0,0,,,NKS_characterDialog_emoji,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,usecondition_value,3.0,usecondition_value,103.0,usecondition_value,204.0,usecondition_value,110006.0
300204,False,1ann_mini_ending_hongryeon,1,Stage,NKS_characterDialog_c220,Locale_Character:220_name,Locale_SubScenario:1ann_mini_ending_hongryeon_4,,,0,,,0,0,0,None,,0,0,False,Check_CurCharacter,Check_ItemHold,None,None,None,None,NKS_characterDialog_c220_02,c220_sprite_complain,,-152,122,0,NKS_characterDialog_c965_01,characterDialog_sprite_00,,-132,80,0,NKS_characterDialog_emoji,characterDialog_emoji_01,,-170,212,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,usecondition_value,3.0,usecondition_value,103.0,usecondition_value,204.0,usecondition_value,110006.0
300205,False,1ann_mini_ending_hongryeon,1,Stage,NKS_characterDialog_c965,Locale_Character:222_name,Locale_SubScenario:1ann_mini_ending_hongryeon_5,,,0,,,0,0,0,None,,0,0,False,Check_CurCharacter,Check_ItemHold,None,None,None,None,NKS_characterDialog_c220_02,c220_sprite_complain,,-152,122,0,NKS_characterDialog_c965_01,characterDialog_sprite_00,,-132,80,0,,,NKS_characterDialog_emoji,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,usecondition_value,3.0,usecondition_value,103.0,usecondition_value,204.0,usecondition_value,110006.0
300206,False,1ann_mini_ending_hongryeon,1,Stage,NKS_characterDialog_c965,Locale_Character:222_name,Locale_SubScenario:1ann_mini_ending_hongryeon_6,,,0,,,0,0,0,None,,0,0,False,Check_CurCharacter,Check_ItemHold,None,None,None,None,NKS_characterDialog_c220_02,c220_sprite_complain,,-152,122,0,NKS_characterDialog_c965_01,characterDialog_sprite_00,,-132,80,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,usecondition_value,3.0,usecondition_value,103.0,usecondition_value,204.0,usecondition_value,110006.0
300207,False,1ann_mini_ending_hongryeon,1,Stage,NKS_characterDialog_c220,Locale_Character:220_name,Locale_SubScenario:1ann_mini_ending_hongryeon_7,,,0,,,0,0,0,None,,0,0,False,Check_CurCharacter,Check_ItemHold,None,None,None,None,NKS_characterDialog_c220_02,c220_sprite_complain,,-152,122,0,NKS_characterDialog_c965_01,characterDialog_sprite_00,,-132,80,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,usecondition_value,3.0,usecondition_value,103.0,usecondition_value,204.0,usecondition_value,110006.0
300208,False,1ann_mini_ending_hongryeon,1,Stage,NKS_characterDialog_c220,Locale_Character:220_name,Locale_SubScenario:1ann_mini_ending_hongryeon_8,,,0,,,0,0,0,None,,0,0,False,Check_CurCharacter,Check_ItemHold,None,None,None,None,NKS_characterDialog_c220_02,c220_sprite_complain,,-152,122,0,NKS_characterDialog_c965_01,characterDialog_sprite_00,,-132,80,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,usecondition_value,3.0,usecondition_value,103.0,usecondition_value,204.0,usecondition_value,110006.0
300209,False,1ann_mini_ending_hongryeon,1,Stage,NKS_characterDialog_c965,Locale_Character:222_name,Locale_SubScenario:1ann_mini_ending_hongryeon_9,,,0,,,0,0,0,None,,0,0,False,Check_CurCharacter,Check_ItemHold,None,None,None,None,NKS_characterDialog_c220_02,c220_sprite_complain,,-152,122,0,NKS_characterDialog_c965_01,characterDialog_sprite_00,,-132,80,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,usecondition_value,3.0,usecondition_value,103.0,usecondition_value,204.0,usecondition_value,110006.0
300210,False,1ann_mini_ending_hongryeon,1,Stage,NKS_characterDialog_c965,Locale_Character:222_name,Locale_SubScenario:1ann_mini_ending_hongryeon_10,,,0,,,0,0,0,None,,0,0,False,Check_CurCharacter,Check_ItemHold,None,None,None,None,NKS_characterDialog_c220_02,c220_sprite_complain,,-152,122,0,NKS_characterDialog_c965_01,characterDialog_sprite_00,,-132,80,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,usecondition_value,3.0,usecondition_value,103.0,usecondition_value,204.0,usecondition_value,110006.0
300211,False,1ann_mini_ending_hongryeon,1,Stage,NKS_characterDialog_c220,Locale_Character:220_name,Locale_SubScenario:1ann_mini_ending_hongryeon_11,,,0,,,0,0,0,None,,0,0,False,Check_CurCharacter,Check_ItemHold,None,None,None,None,NKS_characterDialog_c220_02,c220_sprite_complain,,-152,122,0,NKS_characterDialog_c965_01,characterDialog_sprite_00,,-132,80,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,usecondition_value,3.0,usecondition_value,103.0,usecondition_value,204.0,usecondition_value,110006.0
300212,False,1ann_mini_ending_hongryeon,1,Stage,NKS_characterDialog_c965,Locale_Character:222_name,Locale_SubScenario:1ann_mini_ending_hongryeon_12,,,0,,,0,0,0,None,,0,0,False,Check_CurCharacter,Check_ItemHold,None,None,None,None,NKS_characterDialog_c220_02,c220_sprite_complain,,-152,122,0,NKS_characterDialog_c965_01,characterDialog_sprite_00,,-132,80,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,usecondition_value,3.0,usecondition_value,103.0,usecondition_value,204.0,usecondition_value,110006.0
300213,False,1ann_mini_ending_hongryeon,1,Stage,NKS_characterDialog_c965,Locale_Character:222_name,Locale_SubScenario:1ann_mini_ending_hongryeon_13,,,0,,,0,0,0,None,,0,0,False,Check_CurCharacter,Check_ItemHold,None,None,None,None,NKS_characterDialog_c220_02,c220_sprite_complain,,-152,122,0,NKS_characterDialog_c965_01,characterDialog_sprite_00,,-132,80,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,usecondition_value,3.0,usecondition_value,103.0,usecondition_value,204.0,usecondition_value,110006.0
300214,False,1ann_mini_ending_hongryeon,1,Stage,NKS_characterDialog_c220,Locale_Character:220_name,Locale_SubScenario:1ann_mini_ending_hongryeon_14,,,0,,,0,0,0,None,,0,0,False,Check_CurCharacter,Check_ItemHold,None,None,None,None,NKS_characterDialog_c220_02,c220_sprite_complain,,-152,122,0,NKS_characterDialog_c965_01,characterDialog_sprite_00,,-132,80,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,usecondition_value,3.0,usecondition_value,103.0,usecondition_value,204.0,usecondition_value,110006.0
300215,False,1ann_mini_ending_hongryeon,1,Stage,NKS_characterDialog_c220,Locale_Character:220_name,Locale_SubScenario:1ann_mini_ending_hongryeon_15,,,0,,,0,0,0,None,,0,0,False,Check_CurCharacter,Check_ItemHold,None,None,None,None,NKS_characterDialog_c220_02,c220_sprite_complain,,-152,122,0,NKS_characterDialog_c965_01,characterDialog_sprite_00,,-132,80,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,usecondition_value,3.0,usecondition_value,103.0,usecondition_value,204.0,usecondition_value,110006.0
300216,False,1ann_mini_ending_hongryeon,1,Stage,NKS_characterDialog_c965,Locale_Character:222_name,Locale_SubScenario:1ann_mini_ending_hongryeon_16,,,0,,,0,0,0,None,,0,0,False,Check_CurCharacter,Check_ItemHold,None,None,None,None,NKS_characterDialog_c220_02,c220_sprite_complain,,-152,122,0,NKS_characterDialog_c965_01,characterDialog_sprite_00,,-132,80,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,usecondition_value,3.0,usecondition_value,103.0,usecondition_value,204.0,usecondition_value,110006.0
300217,False,1ann_mini_ending_hongryeon,1,Stage,NKS_characterDialog_c965,Locale_Character:222_name,Locale_SubScenario:1ann_mini_ending_hongryeon_17,,,0,,,0,0,0,None,,0,0,False,Check_CurCharacter,Check_ItemHold,None,None,None,None,NKS_characterDialog_c220_02,c220_sprite_complain,,-152,122,0,NKS_characterDialog_c965_01,characterDialog_sprite_00,,-132,80,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,usecondition_value,3.0,usecondition_value,103.0,usecondition_value,204.0,usecondition_value,110006.0
300218,False,1ann_mini_ending_hongryeon,1,Stage,NKS_characterDialog_c965,Locale_Character:222_name,Locale_SubScenario:1ann_mini_ending_hongryeon_18,,,0,,,0,0,0,None,,0,0,False,Check_CurCharacter,Check_ItemHold,None,None,None,None,NKS_characterDialog_c220_02,c220_sprite_complain,,-152,122,0,NKS_characterDialog_c965_01,characterDialog_sprite_00,,-132,80,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,usecondition_value,3.0,usecondition_value,103.0,usecondition_value,204.0,usecondition_value,110006.0
300219,False,1ann_mini_ending_hongryeon,1,Stage,NKS_characterDialog_c220,Locale_Character:220_name,Locale_SubScenario:1ann_mini_ending_hongryeon_19,,,0,,,0,0,0,None,,0,0,False,Check_CurCharacter,Check_ItemHold,None,None,None,None,NKS_characterDialog_c220_02,c220_sprite_complain,,-152,122,0,NKS_characterDialog_c965_01,characterDialog_sprite_00,,-132,80,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,usecondition_value,3.0,usecondition_value,103.0,usecondition_value,204.0,usecondition_value,110006.0
300220,False,1ann_mini_ending_hongryeon,1,Stage,NKS_characterDialog_c965,Locale_Character:222_name,Locale_SubScenario:1ann_mini_ending_hongryeon_20,,,0,,,0,0,0,None,,0,0,False,Check_CurCharacter,Check_ItemHold,None,None,None,None,NKS_characterDialog_c220_02,c220_sprite_complain,,-152,122,0,NKS_characterDialog_c965_01,characterDialog_sprite_00,,-132,80,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,usecondition_value,3.0,usecondition_value,103.0,usecondition_value,204.0,usecondition_value,110006.0
300221,False,1ann_mini_ending_hongryeon,1,Stage,NKS_characterDialog_c965,Locale_Character:222_name,Locale_SubScenario:1ann_mini_ending_hongryeon_21,,,0,,,0,0,0,None,,0,0,False,Check_CurCharacter,Check_ItemHold,None,None,None,None,NKS_characterDialog_c220_02,c220_sprite_complain,,-152,122,0,NKS_characterDialog_c965_01,characterDialog_sprite_00,,-132,80,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,usecondition_value,3.0,usecondition_value,103.0,usecondition_value,204.0,usecondition_value,110006.0
300222,False,1ann_mini_ending_hongryeon,1,Stage,NKS_characterDialog_c220,Locale_Character:220_name,Locale_SubScenario:1ann_mini_ending_hongryeon_22,,,0,,,0,0,0,None,,0,0,False,Check_CurCharacter,Check_ItemHold,None,None,None,None,NKS_characterDialog_c220_02,c220_sprite_complain,,-152,122,0,NKS_characterDialog_c965_01,characterDialog_sprite_00,,-132,80,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,usecondition_value,3.0,usecondition_value,103.0,usecondition_value,204.0,usecondition_value,110006.0
300223,False,1ann_mini_ending_hongryeon,1,Stage,NKS_characterDialog_c965,Locale_Character:222_name,Locale_SubScenario:1ann_mini_ending_hongryeon_23,,,0,,,0,0,0,None,,0,0,False,Check_CurCharacter,Check_ItemHold,None,None,None,None,NKS_characterDialog_c220_02,c220_sprite_complain,,-152,122,0,NKS_characterDialog_c965_01,characterDialog_sprite_00,,-132,80,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,usecondition_value,3.0,usecondition_value,103.0,usecondition_value,204.0,usecondition_value,110006.0
300224,False,1ann_mini_ending_hongryeon,1,Stage,NKS_characterDialog_c220,Locale_Character:220_name,Locale_SubScenario:1ann_mini_ending_hongryeon_24,,,0,,,0,0,0,None,,0,0,False,Check_CurCharacter,Check_ItemHold,None,None,None,None,NKS_characterDialog_c220_02,c220_sprite_complain,,-152,122,0,NKS_characterDialog_c965_01,characterDialog_sprite_00,,-132,80,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,usecondition_value,3.0,usecondition_value,103.0,usecondition_value,204.0,usecondition_value,110006.0
300225,False,1ann_mini_ending_hongryeon,1,Stage,NKS_characterDialog_c220,Locale_Character:220_name,Locale_SubScenario:1ann_mini_ending_hongryeon_25,,,0,,,0,0,0,None,,0,0,False,Check_CurCharacter,Check_ItemHold,None,None,None,None,NKS_characterDialog_c220_02,c220_sprite_complain,,-152,122,0,NKS_characterDialog_c965_01,characterDialog_sprite_00,,-132,80,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,usecondition_value,3.0,usecondition_value,103.0,usecondition_value,204.0,usecondition_value,110006.0
300226,False,1ann_mini_ending_hongryeon,1,Stage,NKS_characterDialog_c965,Locale_Character:222_name,Locale_SubScenario:1ann_mini_ending_hongryeon_26,,,0,,,0,0,0,None,,0,0,False,Check_CurCharacter,Check_ItemHold,None,None,None,None,NKS_characterDialog_c220_02,c220_sprite_complain,,-152,122,0,NKS_characterDialog_c965_01,characterDialog_sprite_00,,-132,80,0,,,,0,0,0,NKS_characterDialog_emoji,characterDialog_emoji_05,,-71,206,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,usecondition_value,3.0,usecondition_value,103.0,usecondition_value,204.0,usecondition_value,110006.0
300227,False,1ann_mini_ending_hongryeon,1,Stage,NKS_characterDialog_c220,Locale_Character:220_name,Locale_SubScenario:1ann_mini_ending_hongryeon_27,,,0,,,0,0,0,None,,0,0,False,Check_CurCharacter,Check_ItemHold,None,None,None,None,NKS_characterDialog_c220_02,c220_sprite_complain,,-152,122,0,NKS_characterDialog_c965_01,characterDialog_sprite_00,,-132,80,0,,,,0,0,0,,,NKS_characterDialog_emoji,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,usecondition_value,3.0,usecondition_value,103.0,usecondition_value,204.0,usecondition_value,110006.0
300228,False,1ann_mini_ending_hongryeon,1,Stage,NKS_characterDialog_c220,Locale_Character:220_name,Locale_SubScenario:1ann_mini_ending_hongryeon_28,,,0,,,0,0,0,None,,0,0,False,Check_CurCharacter,Check_ItemHold,None,None,None,None,NKS_characterDialog_c220_02,c220_sprite_complain,,-152,122,0,NKS_characterDialog_c965_01,characterDialog_sprite_00,,-132,80,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,usecondition_value,3.0,usecondition_value,103.0,usecondition_value,204.0,usecondition_value,110006.0
