id,name_localkey,description_localkey,rank_type,grade,monster_range,class,element_id,model,size,model_scale,surface_prefer_target,statenhance_id,surface_battle_area,surface_battle_area_shielding_check,surface_monster_skill_group_id,surface_ai_id
-1664839387,Locale_Monster:22100201_name,Locale_Monster:22100201_description,Radial,Minion,Mid,Supporter,500001,ema002,1,19000,Random,1122,2,1,10001,10002
-1664838787,Locale_Monster:22100201_name,Locale_Monster:22100201_description,Radial,Minion,Far,Supporter,100001,ema002,1,19000,Random,1122,2,1,10001,10002
-1664838687,Locale_Monster:22100201_name,Locale_Monster:22100201_description,Radial,Minion,Far,Supporter,200001,ema002,1,19000,Random,1122,2,1,10001,10002
-1664838587,Locale_Monster:22100201_name,Locale_Monster:22100201_description,Radial,Minion,Far,Supporter,300001,ema002,1,19000,Random,1122,2,1,10001,10002
-1664838487,Locale_Monster:22100201_name,Locale_Monster:22100201_description,Radial,Minion,Far,Supporter,400001,ema002,1,19000,Random,1122,2,1,10001,10002
-1664838387,Locale_Monster:22100201_name,Locale_Monster:22100201_description,Radial,Minion,Far,Supporter,500001,ema002,1,19000,Random,1122,2,1,10001,10002
-1574890787,Locale_Monster:13200301_name,Locale_Monster:13200301_description,Radial,Elite,Near,Attacker,100001,beg003,1,24000,Random,1131,2,1,10001,10002
-1574890687,Locale_Monster:13200301_name,Locale_Monster:13200301_description,Radial,Elite,Near,Attacker,200001,beg003,1,24000,Random,1131,2,1,10001,10002
-1574890587,Locale_Monster:13200301_name,Locale_Monster:13200301_description,Radial,Elite,Near,Attacker,300001,beg003,1,24000,Random,1131,2,1,10001,10002
-1574890487,Locale_Monster:13200301_name,Locale_Monster:13200301_description,Radial,Elite,Near,Attacker,400001,beg003,1,24000,Random,1131,2,1,10001,10002
-1574890387,Locale_Monster:13200301_name,Locale_Monster:13200301_description,Radial,Elite,Near,Attacker,500001,beg003,1,24000,Random,1131,2,1,10001,10002
-1574889787,Locale_Monster:13200301_name,Locale_Monster:13200301_description,Radial,Elite,Mid,Attacker,100001,beg003,1,24000,Random,1131,2,1,10001,10002
-1574889687,Locale_Monster:13200301_name,Locale_Monster:13200301_description,Radial,Elite,Mid,Attacker,200001,beg003,1,24000,Random,1131,2,1,10001,10002
-1574889587,Locale_Monster:13200301_name,Locale_Monster:13200301_description,Radial,Elite,Mid,Attacker,300001,beg003,1,24000,Random,1131,2,1,10001,10002
-1574889487,Locale_Monster:13200301_name,Locale_Monster:13200301_description,Radial,Elite,Mid,Attacker,400001,beg003,1,24000,Random,1131,2,1,10001,10002
-1574889387,Locale_Monster:13200301_name,Locale_Monster:13200301_description,Radial,Elite,Mid,Attacker,500001,beg003,1,24000,Random,1131,2,1,10001,10002
-1574888787,Locale_Monster:13200301_name,Locale_Monster:13200301_description,Radial,Elite,Far,Attacker,100001,beg003,1,24000,Random,1131,2,1,10001,10002
-1574888687,Locale_Monster:13200301_name,Locale_Monster:13200301_description,Radial,Elite,Far,Attacker,200001,beg003,1,24000,Random,1131,2,1,10001,10002
-1574888587,Locale_Monster:13200301_name,Locale_Monster:13200301_description,Radial,Elite,Far,Attacker,300001,beg003,1,24000,Random,1131,2,1,10001,10002
-1574888487,Locale_Monster:13200301_name,Locale_Monster:13200301_description,Radial,Elite,Far,Attacker,400001,beg003,1,24000,Random,1131,2,1,10001,10002
-1574888387,Locale_Monster:13200301_name,Locale_Monster:13200301_description,Radial,Elite,Far,Attacker,500001,beg003,1,24000,Random,1131,2,1,10001,10002
-1564880787,Locale_Monster:33100101_name,Locale_Monster:33100101_description,Radial,Elite,Near,Supporter,100001,mea001,1,24000,Random,1132,2,1,10001,10002
-1564880687,Locale_Monster:33100101_name,Locale_Monster:33100101_description,Radial,Elite,Near,Supporter,200001,mea001,1,24000,Random,1132,2,1,10001,10002
-1564880587,Locale_Monster:33100101_name,Locale_Monster:33100101_description,Radial,Elite,Near,Supporter,300001,mea001,1,24000,Random,1132,2,1,10001,10002
-1564880487,Locale_Monster:33100101_name,Locale_Monster:33100101_description,Radial,Elite,Near,Supporter,400001,mea001,1,24000,Random,1132,2,1,10001,10002
-1564880387,Locale_Monster:33100101_name,Locale_Monster:33100101_description,Radial,Elite,Near,Supporter,500001,mea001,1,24000,Random,1132,2,1,10001,10002
-1564879787,Locale_Monster:33100101_name,Locale_Monster:33100101_description,Radial,Elite,Mid,Supporter,100001,mea001,1,24000,Random,1132,2,1,10001,10002
-1564879687,Locale_Monster:33100101_name,Locale_Monster:33100101_description,Radial,Elite,Mid,Supporter,200001,mea001,1,24000,Random,1132,2,1,10001,10002
-1564879587,Locale_Monster:33100101_name,Locale_Monster:33100101_description,Radial,Elite,Mid,Supporter,300001,mea001,1,24000,Random,1132,2,1,10001,10002
-1564879487,Locale_Monster:33100101_name,Locale_Monster:33100101_description,Radial,Elite,Mid,Supporter,400001,mea001,1,24000,Random,1132,2,1,10001,10002
-1564879387,Locale_Monster:33100101_name,Locale_Monster:33100101_description,Radial,Elite,Mid,Supporter,500001,mea001,1,24000,Random,1132,2,1,10001,10002
-1564878787,Locale_Monster:33100101_name,Locale_Monster:33100101_description,Radial,Elite,Far,Supporter,100001,mea001,1,24000,Random,1132,2,1,10001,10002
-1564878687,Locale_Monster:33100101_name,Locale_Monster:33100101_description,Radial,Elite,Far,Supporter,200001,mea001,1,24000,Random,1132,2,1,10001,10002
-1564878587,Locale_Monster:33100101_name,Locale_Monster:33100101_description,Radial,Elite,Far,Supporter,300001,mea001,1,24000,Random,1132,2,1,10001,10002
-1564878487,Locale_Monster:33100101_name,Locale_Monster:33100101_description,Radial,Elite,Far,Supporter,400001,mea001,1,24000,Random,1132,2,1,10001,10002
-1564878387,Locale_Monster:33100101_name,Locale_Monster:33100101_description,Radial,Elite,Far,Supporter,500001,mea001,1,24000,Random,1132,2,1,10001,10002
-1564870787,Locale_Monster:23200301_name,Locale_Monster:23200301_description,Radial,Elite,Near,Supporter,100001,eeg003,1,24000,Random,1132,2,1,10001,10002
-1564870687,Locale_Monster:23200301_name,Locale_Monster:23200301_description,Radial,Elite,Near,Supporter,200001,eeg003,1,24000,Random,1132,2,1,10001,10002
-1564870587,Locale_Monster:23200301_name,Locale_Monster:23200301_description,Radial,Elite,Near,Supporter,300001,eeg003,1,24000,Random,1132,2,1,10001,10002
-1564870487,Locale_Monster:23200301_name,Locale_Monster:23200301_description,Radial,Elite,Near,Supporter,400001,eeg003,1,24000,Random,1132,2,1,10001,10002
-1564870387,Locale_Monster:23200301_name,Locale_Monster:23200301_description,Radial,Elite,Near,Supporter,500001,eeg003,1,24000,Random,1132,2,1,10001,10002
-1564869787,Locale_Monster:23200301_name,Locale_Monster:23200301_description,Radial,Elite,Mid,Supporter,100001,eeg003,1,24000,Random,1132,2,1,10001,10002
-1564869687,Locale_Monster:23200301_name,Locale_Monster:23200301_description,Radial,Elite,Mid,Supporter,200001,eeg003,1,24000,Random,1132,2,1,10001,10002
-1564869587,Locale_Monster:23200301_name,Locale_Monster:23200301_description,Radial,Elite,Mid,Supporter,300001,eeg003,1,24000,Random,1132,2,1,10001,10002
-1564869487,Locale_Monster:23200301_name,Locale_Monster:23200301_description,Radial,Elite,Mid,Supporter,400001,eeg003,1,24000,Random,1132,2,1,10001,10002
-1564869387,Locale_Monster:23200301_name,Locale_Monster:23200301_description,Radial,Elite,Mid,Supporter,500001,eeg003,1,24000,Random,1132,2,1,10001,10002
-1564868787,Locale_Monster:23200301_name,Locale_Monster:23200301_description,Radial,Elite,Far,Supporter,100001,eeg003,1,24000,Random,1132,2,1,10001,10002
-1564868687,Locale_Monster:23200301_name,Locale_Monster:23200301_description,Radial,Elite,Far,Supporter,200001,eeg003,1,24000,Random,1132,2,1,10001,10002
-1564868587,Locale_Monster:23200301_name,Locale_Monster:23200301_description,Radial,Elite,Far,Supporter,300001,eeg003,1,24000,Random,1132,2,1,10001,10002
-1564868487,Locale_Monster:23200301_name,Locale_Monster:23200301_description,Radial,Elite,Far,Supporter,400001,eeg003,1,24000,Random,1132,2,1,10001,10002
-1564868387,Locale_Monster:23200301_name,Locale_Monster:23200301_description,Radial,Elite,Far,Supporter,500001,eeg003,1,24000,Random,1132,2,1,10001,10002
-1474890787,Locale_Monster:14200101_name,Locale_Monster:14200101_description,Radial,Centurion,Near,Attacker,100001,bcg001,2,30000,Random,1141,4,1,141001,14100101
-1474890687,Locale_Monster:14200101_name,Locale_Monster:14200101_description,Radial,Centurion,Near,Attacker,200001,bcg001,2,30000,Random,1141,4,1,141001,14100101
-1474890587,Locale_Monster:14200101_name,Locale_Monster:14200101_description,Radial,Centurion,Near,Attacker,300001,bcg001,2,30000,Random,1141,4,1,141001,14100101
-1474890487,Locale_Monster:14200101_name,Locale_Monster:14200101_description,Radial,Centurion,Near,Attacker,400001,bcg001,2,30000,Random,1141,4,1,141001,14100101
-1474890387,Locale_Monster:14200101_name,Locale_Monster:14200101_description,Radial,Centurion,Near,Attacker,500001,bcg001,2,30000,Random,1141,4,1,141001,14100101
-1474889787,Locale_Monster:14200101_name,Locale_Monster:14200101_description,Radial,Centurion,Mid,Attacker,100001,bcg001,2,30000,Random,1141,4,1,141001,14100101
-1474889687,Locale_Monster:14200101_name,Locale_Monster:14200101_description,Radial,Centurion,Mid,Attacker,200001,bcg001,2,30000,Random,1141,4,1,141001,14100101
-1474889587,Locale_Monster:14200101_name,Locale_Monster:14200101_description,Radial,Centurion,Mid,Attacker,300001,bcg001,2,30000,Random,1141,4,1,141001,14100101
-1474889487,Locale_Monster:14200101_name,Locale_Monster:14200101_description,Radial,Centurion,Mid,Attacker,400001,bcg001,2,30000,Random,1141,4,1,141001,14100101
-1474889387,Locale_Monster:14200101_name,Locale_Monster:14200101_description,Radial,Centurion,Mid,Attacker,500001,bcg001,2,30000,Random,1141,4,1,141001,14100101
-1474888787,Locale_Monster:14200101_name,Locale_Monster:14200101_description,Radial,Centurion,Far,Attacker,100001,bcg001,2,30000,Random,1141,4,1,141001,14100101
-1474888687,Locale_Monster:14200101_name,Locale_Monster:14200101_description,Radial,Centurion,Far,Attacker,200001,bcg001,2,30000,Random,1141,4,1,141001,14100101
-1474888587,Locale_Monster:14200101_name,Locale_Monster:14200101_description,Radial,Centurion,Far,Attacker,300001,bcg001,2,30000,Random,1141,4,1,141001,14100101
-1474888487,Locale_Monster:14200101_name,Locale_Monster:14200101_description,Radial,Centurion,Far,Attacker,400001,bcg001,2,30000,Random,1141,4,1,141001,14100101
-1474888387,Locale_Monster:14200101_name,Locale_Monster:14200101_description,Radial,Centurion,Far,Attacker,500001,bcg001,2,30000,Random,1141,4,1,141001,14100101
-1454880787,Locale_Monster:34200201_name,Locale_Monster:34200201_description,Radial,Centurion,Near,Defender,100001,mcg002,2,30000,Random,1143,4,1,111301,11130101
-1454880687,Locale_Monster:34200201_name,Locale_Monster:34200201_description,Radial,Centurion,Near,Defender,200001,mcg002,2,30000,Random,1143,4,1,111301,11130101
-1454880587,Locale_Monster:34200201_name,Locale_Monster:34200201_description,Radial,Centurion,Near,Defender,300001,mcg002,2,30000,Random,1143,4,1,111301,11130101
-1454880487,Locale_Monster:34200201_name,Locale_Monster:34200201_description,Radial,Centurion,Near,Defender,400001,mcg002,2,30000,Random,1143,4,1,111301,11130101
-1454880387,Locale_Monster:34200201_name,Locale_Monster:34200201_description,Radial,Centurion,Near,Defender,500001,mcg002,2,30000,Random,1143,4,1,111301,11130101
-1454879787,Locale_Monster:34200201_name,Locale_Monster:34200201_description,Radial,Centurion,Mid,Defender,100001,mcg002,2,30000,Random,1143,4,1,111301,11130101
-1454879687,Locale_Monster:34200201_name,Locale_Monster:34200201_description,Radial,Centurion,Mid,Defender,200001,mcg002,2,30000,Random,1143,4,1,111301,11130101
-1454879587,Locale_Monster:34200201_name,Locale_Monster:34200201_description,Radial,Centurion,Mid,Defender,300001,mcg002,2,30000,Random,1143,4,1,111301,11130101
-1454879487,Locale_Monster:34200201_name,Locale_Monster:34200201_description,Radial,Centurion,Mid,Defender,400001,mcg002,2,30000,Random,1143,4,1,111301,11130101
-1454879387,Locale_Monster:34200201_name,Locale_Monster:34200201_description,Radial,Centurion,Mid,Defender,500001,mcg002,2,30000,Random,1143,4,1,111301,11130101
-1454878787,Locale_Monster:34200201_name,Locale_Monster:34200201_description,Radial,Centurion,Far,Defender,100001,mcg002,2,30000,Random,1143,4,1,111301,11130101
-1454878687,Locale_Monster:34200201_name,Locale_Monster:34200201_description,Radial,Centurion,Far,Defender,200001,mcg002,2,30000,Random,1143,4,1,111301,11130101
-1454878587,Locale_Monster:34200201_name,Locale_Monster:34200201_description,Radial,Centurion,Far,Defender,300001,mcg002,2,30000,Random,1143,4,1,111301,11130101
-1454878487,Locale_Monster:34200201_name,Locale_Monster:34200201_description,Radial,Centurion,Far,Defender,400001,mcg002,2,30000,Random,1143,4,1,111301,11130101
-1454878387,Locale_Monster:34200201_name,Locale_Monster:34200201_description,Radial,Centurion,Far,Defender,500001,mcg002,2,30000,Random,1143,4,1,111301,11130101
-1464870787,Locale_Monster:24100101_name,Locale_Monster:24100101_description,Radial,Centurion,Near,Supporter,100001,eca001,2,30000,Random,1142,4,1,143003,14300301
-1464870687,Locale_Monster:24100101_name,Locale_Monster:24100101_description,Radial,Centurion,Near,Supporter,200001,eca001,2,30000,Random,1142,4,1,143003,14300301
-1464870587,Locale_Monster:24100101_name,Locale_Monster:24100101_description,Radial,Centurion,Near,Supporter,300001,eca001,2,30000,Random,1142,4,1,143003,14300301
-1464870487,Locale_Monster:24100101_name,Locale_Monster:24100101_description,Radial,Centurion,Near,Supporter,400001,eca001,2,30000,Random,1142,4,1,143003,14300301
-1464870387,Locale_Monster:24100101_name,Locale_Monster:24100101_description,Radial,Centurion,Near,Supporter,500001,eca001,2,30000,Random,1142,4,1,143003,14300301
-1464869787,Locale_Monster:24100101_name,Locale_Monster:24100101_description,Radial,Centurion,Mid,Supporter,100001,eca001,2,30000,Random,1142,4,1,143003,14300301
-1464869687,Locale_Monster:24100101_name,Locale_Monster:24100101_description,Radial,Centurion,Mid,Supporter,200001,eca001,2,30000,Random,1142,4,1,143003,14300301
-1464869587,Locale_Monster:24100101_name,Locale_Monster:24100101_description,Radial,Centurion,Mid,Supporter,300001,eca001,2,30000,Random,1142,4,1,143003,14300301
-1464869487,Locale_Monster:24100101_name,Locale_Monster:24100101_description,Radial,Centurion,Mid,Supporter,400001,eca001,2,30000,Random,1142,4,1,143003,14300301
-1464869387,Locale_Monster:24100101_name,Locale_Monster:24100101_description,Radial,Centurion,Mid,Supporter,500001,eca001,2,30000,Random,1142,4,1,143003,14300301
-1464868787,Locale_Monster:24100101_name,Locale_Monster:24100101_description,Radial,Centurion,Far,Supporter,100001,eca001,2,30000,Random,1142,4,1,143003,14300301
-1464868687,Locale_Monster:24100101_name,Locale_Monster:24100101_description,Radial,Centurion,Far,Supporter,200001,eca001,2,30000,Random,1142,4,1,143003,14300301
-1464868587,Locale_Monster:24100101_name,Locale_Monster:24100101_description,Radial,Centurion,Far,Supporter,300001,eca001,2,30000,Random,1142,4,1,143003,14300301
-1464868487,Locale_Monster:24100101_name,Locale_Monster:24100101_description,Radial,Centurion,Far,Supporter,400001,eca001,2,30000,Random,1142,4,1,143003,14300301
-1464868387,Locale_Monster:24100101_name,Locale_Monster:24100101_description,Radial,Centurion,Far,Supporter,500001,eca001,2,30000,Random,1142,4,1,143003,14300301
-364825379,Locale_Monster:12200101_name,Locale_Monster:12200101_description,Radial,Thrash,Near,Attacker,100001,bmg001,0,10500,Random,2111,1,1,10001,10001
-364825279,Locale_Monster:12200101_name,Locale_Monster:12200101_description,Radial,Thrash,Near,Attacker,200001,bmg001,0,10500,Random,2111,1,1,10001,10001
-364825179,Locale_Monster:12200101_name,Locale_Monster:12200101_description,Radial,Thrash,Near,Attacker,300001,bmg001,0,10500,Random,2111,1,1,10001,10001
-364825079,Locale_Monster:12200101_name,Locale_Monster:12200101_description,Radial,Thrash,Near,Attacker,400001,bmg001,0,10500,Random,2111,1,1,10001,10001
-364824979,Locale_Monster:12200101_name,Locale_Monster:12200101_description,Radial,Thrash,Near,Attacker,500001,bmg001,0,10500,Random,2111,1,1,10001,10001
-364824379,Locale_Monster:12200101_name,Locale_Monster:12200101_description,Radial,Thrash,Mid,Attacker,100001,bmg001,0,10500,Random,2111,1,1,10001,10001
-364824279,Locale_Monster:12200101_name,Locale_Monster:12200101_description,Radial,Thrash,Mid,Attacker,200001,bmg001,0,10500,Random,2111,1,1,10001,10001
-364824179,Locale_Monster:12200101_name,Locale_Monster:12200101_description,Radial,Thrash,Mid,Attacker,300001,bmg001,0,10500,Random,2111,1,1,10001,10001
-364824079,Locale_Monster:12200101_name,Locale_Monster:12200101_description,Radial,Thrash,Mid,Attacker,400001,bmg001,0,10500,Random,2111,1,1,10001,10001
-364823979,Locale_Monster:12200101_name,Locale_Monster:12200101_description,Radial,Thrash,Mid,Attacker,500001,bmg001,0,10500,Random,2111,1,1,10001,10001
-364823379,Locale_Monster:12200101_name,Locale_Monster:12200101_description,Radial,Thrash,Far,Attacker,100001,bmg001,0,10500,Random,2111,1,1,10001,10001
-364823279,Locale_Monster:12200101_name,Locale_Monster:12200101_description,Radial,Thrash,Far,Attacker,200001,bmg001,0,10500,Random,2111,1,1,10001,10001
-364823179,Locale_Monster:12200101_name,Locale_Monster:12200101_description,Radial,Thrash,Far,Attacker,300001,bmg001,0,10500,Random,2111,1,1,10001,10001
-364823079,Locale_Monster:12200101_name,Locale_Monster:12200101_description,Radial,Thrash,Far,Attacker,400001,bmg001,0,10500,Random,2111,1,1,10001,10001
-364822979,Locale_Monster:12200101_name,Locale_Monster:12200101_description,Radial,Thrash,Far,Attacker,500001,bmg001,0,10500,Random,2111,1,1,10001,10001
-364815379,Locale_Monster:12100201_name,Locale_Monster:12100201_description,Radial,Thrash,Near,Attacker,100001,bma002,0,11900,Random,2111,1,1,10001,10001
-364815279,Locale_Monster:12100201_name,Locale_Monster:12100201_description,Radial,Thrash,Near,Attacker,200001,bma002,0,11900,Random,2111,1,1,10001,10001
-364815179,Locale_Monster:12100201_name,Locale_Monster:12100201_description,Radial,Thrash,Near,Attacker,300001,bma002,0,11900,Random,2111,1,1,10001,10001
