id,item_type,type_value,name_localkey,description_localkey,fielditem_prefab,obtain_contents,obtain_location,difficulty,obtain_scenario,is_final_reward,blueprint_id,spawn_time,despawn_time,is_archive_field_item,spawn_condition_stage,story_event_id,spawn_condition_item,spawn_condition_interaction_action_trigger,spawn_delay_interaction_action_trigger,is_use_hint
50019202,BGM,3301905,,,fx_f_hiddenitem,Campaign,19,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50019203,BGM,3301906,,,fx_f_hiddenitem,Campaign,19,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50019204,BGM,3301913,,,fx_f_hiddenitem,Campaign,19,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50019205,BGM,3301914,,,fx_f_hiddenitem,Campaign,19,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50019301,Memory,3301907,,,fx_f_hiddenitem,Campaign,19,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50019302,Memory,3301908,,,fx_f_hiddenitem,Campaign,19,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50019303,Memory,3301909,,,fx_f_hiddenitem,Campaign,19,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50019304,Memory,3301910,,,fx_f_hiddenitem,Campaign,19,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50019305,Memory,3301911,,,fx_f_hiddenitem,Campaign,19,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50020001,HiddenItem,3302001,,,fx_f_hiddenitem,Campaign,20,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50020002,HiddenItem,3302002,,,fx_f_hiddenitem,Campaign,20,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50020003,HiddenItem,3302003,,,fx_f_hiddenitem,Campaign,20,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50020004,HiddenItem,3302004,,,fx_f_hiddenitem,Campaign,20,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50020201,BGM,3302005,,,fx_f_hiddenitem,Campaign,20,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50020202,BGM,3302006,,,fx_f_hiddenitem,Campaign,20,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50020203,BGM,3302007,,,fx_f_hiddenitem,Campaign,20,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50020204,BGM,3302008,,,fx_f_hiddenitem,Campaign,20,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50020205,BGM,3302014,,,fx_f_hiddenitem,Campaign,20,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50020301,Memory,3302009,,,fx_f_hiddenitem,Campaign,20,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50020302,Memory,3302010,,,fx_f_hiddenitem,Campaign,20,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50020303,Memory,3302011,,,fx_f_hiddenitem,Campaign,20,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50020304,Memory,3302012,,,fx_f_hiddenitem,Campaign,20,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50020305,Memory,3302013,,,fx_f_hiddenitem,Campaign,20,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50021001,HiddenItem,3302101,,,fx_f_hiddenitem,Campaign,21,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50021201,BGM,3302102,,,fx_f_hiddenitem,Campaign,21,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50021202,BGM,3302103,,,fx_f_hiddenitem,Campaign,21,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50021203,BGM,3302104,,,fx_f_hiddenitem,Campaign,21,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50021204,BGM,3302105,,,fx_f_hiddenitem,Campaign,21,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50021301,Memory,3302106,,,fx_f_hiddenitem,Campaign,21,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50021302,Memory,3302107,,,fx_f_hiddenitem,Campaign,21,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50021303,Memory,3302108,,,fx_f_hiddenitem,Campaign,21,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50021304,Memory,3302109,,,fx_f_hiddenitem,Campaign,21,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50021305,Memory,3302110,,,fx_f_hiddenitem,Campaign,21,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50021306,Memory,3302111,,,fx_f_hiddenitem,Campaign,21,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50021307,Memory,3302112,,,fx_f_hiddenitem,Campaign,21,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50021308,Memory,3302113,,,fx_f_hiddenitem,Campaign,21,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50021309,Memory,3302114,,,fx_f_hiddenitem,Campaign,21,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50022001,HiddenItem,3302201,,,fx_f_hiddenitem,Campaign,22,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50022002,HiddenItem,3302202,,,fx_f_hiddenitem,Campaign,22,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50022201,BGM,3302203,,,fx_f_hiddenitem,Campaign,22,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50022202,BGM,3302204,,,fx_f_hiddenitem,Campaign,22,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50022203,BGM,3302205,,,fx_f_hiddenitem,Campaign,22,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50022204,BGM,3302206,,,fx_f_hiddenitem,Campaign,22,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50022205,BGM,3302207,,,fx_f_hiddenitem,Campaign,22,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50022206,BGM,3302208,,,fx_f_hiddenitem,Campaign,22,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50022207,BGM,3302209,,,fx_f_hiddenitem,Campaign,22,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50022301,Memory,3302210,,,fx_f_hiddenitem,Campaign,22,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50022302,Memory,3302211,,,fx_f_hiddenitem,Campaign,22,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50022303,Memory,3302212,,,fx_f_hiddenitem,Campaign,22,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50022304,Memory,3302213,,,fx_f_hiddenitem,Campaign,22,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50022305,Memory,3302214,,,fx_f_hiddenitem,Campaign,22,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50023001,HiddenItem,3302301,,,fx_f_hiddenitem,Campaign,23,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50023002,HiddenItem,3302302,,,fx_f_hiddenitem,Campaign,23,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50023003,HiddenItem,3302303,,,fx_f_hiddenitem,Campaign,23,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50023004,HiddenItem,3302304,,,fx_f_hiddenitem,Campaign,23,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50023005,HiddenItem,3302305,,,fx_f_hiddenitem,Campaign,23,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50023201,BGM,3302306,,,fx_f_hiddenitem,Campaign,23,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50023202,BGM,3302307,,,fx_f_hiddenitem,Campaign,23,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50023203,BGM,3302308,,,fx_f_hiddenitem,Campaign,23,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50023204,BGM,3302309,,,fx_f_hiddenitem,Campaign,23,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50023301,Memory,3302310,,,fx_f_hiddenitem,Campaign,23,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50023302,Memory,3302311,,,fx_f_hiddenitem,Campaign,23,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50023303,Memory,3302312,,,fx_f_hiddenitem,Campaign,23,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50023304,Memory,3302313,,,fx_f_hiddenitem,Campaign,23,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50023305,Memory,3302314,,,fx_f_hiddenitem,Campaign,23,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50024001,HiddenItem,3302401,,,fx_f_hiddenitem,Campaign,24,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50024002,HiddenItem,3302402,,,fx_f_hiddenitem,Campaign,24,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50024003,HiddenItem,3302403,,,fx_f_hiddenitem,Campaign,24,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50024004,HiddenItem,3302404,,,fx_f_hiddenitem,Campaign,24,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50024005,HiddenItem,3302405,,,fx_f_hiddenitem,Campaign,24,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50024006,HiddenItem,3302406,,,fx_f_hiddenitem,Campaign,24,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50024201,BGM,3302407,,,fx_f_hiddenitem,Campaign,24,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50024202,BGM,3302408,,,fx_f_hiddenitem,Campaign,24,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50024203,BGM,3302409,,,fx_f_hiddenitem,Campaign,24,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50024301,Memory,3302410,,,fx_f_hiddenitem,Campaign,24,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50024302,Memory,3302411,,,fx_f_hiddenitem,Campaign,24,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50024303,Memory,3302412,,,fx_f_hiddenitem,Campaign,24,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50024304,Memory,3302413,,,fx_f_hiddenitem,Campaign,24,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50024305,Memory,3302414,,,fx_f_hiddenitem,Campaign,24,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50025001,HiddenItem,3302501,,,fx_f_hiddenitem,Campaign,25,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50025002,HiddenItem,3302502,,,fx_f_hiddenitem,Campaign,25,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50025003,HiddenItem,3302503,,,fx_f_hiddenitem,Campaign,25,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50025004,HiddenItem,3302504,,,fx_f_hiddenitem,Campaign,25,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50025005,HiddenItem,3302505,,,fx_f_hiddenitem,Campaign,25,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50025006,HiddenItem,3302506,,,fx_f_hiddenitem,Campaign,25,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50025201,BGM,3302507,,,fx_f_hiddenitem,Campaign,25,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50025202,BGM,3302508,,,fx_f_hiddenitem,Campaign,25,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50025203,BGM,3302509,,,fx_f_hiddenitem,Campaign,25,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50025204,BGM,3302510,,,fx_f_hiddenitem,Campaign,25,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50025301,Memory,3302511,,,fx_f_hiddenitem,Campaign,25,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50025302,Memory,3302512,,,fx_f_hiddenitem,Campaign,25,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50025303,Memory,3302513,,,fx_f_hiddenitem,Campaign,25,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50025304,Memory,3302514,,,fx_f_hiddenitem,Campaign,25,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50026001,HiddenItem,3302601,,,fx_f_hiddenitem,Campaign,26,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50026002,HiddenItem,3302602,,,fx_f_hiddenitem,Campaign,26,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50026003,HiddenItem,3302603,,,fx_f_hiddenitem,Campaign,26,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50026004,HiddenItem,3302604,,,fx_f_hiddenitem,Campaign,26,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50026005,HiddenItem,3302605,,,fx_f_hiddenitem,Campaign,26,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50026006,HiddenItem,3302606,,,fx_f_hiddenitem,Campaign,26,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50026201,BGM,3302607,,,fx_f_hiddenitem,Campaign,26,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50026202,BGM,3302608,,,fx_f_hiddenitem,Campaign,26,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50026203,BGM,3302609,,,fx_f_hiddenitem,Campaign,26,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50026301,Memory,3302610,,,fx_f_hiddenitem,Campaign,26,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50026302,Memory,3302611,,,fx_f_hiddenitem,Campaign,26,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50026303,Memory,3302612,,,fx_f_hiddenitem,Campaign,26,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50026304,Memory,3302613,,,fx_f_hiddenitem,Campaign,26,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50026305,Memory,3302614,,,fx_f_hiddenitem,Campaign,26,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50027001,HiddenItem,3302701,,,fx_f_hiddenitem,Campaign,27,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50027002,HiddenItem,3302702,,,fx_f_hiddenitem,Campaign,27,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50027003,HiddenItem,3302703,,,fx_f_hiddenitem,Campaign,27,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50027004,HiddenItem,3302704,,,fx_f_hiddenitem,Campaign,27,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50027005,HiddenItem,3302705,,,fx_f_hiddenitem,Campaign,27,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50027006,HiddenItem,3302706,,,fx_f_hiddenitem,Campaign,27,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50027007,BGM,3302707,,,fx_f_hiddenitem,Campaign,27,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50027201,BGM,3302708,,,fx_f_hiddenitem,Campaign,27,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50027202,BGM,3302709,,,fx_f_hiddenitem,Campaign,27,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50027203,BGM,3302710,,,fx_f_hiddenitem,Campaign,27,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50027301,Memory,3302711,,,fx_f_hiddenitem,Campaign,27,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50027302,Memory,3302712,,,fx_f_hiddenitem,Campaign,27,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50027303,Memory,3302713,,,fx_f_hiddenitem,Campaign,27,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50027304,Memory,3302714,,,fx_f_hiddenitem,Campaign,27,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50028001,HiddenItem,3302801,,,fx_f_hiddenitem,Campaign,28,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50028002,HiddenItem,3302802,,,fx_f_hiddenitem,Campaign,28,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50028003,HiddenItem,3302803,,,fx_f_hiddenitem,Campaign,28,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50028004,HiddenItem,3302804,,,fx_f_hiddenitem,Campaign,28,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50028005,HiddenItem,3302805,,,fx_f_hiddenitem,Campaign,28,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50028201,BGM,3302806,,,fx_f_hiddenitem,Campaign,28,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50028202,BGM,3302807,,,fx_f_hiddenitem,Campaign,28,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50028203,BGM,3302808,,,fx_f_hiddenitem,Campaign,28,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50028204,BGM,3302809,,,fx_f_hiddenitem,Campaign,28,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50028205,BGM,3302810,,,fx_f_hiddenitem,Campaign,28,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50028301,Memory,3302811,,,fx_f_hiddenitem,Campaign,28,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50028302,Memory,3302812,,,fx_f_hiddenitem,Campaign,28,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50028303,Memory,3302813,,,fx_f_hiddenitem,Campaign,28,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50028304,Memory,3302814,,,fx_f_hiddenitem,Campaign,28,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50029001,HiddenItem,3302901,,,fx_f_hiddenitem,Campaign,29,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50029002,HiddenItem,3302902,,,fx_f_hiddenitem,Campaign,29,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50029003,HiddenItem,3302903,,,fx_f_hiddenitem,Campaign,29,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50029004,HiddenItem,3302904,,,fx_f_hiddenitem,Campaign,29,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50029005,HiddenItem,3302905,,,fx_f_hiddenitem,Campaign,29,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50029006,HiddenItem,3302906,,,fx_f_hiddenitem,Campaign,29,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50029007,HiddenItem,3302907,,,fx_f_hiddenitem,Campaign,29,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50029201,BGM,3302908,,,fx_f_hiddenitem,Campaign,29,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50029202,BGM,3302909,,,fx_f_hiddenitem,Campaign,29,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50029203,BGM,3302910,,,fx_f_hiddenitem,Campaign,29,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50029301,Memory,3302911,,,fx_f_hiddenitem,Campaign,29,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50029302,Memory,3302912,,,fx_f_hiddenitem,Campaign,29,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50029303,Memory,3302913,,,fx_f_hiddenitem,Campaign,29,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50029304,Memory,3302914,,,fx_f_hiddenitem,Campaign,29,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50030001,HiddenItem,3303001,,,fx_f_hiddenitem,Campaign,30,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50030002,HiddenItem,3303002,,,fx_f_hiddenitem,Campaign,30,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50030003,HiddenItem,3303003,,,fx_f_hiddenitem,Campaign,30,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50030004,HiddenItem,3303004,,,fx_f_hiddenitem,Campaign,30,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50030005,HiddenItem,3303005,,,fx_f_hiddenitem,Campaign,30,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50030006,HiddenItem,3303006,,,fx_f_hiddenitem,Campaign,30,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50030007,HiddenItem,3303007,,,fx_f_hiddenitem,Campaign,30,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50030201,BGM,3303008,,,fx_f_hiddenitem,Campaign,30,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50030202,BGM,3303009,,,fx_f_hiddenitem,Campaign,30,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50030203,BGM,3303010,,,fx_f_hiddenitem,Campaign,30,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50030301,Memory,3303011,,,fx_f_hiddenitem,Campaign,30,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50030302,Memory,3303012,,,fx_f_hiddenitem,Campaign,30,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50030303,Memory,3303013,,,fx_f_hiddenitem,Campaign,30,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50030304,Memory,3303014,,,fx_f_hiddenitem,Campaign,30,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50031001,HiddenItem,3303101,,,fx_f_hiddenitem,Campaign,31,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50031002,HiddenItem,3303102,,,fx_f_hiddenitem,Campaign,31,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50031003,HiddenItem,3303103,,,fx_f_hiddenitem,Campaign,31,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50031004,HiddenItem,3303104,,,fx_f_hiddenitem,Campaign,31,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50031005,HiddenItem,3303105,,,fx_f_hiddenitem,Campaign,31,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50031201,BGM,3303106,,,fx_f_hiddenitem,Campaign,31,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50031202,BGM,3303107,,,fx_f_hiddenitem,Campaign,31,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50031203,BGM,3303108,,,fx_f_hiddenitem,Campaign,31,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50031204,BGM,3303109,,,fx_f_hiddenitem,Campaign,31,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50031205,BGM,3303110,,,fx_f_hiddenitem,Campaign,31,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50031301,Memory,3303111,,,fx_f_hiddenitem,Campaign,31,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50031302,Memory,3303112,,,fx_f_hiddenitem,Campaign,31,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50031303,Memory,3303113,,,fx_f_hiddenitem,Campaign,31,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50031304,Memory,3303114,,,fx_f_hiddenitem,Campaign,31,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50032001,HiddenItem,3303201,,,fx_f_hiddenitem,Campaign,32,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50032002,HiddenItem,3303202,,,fx_f_hiddenitem,Campaign,32,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50032003,HiddenItem,3303203,,,fx_f_hiddenitem,Campaign,32,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50032004,HiddenItem,3303204,,,fx_f_hiddenitem,Campaign,32,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50032005,HiddenItem,3303205,,,fx_f_hiddenitem,Campaign,32,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50032201,BGM,3303206,,,fx_f_hiddenitem,Campaign,32,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50032202,BGM,3303207,,,fx_f_hiddenitem,Campaign,32,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50032203,BGM,3303208,,,fx_f_hiddenitem,Campaign,32,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50032204,BGM,3303209,,,fx_f_hiddenitem,Campaign,32,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50032205,BGM,3303210,,,fx_f_hiddenitem,Campaign,32,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50032301,Memory,3303211,,,fx_f_hiddenitem,Campaign,32,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50032302,Memory,3303212,,,fx_f_hiddenitem,Campaign,32,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50032303,Memory,3303213,,,fx_f_hiddenitem,Campaign,32,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50032304,Memory,3303214,,,fx_f_hiddenitem,Campaign,32,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50033001,HiddenItem,3303301,,,fx_f_hiddenitem,Campaign,33,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50033002,HiddenItem,3303302,,,fx_f_hiddenitem,Campaign,33,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50033003,HiddenItem,3303303,,,fx_f_hiddenitem,Campaign,33,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50033201,BGM,3303304,,,fx_f_hiddenitem,Campaign,33,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50033202,BGM,3303305,,,fx_f_hiddenitem,Campaign,33,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50033203,BGM,3303306,,,fx_f_hiddenitem,Campaign,33,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50033204,BGM,3303307,,,fx_f_hiddenitem,Campaign,33,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50033205,BGM,3303308,,,fx_f_hiddenitem,Campaign,33,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50033208,BGM,3303311,,,fx_f_hiddenitem,Campaign,33,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50033209,BGM,3303312,,,fx_f_hiddenitem,Campaign,33,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50033210,BGM,3303313,,,fx_f_hiddenitem,Campaign,33,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50033211,BGM,3303314,,,fx_f_hiddenitem,Campaign,33,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50033212,BGM,3303315,,,fx_f_hiddenitem,Campaign,33,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50033301,Memory,3303316,,,fx_f_hiddenitem,Campaign,33,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50033302,Memory,3303317,,,fx_f_hiddenitem,Campaign,33,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50033303,Memory,3303318,,,fx_f_hiddenitem,Campaign,33,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50033304,Memory,3303319,,,fx_f_hiddenitem,Campaign,33,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50034001,HiddenItem,3303401,,,fx_f_hiddenitem,Campaign,34,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50034002,HiddenItem,3303402,,,fx_f_hiddenitem,Campaign,34,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50034003,HiddenItem,3303403,,,fx_f_hiddenitem,Campaign,34,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50034201,BGM,3303404,,,fx_f_hiddenitem,Campaign,34,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50034202,BGM,3303405,,,fx_f_hiddenitem,Campaign,34,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50034203,BGM,3303406,,,fx_f_hiddenitem,Campaign,34,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
