id,grade,lv,level_hp,level_defence
31154,Hard,1154,55114500,340171
31155,Hard,1155,55142975,340346
31156,Hard,1156,55171450,340521
31157,Hard,1157,55199925,340697
31158,Hard,1158,55228400,340872
31159,Hard,1159,55256875,341047
31160,Hard,1160,55285325,341222
31161,Hard,1161,55313800,341397
31162,Hard,1162,55342275,341573
31163,Hard,1163,58016775,358032
31164,Hard,1164,58046225,358214
31165,Hard,1165,58075675,358395
31166,Hard,1166,58105125,358576
31167,Hard,1167,58134600,358757
31168,Hard,1168,58164050,358939
31169,Hard,1169,58193500,359120
31170,Hard,1170,58222950,359301
31171,Hard,1171,58252400,359482
31172,Hard,1172,58281875,359664
31173,Hard,1173,58311325,359845
31174,Hard,1174,58340775,360026
31175,Hard,1175,58370225,360207
31176,Hard,1176,58399675,360389
31177,Hard,1177,58429150,360570
31178,Hard,1178,58458600,360751
31179,Hard,1179,58488050,360932
31180,Hard,1180,58517500,361114
31181,Hard,1181,58546950,361295
31182,Hard,1182,58576425,361476
31183,Hard,1183,61412650,378930
31184,Hard,1184,61442125,379112
31185,Hard,1185,61471575,379293
31186,Hard,1186,61501025,379474
31187,Hard,1187,61530475,379655
31188,Hard,1188,61559925,379837
31189,Hard,1189,61589400,380018
31190,Hard,1190,61618850,380199
31191,Hard,1191,61648300,380380
31192,Hard,1192,61677750,380562
31193,Hard,1193,61707200,380743
31194,Hard,1194,61736650,380924
31195,Hard,1195,61766125,381106
31196,Hard,1196,61795575,381287
31197,Hard,1197,61825025,381468
31198,Hard,1198,61854475,381649
31199,Hard,1199,61883925,381831
31200,Hard,1200,61913400,382012
