id,versiongroup,groupid,subgroupid,isshow,clearedstageid,closestageid,triggervalue,triggervalueextrakey,closevalue,closevalueextrakey,charresourceid,title_textlocale,textlocale,textlocation,background,fieldmovingroutecontrol,hiddenitemmarkresource,unmaskcontrol,unmasktextlocale,unmaskinputcontrol,nextid,savetutorial,reconnectiontutorialid,reconnectiontriggervalue,skipbuttoncontrol,addonresource/0/name,addonresource/0/value,markhiddenitemid/0/name,markhiddenitemid/0/value,unmaskkeylist/0/name,unmaskkeylist/0/value,unmaskkeylist/1/name,unmaskkeylist/1/value,unmaskkeylist/2/name,unmaskkeylist/2/value,unmaskkeylist/3/name,unmaskkeylist/3/value,unmaskkeylist/4/name,unmaskkeylist/4/value
5100021,1,5100,None,True,6006004,0,None,,None,,si_c907_00_s,Locale_Tutorial:tuto_collection_info_title_01,Locale_Tutorial:tuto_collection_info_02_description,Bottom,1,False,,True,,False,5100031,True,1,None,True,addonresource,None,,,unmaskkeylist,tuto_collection_info_01,,,,,,,,
5100031,1,5100,None,True,6006004,0,None,,None,,si_c907_00_s,Locale_Tutorial:tuto_collection_info_title_02,Locale_Tutorial:tuto_collection_info_03_description,Top,1,False,,True,,False,5100041,True,1,None,True,addonresource,None,,,unmaskkeylist,tuto_collection_info_02,,,,,,,,
5100041,1,5100,None,True,6006004,0,None,,None,,si_c907_00_s,Locale_Tutorial:tuto_collection_info_title_03,Locale_Tutorial:tuto_collection_info_04_description,Bottom,1,False,,True,,False,5100051,True,1,None,True,addonresource,None,,,unmaskkeylist,tuto_collection_info_03,,,,,,,,
5100051,1,5100,None,True,6006004,0,None,,None,,si_c907_00_s,Locale_Tutorial:tuto_collection_info_title_06,Locale_Tutorial:tuto_collection_info_08_description,Bottom,1,False,,True,,False,5100061,True,1,None,True,addonresource,None,,,unmaskkeylist,tuto_collection_info_05,,,,,,,,
5100061,1,5100,None,True,6006004,0,None,,None,,si_c907_00_s,Locale_Tutorial:tuto_collection_info_title_04,Locale_Tutorial:tuto_collection_info_05_description,Bottom,1,False,,True,,False,5100071,True,1,None,True,addonresource,None,,,unmaskkeylist,tuto_collection_info_04,,,,,,,,
5100071,1,5100,None,True,6006004,0,None,,None,,si_c907_00_s,Locale_Tutorial:tuto_collection_info_title_05,Locale_Tutorial:tuto_collection_info_06_description,Bottom,1,False,,True,,False,5100081,True,1,None,True,addonresource,CollectionInfoChangeBtn,,,,,,,,,,,,
5100081,1,5100,None,True,6006004,0,None,,None,,si_c907_00_s,Locale_Tutorial:tuto_collection,Locale_Tutorial:tuto_collection_info_07_description,Bottom,0,False,,True,,False,0,True,1,None,True,addonresource,None,,,,,,,,,,,,
520001,0,5200,None,True,6006004,0,EnterCollectionManagementUI,,None,,si_c907_00_s,Locale_Tutorial:tuto_collection_manager_title_01,Locale_Tutorial:tuto_collection_manager_01_description,Bottom,0,False,,True,,False,520002,True,1,None,True,addonresource,None,,,,,,,,,,,,
520002,0,5200,None,True,6006004,0,None,,None,,si_c907_00_s,Locale_Tutorial:tuto_collection_manager_title_02,Locale_Tutorial:tuto_collection_manager_02_description,Bottom,0,False,,True,,False,520003,True,1,None,True,addonresource,None,,,,,,,,,,,,
520003,0,5200,None,True,6006004,0,None,,None,,si_c907_00_s,Locale_Tutorial:tuto_collection_manager_title_03,Locale_Tutorial:tuto_collection_manager_03_description,Bottom,1,False,,True,,False,520004,True,1,None,True,addonresource,None,,,unmaskkeylist,tuto_collection_manager_material,,,,,,,,
520004,0,5200,None,True,6006004,0,None,,None,,si_c907_00_s,Locale_Tutorial:tuto_collection_manager_title_03,Locale_Tutorial:tuto_collection_manager_04_description,Bottom,1,False,,True,,False,520005,True,1,None,True,addonresource,None,,,unmaskkeylist,tuto_collection_manager_material,,,,,,,,
520005,0,5200,None,True,6006004,0,None,,None,,si_c907_00_s,Locale_Tutorial:tuto_collection_manager_title_04,Locale_Tutorial:tuto_collection_manager_05_description,Bottom,1,False,,True,,False,520006,True,1,None,True,addonresource,CollectionManagerUI_01,,,,,,,,,,,,
520006,0,5200,None,True,6006004,0,None,,None,,si_c907_00_s,Locale_Tutorial:tuto_collection_manager_title_05,Locale_Tutorial:tuto_collection_manager_06_description,Top,1,False,,True,,False,520007,True,1,None,True,addonresource,None,,,unmaskkeylist,tuto_collection_manager_info,,,,,,,,
520007,0,5200,None,True,6006004,0,None,,None,,si_c907_00_s,Locale_Tutorial:tuto_collection_manager_title_01,Locale_Tutorial:tuto_collection_manager_07_description,Bottom,1,False,,True,,False,520008,True,1,None,True,addonresource,None,,,unmaskkeylist,tuto_collection_manager_btn,,,,,,,,
520008,0,5200,None,True,6006004,0,None,,None,,si_c907_01_s,Locale_Tutorial:tuto_collection_manager_title_01,Locale_Tutorial:tuto_collection_manager_08_description,Bottom,1,False,,True,,False,0,True,1,None,True,addonresource,CollectionObtainContents,,,,,,,,,,,,
530001,0,5300,None,True,6006004,0,EnterCollectionCombinePopup,,None,,si_c907_00_s,Locale_Tutorial:tuto_collection_combine_title_01,Locale_Tutorial:tuto_collection_combine_01_description,Bottom,0,False,,True,,False,530002,True,1,None,True,addonresource,None,,,,,,,,,,,,
530002,0,5300,None,True,6006004,0,None,,None,,si_c907_00_s,Locale_Tutorial:tuto_collection_combine_title_02,Locale_Tutorial:tuto_collection_combine_02_01_description,Bottom,0,False,,True,,False,530003,True,1,None,True,addonresource,None,,,,,,,,,,,,
530003,0,5300,None,True,6006004,0,None,,None,,si_c907_00_s,Locale_Tutorial:tuto_collection_combine_title_02,Locale_Tutorial:tuto_collection_combine_03_01_description,Bottom,1,False,,True,,False,530004,True,1,None,True,addonresource,None,,,unmaskkeylist,tuto_collection_combine_material,,,,,,,,
530004,0,5300,None,True,6006004,0,None,,None,,si_c907_00_s,Locale_Tutorial:tuto_collection_combine_title_02,Locale_Tutorial:tuto_collection_combine_04_description,Bottom,1,False,,True,,False,530005,True,1,None,True,addonresource,CollectionCombine_01,,,,,,,,,,,,
530005,0,5300,None,True,6006004,0,None,,None,,si_c907_00_s,Locale_Tutorial:tuto_collection_combine_title_01,Locale_Tutorial:tuto_collection_combine_05_description,Bottom,0,False,,True,,False,0,True,1,None,True,addonresource,None,,,,,,,,,,,,
540001,0,5400,None,True,6006004,0,EnterCollectionChangeView,,None,,si_c907_00_s,Locale_Tutorial:tuto_collection_change_title_01,Locale_Tutorial:tuto_collection_change_01_description,Bottom,0,False,,True,,False,540002,True,1,None,True,addonresource,None,,,,,,,,,,,,
540002,0,5400,None,True,6006004,0,None,,None,,si_c907_00_s,Locale_Tutorial:tuto_collection_change_title_02,Locale_Tutorial:tuto_collection_change_02_description,Bottom,1,False,,True,,False,540003,True,1,None,True,addonresource,CollectionChange_01,,,,,,,,,,,,
540003,0,5400,None,True,6006004,0,None,,None,,si_c907_00_s,Locale_Tutorial:tuto_collection_change_title_03,Locale_Tutorial:tuto_collection_change_03_description,Bottom,1,False,,True,,False,540004,True,1,None,True,addonresource,CollectionChange_02,,,,,,,,,,,,
540004,0,5400,None,True,6006004,0,None,,None,,si_c907_00_s,Locale_Tutorial:tuto_collection_change_title_01,Locale_Tutorial:tuto_collection_change_04_description,Bottom,0,False,,True,,False,0,True,1,None,True,addonresource,None,,,,,,,,,,,,
600001,0,6000,None,True,6005026,0,EnterCampaignStageSelectView,,None,,si_c010_00_s,Locale_Tutorial:tuto_campaign_quick_battle_title_01,Locale_Tutorial:tuto_campaign_quick_battle_description_01,Bottom,1,False,,True,,False,600002,True,600006,None,True,addonresource,None,,,,,,,,,,,,
600002,0,6000,None,True,6005026,0,None,,None,,si_c010_00_s,Locale_Tutorial:tuto_campaign_quick_battle_title_01,Locale_Tutorial:tuto_campaign_quick_battle_description_02,Bottom,1,False,,True,,False,600003,False,0,None,True,addonresource,None,,,,,,,,,,,,
600003,0,6000,None,True,6005026,0,None,,None,,si_c010_00_s,Locale_Tutorial:tuto_campaign_quick_battle_title_01,Locale_Tutorial:tuto_campaign_quick_battle_description_03,Bottom,1,False,,True,,False,600004,False,0,None,True,addonresource,campaign_quick_battle_tuto_01,,,,,,,,,,,,
600004,0,6000,None,True,6005026,0,None,,None,,si_c010_00_s,Locale_Tutorial:tuto_campaign_quick_battle_title_01,Locale_Tutorial:tuto_campaign_quick_battle_description_04,Bottom,1,False,,True,,False,600005,False,0,None,True,addonresource,campaign_quick_battle_tuto_02,,,,,,,,,,,,
600005,0,6000,None,True,6005026,0,None,,None,,si_c010_00_s,Locale_Tutorial:tuto_campaign_quick_battle_title_01,Locale_Tutorial:tuto_campaign_quick_battle_description_05,Bottom,1,False,,True,,False,0,True,1,None,True,addonresource,None,,,,,,,,,,,,
600006,0,6000,None,True,6005026,0,FinishLobbyAnimation,,None,,si_c010_00_s,Locale_Tutorial:tuto_campaign_quick_battle_title_01,Locale_Tutorial:tuto_campaign_quick_battle_description_00,Bottom,1,False,,True,,False,600007,True,0,FinishLobbyAnimation,True,addonresource,None,,,,,,,,,,,,
600007,0,6000,None,True,6005026,0,None,,None,,si_c010_00_s,Locale_Tutorial:tuto_campaign_quick_battle_title_01,Locale_Tutorial:tuto_campaign_quick_battle_description_02,Bottom,1,False,,True,,False,600008,False,0,None,True,addonresource,campaign_quick_battle_tuto_01,,,,,,,,,,,,
600008,0,6000,None,True,6005026,0,None,,None,,si_c010_00_s,Locale_Tutorial:tuto_campaign_quick_battle_title_01,Locale_Tutorial:tuto_campaign_quick_battle_description_03,Bottom,1,False,,True,,False,600009,False,0,None,True,addonresource,campaign_quick_battle_tuto_02,,,,,,,,,,,,
600009,0,6000,None,True,6005026,0,None,,None,,si_c010_00_s,Locale_Tutorial:tuto_campaign_quick_battle_title_01,Locale_Tutorial:tuto_campaign_quick_battle_description_04,Bottom,1,False,,True,,False,0,True,1,None,True,addonresource,None,,,,,,,,,,,,
