id,battle_box_level,main_stage_clear_count,reward_id,credit,time_credit,character_exp1,time_charexp1,user_exp,time_user_exp,character_exp2,time_charexp2,outpost_reward_list/0/view_item_id,outpost_reward_list/0/item_type,outpost_reward_list/0/item_id,outpost_reward_list/0/item_value,outpost_reward_list/0/time_sec,outpost_reward_list/1/view_item_id,outpost_reward_list/1/item_type,outpost_reward_list/1/item_id,outpost_reward_list/1/item_value,outpost_reward_list/1/time_sec,outpost_reward_list/2/view_item_id,outpost_reward_list/2/item_type,outpost_reward_list/2/item_id,outpost_reward_list/2/item_value,outpost_reward_list/2/time_sec,outpost_reward_list/3/view_item_id,outpost_reward_list/3/item_type,outpost_reward_list/3/item_id,outpost_reward_list/3/item_value,outpost_reward_list/3/time_sec,outpost_reward_list/4/view_item_id,outpost_reward_list/4/item_type,outpost_reward_list/4/item_id,outpost_reward_list/4/item_value,outpost_reward_list/4/time_sec
492,492,5,1500492,2011780,20,22146918,20,7286666,20,10248,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
493,493,5,1500493,2014363,20,22180104,20,7303333,20,10261,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
494,494,5,1500494,2016944,20,22213277,20,7320000,20,10273,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
495,495,5,1500495,2019526,20,22246436,20,7336666,20,10286,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
496,496,5,1500496,2022106,20,22279582,20,7353333,20,10298,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
497,497,5,1500497,2024687,20,22312714,20,7373333,20,10311,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
498,498,5,1500498,2027266,20,22345833,20,7390000,20,10323,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
499,499,5,1500499,2029845,20,22378939,20,7406666,20,10336,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
500,500,5,1500500,2032424,20,22412031,20,7423333,20,10348,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
501,501,5,1500501,2035002,20,22445111,20,7440000,20,10360,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
502,502,5,1500502,2037580,20,22478177,20,7456666,20,10373,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
503,503,5,1500503,2040157,20,22511230,20,7473333,20,10385,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
504,504,5,1500504,2042733,20,22544270,20,7490000,20,10397,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
505,505,5,1500505,2045309,20,22577296,20,7506666,20,10410,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
506,506,5,1500506,2047885,20,22610310,20,7523333,20,10422,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
507,507,5,1500507,2050460,20,22643310,20,7540000,20,10434,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
508,508,5,1500508,2053034,20,22676298,20,7556666,20,10447,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
509,509,5,1500509,2055608,20,22709273,20,7573333,20,10459,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
510,510,5,1500510,2058182,20,22742234,20,7590000,20,10471,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
511,511,5,1500511,2060755,20,22775183,20,7606666,20,10483,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
512,512,5,1500512,2063328,20,22808119,20,7623333,20,10496,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
513,513,5,1500513,2065900,20,22841042,20,7640000,20,10508,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
514,514,5,1500514,2068471,20,22873952,20,7660000,20,10520,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
515,515,5,1500515,2071042,20,22906849,20,7676666,20,10532,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
516,516,5,1500516,2073613,20,22939733,20,7693333,20,10545,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
517,517,5,1500517,2076183,20,22972605,20,7710000,20,10557,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
518,518,5,1500518,2078752,20,23005464,20,7726666,20,10569,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
519,519,5,1500519,2081321,20,23038311,20,7743333,20,10581,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
520,520,5,1500520,2083890,20,23071144,20,7760000,20,10593,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
521,521,5,1500521,2086458,20,23103966,20,7776666,20,10606,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
522,522,5,1500522,2089025,20,23136774,20,7793333,20,10618,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
523,523,5,1500523,2091592,20,23169570,20,7810000,20,10630,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
524,524,5,1500524,2094159,20,23202353,20,7826666,20,10642,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
525,525,5,1500525,2096725,20,23235124,20,7843333,20,10654,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
526,526,5,1500526,2099290,20,23267883,20,7863333,20,10666,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
527,527,5,1500527,2101855,20,23300629,20,7880000,20,10678,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
528,528,5,1500528,2104420,20,23333362,20,7896666,20,10690,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
529,529,5,1500529,2106984,20,23366083,20,7913333,20,10702,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
530,530,5,1500530,2109548,20,23398792,20,7930000,20,10715,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
531,531,5,1500531,2112111,20,23431488,20,7946666,20,10727,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
532,532,5,1500532,2114674,20,23464172,20,7963333,20,10739,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
533,533,5,1500533,2117248,20,23497191,20,7980000,20,11750,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
534,534,5,1500534,2119675,20,23527951,20,7996666,20,11761,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
535,535,5,1500535,2122101,20,23558700,20,8013333,20,11772,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
536,536,5,1500536,2124528,20,23589438,20,8033333,20,11783,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
537,537,5,1500537,2126954,20,23620164,20,8050000,20,11794,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
538,538,5,1500538,2129379,20,23650879,20,8066666,20,11806,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
539,539,5,1500539,2131804,20,23681583,20,8083333,20,11817,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
540,540,5,1500540,2134228,20,23712275,20,8100000,20,11828,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
541,541,5,1500541,2136653,20,23742955,20,8116666,20,11839,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
542,542,5,1500542,2139076,20,23773625,20,8133333,20,11850,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
543,543,5,1500543,2141499,20,23804283,20,8150000,20,11861,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
544,544,5,1500544,2143922,20,23834929,20,8166666,20,11872,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
545,545,5,1500545,2146344,20,23865565,20,8186666,20,11884,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
546,546,5,1500546,2148766,20,23896189,20,8203333,20,11895,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
547,547,5,1500547,2151187,20,23926802,20,8220000,20,11906,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
548,548,5,1500548,2153608,20,23957404,20,8236666,20,11917,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
549,549,5,1500549,2156029,20,23987994,20,8253333,20,11928,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
550,550,5,1500550,2158449,20,24018574,20,8270000,20,11939,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
551,551,5,1500551,2160868,20,24049142,20,8286666,20,11950,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
552,552,5,1500552,2163288,20,24079700,20,8303333,20,11961,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
553,553,5,1500553,2165706,20,24110246,20,8323333,20,11972,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
554,554,5,1500554,2168125,20,24140781,20,8340000,20,11983,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
555,555,5,1500555,2170543,20,24171305,20,8356666,20,11994,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
556,556,5,1500556,2172960,20,24201818,20,8373333,20,12005,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
557,557,5,1500557,2175377,20,24232320,20,8390000,20,12016,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
558,558,5,1500558,2177793,20,24262812,20,8406666,20,12027,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
559,559,5,1500559,2180210,20,24293292,20,8423333,20,12038,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
560,560,5,1500560,2182625,20,24323761,20,8443333,20,12049,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
561,561,5,1500561,2185041,20,24354220,20,8460000,20,12060,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
562,562,5,1500562,2187455,20,24384668,20,8476666,20,12071,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
563,563,5,1500563,2189870,20,24415104,20,8493333,20,12082,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
564,564,5,1500564,2192284,20,24445530,20,8510000,20,12093,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
565,565,5,1500565,2194697,20,24475946,20,8526666,20,12104,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
566,566,5,1500566,2197110,20,24506350,20,8543333,20,12115,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
567,567,5,1500567,2199523,20,24536744,20,8563333,20,12126,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
568,568,5,1500568,2201935,20,24567127,20,8580000,20,12137,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
569,569,5,1500569,2204347,20,24597499,20,8596666,20,12148,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
570,570,5,1500570,2206759,20,24627861,20,8613333,20,12158,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
571,571,5,1500571,2209170,20,24658212,20,8630000,20,12169,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
572,572,5,1500572,2211580,20,24688552,20,8646666,20,12180,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
573,573,5,1500573,2213990,20,24718882,20,8663333,20,12191,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
574,574,5,1500574,2216400,20,24749201,20,8683333,20,12202,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
575,575,5,1500575,2218809,20,24779509,20,8700000,20,12213,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
576,576,5,1500576,2221218,20,24809808,20,8716666,20,12224,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
577,577,5,1500577,2223627,20,24840095,20,8733333,20,12234,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
578,578,5,1500578,2226035,20,24870372,20,8750000,20,12245,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
579,579,5,1500579,2228442,20,24900639,20,8766666,20,12256,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
580,580,5,1500580,2230850,20,24930895,20,8786666,20,12267,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
581,581,5,1500581,2233256,20,24961140,20,8803333,20,12278,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
582,582,5,1500582,2235663,20,24991376,20,8820000,20,12288,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
583,583,5,1500583,2238069,20,25021601,20,8836666,20,12299,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
584,584,5,1500584,2240474,20,25051815,20,8853333,20,12310,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
585,585,5,1500585,2242879,20,25082019,20,8870000,20,12321,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
586,586,5,1500586,2245284,20,25112213,20,8890000,20,12332,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
587,587,5,1500587,2247688,20,25142397,20,8906666,20,12342,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
588,588,5,1500588,2250092,20,25172570,20,8923333,20,12353,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
589,589,5,1500589,2252496,20,25202733,20,8940000,20,12364,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
590,590,5,1500590,2254899,20,25232886,20,8956666,20,12374,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
591,591,5,1500591,2257302,20,25263028,20,8976666,20,12385,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
592,592,5,1500592,2259704,20,25293161,20,8993333,20,12396,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
593,593,5,1500593,2262106,20,25323283,20,9010000,20,12407,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
594,594,5,1500594,2264507,20,25353395,20,9026666,20,12417,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
595,595,5,1500595,2266908,20,25383497,20,9043333,20,12428,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
596,596,5,1500596,2269309,20,25413588,20,9060000,20,12439,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
597,597,5,1500597,2271709,20,25443670,20,9080000,20,12449,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
598,598,5,1500598,2274109,20,25473742,20,9096666,20,12460,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
599,599,5,1500599,2276509,20,25503803,20,9113333,20,12471,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
600,600,5,1500600,2278908,20,25533855,20,9130000,20,12481,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
