id,icon,functions/0/function,functions/1/function,functions/10/function,functions/11/function,functions/12/function,functions/13/function,functions/14/function,functions/15/function,functions/16/function,functions/17/function,functions/18/function,functions/19/function,functions/2/function,functions/3/function,functions/4/function,functions/5/function,functions/6/function,functions/7/function,functions/8/function,functions/9/function,hurt_function_id_list/0/name,hurt_function_id_list/0/value,use_function_id_list/0/name,use_function_id_list/0/value
2141105,icn_skill_atkup_01,214110501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4031101,icn_skill_public_01,403110101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4031102,icn_skill_public_01,403110201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4031103,icn_skill_public_01,403110301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4031104,icn_skill_public_01,403110401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4031105,icn_skill_public_01,403110501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4031201,icn_skill_public_01,403120101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4031202,icn_skill_public_01,403120201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4031203,icn_skill_public_01,403120301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4031204,icn_skill_public_01,403120401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4031205,icn_skill_public_01,403120501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4032101,icn_skill_public_01,403210101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4032102,icn_skill_public_01,403210201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4032103,icn_skill_public_01,403210301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4032104,icn_skill_public_01,403210401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4032105,icn_skill_public_01,403210501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4032201,icn_skill_public_01,403220101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4032202,icn_skill_public_01,403220201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4032203,icn_skill_public_01,403220301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4032204,icn_skill_public_01,403220401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4032205,icn_skill_public_01,403220501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4033101,icn_skill_public_01,403310101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4033102,icn_skill_public_01,403310201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4033103,icn_skill_public_01,403310301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4033104,icn_skill_public_01,403310401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4033105,icn_skill_public_01,403310501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4033201,icn_skill_public_01,403320101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4033202,icn_skill_public_01,403320201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4033203,icn_skill_public_01,403320301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4033204,icn_skill_public_01,403320401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4033205,icn_skill_public_01,403320501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4034101,icn_skill_public_01,403410101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4034102,icn_skill_public_01,403410201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4034103,icn_skill_public_01,403410301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4034104,icn_skill_public_01,403410401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4034105,icn_skill_public_01,403410501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4034201,icn_skill_public_01,403420101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4034202,icn_skill_public_01,403420201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4034203,icn_skill_public_01,403420301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4034204,icn_skill_public_01,403420401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4034205,icn_skill_public_01,403420501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4035101,icn_skill_public_01,403510101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4035102,icn_skill_public_01,403510201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4035103,icn_skill_public_01,403510301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4035104,icn_skill_public_01,403510401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4035105,icn_skill_public_01,403510501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4035201,icn_skill_public_01,403520101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4035202,icn_skill_public_01,403520201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4035203,icn_skill_public_01,403520301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4035204,icn_skill_public_01,403520401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4035205,icn_skill_public_01,403520501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4036101,icn_skill_public_01,403610101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4036102,icn_skill_public_01,403610201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4036103,icn_skill_public_01,403610301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4036104,icn_skill_public_01,403610401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4036105,icn_skill_public_01,403610501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4036201,icn_skill_public_01,403620101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4036202,icn_skill_public_01,403620201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4036203,icn_skill_public_01,403620301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4036204,icn_skill_public_01,403620401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4036205,icn_skill_public_01,403620501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4131101,icn_skill_public_01,413110101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4131102,icn_skill_public_01,413110201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4131103,icn_skill_public_01,413110301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4131104,icn_skill_public_01,413110401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4131105,icn_skill_public_01,413110501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4131201,icn_skill_public_01,413120101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4131202,icn_skill_public_01,413120201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4131203,icn_skill_public_01,413120301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4131204,icn_skill_public_01,413120401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4131205,icn_skill_public_01,413120501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4131301,icn_skill_public_01,413130101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4131302,icn_skill_public_01,413130201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4131303,icn_skill_public_01,413130301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4131304,icn_skill_public_01,413130401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4131305,icn_skill_public_01,413130501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4132101,icn_skill_public_01,413210101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4132102,icn_skill_public_01,413210201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4132103,icn_skill_public_01,413210301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4132104,icn_skill_public_01,413210401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4132105,icn_skill_public_01,413210501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4132201,icn_skill_public_01,413220101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4132202,icn_skill_public_01,413220201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4132203,icn_skill_public_01,413220301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4132204,icn_skill_public_01,413220401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4132205,icn_skill_public_01,413220501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4132301,icn_skill_public_01,413230101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4132302,icn_skill_public_01,413230201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4132303,icn_skill_public_01,413230301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4132304,icn_skill_public_01,413230401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4132305,icn_skill_public_01,413230501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4231101,icn_skill_public_01,423110101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4231102,icn_skill_public_01,423110201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4231103,icn_skill_public_01,423110301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4231104,icn_skill_public_01,423110401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4231105,icn_skill_public_01,423110501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4231201,icn_skill_public_01,423120101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4231202,icn_skill_public_01,423120201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4231203,icn_skill_public_01,423120301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4231204,icn_skill_public_01,423120401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4231205,icn_skill_public_01,423120501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4231301,icn_skill_public_01,423130101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4231302,icn_skill_public_01,423130201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4231303,icn_skill_public_01,423130301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4231304,icn_skill_public_01,423130401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4231305,icn_skill_public_01,423130501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4232101,icn_skill_public_01,423210101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4232102,icn_skill_public_01,423210201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4232103,icn_skill_public_01,423210301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4232104,icn_skill_public_01,423210401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4232105,icn_skill_public_01,423210501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4232201,icn_skill_public_01,423220101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4232202,icn_skill_public_01,423220201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4232203,icn_skill_public_01,423220301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4232204,icn_skill_public_01,423220401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4232205,icn_skill_public_01,423220501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4232301,icn_skill_public_01,423230101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4232302,icn_skill_public_01,423230201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4232303,icn_skill_public_01,423230301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4232304,icn_skill_public_01,423230401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4232305,icn_skill_public_01,423230501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4332101,icn_skill_public_01,433210101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4332102,icn_skill_public_01,433210201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4332103,icn_skill_public_01,433210301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4332104,icn_skill_public_01,433210401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4332105,icn_skill_public_01,433210501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4332201,icn_skill_public_01,433220101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4332202,icn_skill_public_01,433220201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4332203,icn_skill_public_01,433220301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4332204,icn_skill_public_01,433220401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4332205,icn_skill_public_01,433220501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4332301,icn_skill_public_01,433230101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4332302,icn_skill_public_01,433230201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4332303,icn_skill_public_01,433230301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4332304,icn_skill_public_01,433230401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4332305,icn_skill_public_01,433230501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2160101,icn_skill_statreloadtime_01,216010101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2160102,icn_skill_statreloadtime_01,216010201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2160103,icn_skill_statreloadtime_01,216010301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2160104,icn_skill_statreloadtime_01,216010401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2160105,icn_skill_statreloadtime_01,216010501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2160106,icn_skill_statreloadtime_01,216010601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2160107,icn_skill_statreloadtime_01,216010701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2160108,icn_skill_statreloadtime_01,216010801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2160109,icn_skill_statreloadtime_01,216010901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2160110,icn_skill_statreloadtime_01,216011001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2160201,icn_skill_defup_01,216020101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2160202,icn_skill_defup_01,216020201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2160203,icn_skill_defup_01,216020301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2160204,icn_skill_defup_01,216020401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2160205,icn_skill_defup_01,216020501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2160206,icn_skill_defup_01,216020601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2160207,icn_skill_defup_01,216020701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2160208,icn_skill_defup_01,216020801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2160209,icn_skill_defup_01,216020901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2160210,icn_skill_defup_01,216021001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2306101,icn_skill_atkup_01,230610101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2306102,icn_skill_atkup_01,230610201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2306103,icn_skill_atkup_01,230610301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2306104,icn_skill_atkup_01,230610401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2306105,icn_skill_atkup_01,230610501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2306106,icn_skill_atkup_01,230610601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2306107,icn_skill_atkup_01,230610701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2306108,icn_skill_atkup_01,230610801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2306109,icn_skill_atkup_01,230610901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2306110,icn_skill_atkup_01,230611001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2110101,icn_skill_atkdown_01,211010101,211020103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2110102,icn_skill_atkdown_01,211010201,211020203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2110103,icn_skill_atkdown_01,211010301,211020303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2110104,icn_skill_atkdown_01,211010401,211020403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2110105,icn_skill_atkdown_01,211010501,211020503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2110106,icn_skill_atkdown_01,211010601,211020603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2110107,icn_skill_atkdown_01,211010701,211020703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2110108,icn_skill_atkdown_01,211010801,211020803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2110109,icn_skill_atkdown_01,211010901,211020903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
