id,recycle_type,recycle_sub_type,recycle_level,limit_synchro_level,item_id,item_value
110078,Class,Attacker,78,200,5210201,50
110079,Class,Attacker,79,200,5210201,50
110080,Class,Attacker,80,200,5210201,50
110081,Class,Attacker,81,220,5210201,50
110082,Class,Attacker,82,220,5210201,50
110083,Class,Attacker,83,220,5210201,50
110084,Class,Attacker,84,220,5210201,50
110085,Class,Attacker,85,220,5210201,50
110086,Class,Attacker,86,220,5210201,50
110087,Class,Attacker,87,220,5210201,50
110088,Class,Attacker,88,220,5210201,50
110089,Class,Attacker,89,220,5210201,50
110090,Class,Attacker,90,220,5210201,50
110091,Class,Attacker,91,240,5210201,50
110092,Class,Attacker,92,240,5210201,50
110093,Class,Attacker,93,240,5210201,50
110094,Class,Attacker,94,240,5210201,50
110095,Class,Attacker,95,240,5210201,50
110096,Class,Attacker,96,240,5210201,50
110097,Class,Attacker,97,240,5210201,50
110098,Class,Attacker,98,240,5210201,50
110099,Class,Attacker,99,240,5210201,50
110100,Class,Attacker,100,240,5210201,50
110101,Class,Attacker,101,260,5210201,50
110102,Class,Attacker,102,260,5210201,50
110103,Class,Attacker,103,260,5210201,50
110104,Class,Attacker,104,260,5210201,50
110105,Class,Attacker,105,260,5210201,50
110106,Class,Attacker,106,260,5210201,50
110107,Class,Attacker,107,260,5210201,50
110108,Class,Attacker,108,260,5210201,50
110109,Class,Attacker,109,260,5210201,50
110110,Class,Attacker,110,260,5210201,50
110111,Class,Attacker,111,280,5210201,50
110112,Class,Attacker,112,280,5210201,50
110113,Class,Attacker,113,280,5210201,50
110114,Class,Attacker,114,280,5210201,50
110115,Class,Attacker,115,280,5210201,50
110116,Class,Attacker,116,280,5210201,50
110117,Class,Attacker,117,280,5210201,50
110118,Class,Attacker,118,280,5210201,50
110119,Class,Attacker,119,280,5210201,50
110120,Class,Attacker,120,280,5210201,50
110121,Class,Attacker,121,300,5210201,50
110122,Class,Attacker,122,300,5210201,50
110123,Class,Attacker,123,300,5210201,50
110124,Class,Attacker,124,300,5210201,50
110125,Class,Attacker,125,300,5210201,50
110126,Class,Attacker,126,300,5210201,50
110127,Class,Attacker,127,300,5210201,50
110128,Class,Attacker,128,300,5210201,50
110129,Class,Attacker,129,300,5210201,50
110130,Class,Attacker,130,300,5210201,50
110131,Class,Attacker,131,320,5210201,50
110132,Class,Attacker,132,320,5210201,50
110133,Class,Attacker,133,320,5210201,50
110134,Class,Attacker,134,320,5210201,50
110135,Class,Attacker,135,320,5210201,50
110136,Class,Attacker,136,320,5210201,50
110137,Class,Attacker,137,320,5210201,50
110138,Class,Attacker,138,320,5210201,50
110139,Class,Attacker,139,320,5210201,50
110140,Class,Attacker,140,320,5210201,50
110141,Class,Attacker,141,340,5210201,50
110142,Class,Attacker,142,340,5210201,50
110143,Class,Attacker,143,340,5210201,50
110144,Class,Attacker,144,340,5210201,50
110145,Class,Attacker,145,340,5210201,50
110146,Class,Attacker,146,340,5210201,50
110147,Class,Attacker,147,340,5210201,50
110148,Class,Attacker,148,340,5210201,50
110149,Class,Attacker,149,340,5210201,50
110150,Class,Attacker,150,340,5210201,50
110151,Class,Attacker,151,360,5210201,50
110152,Class,Attacker,152,360,5210201,50
110153,Class,Attacker,153,360,5210201,50
110154,Class,Attacker,154,360,5210201,50
110155,Class,Attacker,155,360,5210201,50
110156,Class,Attacker,156,360,5210201,50
110157,Class,Attacker,157,360,5210201,50
110158,Class,Attacker,158,360,5210201,50
110159,Class,Attacker,159,360,5210201,50
110160,Class,Attacker,160,360,5210201,50
110161,Class,Attacker,161,380,5210201,50
110162,Class,Attacker,162,380,5210201,50
110163,Class,Attacker,163,380,5210201,50
110164,Class,Attacker,164,380,5210201,50
110165,Class,Attacker,165,380,5210201,50
110166,Class,Attacker,166,380,5210201,50
110167,Class,Attacker,167,380,5210201,50
110168,Class,Attacker,168,380,5210201,50
110169,Class,Attacker,169,380,5210201,50
110170,Class,Attacker,170,380,5210201,50
110171,Class,Attacker,171,400,5210201,50
110172,Class,Attacker,172,400,5210201,50
110173,Class,Attacker,173,400,5210201,50
110174,Class,Attacker,174,400,5210201,50
110175,Class,Attacker,175,400,5210201,50
110176,Class,Attacker,176,400,5210201,50
110177,Class,Attacker,177,400,5210201,50
110178,Class,Attacker,178,400,5210201,50
110179,Class,Attacker,179,400,5210201,50
110180,Class,Attacker,180,400,5210201,50
110181,Class,Attacker,181,420,5210201,50
110182,Class,Attacker,182,420,5210201,50
110183,Class,Attacker,183,420,5210201,50
110184,Class,Attacker,184,420,5210201,50
110185,Class,Attacker,185,420,5210201,50
110186,Class,Attacker,186,420,5210201,50
110187,Class,Attacker,187,420,5210201,50
110188,Class,Attacker,188,420,5210201,50
110189,Class,Attacker,189,420,5210201,50
110190,Class,Attacker,190,420,5210201,50
110191,Class,Attacker,191,440,5210201,50
110192,Class,Attacker,192,440,5210201,50
110193,Class,Attacker,193,440,5210201,50
110194,Class,Attacker,194,440,5210201,50
110195,Class,Attacker,195,440,5210201,50
110196,Class,Attacker,196,440,5210201,50
110197,Class,Attacker,197,440,5210201,50
110198,Class,Attacker,198,440,5210201,50
110199,Class,Attacker,199,440,5210201,50
110200,Class,Attacker,200,440,5210201,50
110201,Class,Attacker,201,460,5210201,50
110202,Class,Attacker,202,460,5210201,50
110203,Class,Attacker,203,460,5210201,50
110204,Class,Attacker,204,460,5210201,50
110205,Class,Attacker,205,460,5210201,50
110206,Class,Attacker,206,460,5210201,50
110207,Class,Attacker,207,460,5210201,50
110208,Class,Attacker,208,460,5210201,50
110209,Class,Attacker,209,460,5210201,50
110210,Class,Attacker,210,460,5210201,50
110211,Class,Attacker,211,480,5210201,50
110212,Class,Attacker,212,480,5210201,50
110213,Class,Attacker,213,480,5210201,50
110214,Class,Attacker,214,480,5210201,50
110215,Class,Attacker,215,480,5210201,50
110216,Class,Attacker,216,480,5210201,50
110217,Class,Attacker,217,480,5210201,50
110218,Class,Attacker,218,480,5210201,50
110219,Class,Attacker,219,480,5210201,50
110220,Class,Attacker,220,480,5210201,50
110221,Class,Attacker,221,500,5210201,50
110222,Class,Attacker,222,500,5210201,50
110223,Class,Attacker,223,500,5210201,50
110224,Class,Attacker,224,500,5210201,50
110225,Class,Attacker,225,500,5210201,50
110226,Class,Attacker,226,500,5210201,50
110227,Class,Attacker,227,500,5210201,50
110228,Class,Attacker,228,500,5210201,50
110229,Class,Attacker,229,500,5210201,50
110230,Class,Attacker,230,500,5210201,50
110231,Class,Attacker,231,520,5210201,50
110232,Class,Attacker,232,520,5210201,50
110233,Class,Attacker,233,520,5210201,50
110234,Class,Attacker,234,520,5210201,50
110235,Class,Attacker,235,520,5210201,50
110236,Class,Attacker,236,520,5210201,50
110237,Class,Attacker,237,520,5210201,50
110238,Class,Attacker,238,520,5210201,50
110239,Class,Attacker,239,520,5210201,50
110240,Class,Attacker,240,520,5210201,50
110241,Class,Attacker,241,540,5210201,50
110242,Class,Attacker,242,540,5210201,50
110243,Class,Attacker,243,540,5210201,50
110244,Class,Attacker,244,540,5210201,50
110245,Class,Attacker,245,540,5210201,50
110246,Class,Attacker,246,540,5210201,50
110247,Class,Attacker,247,540,5210201,50
110248,Class,Attacker,248,540,5210201,50
110249,Class,Attacker,249,540,5210201,50
110250,Class,Attacker,250,540,5210201,50
110251,Class,Attacker,251,560,5210201,50
110252,Class,Attacker,252,560,5210201,50
110253,Class,Attacker,253,560,5210201,50
110254,Class,Attacker,254,560,5210201,50
110255,Class,Attacker,255,560,5210201,50
110256,Class,Attacker,256,560,5210201,50
110257,Class,Attacker,257,560,5210201,50
110258,Class,Attacker,258,560,5210201,50
110259,Class,Attacker,259,560,5210201,50
110260,Class,Attacker,260,560,5210201,50
110261,Class,Attacker,261,580,5210201,50
110262,Class,Attacker,262,580,5210201,50
110263,Class,Attacker,263,580,5210201,50
110264,Class,Attacker,264,580,5210201,50
110265,Class,Attacker,265,580,5210201,50
110266,Class,Attacker,266,580,5210201,50
110267,Class,Attacker,267,580,5210201,50
110268,Class,Attacker,268,580,5210201,50
110269,Class,Attacker,269,580,5210201,50
110270,Class,Attacker,270,580,5210201,50
110271,Class,Attacker,271,600,5210201,50
110272,Class,Attacker,272,600,5210201,50
110273,Class,Attacker,273,600,5210201,50
110274,Class,Attacker,274,600,5210201,50
110275,Class,Attacker,275,600,5210201,50
110276,Class,Attacker,276,600,5210201,50
110277,Class,Attacker,277,600,5210201,50
110278,Class,Attacker,278,600,5210201,50
110279,Class,Attacker,279,600,5210201,50
110280,Class,Attacker,280,600,5210201,50
110281,Class,Attacker,281,620,5210201,50
110282,Class,Attacker,282,620,5210201,50
110283,Class,Attacker,283,620,5210201,50
110284,Class,Attacker,284,620,5210201,50
110285,Class,Attacker,285,620,5210201,50
110286,Class,Attacker,286,620,5210201,50
110287,Class,Attacker,287,620,5210201,50
110288,Class,Attacker,288,620,5210201,50
110289,Class,Attacker,289,620,5210201,50
110290,Class,Attacker,290,620,5210201,50
110291,Class,Attacker,291,640,5210201,50
110292,Class,Attacker,292,640,5210201,50
110293,Class,Attacker,293,640,5210201,50
110294,Class,Attacker,294,640,5210201,50
110295,Class,Attacker,295,640,5210201,50
110296,Class,Attacker,296,640,5210201,50
110297,Class,Attacker,297,640,5210201,50
110298,Class,Attacker,298,640,5210201,50
110299,Class,Attacker,299,640,5210201,50
110300,Class,Attacker,300,640,5210201,50
110301,Class,Attacker,301,660,5210201,50
110302,Class,Attacker,302,660,5210201,50
110303,Class,Attacker,303,660,5210201,50
110304,Class,Attacker,304,660,5210201,50
110305,Class,Attacker,305,660,5210201,50
110306,Class,Attacker,306,660,5210201,50
110307,Class,Attacker,307,660,5210201,50
110308,Class,Attacker,308,660,5210201,50
110309,Class,Attacker,309,660,5210201,50
110310,Class,Attacker,310,660,5210201,50
110311,Class,Attacker,311,680,5210201,50
110312,Class,Attacker,312,680,5210201,50
110313,Class,Attacker,313,680,5210201,50
110314,Class,Attacker,314,680,5210201,50
110315,Class,Attacker,315,680,5210201,50
110316,Class,Attacker,316,680,5210201,50
110317,Class,Attacker,317,680,5210201,50
110318,Class,Attacker,318,680,5210201,50
110319,Class,Attacker,319,680,5210201,50
110320,Class,Attacker,320,680,5210201,50
110321,Class,Attacker,321,700,5210201,50
110322,Class,Attacker,322,700,5210201,50
110323,Class,Attacker,323,700,5210201,50
110324,Class,Attacker,324,700,5210201,50
110325,Class,Attacker,325,700,5210201,50
110326,Class,Attacker,326,700,5210201,50
110327,Class,Attacker,327,700,5210201,50
110328,Class,Attacker,328,700,5210201,50
110329,Class,Attacker,329,700,5210201,50
110330,Class,Attacker,330,700,5210201,50
110331,Class,Attacker,331,720,5210201,50
110332,Class,Attacker,332,720,5210201,50
110333,Class,Attacker,333,720,5210201,50
110334,Class,Attacker,334,720,5210201,50
110335,Class,Attacker,335,720,5210201,50
110336,Class,Attacker,336,720,5210201,50
110337,Class,Attacker,337,720,5210201,50
110338,Class,Attacker,338,720,5210201,50
110339,Class,Attacker,339,720,5210201,50
110340,Class,Attacker,340,720,5210201,50
110341,Class,Attacker,341,740,5210201,50
110342,Class,Attacker,342,740,5210201,50
110343,Class,Attacker,343,740,5210201,50
110344,Class,Attacker,344,740,5210201,50
110345,Class,Attacker,345,740,5210201,50
110346,Class,Attacker,346,740,5210201,50
110347,Class,Attacker,347,740,5210201,50
110348,Class,Attacker,348,740,5210201,50
110349,Class,Attacker,349,740,5210201,50
110350,Class,Attacker,350,740,5210201,50
110351,Class,Attacker,351,760,5210201,50
110352,Class,Attacker,352,760,5210201,50
110353,Class,Attacker,353,760,5210201,50
110354,Class,Attacker,354,760,5210201,50
110355,Class,Attacker,355,760,5210201,50
110356,Class,Attacker,356,760,5210201,50
110357,Class,Attacker,357,760,5210201,50
110358,Class,Attacker,358,760,5210201,50
110359,Class,Attacker,359,760,5210201,50
110360,Class,Attacker,360,760,5210201,50
110361,Class,Attacker,361,780,5210201,50
110362,Class,Attacker,362,780,5210201,50
110363,Class,Attacker,363,780,5210201,50
110364,Class,Attacker,364,780,5210201,50
110365,Class,Attacker,365,780,5210201,50
110366,Class,Attacker,366,780,5210201,50
110367,Class,Attacker,367,780,5210201,50
110368,Class,Attacker,368,780,5210201,50
110369,Class,Attacker,369,780,5210201,50
110370,Class,Attacker,370,780,5210201,50
110371,Class,Attacker,371,800,5210201,50
110372,Class,Attacker,372,800,5210201,50
110373,Class,Attacker,373,800,5210201,50
110374,Class,Attacker,374,800,5210201,50
110375,Class,Attacker,375,800,5210201,50
110376,Class,Attacker,376,800,5210201,50
110377,Class,Attacker,377,800,5210201,50
110378,Class,Attacker,378,800,5210201,50
110379,Class,Attacker,379,800,5210201,50
110380,Class,Attacker,380,800,5210201,50
110381,Class,Attacker,381,820,5210201,50
110382,Class,Attacker,382,820,5210201,50
110383,Class,Attacker,383,820,5210201,50
110384,Class,Attacker,384,820,5210201,50
110385,Class,Attacker,385,820,5210201,50
110386,Class,Attacker,386,820,5210201,50
110387,Class,Attacker,387,820,5210201,50
110388,Class,Attacker,388,820,5210201,50
110389,Class,Attacker,389,820,5210201,50
110390,Class,Attacker,390,820,5210201,50
110391,Class,Attacker,391,840,5210201,50
110392,Class,Attacker,392,840,5210201,50
110393,Class,Attacker,393,840,5210201,50
110394,Class,Attacker,394,840,5210201,50
110395,Class,Attacker,395,840,5210201,50
110396,Class,Attacker,396,840,5210201,50
110397,Class,Attacker,397,840,5210201,50
110398,Class,Attacker,398,840,5210201,50
110399,Class,Attacker,399,840,5210201,50
110400,Class,Attacker,400,840,5210201,50
110401,Class,Attacker,401,860,5210201,50
110402,Class,Attacker,402,860,5210201,50
110403,Class,Attacker,403,860,5210201,50
110404,Class,Attacker,404,860,5210201,50
110405,Class,Attacker,405,860,5210201,50
110406,Class,Attacker,406,860,5210201,50
110407,Class,Attacker,407,860,5210201,50
110408,Class,Attacker,408,860,5210201,50
110409,Class,Attacker,409,860,5210201,50
110410,Class,Attacker,410,860,5210201,50
110411,Class,Attacker,411,880,5210201,50
110412,Class,Attacker,412,880,5210201,50
110413,Class,Attacker,413,880,5210201,50
110414,Class,Attacker,414,880,5210201,50
110415,Class,Attacker,415,880,5210201,50
110416,Class,Attacker,416,880,5210201,50
110417,Class,Attacker,417,880,5210201,50
110418,Class,Attacker,418,880,5210201,50
110419,Class,Attacker,419,880,5210201,50
110420,Class,Attacker,420,880,5210201,50
110421,Class,Attacker,421,900,5210201,50
110422,Class,Attacker,422,900,5210201,50
110423,Class,Attacker,423,900,5210201,50
110424,Class,Attacker,424,900,5210201,50
110425,Class,Attacker,425,900,5210201,50
110426,Class,Attacker,426,900,5210201,50
110427,Class,Attacker,427,900,5210201,50
110428,Class,Attacker,428,900,5210201,50
110429,Class,Attacker,429,900,5210201,50
110430,Class,Attacker,430,900,5210201,50
110431,Class,Attacker,431,920,5210201,50
110432,Class,Attacker,432,920,5210201,50
110433,Class,Attacker,433,920,5210201,50
110434,Class,Attacker,434,920,5210201,50
110435,Class,Attacker,435,920,5210201,50
110436,Class,Attacker,436,920,5210201,50
110437,Class,Attacker,437,920,5210201,50
110438,Class,Attacker,438,920,5210201,50
110439,Class,Attacker,439,920,5210201,50
110440,Class,Attacker,440,920,5210201,50
110441,Class,Attacker,441,940,5210201,50
110442,Class,Attacker,442,940,5210201,50
110443,Class,Attacker,443,940,5210201,50
110444,Class,Attacker,444,940,5210201,50
110445,Class,Attacker,445,940,5210201,50
110446,Class,Attacker,446,940,5210201,50
110447,Class,Attacker,447,940,5210201,50
110448,Class,Attacker,448,940,5210201,50
110449,Class,Attacker,449,940,5210201,50
110450,Class,Attacker,450,940,5210201,50
110451,Class,Attacker,451,960,5210201,50
110452,Class,Attacker,452,960,5210201,50
110453,Class,Attacker,453,960,5210201,50
110454,Class,Attacker,454,960,5210201,50
110455,Class,Attacker,455,960,5210201,50
110456,Class,Attacker,456,960,5210201,50
110457,Class,Attacker,457,960,5210201,50
110458,Class,Attacker,458,960,5210201,50
110459,Class,Attacker,459,960,5210201,50
110460,Class,Attacker,460,960,5210201,50
110461,Class,Attacker,461,980,5210201,50
110462,Class,Attacker,462,980,5210201,50
110463,Class,Attacker,463,980,5210201,50
110464,Class,Attacker,464,980,5210201,50
110465,Class,Attacker,465,980,5210201,50
110466,Class,Attacker,466,980,5210201,50
110467,Class,Attacker,467,980,5210201,50
110468,Class,Attacker,468,980,5210201,50
110469,Class,Attacker,469,980,5210201,50
110470,Class,Attacker,470,980,5210201,50
110471,Class,Attacker,471,1000,5210201,50
110472,Class,Attacker,472,1000,5210201,50
110473,Class,Attacker,473,1000,5210201,50
110474,Class,Attacker,474,1000,5210201,50
110475,Class,Attacker,475,1000,5210201,50
110476,Class,Attacker,476,1000,5210201,50
110477,Class,Attacker,477,1000,5210201,50
110478,Class,Attacker,478,1000,5210201,50
110479,Class,Attacker,479,1000,5210201,50
110480,Class,Attacker,480,1000,5210201,50
110481,Class,Attacker,481,1020,5210201,50
110482,Class,Attacker,482,1020,5210201,50
110483,Class,Attacker,483,1020,5210201,50
110484,Class,Attacker,484,1020,5210201,50
110485,Class,Attacker,485,1020,5210201,50
110486,Class,Attacker,486,1020,5210201,50
110487,Class,Attacker,487,1020,5210201,50
110488,Class,Attacker,488,1020,5210201,50
110489,Class,Attacker,489,1020,5210201,50
110490,Class,Attacker,490,1020,5210201,50
110491,Class,Attacker,491,1040,5210201,50
110492,Class,Attacker,492,1040,5210201,50
110493,Class,Attacker,493,1040,5210201,50
110494,Class,Attacker,494,1040,5210201,50
110495,Class,Attacker,495,1040,5210201,50
110496,Class,Attacker,496,1040,5210201,50
110497,Class,Attacker,497,1040,5210201,50
110498,Class,Attacker,498,1040,5210201,50
110499,Class,Attacker,499,1040,5210201,50
110500,Class,Attacker,500,1040,5210201,50
110501,Class,Attacker,501,1060,5210201,50
110502,Class,Attacker,502,1060,5210201,50
110503,Class,Attacker,503,1060,5210201,50
