id,event_system_type,event_shortcut_id,name_localkey,description_localkey,schedule_type,schedule_value,event_disable_locale,event_resource_id,event_thumbnail_resource_table,event_thumbnail_resource_id,thumbnail_color,event_banner_resource_table,event_banner_resource_id,event_order,is_popup,active_type,banner_print_type,is_hidden,parents_event_id,set_field
30022,CooperationEvent,15003,Locale_Event:cooperation_event_name,Locale_Event:cooperation_event_description,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_coop,EVENT_BANNER_COOPERATION_HSTA,0C0C0C,perm_coop,EVENT_BANNER_COOPERATION_HSTA_S,77909482,False,None,PrintEventTime,,,
30023,CooperationEvent,15003,Locale_Event:cooperation_event_name,Locale_Event:cooperation_event_description,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_coop,EVENT_BANNER_COOPERATION_PSID,0C0C0C,perm_coop,EVENT_BANNER_COOPERATION_PSID_S,77908082,False,None,PrintEventTime,,,
30024,CooperationEvent,15003,Locale_Event:cooperation_event_name,Locale_Event:cooperation_event_description,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_coop,EVENT_BANNER_COOPERATION_HSTA,0C0C0C,perm_coop,EVENT_BANNER_COOPERATION_HSTA_S,77899782,False,None,PrintEventTime,,,
30025,CooperationEvent,15003,Locale_Event:cooperation_event_name,Locale_Event:cooperation_event_description,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_coop,EVENT_BANNER_COOPERATION_HSTA,0C0C0C,perm_coop,EVENT_BANNER_COOPERATION_HSTA_S,77898382,False,None,PrintEventTime,,,
30026,CooperationEvent,15003,Locale_Event:cooperation_event_name,Locale_Event:cooperation_event_description,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_coop,EVENT_BANNER_COOPERATION_DMTR,0C0C0C,perm_coop,EVENT_BANNER_COOPERATION_DMTR_S,77889982,False,None,PrintEventTime,,,
30027,CooperationEvent,15003,Locale_Event:cooperation_event_name,Locale_Event:cooperation_event_description,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_coop,EVENT_BANNER_COOPERATION_PSID,0C0C0C,perm_coop,EVENT_BANNER_COOPERATION_PSID_S,77888582,False,None,PrintEventTime,,,
30028,CooperationEvent,15003,Locale_Event:cooperation_event_name,Locale_Event:cooperation_event_description,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_coop,EVENT_BANNER_COOPERATION_ANMI,0C0C0C,perm_coop,EVENT_BANNER_COOPERATION_ANMI_S,77887182,False,None,PrintEventTime,,,
30029,CooperationEvent,15003,Locale_Event:cooperation_event_name,Locale_Event:cooperation_event_description,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_coop,EVENT_BANNER_COOPERATION_HSTA,0C0C0C,perm_coop,EVENT_BANNER_COOPERATION_HSTA_S,76998882,False,None,PrintEventTime,,,
30030,CooperationEvent,15003,Locale_Event:cooperation_event_name,Locale_Event:cooperation_event_description,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_coop,EVENT_BANNER_COOPERATION_HSTA,0C0C0C,perm_coop,EVENT_BANNER_COOPERATION_HSTA_S,76989882,False,None,PrintEventTime,,,
30031,CooperationEvent,15003,Locale_Event:cooperation_event_name,Locale_Event:cooperation_event_description,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_coop,EVENT_BANNER_COOPERATION_DMTR,0C0C0C,perm_coop,EVENT_BANNER_COOPERATION_DMTR_S,76988482,False,None,PrintEventTime,,,
30032,CooperationEvent,15003,Locale_Event:cooperation_event_name,Locale_Event:cooperation_event_description,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_coop,EVENT_BANNER_COOPERATION_PSID,0C0C0C,perm_coop,EVENT_BANNER_COOPERATION_PSID_S,76979282,False,None,PrintEventTime,,,
30033,CooperationEvent,15003,Locale_Event:cooperation_event_name,Locale_Event:cooperation_event_description,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_coop,EVENT_BANNER_COOPERATION,0C0C0C,perm_coop,EVENT_BANNER_COOPERATION_S,76977882,False,None,PrintEventTime,True,81100.0,
30034,CooperationEvent,15003,Locale_Event:cooperation_event_name,Locale_Event:cooperation_event_description,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_coop,EVENT_BANNER_COOPERATION,0C0C0C,perm_coop,EVENT_BANNER_COOPERATION_S,76977182,False,None,PrintEventTime,True,81100.0,
30035,CooperationEvent,15003,Locale_Event:cooperation_event_name,Locale_Event:cooperation_event_description,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_coop,EVENT_BANNER_COOPERATION,0C0C0C,perm_coop,EVENT_BANNER_COOPERATION_S,76969582,False,None,PrintEventTime,True,81100.0,
30036,CooperationEvent,15003,Locale_Event:cooperation_event_name,Locale_Event:cooperation_event_description,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_coop,EVENT_BANNER_COOPERATION_PSID,0C0C0C,perm_coop,EVENT_BANNER_COOPERATION_PSID_S,76968182,False,None,PrintEventTime,,,
30037,CooperationEvent,15003,Locale_Event:cooperation_event_name,Locale_Event:cooperation_event_description,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_coop,EVENT_BANNER_COOPERATION_DMTR,0C0C0C,perm_coop,EVENT_BANNER_COOPERATION_DMTR_S,76959782,False,None,PrintEventTime,,,
30038,CooperationEvent,15003,Locale_Event:cooperation_event_name,Locale_Event:cooperation_event_description,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_coop,EVENT_BANNER_COOPERATION_HSTA,0C0C0C,perm_coop,EVENT_BANNER_COOPERATION_HSTA_S,76958382,False,None,PrintEventTime,,,
30039,CooperationEvent,15003,Locale_Event:cooperation_event_name,Locale_Event:cooperation_event_description,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_coop,EVENT_BANNER_COOPERATION_HSTA,0C0C0C,perm_coop,EVENT_BANNER_COOPERATION_HSTA_S,76956982,False,None,PrintEventTime,,,
30040,CooperationEvent,15003,Locale_Event:cooperation_event_name,Locale_Event:cooperation_event_description,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_coop,EVENT_BANNER_COOPERATION_PSID,0C0C0C,perm_coop,EVENT_BANNER_COOPERATION_PSID_S,76948682,False,None,PrintEventTime,,,
30041,CooperationEvent,15003,Locale_Event:cooperation_event_name,Locale_Event:cooperation_event_description,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_coop,EVENT_BANNER_COOPERATION_PSID,0C0C0C,perm_coop,EVENT_BANNER_COOPERATION_PSID_S,76939582,False,None,PrintEventTime,True,81400.0,
30042,CooperationEvent,15003,Locale_Event:cooperation_event_name,Locale_Event:cooperation_event_description,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_coop,EVENT_BANNER_COOPERATION_ZEUS,0C0C0C,perm_coop,EVENT_BANNER_COOPERATION_ZEUS_S,76938882,False,None,PrintEventTime,True,81400.0,
30043,CooperationEvent,15003,Locale_Event:cooperation_event_name,Locale_Event:cooperation_event_description,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_coop,EVENT_BANNER_COOPERATION_DMTR,0C0C0C,perm_coop,EVENT_BANNER_COOPERATION_DMTR_S,76938182,False,None,PrintEventTime,True,81400.0,
30044,CooperationEvent,15003,Locale_Event:cooperation_event_name,Locale_Event:cooperation_event_description,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_coop,EVENT_BANNER_COOPERATION_HSTA,0C0C0C,perm_coop,EVENT_BANNER_COOPERATION_HSTA_S,76929882,False,None,PrintEventTime,,,
30045,CooperationEvent,15003,Locale_Event:cooperation_event_name,Locale_Event:cooperation_event_description,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_coop,EVENT_BANNER_COOPERATION_HSTA,0C0C0C,perm_coop,EVENT_BANNER_COOPERATION_HSTA_S,76928482,False,None,PrintEventTime,,,
30046,CooperationEvent,15003,Locale_Event:cooperation_event_name,Locale_Event:cooperation_event_description,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_coop,EVENT_BANNER_COOPERATION,0C0C0C,perm_coop,EVENT_BANNER_COOPERATION_S,76927082,False,None,PrintEventTime,True,81500.0,
30047,CooperationEvent,15003,Locale_Event:cooperation_event_name,Locale_Event:cooperation_event_description,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_coop,EVENT_BANNER_COOPERATION,0C0C0C,perm_coop,EVENT_BANNER_COOPERATION_S,76919482,False,None,PrintEventTime,True,81500.0,
30048,CooperationEvent,15003,Locale_Event:cooperation_event_name,Locale_Event:cooperation_event_description,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_coop,EVENT_BANNER_COOPERATION,0C0C0C,perm_coop,EVENT_BANNER_COOPERATION_S,76918782,False,None,PrintEventTime,True,81500.0,
30049,CooperationEvent,15003,Locale_Event:cooperation_event_name,Locale_Event:cooperation_event_description,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_coop,EVENT_BANNER_COOPERATION_DMTR,0C0C0C,perm_coop,EVENT_BANNER_COOPERATION_DMTR_S,76917382,False,None,PrintEventTime,,,
30050,CooperationEvent,15003,Locale_Event:cooperation_event_name,Locale_Event:cooperation_event_description,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_coop,EVENT_BANNER_COOPERATION_PSID,0C0C0C,perm_coop,EVENT_BANNER_COOPERATION_PSID_S,76908982,False,None,PrintEventTime,,,
30051,CooperationEvent,15003,Locale_Event:cooperation_event_name,Locale_Event:cooperation_event_description,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_coop,EVENT_BANNER_COOPERATION_HSTA,0C0C0C,perm_coop,EVENT_BANNER_COOPERATION_HSTA_S,76907582,False,None,PrintEventTime,,,
30052,CooperationEvent,15003,Locale_Event:cooperation_event_name,Locale_Event:cooperation_event_description,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_coop,EVENT_BANNER_COOPERATION_PSID,0C0C0C,perm_coop,EVENT_BANNER_COOPERATION_PSID_S,76899282,False,None,PrintEventTime,,,
30053,CooperationEvent,15003,Locale_Event:cooperation_event_name,Locale_Event:cooperation_event_description,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_coop,EVENT_BANNER_COOPERATION_HSTA,0C0C0C,perm_coop,EVENT_BANNER_COOPERATION_HSTA_S,76897882,False,None,PrintEventTime,,,
30054,CooperationEvent,15003,Locale_Event:cooperation_event_name,Locale_Event:cooperation_event_description,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_coop,EVENT_BANNER_COOPERATION_DMTR,0C0C0C,perm_coop,EVENT_BANNER_COOPERATION_DMTR_S,76889482,False,None,PrintEventTime,,,
30055,CooperationEvent,15003,Locale_Event:cooperation_event_name,Locale_Event:cooperation_event_description,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_coop,EVENT_BANNER_COOPERATION_HSTA,0C0C0C,perm_coop,EVENT_BANNER_COOPERATION_HSTA_S,76888082,False,None,PrintEventTime,,,
30056,CooperationEvent,15003,Locale_Event:cooperation_event_name,Locale_Event:cooperation_event_description,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_coop,EVENT_BANNER_COOPERATION_ANMI,0C0C0C,perm_coop,EVENT_BANNER_COOPERATION_ANMI_S,75999782,False,None,PrintEventTime,,,
30057,CooperationEvent,15003,Locale_Event:cooperation_event_name,Locale_Event:cooperation_event_description,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_coop,EVENT_BANNER_COOPERATION_PSID,0C0C0C,perm_coop,EVENT_BANNER_COOPERATION_PSID_S,75998382,False,None,PrintEventTime,,,
30058,CooperationEvent,15003,Locale_Event:cooperation_event_name,Locale_Event:cooperation_event_description,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_coop,EVENT_BANNER_COOPERATION_HSTA,0C0C0C,perm_coop,EVENT_BANNER_COOPERATION_HSTA_S,75996982,False,None,PrintEventTime,,,
30059,CooperationEvent,15003,Locale_Event:cooperation_event_name,Locale_Event:cooperation_event_description,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_coop,EVENT_BANNER_COOPERATION,0C0C0C,perm_coop,EVENT_BANNER_COOPERATION_S,75987982,False,None,PrintEventTime,True,81900.0,
30060,CooperationEvent,15003,Locale_Event:cooperation_event_name,Locale_Event:cooperation_event_description,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_coop,EVENT_BANNER_COOPERATION,0C0C0C,perm_coop,EVENT_BANNER_COOPERATION_S,75987282,False,None,PrintEventTime,True,81900.0,
30061,CooperationEvent,15003,Locale_Event:cooperation_event_name,Locale_Event:cooperation_event_description,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_coop,EVENT_BANNER_COOPERATION,0C0C0C,perm_coop,EVENT_BANNER_COOPERATION_S,75979382,False,None,PrintEventTime,True,81900.0,
30062,CooperationEvent,15003,Locale_Event:cooperation_event_name,Locale_Event:cooperation_event_description,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_coop,EVENT_BANNER_COOPERATION_PSID,0C0C0C,perm_coop,EVENT_BANNER_COOPERATION_PSID_S,75977982,False,None,PrintEventTime,,,
30063,CooperationEvent,15003,Locale_Event:cooperation_event_name,Locale_Event:cooperation_event_description,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_coop,EVENT_BANNER_COOPERATION_PSID,0C0C0C,perm_coop,EVENT_BANNER_COOPERATION_PSID_S,75969682,False,None,PrintEventTime,,,
30064,CooperationEvent,15003,Locale_Event:cooperation_event_name,Locale_Event:cooperation_event_description,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_coop,EVENT_BANNER_COOPERATION_DMTR,0C0C0C,perm_coop,EVENT_BANNER_COOPERATION_DMTR_S,75968282,False,None,PrintEventTime,,,
30065,CooperationEvent,15003,Locale_Event:cooperation_event_name,Locale_Event:cooperation_event_description,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_coop,EVENT_BANNER_COOPERATION_HSTA,0C0C0C,perm_coop,EVENT_BANNER_COOPERATION_HSTA_S,75959882,False,None,PrintEventTime,,,
30066,CooperationEvent,15003,Locale_Event:cooperation_event_name,Locale_Event:cooperation_event_description,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_coop,EVENT_BANNER_COOPERATION_PSID,0C0C0C,perm_coop,EVENT_BANNER_COOPERATION_PSID_S,75958482,False,None,PrintEventTime,,,
30067,CooperationEvent,15003,Locale_Event:cooperation_event_name,Locale_Event:cooperation_event_description,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_coop,EVENT_BANNER_COOPERATION_HSTA,0C0C0C,perm_coop,EVENT_BANNER_COOPERATION_HSTA_S,75957082,False,None,PrintEventTime,,,
30068,CooperationEvent,15003,Locale_Event:cooperation_event_name,Locale_Event:cooperation_event_description,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_coop,EVENT_BANNER_COOPERATION,0C0C0C,perm_coop,EVENT_BANNER_COOPERATION_S,75948782,False,None,PrintEventTime,True,82100.0,
30069,CooperationEvent,15003,Locale_Event:cooperation_event_name,Locale_Event:cooperation_event_description,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_coop,EVENT_BANNER_COOPERATION,0C0C0C,perm_coop,EVENT_BANNER_COOPERATION_S,75948082,False,None,PrintEventTime,True,82100.0,
30070,CooperationEvent,15003,Locale_Event:cooperation_event_name,Locale_Event:cooperation_event_description,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_coop,EVENT_BANNER_COOPERATION,0C0C0C,perm_coop,EVENT_BANNER_COOPERATION_S,75947382,False,None,PrintEventTime,True,82100.0,
30071,CooperationEvent,15003,Locale_Event:cooperation_event_name,Locale_Event:cooperation_event_description,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_coop,EVENT_BANNER_COOPERATION_HSTA,0C0C0C,perm_coop,EVENT_BANNER_COOPERATION_HSTA_S,75938982,False,None,PrintEventTime,,,
30072,CooperationEvent,15003,Locale_Event:cooperation_event_name,Locale_Event:cooperation_event_description,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_coop,EVENT_BANNER_COOPERATION_HSTA,0C0C0C,perm_coop,EVENT_BANNER_COOPERATION_HSTA_S,75937582,False,None,PrintEventTime,,,
30073,CooperationEvent,15003,Locale_Event:cooperation_event_name,Locale_Event:cooperation_event_description,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_coop,EVENT_BANNER_COOPERATION_PSID,0C0C0C,perm_coop,EVENT_BANNER_COOPERATION_PSID_S,75929282,False,None,PrintEventTime,,,
30074,CooperationEvent,15003,Locale_Event:cooperation_event_name,Locale_Event:cooperation_event_description,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_coop,EVENT_BANNER_COOPERATION_ANMI,0C0C0C,perm_coop,EVENT_BANNER_COOPERATION_ANMI_S,75927882,False,None,PrintEventTime,,,
30075,CooperationEvent,15003,Locale_Event:cooperation_event_name,Locale_Event:cooperation_event_description,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_coop,EVENT_BANNER_COOPERATION_ZEUS,0C0C0C,perm_coop,EVENT_BANNER_COOPERATION_ZEUS_S,75919582,False,None,PrintEventTime,,,
40001,StoryEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_NOCALLERID,16171D,event_old,EVENT_BANNER_NOCALLERID_S,78899081,False,None,PrintEventTime,,,
40002,StoryEvent,15004,Locale_Event:story_event_name_002,Locale_Event:story_event_description_002,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_HIGHTECHTOY,1B31D8,event_old,EVENT_BANNER_HIGHTECHTOY_S,78897681,False,None,PrintEventTime,,,
40003,StoryEvent,15004,Locale_Event:story_event_name_003,Locale_Event:story_event_description_003,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_NOCALLERID,16171D,event_old,EVENT_BANNER_NOCALLERID_S,78889281,False,None,PrintEventTime,True,80100.0,
40004,StoryEvent,15004,Locale_Event:story_event_name_004,Locale_Event:story_event_description_004,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_HIGHTECHTOY,1B31D8,event_old,EVENT_BANNER_HIGHTECHTOY_S,78889281,False,None,PrintEventTime,True,80100.0,
40005,StoryEvent,15004,Locale_Event:story_event_name_005,Locale_Event:story_event_description_005,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_BRANDNEWYEAR,292929,event_old,EVENT_BANNER_BRANDNEWYEAR_S,78887181,False,None,PrintEventTime,,,
40006,StoryEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_D-OUTSIDERS,5801D4,event_old,EVENT_BANNER_D-OUTSIDERS_S,77998881,False,None,PrintEventTime,,,
40007,StoryEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_MAIDINVALENTINE,241D20,event_old,EVENT_BANNER_MAIDINVALENTINE_S,77989981,False,None,PrintEventTime,,,
40008,StoryEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_CE_01,16171D,event_old,EVENT_BANNER_CE_01_S,77987881,False,None,PrintEventTime,True,80200.0,
40009,StoryEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_CE_01,16171D,event_old,EVENT_BANNER_CE_01_S,77979981,False,None,PrintEventTime,True,80200.0,
40010,StoryEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_BOW-WOWPARADISE,16171D,event_old,EVENT_BANNER_BOW-WOWPARADISE_S,77978581,False,None,PrintEventTime,,,
40011,StoryEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_CHERRYBLOSSOM,5A0844,event_old,EVENT_BANNER_CHERRYBLOSSOM_S,77977081,False,None,PrintEventTime,,,
40012,StoryEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_LTK,000000,event_old,EVENT_BANNER_LTK_S,77968781,False,None,PrintEventTime,,,
40014,StoryEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_BUNNY777,000000,event_old,EVENT_BANNER_BUNNY777_S,77958281,False,None,PrintEventTime,,,
40015,StoryEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_QUEENSORDER,160000,event_old,EVENT_BANNER_QUEENSORDER_S,77949981,False,None,PrintEventTime,,,
40020,StoryEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_fieldstory,EVENT_BANNER_BLUEWATERISLAND,000000,perm_fieldstory,EVENT_BANNER_BLUEWATERISLAND_S,77948581,False,None,PrintEventTime,True,80400.0,
40021,StoryEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_fieldstory,EVENT_BANNER_BLUEWATERISLAND,000000,perm_fieldstory,EVENT_BANNER_BLUEWATERISLAND_S,77947881,False,None,PrintEventTime,True,80400.0,
40022,StoryEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_NYA-NYAPARADISE,171D42,event_old,EVENT_BANNER_NYA-NYAPARADISE_S,77939481,False,None,PrintEventTime,,,
40023,StoryEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_GOLDENSHIP,110000,event_old,EVENT_BANNER_GOLDENSHIP_S,77938081,False,None,PrintEventTime,,,
40024,StoryEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_fieldstory,EVENT_BANNER_SEAYOUAGAIN,000000,perm_fieldstory,EVENT_BANNER_SEAYOUAGAIN_S,77929781,False,None,PrintEventTime,True,80600.0,
40025,StoryEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_fieldstory,EVENT_BANNER_SEAYOUAGAIN,000000,perm_fieldstory,EVENT_BANNER_SEAYOUAGAIN_S,77929081,False,None,PrintEventTime,True,80600.0,
40026,StoryEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_NOCALLERID,000000,event_old,EVENT_BANNER_NOCALLERID_S,77919981,False,None,PrintEventTime,True,80700.0,
40027,StoryEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_HIGHTECHTOY,000000,event_old,EVENT_BANNER_HIGHTECHTOY_S,77919281,False,None,PrintEventTime,True,80700.0,
40028,StoryEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_SCHOOLOFLOCK,1d161f,event_old,EVENT_BANNER_SCHOOLOFLOCK_S,77917981,False,None,PrintEventTime,,,
40029,StoryEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_DAZZLINGCUPID,253772,event_old,EVENT_BANNER_DAZZLINGCUPID_S,77909581,False,None,PrintEventTime,,,
40030,StoryEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_ACPUFREEZE,000000,event_old,EVENT_BANNER_ACPUFREEZE_S,77908181,False,None,PrintEventTime,,,
