id,skill_category,level,name_localkey,description_localkey,skill_icon,surfaceskill_function_1,surfaceskill_function_2,surfaceskill_function_3,surfaceskill_function_4,description_value_list/0/description_value,description_value_list/1/description_value,description_value_list/2/description_value,description_value_list/3/description_value,description_value_list/4/description_value,description_value_list/5/description_value
201160601,116,6,Locale_SurfaceSkill:116_skill_name,Locale_SurfaceSkill:20116_skill_desc,icn_surface_hide_01,201160601,0,0,0,0,,,,,
201160701,116,7,Locale_SurfaceSkill:116_skill_name,Locale_SurfaceSkill:20116_skill_desc,icn_surface_hide_01,201160701,0,0,0,0,,,,,
201160801,116,8,Locale_SurfaceSkill:116_skill_name,Locale_SurfaceSkill:20116_skill_desc,icn_surface_hide_01,201160801,0,0,0,0,,,,,
201160901,116,9,Locale_SurfaceSkill:116_skill_name,Locale_SurfaceSkill:20116_skill_desc,icn_surface_hide_01,201160901,0,0,0,0,,,,,
201161001,116,10,Locale_SurfaceSkill:116_skill_name,Locale_SurfaceSkill:20116_skill_desc,icn_surface_hide_01,201161001,0,0,0,0,,,,,
201161101,116,11,Locale_SurfaceSkill:116_skill_name,Locale_SurfaceSkill:20116_skill_desc,icn_surface_hide_01,201161101,0,0,0,0,,,,,
201161201,116,12,Locale_SurfaceSkill:116_skill_name,Locale_SurfaceSkill:20116_skill_desc,icn_surface_hide_01,201161201,0,0,0,0,,,,,
201161301,116,13,Locale_SurfaceSkill:116_skill_name,Locale_SurfaceSkill:20116_skill_desc,icn_surface_hide_01,201161301,0,0,0,0,,,,,
201161401,116,14,Locale_SurfaceSkill:116_skill_name,Locale_SurfaceSkill:20116_skill_desc,icn_surface_hide_01,201161401,0,0,0,0,,,,,
201161501,116,15,Locale_SurfaceSkill:116_skill_name,Locale_SurfaceSkill:20116_skill_desc,icn_surface_hide_01,201161501,0,0,0,0,,,,,
201161601,116,16,Locale_SurfaceSkill:116_skill_name,Locale_SurfaceSkill:20116_skill_desc,icn_surface_hide_01,201161601,0,0,0,0,,,,,
201161701,116,17,Locale_SurfaceSkill:116_skill_name,Locale_SurfaceSkill:20116_skill_desc,icn_surface_hide_01,201161701,0,0,0,0,,,,,
201161801,116,18,Locale_SurfaceSkill:116_skill_name,Locale_SurfaceSkill:20116_skill_desc,icn_surface_hide_01,201161801,0,0,0,0,,,,,
201161901,116,19,Locale_SurfaceSkill:116_skill_name,Locale_SurfaceSkill:20116_skill_desc,icn_surface_hide_01,201161901,0,0,0,0,,,,,
201162001,116,20,Locale_SurfaceSkill:116_skill_name,Locale_SurfaceSkill:20116_skill_desc,icn_surface_hide_01,201162001,0,0,0,0,,,,,
201030101,103,1,Locale_SurfaceSkill:103_skill_name,Locale_SurfaceSkill:20103_skill_desc,icn_surface_shotrange_01,201030101,0,0,0,1,,,,,
201030201,103,2,Locale_SurfaceSkill:103_skill_name,Locale_SurfaceSkill:20103_skill_desc,icn_surface_shotrange_01,201030201,0,0,0,1,,,,,
201030301,103,3,Locale_SurfaceSkill:103_skill_name,Locale_SurfaceSkill:20103_skill_desc,icn_surface_shotrange_01,201030301,0,0,0,1,,,,,
201030401,103,4,Locale_SurfaceSkill:103_skill_name,Locale_SurfaceSkill:20103_skill_desc,icn_surface_shotrange_01,201030401,0,0,0,1,,,,,
201030501,103,5,Locale_SurfaceSkill:103_skill_name,Locale_SurfaceSkill:20103_skill_desc,icn_surface_shotrange_01,201030501,0,0,0,1,,,,,
201030601,103,6,Locale_SurfaceSkill:103_skill_name,Locale_SurfaceSkill:20103_skill_desc,icn_surface_shotrange_01,201030601,0,0,0,1,,,,,
201030701,103,7,Locale_SurfaceSkill:103_skill_name,Locale_SurfaceSkill:20103_skill_desc,icn_surface_shotrange_01,201030701,0,0,0,1,,,,,
201030801,103,8,Locale_SurfaceSkill:103_skill_name,Locale_SurfaceSkill:20103_skill_desc,icn_surface_shotrange_01,201030801,0,0,0,1,,,,,
201030901,103,9,Locale_SurfaceSkill:103_skill_name,Locale_SurfaceSkill:20103_skill_desc,icn_surface_shotrange_01,201030901,0,0,0,1,,,,,
201031001,103,10,Locale_SurfaceSkill:103_skill_name,Locale_SurfaceSkill:20103_skill_desc,icn_surface_shotrange_01,201031001,0,0,0,1,,,,,
201031101,103,11,Locale_SurfaceSkill:103_skill_name,Locale_SurfaceSkill:20103_skill_desc,icn_surface_shotrange_01,201031101,0,0,0,1,,,,,
201031201,103,12,Locale_SurfaceSkill:103_skill_name,Locale_SurfaceSkill:20103_skill_desc,icn_surface_shotrange_01,201031201,0,0,0,1,,,,,
201031301,103,13,Locale_SurfaceSkill:103_skill_name,Locale_SurfaceSkill:20103_skill_desc,icn_surface_shotrange_01,201031301,0,0,0,1,,,,,
201031401,103,14,Locale_SurfaceSkill:103_skill_name,Locale_SurfaceSkill:20103_skill_desc,icn_surface_shotrange_01,201031401,0,0,0,1,,,,,
201031501,103,15,Locale_SurfaceSkill:103_skill_name,Locale_SurfaceSkill:20103_skill_desc,icn_surface_shotrange_01,201031501,0,0,0,1,,,,,
201031601,103,16,Locale_SurfaceSkill:103_skill_name,Locale_SurfaceSkill:20103_skill_desc,icn_surface_shotrange_01,201031601,0,0,0,1,,,,,
201031701,103,17,Locale_SurfaceSkill:103_skill_name,Locale_SurfaceSkill:20103_skill_desc,icn_surface_shotrange_01,201031701,0,0,0,1,,,,,
201031801,103,18,Locale_SurfaceSkill:103_skill_name,Locale_SurfaceSkill:20103_skill_desc,icn_surface_shotrange_01,201031801,0,0,0,1,,,,,
201031901,103,19,Locale_SurfaceSkill:103_skill_name,Locale_SurfaceSkill:20103_skill_desc,icn_surface_shotrange_01,201031901,0,0,0,1,,,,,
201032001,103,20,Locale_SurfaceSkill:103_skill_name,Locale_SurfaceSkill:20103_skill_desc,icn_surface_shotrange_01,201032001,0,0,0,1,,,,,
201120101,112,1,Locale_SurfaceSkill:112_skill_name,Locale_SurfaceSkill:20112_skill_desc,icn_surface_bonusrange_01,201120101,0,0,0,15,,,,,
201120201,112,2,Locale_SurfaceSkill:112_skill_name,Locale_SurfaceSkill:20112_skill_desc,icn_surface_bonusrange_01,201120201,0,0,0,20,,,,,
201120301,112,3,Locale_SurfaceSkill:112_skill_name,Locale_SurfaceSkill:20112_skill_desc,icn_surface_bonusrange_01,201120301,0,0,0,25,,,,,
201120401,112,4,Locale_SurfaceSkill:112_skill_name,Locale_SurfaceSkill:20112_skill_desc,icn_surface_bonusrange_01,201120401,0,0,0,30,,,,,
201120501,112,5,Locale_SurfaceSkill:112_skill_name,Locale_SurfaceSkill:20112_skill_desc,icn_surface_bonusrange_01,201120501,0,0,0,35,,,,,
201120601,112,6,Locale_SurfaceSkill:112_skill_name,Locale_SurfaceSkill:20112_skill_desc,icn_surface_bonusrange_01,201120601,0,0,0,40,,,,,
201120701,112,7,Locale_SurfaceSkill:112_skill_name,Locale_SurfaceSkill:20112_skill_desc,icn_surface_bonusrange_01,201120701,0,0,0,45,,,,,
201120801,112,8,Locale_SurfaceSkill:112_skill_name,Locale_SurfaceSkill:20112_skill_desc,icn_surface_bonusrange_01,201120801,0,0,0,50,,,,,
201120901,112,9,Locale_SurfaceSkill:112_skill_name,Locale_SurfaceSkill:20112_skill_desc,icn_surface_bonusrange_01,201120901,0,0,0,55,,,,,
201121001,112,10,Locale_SurfaceSkill:112_skill_name,Locale_SurfaceSkill:20112_skill_desc,icn_surface_bonusrange_01,201121001,0,0,0,60,,,,,
201121101,112,11,Locale_SurfaceSkill:112_skill_name,Locale_SurfaceSkill:20112_skill_desc,icn_surface_bonusrange_01,201121101,0,0,0,65,,,,,
201121201,112,12,Locale_SurfaceSkill:112_skill_name,Locale_SurfaceSkill:20112_skill_desc,icn_surface_bonusrange_01,201121201,0,0,0,70,,,,,
201121301,112,13,Locale_SurfaceSkill:112_skill_name,Locale_SurfaceSkill:20112_skill_desc,icn_surface_bonusrange_01,201121301,0,0,0,75,,,,,
201121401,112,14,Locale_SurfaceSkill:112_skill_name,Locale_SurfaceSkill:20112_skill_desc,icn_surface_bonusrange_01,201121401,0,0,0,80,,,,,
201121501,112,15,Locale_SurfaceSkill:112_skill_name,Locale_SurfaceSkill:20112_skill_desc,icn_surface_bonusrange_01,201121501,0,0,0,85,,,,,
201121601,112,16,Locale_SurfaceSkill:112_skill_name,Locale_SurfaceSkill:20112_skill_desc,icn_surface_bonusrange_01,201121601,0,0,0,90,,,,,
201121701,112,17,Locale_SurfaceSkill:112_skill_name,Locale_SurfaceSkill:20112_skill_desc,icn_surface_bonusrange_01,201121701,0,0,0,95,,,,,
201121801,112,18,Locale_SurfaceSkill:112_skill_name,Locale_SurfaceSkill:20112_skill_desc,icn_surface_bonusrange_01,201121801,0,0,0,100,,,,,
201121901,112,19,Locale_SurfaceSkill:112_skill_name,Locale_SurfaceSkill:20112_skill_desc,icn_surface_bonusrange_01,201121901,0,0,0,105,,,,,
201122001,112,20,Locale_SurfaceSkill:112_skill_name,Locale_SurfaceSkill:20112_skill_desc,icn_surface_bonusrange_01,201122001,0,0,0,110,,,,,
201120102,112,1,Locale_SurfaceSkill:112_skill_name,Locale_SurfaceSkill:20112_skill_desc,icn_surface_bonusrange_01,201120102,0,0,0,15,,,,,
201120202,112,2,Locale_SurfaceSkill:112_skill_name,Locale_SurfaceSkill:20112_skill_desc,icn_surface_bonusrange_01,201120202,0,0,0,20,,,,,
201120302,112,3,Locale_SurfaceSkill:112_skill_name,Locale_SurfaceSkill:20112_skill_desc,icn_surface_bonusrange_01,201120302,0,0,0,25,,,,,
201120402,112,4,Locale_SurfaceSkill:112_skill_name,Locale_SurfaceSkill:20112_skill_desc,icn_surface_bonusrange_01,201120402,0,0,0,30,,,,,
201120502,112,5,Locale_SurfaceSkill:112_skill_name,Locale_SurfaceSkill:20112_skill_desc,icn_surface_bonusrange_01,201120502,0,0,0,35,,,,,
201120602,112,6,Locale_SurfaceSkill:112_skill_name,Locale_SurfaceSkill:20112_skill_desc,icn_surface_bonusrange_01,201120602,0,0,0,40,,,,,
201120702,112,7,Locale_SurfaceSkill:112_skill_name,Locale_SurfaceSkill:20112_skill_desc,icn_surface_bonusrange_01,201120702,0,0,0,45,,,,,
201120802,112,8,Locale_SurfaceSkill:112_skill_name,Locale_SurfaceSkill:20112_skill_desc,icn_surface_bonusrange_01,201120802,0,0,0,50,,,,,
201120902,112,9,Locale_SurfaceSkill:112_skill_name,Locale_SurfaceSkill:20112_skill_desc,icn_surface_bonusrange_01,201120902,0,0,0,55,,,,,
201121002,112,10,Locale_SurfaceSkill:112_skill_name,Locale_SurfaceSkill:20112_skill_desc,icn_surface_bonusrange_01,201121002,0,0,0,60,,,,,
201121102,112,11,Locale_SurfaceSkill:112_skill_name,Locale_SurfaceSkill:20112_skill_desc,icn_surface_bonusrange_01,201121102,0,0,0,65,,,,,
201121202,112,12,Locale_SurfaceSkill:112_skill_name,Locale_SurfaceSkill:20112_skill_desc,icn_surface_bonusrange_01,201121202,0,0,0,70,,,,,
201121302,112,13,Locale_SurfaceSkill:112_skill_name,Locale_SurfaceSkill:20112_skill_desc,icn_surface_bonusrange_01,201121302,0,0,0,75,,,,,
201121402,112,14,Locale_SurfaceSkill:112_skill_name,Locale_SurfaceSkill:20112_skill_desc,icn_surface_bonusrange_01,201121402,0,0,0,80,,,,,
201121502,112,15,Locale_SurfaceSkill:112_skill_name,Locale_SurfaceSkill:20112_skill_desc,icn_surface_bonusrange_01,201121502,0,0,0,85,,,,,
201121602,112,16,Locale_SurfaceSkill:112_skill_name,Locale_SurfaceSkill:20112_skill_desc,icn_surface_bonusrange_01,201121602,0,0,0,90,,,,,
201121702,112,17,Locale_SurfaceSkill:112_skill_name,Locale_SurfaceSkill:20112_skill_desc,icn_surface_bonusrange_01,201121702,0,0,0,95,,,,,
201121802,112,18,Locale_SurfaceSkill:112_skill_name,Locale_SurfaceSkill:20112_skill_desc,icn_surface_bonusrange_01,201121802,0,0,0,100,,,,,
201121902,112,19,Locale_SurfaceSkill:112_skill_name,Locale_SurfaceSkill:20112_skill_desc,icn_surface_bonusrange_01,201121902,0,0,0,105,,,,,
201122002,112,20,Locale_SurfaceSkill:112_skill_name,Locale_SurfaceSkill:20112_skill_desc,icn_surface_bonusrange_01,201122002,0,0,0,110,,,,,
201120103,112,1,Locale_SurfaceSkill:112_skill_name,Locale_SurfaceSkill:20112_skill_desc,icn_surface_bonusrange_01,201120103,0,0,0,15,,,,,
201120203,112,2,Locale_SurfaceSkill:112_skill_name,Locale_SurfaceSkill:20112_skill_desc,icn_surface_bonusrange_01,201120203,0,0,0,20,,,,,
201120303,112,3,Locale_SurfaceSkill:112_skill_name,Locale_SurfaceSkill:20112_skill_desc,icn_surface_bonusrange_01,201120303,0,0,0,25,,,,,
201120403,112,4,Locale_SurfaceSkill:112_skill_name,Locale_SurfaceSkill:20112_skill_desc,icn_surface_bonusrange_01,201120403,0,0,0,30,,,,,
201120503,112,5,Locale_SurfaceSkill:112_skill_name,Locale_SurfaceSkill:20112_skill_desc,icn_surface_bonusrange_01,201120503,0,0,0,35,,,,,
201120603,112,6,Locale_SurfaceSkill:112_skill_name,Locale_SurfaceSkill:20112_skill_desc,icn_surface_bonusrange_01,201120603,0,0,0,40,,,,,
201120703,112,7,Locale_SurfaceSkill:112_skill_name,Locale_SurfaceSkill:20112_skill_desc,icn_surface_bonusrange_01,201120703,0,0,0,45,,,,,
201120803,112,8,Locale_SurfaceSkill:112_skill_name,Locale_SurfaceSkill:20112_skill_desc,icn_surface_bonusrange_01,201120803,0,0,0,50,,,,,
201120903,112,9,Locale_SurfaceSkill:112_skill_name,Locale_SurfaceSkill:20112_skill_desc,icn_surface_bonusrange_01,201120903,0,0,0,55,,,,,
201121003,112,10,Locale_SurfaceSkill:112_skill_name,Locale_SurfaceSkill:20112_skill_desc,icn_surface_bonusrange_01,201121003,0,0,0,60,,,,,
201121103,112,11,Locale_SurfaceSkill:112_skill_name,Locale_SurfaceSkill:20112_skill_desc,icn_surface_bonusrange_01,201121103,0,0,0,65,,,,,
201121203,112,12,Locale_SurfaceSkill:112_skill_name,Locale_SurfaceSkill:20112_skill_desc,icn_surface_bonusrange_01,201121203,0,0,0,70,,,,,
201121303,112,13,Locale_SurfaceSkill:112_skill_name,Locale_SurfaceSkill:20112_skill_desc,icn_surface_bonusrange_01,201121303,0,0,0,75,,,,,
201121403,112,14,Locale_SurfaceSkill:112_skill_name,Locale_SurfaceSkill:20112_skill_desc,icn_surface_bonusrange_01,201121403,0,0,0,80,,,,,
201121503,112,15,Locale_SurfaceSkill:112_skill_name,Locale_SurfaceSkill:20112_skill_desc,icn_surface_bonusrange_01,201121503,0,0,0,85,,,,,
201121603,112,16,Locale_SurfaceSkill:112_skill_name,Locale_SurfaceSkill:20112_skill_desc,icn_surface_bonusrange_01,201121603,0,0,0,90,,,,,
201121703,112,17,Locale_SurfaceSkill:112_skill_name,Locale_SurfaceSkill:20112_skill_desc,icn_surface_bonusrange_01,201121703,0,0,0,95,,,,,
201121803,112,18,Locale_SurfaceSkill:112_skill_name,Locale_SurfaceSkill:20112_skill_desc,icn_surface_bonusrange_01,201121803,0,0,0,100,,,,,
201121903,112,19,Locale_SurfaceSkill:112_skill_name,Locale_SurfaceSkill:20112_skill_desc,icn_surface_bonusrange_01,201121903,0,0,0,105,,,,,
201122003,112,20,Locale_SurfaceSkill:112_skill_name,Locale_SurfaceSkill:20112_skill_desc,icn_surface_bonusrange_01,201122003,0,0,0,110,,,,,
201000101,100,1,Locale_SurfaceSkill:100_skill_name,Locale_SurfaceSkill:20100_skill_desc,icn_skil_atkup_01,201000101,0,0,0,2.1,,,,,
201000201,100,2,Locale_SurfaceSkill:100_skill_name,Locale_SurfaceSkill:20100_skill_desc,icn_skil_atkup_01,201000201,0,0,0,4.2,,,,,
201000301,100,3,Locale_SurfaceSkill:100_skill_name,Locale_SurfaceSkill:20100_skill_desc,icn_skil_atkup_01,201000301,0,0,0,6.3,,,,,
201000401,100,4,Locale_SurfaceSkill:100_skill_name,Locale_SurfaceSkill:20100_skill_desc,icn_skil_atkup_01,201000401,0,0,0,8.4,,,,,
201000501,100,5,Locale_SurfaceSkill:100_skill_name,Locale_SurfaceSkill:20100_skill_desc,icn_skil_atkup_01,201000501,0,0,0,10.5,,,,,
201000601,100,6,Locale_SurfaceSkill:100_skill_name,Locale_SurfaceSkill:20100_skill_desc,icn_skil_atkup_01,201000601,0,0,0,12.6,,,,,
201000701,100,7,Locale_SurfaceSkill:100_skill_name,Locale_SurfaceSkill:20100_skill_desc,icn_skil_atkup_01,201000701,0,0,0,14.7,,,,,
201000801,100,8,Locale_SurfaceSkill:100_skill_name,Locale_SurfaceSkill:20100_skill_desc,icn_skil_atkup_01,201000801,0,0,0,16.8,,,,,
201000901,100,9,Locale_SurfaceSkill:100_skill_name,Locale_SurfaceSkill:20100_skill_desc,icn_skil_atkup_01,201000901,0,0,0,18.9,,,,,
201001001,100,10,Locale_SurfaceSkill:100_skill_name,Locale_SurfaceSkill:20100_skill_desc,icn_skil_atkup_01,201001001,0,0,0,21,,,,,
201001101,100,11,Locale_SurfaceSkill:100_skill_name,Locale_SurfaceSkill:20100_skill_desc,icn_skil_atkup_01,201001101,0,0,0,23.1,,,,,
201001201,100,12,Locale_SurfaceSkill:100_skill_name,Locale_SurfaceSkill:20100_skill_desc,icn_skil_atkup_01,201001201,0,0,0,25.2,,,,,
201001301,100,13,Locale_SurfaceSkill:100_skill_name,Locale_SurfaceSkill:20100_skill_desc,icn_skil_atkup_01,201001301,0,0,0,27.3,,,,,
201001401,100,14,Locale_SurfaceSkill:100_skill_name,Locale_SurfaceSkill:20100_skill_desc,icn_skil_atkup_01,201001401,0,0,0,29.4,,,,,
201001501,100,15,Locale_SurfaceSkill:100_skill_name,Locale_SurfaceSkill:20100_skill_desc,icn_skil_atkup_01,201001501,0,0,0,31.5,,,,,
201001601,100,16,Locale_SurfaceSkill:100_skill_name,Locale_SurfaceSkill:20100_skill_desc,icn_skil_atkup_01,201001601,0,0,0,33.6,,,,,
201001701,100,17,Locale_SurfaceSkill:100_skill_name,Locale_SurfaceSkill:20100_skill_desc,icn_skil_atkup_01,201001701,0,0,0,35.7,,,,,
201001801,100,18,Locale_SurfaceSkill:100_skill_name,Locale_SurfaceSkill:20100_skill_desc,icn_skil_atkup_01,201001801,0,0,0,37.8,,,,,
201001901,100,19,Locale_SurfaceSkill:100_skill_name,Locale_SurfaceSkill:20100_skill_desc,icn_skil_atkup_01,201001901,0,0,0,39.9,,,,,
201002001,100,20,Locale_SurfaceSkill:100_skill_name,Locale_SurfaceSkill:20100_skill_desc,icn_skil_atkup_01,201002001,0,0,0,42,,,,,
301170101,117,1,Locale_SurfaceSkill:117_skill_name,Locale_SurfaceSkill:30117_skill_desc,icn_surface_aroundatkup_01,301170101,0,0,0,1,5,,,,
301170201,117,2,Locale_SurfaceSkill:117_skill_name,Locale_SurfaceSkill:30117_skill_desc,icn_surface_aroundatkup_01,301170201,0,0,0,1,10,,,,
301170301,117,3,Locale_SurfaceSkill:117_skill_name,Locale_SurfaceSkill:30117_skill_desc,icn_surface_aroundatkup_01,301170301,0,0,0,1,15,,,,
301170401,117,4,Locale_SurfaceSkill:117_skill_name,Locale_SurfaceSkill:30117_skill_desc,icn_surface_aroundatkup_01,301170401,0,0,0,1,20,,,,
301170501,117,5,Locale_SurfaceSkill:117_skill_name,Locale_SurfaceSkill:30117_skill_desc,icn_surface_aroundatkup_01,301170501,0,0,0,1,25,,,,
301170601,117,6,Locale_SurfaceSkill:117_skill_name,Locale_SurfaceSkill:30117_skill_desc,icn_surface_aroundatkup_01,301170601,0,0,0,1,30,,,,
301170701,117,7,Locale_SurfaceSkill:117_skill_name,Locale_SurfaceSkill:30117_skill_desc,icn_surface_aroundatkup_01,301170701,0,0,0,1,35,,,,
301170801,117,8,Locale_SurfaceSkill:117_skill_name,Locale_SurfaceSkill:30117_skill_desc,icn_surface_aroundatkup_01,301170801,0,0,0,1,40,,,,
301170901,117,9,Locale_SurfaceSkill:117_skill_name,Locale_SurfaceSkill:30117_skill_desc,icn_surface_aroundatkup_01,301170901,0,0,0,1,45,,,,
301171001,117,10,Locale_SurfaceSkill:117_skill_name,Locale_SurfaceSkill:30117_skill_desc,icn_surface_aroundatkup_01,301171001,0,0,0,1,50,,,,
301171101,117,11,Locale_SurfaceSkill:117_skill_name,Locale_SurfaceSkill:30117_skill_desc,icn_surface_aroundatkup_01,301171101,0,0,0,1,55,,,,
301171201,117,12,Locale_SurfaceSkill:117_skill_name,Locale_SurfaceSkill:30117_skill_desc,icn_surface_aroundatkup_01,301171201,0,0,0,1,60,,,,
301171301,117,13,Locale_SurfaceSkill:117_skill_name,Locale_SurfaceSkill:30117_skill_desc,icn_surface_aroundatkup_01,301171301,0,0,0,1,65,,,,
301171401,117,14,Locale_SurfaceSkill:117_skill_name,Locale_SurfaceSkill:30117_skill_desc,icn_surface_aroundatkup_01,301171401,0,0,0,1,70,,,,
301171501,117,15,Locale_SurfaceSkill:117_skill_name,Locale_SurfaceSkill:30117_skill_desc,icn_surface_aroundatkup_01,301171501,0,0,0,1,75,,,,
301171601,117,16,Locale_SurfaceSkill:117_skill_name,Locale_SurfaceSkill:30117_skill_desc,icn_surface_aroundatkup_01,301171601,0,0,0,1,80,,,,
301171701,117,17,Locale_SurfaceSkill:117_skill_name,Locale_SurfaceSkill:30117_skill_desc,icn_surface_aroundatkup_01,301171701,0,0,0,1,85,,,,
301171801,117,18,Locale_SurfaceSkill:117_skill_name,Locale_SurfaceSkill:30117_skill_desc,icn_surface_aroundatkup_01,301171801,0,0,0,1,90,,,,
301171901,117,19,Locale_SurfaceSkill:117_skill_name,Locale_SurfaceSkill:30117_skill_desc,icn_surface_aroundatkup_01,301171901,0,0,0,1,95,,,,
301172001,117,20,Locale_SurfaceSkill:117_skill_name,Locale_SurfaceSkill:30117_skill_desc,icn_surface_aroundatkup_01,301172001,0,0,0,1,100,,,,
301180101,118,1,Locale_SurfaceSkill:118_skill_name,Locale_SurfaceSkill:30118_skill_desc,icn_surface_aroundrateoffire_01,301180101,0,0,0,1,5,,,,
301180201,118,2,Locale_SurfaceSkill:118_skill_name,Locale_SurfaceSkill:30118_skill_desc,icn_surface_aroundrateoffire_01,301180201,0,0,0,1,10,,,,
301180301,118,3,Locale_SurfaceSkill:118_skill_name,Locale_SurfaceSkill:30118_skill_desc,icn_surface_aroundrateoffire_01,301180301,0,0,0,1,15,,,,
301180401,118,4,Locale_SurfaceSkill:118_skill_name,Locale_SurfaceSkill:30118_skill_desc,icn_surface_aroundrateoffire_01,301180401,0,0,0,1,20,,,,
301180501,118,5,Locale_SurfaceSkill:118_skill_name,Locale_SurfaceSkill:30118_skill_desc,icn_surface_aroundrateoffire_01,301180501,0,0,0,1,25,,,,
301180601,118,6,Locale_SurfaceSkill:118_skill_name,Locale_SurfaceSkill:30118_skill_desc,icn_surface_aroundrateoffire_01,301180601,0,0,0,1,30,,,,
301180701,118,7,Locale_SurfaceSkill:118_skill_name,Locale_SurfaceSkill:30118_skill_desc,icn_surface_aroundrateoffire_01,301180701,0,0,0,1,35,,,,
301180801,118,8,Locale_SurfaceSkill:118_skill_name,Locale_SurfaceSkill:30118_skill_desc,icn_surface_aroundrateoffire_01,301180801,0,0,0,1,40,,,,
301180901,118,9,Locale_SurfaceSkill:118_skill_name,Locale_SurfaceSkill:30118_skill_desc,icn_surface_aroundrateoffire_01,301180901,0,0,0,1,45,,,,
301181001,118,10,Locale_SurfaceSkill:118_skill_name,Locale_SurfaceSkill:30118_skill_desc,icn_surface_aroundrateoffire_01,301181001,0,0,0,1,50,,,,
301181101,118,11,Locale_SurfaceSkill:118_skill_name,Locale_SurfaceSkill:30118_skill_desc,icn_surface_aroundrateoffire_01,301181101,0,0,0,1,55,,,,
301181201,118,12,Locale_SurfaceSkill:118_skill_name,Locale_SurfaceSkill:30118_skill_desc,icn_surface_aroundrateoffire_01,301181201,0,0,0,1,60,,,,
301181301,118,13,Locale_SurfaceSkill:118_skill_name,Locale_SurfaceSkill:30118_skill_desc,icn_surface_aroundrateoffire_01,301181301,0,0,0,1,65,,,,
301181401,118,14,Locale_SurfaceSkill:118_skill_name,Locale_SurfaceSkill:30118_skill_desc,icn_surface_aroundrateoffire_01,301181401,0,0,0,1,70,,,,
301181501,118,15,Locale_SurfaceSkill:118_skill_name,Locale_SurfaceSkill:30118_skill_desc,icn_surface_aroundrateoffire_01,301181501,0,0,0,1,75,,,,
301181601,118,16,Locale_SurfaceSkill:118_skill_name,Locale_SurfaceSkill:30118_skill_desc,icn_surface_aroundrateoffire_01,301181601,0,0,0,1,80,,,,
301181701,118,17,Locale_SurfaceSkill:118_skill_name,Locale_SurfaceSkill:30118_skill_desc,icn_surface_aroundrateoffire_01,301181701,0,0,0,1,85,,,,
301181801,118,18,Locale_SurfaceSkill:118_skill_name,Locale_SurfaceSkill:30118_skill_desc,icn_surface_aroundrateoffire_01,301181801,0,0,0,1,90,,,,
301181901,118,19,Locale_SurfaceSkill:118_skill_name,Locale_SurfaceSkill:30118_skill_desc,icn_surface_aroundrateoffire_01,301181901,0,0,0,1,95,,,,
301182001,118,20,Locale_SurfaceSkill:118_skill_name,Locale_SurfaceSkill:30118_skill_desc,icn_surface_aroundrateoffire_01,301182001,0,0,0,1,100,,,,
301190101,119,1,Locale_SurfaceSkill:119_skill_name,Locale_SurfaceSkill:30119_skill_desc,icn_surface_aroundheal_01,301190101,0,0,0,1,1.5,5,,,
301190201,119,2,Locale_SurfaceSkill:119_skill_name,Locale_SurfaceSkill:30119_skill_desc,icn_surface_aroundheal_01,301190201,0,0,0,1,3,5,,,
301190301,119,3,Locale_SurfaceSkill:119_skill_name,Locale_SurfaceSkill:30119_skill_desc,icn_surface_aroundheal_01,301190301,0,0,0,1,4.5,5,,,
301190401,119,4,Locale_SurfaceSkill:119_skill_name,Locale_SurfaceSkill:30119_skill_desc,icn_surface_aroundheal_01,301190401,0,0,0,1,6,5,,,
301190501,119,5,Locale_SurfaceSkill:119_skill_name,Locale_SurfaceSkill:30119_skill_desc,icn_surface_aroundheal_01,301190501,0,0,0,1,7.5,5,,,
301190601,119,6,Locale_SurfaceSkill:119_skill_name,Locale_SurfaceSkill:30119_skill_desc,icn_surface_aroundheal_01,301190601,0,0,0,1,9,5,,,
301190701,119,7,Locale_SurfaceSkill:119_skill_name,Locale_SurfaceSkill:30119_skill_desc,icn_surface_aroundheal_01,301190701,0,0,0,1,10.5,5,,,
301190801,119,8,Locale_SurfaceSkill:119_skill_name,Locale_SurfaceSkill:30119_skill_desc,icn_surface_aroundheal_01,301190801,0,0,0,1,12,5,,,
301190901,119,9,Locale_SurfaceSkill:119_skill_name,Locale_SurfaceSkill:30119_skill_desc,icn_surface_aroundheal_01,301190901,0,0,0,1,13.5,5,,,
301191001,119,10,Locale_SurfaceSkill:119_skill_name,Locale_SurfaceSkill:30119_skill_desc,icn_surface_aroundheal_01,301191001,0,0,0,1,15,5,,,
301191101,119,11,Locale_SurfaceSkill:119_skill_name,Locale_SurfaceSkill:30119_skill_desc,icn_surface_aroundheal_01,301191101,0,0,0,1,16.5,5,,,
301191201,119,12,Locale_SurfaceSkill:119_skill_name,Locale_SurfaceSkill:30119_skill_desc,icn_surface_aroundheal_01,301191201,0,0,0,1,18,5,,,
301191301,119,13,Locale_SurfaceSkill:119_skill_name,Locale_SurfaceSkill:30119_skill_desc,icn_surface_aroundheal_01,301191301,0,0,0,1,19.5,5,,,
301191401,119,14,Locale_SurfaceSkill:119_skill_name,Locale_SurfaceSkill:30119_skill_desc,icn_surface_aroundheal_01,301191401,0,0,0,1,21,5,,,
