id,event_id,message_type,tid,resource_id,name_localkey,enter_scenario_id,exit_scenario_id,stamina_value,reward_id,trigger_list/0/trigger,trigger_list/0/condition_id,trigger_list/0/condition_value,trigger_list/1/trigger,trigger_list/1/condition_id,trigger_list/1/condition_value,trigger_list/2/trigger,trigger_list/2/condition_id,trigger_list/2/condition_value,trigger_list/3/trigger,trigger_list/3/condition_id,trigger_list/3/condition_value,trigger_list/4/trigger,trigger_list/4/condition_id,trigger_list/4/condition_value,trigger_list/5/trigger,trigger_list/5/condition_id,trigger_list/5/condition_value
7000206,0,RandomMessage,m_ex_bunnyx777_06,0,,,,0,0,EventStageClear,101610112,1,MessageClear,7000205,1,None,0,0,None,0,0,None,0,0,None,0,0
7000207,0,RandomMessage,m_ex_bunnyx777_07,0,,,,0,0,EventStageClear,101610112,1,MessageClear,7000206,1,None,0,0,None,0,0,None,0,0,None,0,0
7000208,0,RandomMessage,m_ex_bunnyx777_08,0,,,,0,0,EventStageClear,101610112,1,MessageClear,7000207,1,None,0,0,None,0,0,None,0,0,None,0,0
7000209,0,RandomMessage,m_ex_bunnyx777_09,0,,,,0,0,EventStageClear,101620112,1,MessageClear,7000208,1,None,0,0,None,0,0,None,0,0,None,0,0
7000301,0,Message,m_ex_queensorder_01,0,,,,0,0,EventStageClear,101710105,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
7000302,0,Message,m_ex_queensorder_02,0,,,,0,0,EventStageClear,101710108,1,MessageClear,7000301,1,None,0,0,None,0,0,None,0,0,None,0,0
7000303,0,Message,m_ex_queensorder_03,0,,,,0,0,EventStageClear,101710110,1,MessageClear,7000302,1,None,0,0,None,0,0,None,0,0,None,0,0
7000304,0,RandomMessage,m_ex_queensorder_04,0,,,,0,0,EventStageClear,101710112,1,MessageClear,7000303,1,None,0,0,None,0,0,None,0,0,None,0,0
7000305,0,RandomMessage,m_ex_queensorder_05,0,,,,0,0,EventStageClear,101710112,1,MessageClear,7000304,1,None,0,0,None,0,0,None,0,0,None,0,0
7000401,0,Message,m_ex_2023_summer_01,0,,,,0,0,EventStageClear,102010101,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
7000402,0,Message,m_ex_2023_summer_02,0,,,,0,0,EventStageClear,102010106,1,MessageClear,7000401,1,None,0,0,None,0,0,None,0,0,None,0,0
7000403,0,Message,m_ex_2023_summer_03,0,,,,0,0,EventStageClear,102110103,1,MessageClear,7000402,1,None,0,0,None,0,0,None,0,0,None,0,0
7000404,0,RandomMessage,m_ex_2023_summer_04,0,,,,0,0,EventStageClear,102110112,1,MessageClear,7000403,1,None,0,0,None,0,0,None,0,0,None,0,0
7000405,0,RandomMessage,m_ex_2023_summer_05,0,,,,0,0,EventStageClear,102110112,1,MessageClear,7000404,1,None,0,0,None,0,0,None,0,0,None,0,0
7000406,0,RandomMessage,m_ex_2023_summer_06,0,,,,0,0,EventStageClear,102120112,1,MessageClear,7000405,1,None,0,0,None,0,0,None,0,0,None,0,0
7000501,0,Message,m_ex_nyanyaparadise_01,0,,,,0,0,EventStageClear,102210105,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
7000502,0,Message,m_ex_nyanyaparadise_02,0,,,,0,0,EventStageClear,102210108,1,MessageClear,7000501,1,None,0,0,None,0,0,None,0,0,None,0,0
7000503,0,Message,m_ex_nyanyaparadise_03,0,,,,0,0,EventStageClear,102210110,1,MessageClear,7000502,1,None,0,0,None,0,0,None,0,0,None,0,0
7000504,0,Message,m_ex_nyanyaparadise_04,0,,,,0,0,EventStageClear,102210111,1,MessageClear,7000503,1,None,0,0,None,0,0,None,0,0,None,0,0
7000505,0,RandomMessage,m_ex_nyanyaparadise_05,0,,,,0,0,EventStageClear,102210112,1,MessageClear,7000504,1,None,0,0,None,0,0,None,0,0,None,0,0
7000506,0,RandomMessage,m_ex_nyanyaparadise_06,0,,,,0,0,EventStageClear,102220112,1,MessageClear,7000505,1,None,0,0,None,0,0,None,0,0,None,0,0
7000601,0,Message,m_ex_goldenship_01,0,,,,0,0,EventStageClear,102310103,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
7000602,0,Message,m_ex_goldenship_02,0,,,,0,0,EventStageClear,102310107,1,MessageClear,7000601,1,None,0,0,None,0,0,None,0,0,None,0,0
7000603,0,RandomMessage,m_ex_goldenship_03,0,,,,0,0,EventStageClear,102310112,1,MessageClear,7000602,1,None,0,0,None,0,0,None,0,0,None,0,0
7000604,0,RandomMessage,m_ex_goldenship_04,0,,,,0,0,EventStageClear,102310112,1,MessageClear,7000603,1,None,0,0,None,0,0,None,0,0,None,0,0
7000605,0,RandomMessage,m_ex_goldenship_05,0,,,,0,0,EventStageClear,102320112,1,MessageClear,7000604,1,None,0,0,None,0,0,None,0,0,None,0,0
7000701,0,Message,m_ex_schooloflock_01,0,,,,0,0,EventStageClear,102810103,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
7000702,0,Message,m_ex_schooloflock_02,0,,,,0,0,EventStageClear,102810105,1,MessageClear,7000701,1,None,0,0,None,0,0,None,0,0,None,0,0
7000703,0,Message,m_ex_schooloflock_03,0,,,,0,0,EventStageClear,102810106,1,MessageClear,7000702,1,None,0,0,None,0,0,None,0,0,None,0,0
7000704,0,Message,m_ex_schooloflock_04,0,,,,0,0,EventStageClear,102810110,1,MessageClear,7000703,1,None,0,0,None,0,0,None,0,0,None,0,0
7000705,0,RandomMessage,m_ex_schooloflock_05,0,,,,0,0,EventStageClear,102810112,1,MessageClear,7000704,1,None,0,0,None,0,0,None,0,0,None,0,0
7000801,0,Message,m_ex_dazzlingcupid_01,0,,,,0,0,EventStageClear,102910101,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
7000802,0,Message,m_ex_dazzlingcupid_02,0,,,,0,0,EventStageClear,102910103,1,MessageClear,7000801,1,None,0,0,None,0,0,None,0,0,None,0,0
7000803,0,Message,m_ex_dazzlingcupid_03,0,,,,0,0,EventStageClear,102910103,1,MessageClear,7000801,1,None,0,0,None,0,0,None,0,0,None,0,0
7000804,0,Message,m_ex_dazzlingcupid_04,0,,,,0,0,EventStageClear,102910106,1,MessageClear,7000802,1,None,0,0,None,0,0,None,0,0,None,0,0
7000805,0,Message,m_ex_dazzlingcupid_05,0,,,,0,0,EventStageClear,102910106,1,MessageClear,7000803,1,None,0,0,None,0,0,None,0,0,None,0,0
7000806,0,RandomMessage,m_ex_dazzlingcupid_06,0,,,,0,0,EventStageClear,102920112,1,MessageClear,7000804,1,MessageClear,7000805,1,None,0,0,None,0,0,None,0,0
7000901,0,Message,m_ex_freezeacpu_01,0,,,,0,0,EventStageClear,103010103,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
7000902,0,Message,m_ex_freezeacpu_02,0,,,,0,0,EventStageClear,103010106,1,MessageClear,7000901,1,None,0,0,None,0,0,None,0,0,None,0,0
7000903,0,Message,m_ex_freezeacpu_03,0,,,,0,0,EventStageClear,103010112,1,MessageClear,7000902,1,None,0,0,None,0,0,None,0,0,None,0,0
7000904,0,Message,m_ex_freezeacpu_04,0,,,,0,0,EventStageClear,103020112,1,MessageClear,7000903,1,None,0,0,None,0,0,None,0,0,None,0,0
7000905,0,Message,m_ex_freezeacpu_05,0,,,,0,0,MessageClear,7000904,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
7000906,0,Message,m_ex_freezeacpu_06,0,,,,0,0,MessageClear,7000905,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
7001001,0,Message,m_ex_alonesurviver_01,0,,,,0,0,EventStageClear,103310101,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
7001002,0,Message,m_ex_alonesurviver_02,0,,,,0,0,EventStageClear,103310106,1,MessageClear,7001001,1,None,0,0,None,0,0,None,0,0,None,0,0
7001003,0,Message,m_ex_alonesurviver_03,0,,,,0,0,EventStageClear,103310108,1,MessageClear,7001002,1,None,0,0,None,0,0,None,0,0,None,0,0
7001004,0,Message,m_ex_alonesurviver_04,0,,,,0,0,EventStageClear,103310112,1,MessageClear,7001003,1,None,0,0,None,0,0,None,0,0,None,0,0
7001005,0,RandomMessage,m_ex_alonesurviver_05,0,,,,0,0,EventStageClear,103320112,1,MessageClear,7001004,1,None,0,0,None,0,0,None,0,0,None,0,0
7001101,0,Message,m_ex_lionheart_01,0,,,,0,0,EventStageClear,103710103,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
7001102,0,Message,m_ex_lionheart_02,0,,,,0,0,EventStageClear,103710105,1,MessageClear,7001101,1,None,0,0,None,0,0,None,0,0,None,0,0
7001103,0,Message,m_ex_lionheart_03,0,,,,0,0,EventStageClear,103710110,1,MessageClear,7001102,1,None,0,0,None,0,0,None,0,0,None,0,0
7001104,0,Message,m_ex_lionheart_04,0,,,,0,0,EventStageClear,103710112,1,MessageClear,7001103,1,None,0,0,None,0,0,None,0,0,None,0,0
7001105,0,RandomMessage,m_ex_lionheart_05,0,,,,0,0,EventStageClear,103720112,1,MessageClear,7001104,1,None,0,0,None,0,0,None,0,0,None,0,0
7001201,0,Message,m_ex_dirtybackyard_01,0,,,,0,0,EventStageClear,103810101,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
7001202,0,Message,m_ex_dirtybackyard_02,0,,,,0,0,EventStageClear,103810105,1,MessageClear,7001201,1,None,0,0,None,0,0,None,0,0,None,0,0
7001203,0,Message,m_ex_dirtybackyard_03,0,,,,0,0,EventStageClear,103810106,1,MessageClear,7001202,1,None,0,0,None,0,0,None,0,0,None,0,0
7001204,0,Message,m_ex_dirtybackyard_04,0,,,,0,0,EventStageClear,103810112,1,MessageClear,7001203,1,None,0,0,None,0,0,None,0,0,None,0,0
7001301,0,Message,m_ex_perfectmaid_01,0,,,,0,0,EventStageClear,103910103,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
7001302,0,Message,m_ex_perfectmaid_02,0,,,,0,0,EventStageClear,103910105,1,MessageClear,7001301,1,None,0,0,None,0,0,None,0,0,None,0,0
7001303,0,Message,m_ex_perfectmaid_03,0,,,,0,0,EventStageClear,103910112,1,MessageClear,7001302,1,None,0,0,None,0,0,None,0,0,None,0,0
7001304,0,RandomMessage,m_ex_perfectmaid_04,0,,,,0,0,EventStageClear,103920112,1,MessageClear,7001303,1,None,0,0,None,0,0,None,0,0,None,0,0
7001401,0,Message,m_ex_boomsday_01,0,,,,0,0,EventStageClear,104010101,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
7001402,0,Message,m_ex_boomsday_02,0,,,,0,0,EventStageClear,104010112,1,MessageClear,7001401,1,None,0,0,None,0,0,None,0,0,None,0,0
7001403,0,RandomMessage,m_ex_boomsday_03,0,,,,0,0,EventStageClear,104010112,1,MessageClear,7001402,1,None,0,0,None,0,0,None,0,0,None,0,0
7001404,0,Message,m_ex_boomsday_04,0,,,,0,0,EventStageClear,104020112,1,MessageClear,7001402,1,None,0,0,None,0,0,None,0,0,None,0,0
7001501,0,Message,m_ex_killthelord_01,0,,,,0,0,EventStageClear,104310105,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
7001502,0,Message,m_ex_killthelord_02,0,,,,0,0,EventStageClear,104310105,1,MessageClear,7001501,1,None,0,0,None,0,0,None,0,0,None,0,0
7001503,0,Message,m_ex_killthelord_03,0,,,,0,0,EventStageClear,104310108,1,MessageClear,7001502,1,None,0,0,None,0,0,None,0,0,None,0,0
7001504,0,Message,m_ex_killthelord_04,0,,,,0,0,EventStageClear,104310112,1,MessageClear,7001503,1,None,0,0,None,0,0,None,0,0,None,0,0
7001601,130004,Message,m_ex_liarsend_01,0,,,,0,0,CampaignClear,6600405,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
7001602,130004,Message,m_ex_liarsend_02,0,,,,0,0,CampaignClear,6600405,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
7001603,130004,Message,m_ex_liarsend_03,0,,,,0,0,CampaignClear,6600405,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
7001604,130004,Message,m_ex_liarsend_04,0,,,,0,0,CampaignClear,6600405,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
7001701,0,Message,m_ex_onemoretime_01,0,,,,0,0,EventStageClear,104410105,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
7001702,0,Message,m_ex_onemoretime_02,0,,,,0,0,EventStageClear,104410105,1,MessageClear,7001701,1,None,0,0,None,0,0,None,0,0,None,0,0
7001703,0,Message,m_ex_onemoretime_03,0,,,,0,0,EventStageClear,104410110,1,MessageClear,7001702,1,None,0,0,None,0,0,None,0,0,None,0,0
7001704,0,Message,m_ex_onemoretime_04,0,,,,0,0,EventStageClear,104410112,1,MessageClear,7001703,1,None,0,0,None,0,0,None,0,0,None,0,0
7001801,0,Message,m_ex_darkhero_01,0,,,,0,0,EventStageClear,104710101,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
7001802,0,Message,m_ex_darkhero_02,0,,,,0,0,EventStageClear,104710101,1,MessageClear,7001801,1,None,0,0,None,0,0,None,0,0,None,0,0
7001803,0,Message,m_ex_darkhero_03,0,,,,0,0,EventStageClear,104710103,1,MessageClear,7001802,1,None,0,0,None,0,0,None,0,0,None,0,0
7001804,0,Message,m_ex_darkhero_04,0,,,,0,0,EventStageClear,104720112,1,MessageClear,7001803,1,None,0,0,None,0,0,None,0,0,None,0,0
7001901,0,Message,m_ex_claymore_01,0,,,,0,0,EventStageClear,105010106,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
7001902,0,Message,m_ex_claymore_02,0,,,,0,0,EventStageClear,105010108,1,MessageClear,7001901,1,None,0,0,None,0,0,None,0,0,None,0,0
7001903,0,Message,m_ex_claymore_03,0,,,,0,0,EventStageClear,105010112,1,MessageClear,7001902,1,None,0,0,None,0,0,None,0,0,None,0,0
7002001,0,Message,m_ex_juveniledays_01,0,,,,0,0,EventStageClear,105310105,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
7002002,0,Message,m_ex_juveniledays_02,0,,,,0,0,EventStageClear,105310110,1,MessageClear,7002001,1,None,0,0,None,0,0,None,0,0,None,0,0
7002003,0,Message,m_ex_juveniledays_03,0,,,,0,0,EventStageClear,105310110,1,MessageClear,7002002,1,None,0,0,None,0,0,None,0,0,None,0,0
7002004,0,Message,m_ex_juveniledays_04,0,,,,0,0,EventStageClear,105320112,1,MessageClear,7002003,1,None,0,0,None,0,0,None,0,0,None,0,0
7002101,0,Message,m_ex_colorless_01,0,,,,0,0,EventStageClear,105410106,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
7002102,0,Message,m_ex_colorless_02,0,,,,0,0,EventStageClear,105410110,1,MessageClear,7002101,1,None,0,0,None,0,0,None,0,0,None,0,0
7002103,0,Message,m_ex_colorless_03,0,,,,0,0,EventStageClear,105410112,1,MessageClear,7002102,1,None,0,0,None,0,0,None,0,0,None,0,0
7002201,0,Message,m_ex_jinxplayer_01,0,,,,0,0,EventStageClear,105810106,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
7002202,0,Message,m_ex_jinxplayer_02,0,,,,0,0,EventStageClear,105810110,1,MessageClear,7002201,1,None,0,0,None,0,0,None,0,0,None,0,0
7002203,0,Message,m_ex_jinxplayer_03,0,,,,0,0,EventStageClear,105810112,1,MessageClear,7002202,1,None,0,0,None,0,0,None,0,0,None,0,0
7002301,0,Message,m_ex_phantomthiefvsdetective_01,0,,,,0,0,EventStageClear,105910105,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
7002302,0,Message,m_ex_phantomthiefvsdetective_02,0,,,,0,0,EventStageClear,105910110,1,MessageClear,7002301,1,None,0,0,None,0,0,None,0,0,None,0,0
7002303,0,Message,m_ex_phantomthiefvsdetective_03,0,,,,0,0,EventStageClear,105910112,1,MessageClear,7002302,1,None,0,0,None,0,0,None,0,0,None,0,0
7002304,0,Message,m_ex_phantomthiefvsdetective_04,0,,,,0,0,EventStageClear,105920112,1,MessageClear,7002303,1,None,0,0,None,0,0,None,0,0,None,0,0
7002401,0,Message,m_ex_lifeagain_01,0,,,,0,0,EventStageClear,106010106,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
7002402,0,Message,m_ex_lifeagain_02,0,,,,0,0,EventStageClear,106010110,1,MessageClear,7002401,1,None,0,0,None,0,0,None,0,0,None,0,0
7002403,0,Message,m_ex_lifeagain_03,0,,,,0,0,EventStageClear,106010112,1,MessageClear,7002402,1,None,0,0,None,0,0,None,0,0,None,0,0
7002404,0,Message,m_ex_lifeagain_04,0,,,,0,0,EventStageClear,106020112,1,MessageClear,7002403,1,None,0,0,None,0,0,None,0,0,None,0,0
7002501,0,Message,m_ex_secretgarden_01,0,,,,0,0,EventStageClear,106310105,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
7002502,0,Message,m_ex_secretgarden_02,0,,,,0,0,EventStageClear,106310108,1,MessageClear,7002501,1,None,0,0,None,0,0,None,0,0,None,0,0
7002503,0,Message,m_ex_secretgarden_03,0,,,,0,0,EventStageClear,106310110,1,MessageClear,7002502,1,None,0,0,None,0,0,None,0,0,None,0,0
7002504,0,Message,m_ex_secretgarden_04,0,,,,0,0,EventStageClear,106310112,1,MessageClear,7002503,1,None,0,0,None,0,0,None,0,0,None,0,0
7002505,0,Message,m_ex_secretgarden_05,0,,,,0,0,EventStageClear,106320112,1,MessageClear,7002504,1,None,0,0,None,0,0,None,0,0,None,0,0
7002601,0,Message,m_ex_romanticvalentine_01,0,,,,0,0,EventStageClear,106910105,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
7002602,0,Message,m_ex_romanticvalentine_02,0,,,,0,0,EventStageClear,106910110,1,MessageClear,7002601,1,None,0,0,None,0,0,None,0,0,None,0,0
7002603,0,Message,m_ex_romanticvalentine_03,0,,,,0,0,EventStageClear,106910112,1,MessageClear,7002602,1,None,0,0,None,0,0,None,0,0,None,0,0
7002604,0,Message,m_ex_romanticvalentine_04,0,,,,0,0,EventStageClear,106920112,1,MessageClear,7002603,1,None,0,0,None,0,0,None,0,0,None,0,0
7002701,0,Message,m_ex_newflavor_01,0,,,,0,0,EventStageClear,107310105,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
7002702,0,Message,m_ex_newflavor_02,0,,,,0,0,EventStageClear,107310108,1,MessageClear,7002701,1,None,0,0,None,0,0,None,0,0,None,0,0
7002703,0,Message,m_ex_newflavor_03,0,,,,0,0,EventStageClear,107310112,1,MessageClear,7002702,1,None,0,0,None,0,0,None,0,0,None,0,0
7002704,0,Message,m_ex_newflavor_04,0,,,,0,0,EventStageClear,107320112,1,MessageClear,7002703,1,None,0,0,None,0,0,None,0,0,None,0,0
7002801,0,Message,m_ex_trueflavor_01,0,,,,0,0,EventStageClear,107410105,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
7002802,0,Message,m_ex_trueflavor_02,0,,,,0,0,EventStageClear,107410110,1,MessageClear,7002801,1,None,0,0,None,0,0,None,0,0,None,0,0
7002803,0,Message,m_ex_trueflavor_03,0,,,,0,0,EventStageClear,107410112,1,MessageClear,7002802,1,None,0,0,None,0,0,None,0,0,None,0,0
7002804,0,Message,m_ex_trueflavor_04,0,,,,0,0,EventStageClear,107420112,1,MessageClear,7002803,1,None,0,0,None,0,0,None,0,0,None,0,0
7002901,0,Message,m_ex_arcanearchive_01,0,,,,0,0,EventStageClear,107710105,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
7002902,0,Message,m_ex_arcanearchive_02,0,,,,0,0,EventStageClear,107710110,1,MessageClear,7002901,1,None,0,0,None,0,0,None,0,0,None,0,0
7002903,0,Message,m_ex_arcanearchive_03,0,,,,0,0,EventStageClear,107710112,1,MessageClear,7002902,1,None,0,0,None,0,0,None,0,0,None,0,0
7002904,0,Message,m_ex_arcanearchive_04,0,,,,0,0,EventStageClear,107720112,1,MessageClear,7002903,1,None,0,0,None,0,0,None,0,0,None,0,0
7003001,0,Message,m_ex_lordforjustice_01,0,,,,0,0,EventStageClear,107810105,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
7003002,0,Message,m_ex_lordforjustice_02,0,,,,0,0,EventStageClear,107810110,1,MessageClear,7003001,1,None,0,0,None,0,0,None,0,0,None,0,0
7003003,0,Message,m_ex_lordforjustice_03,0,,,,0,0,EventStageClear,107810112,1,MessageClear,7003002,1,None,0,0,None,0,0,None,0,0,None,0,0
7003004,0,Message,m_ex_lordforjustice_04,0,,,,0,0,EventStageClear,107820112,1,MessageClear,7003003,1,None,0,0,None,0,0,None,0,0,None,0,0
