id,type,floor,monster_stage_lv,dynamic_object_stage_lv,standard_battle_power,stage_stat_increase_group_id,is_use_quick_battle,spot_autocontrol,field_monster_id,bg,spot_id,reward_id
10308,ALL,308,411,381,607600,40000,False,True,232007,sbg_tower_001_day,6210308,1210308
10309,ALL,309,412,382,609100,40000,False,True,132004,sbg_tower_001_day,6210309,1210309
10310,ALL,310,413,383,616100,40000,False,True,352001,sbg_tower_001_day,6210310,1210310
10311,ALL,311,414,384,617600,40000,False,True,132004,sbg_tower_001_day,6210311,1210311
10312,ALL,312,415,385,619100,40000,False,True,232005,sbg_tower_001_day,6210312,1210312
10313,ALL,313,415,385,620600,40000,False,True,131002,sbg_tower_001_day,6210313,1210313
10314,ALL,314,416,386,622100,40000,False,True,232003,sbg_tower_001_day,6210314,1210314
10315,ALL,315,417,387,629100,40000,False,True,232002,sbg_tower_001_day,6210315,1210315
10316,ALL,316,418,388,630600,40000,False,True,231002,sbg_tower_001_day,6210316,1210316
10317,ALL,317,419,389,632100,40000,False,True,232003,sbg_tower_001_day,6210317,1210317
10318,ALL,318,420,390,633600,40000,False,True,231005,sbg_tower_001_day,6210318,1210318
10319,ALL,319,420,390,635100,40000,False,True,232006,sbg_tower_001_day,6210319,1210319
10320,ALL,320,421,391,642100,40000,False,True,242104,sbg_tower_001_day,6210320,1210320
10321,ALL,321,422,392,643600,40000,False,True,332002,sbg_tower_001_day,6210321,1210321
10322,ALL,322,423,393,645100,40000,False,True,332001,sbg_tower_001_day,6210322,1210322
10323,ALL,323,424,394,646600,40000,False,True,232002,sbg_tower_001_day,6210323,1210323
10324,ALL,324,425,395,648100,40000,False,True,132006,sbg_tower_001_day,6210324,1210324
10325,ALL,325,426,396,655100,40000,False,True,232003,sbg_tower_001_day,6210325,1210325
10326,ALL,326,427,397,656600,40000,False,True,332002,sbg_tower_001_day,6210326,1210326
10327,ALL,327,427,397,658100,40000,False,True,332003,sbg_tower_001_day,6210327,1210327
10328,ALL,328,428,398,659600,40000,False,True,232007,sbg_tower_001_day,6210328,1210328
10329,ALL,329,429,399,661100,40000,False,True,332006,sbg_tower_001_day,6210329,1210329
10330,ALL,330,430,400,670860,40000,False,True,352002,sbg_tower_001_day,6210330,1210330
10331,ALL,331,431,401,672360,40000,False,True,331001,sbg_tower_001_day,6210331,1210331
10332,ALL,332,432,402,673860,40000,False,True,132006,sbg_tower_001_day,6210332,1210332
10333,ALL,333,433,403,675360,40000,False,True,232007,sbg_tower_001_day,6210333,1210333
10334,ALL,334,433,403,676860,40000,False,True,232003,sbg_tower_001_day,6210334,1210334
10335,ALL,335,434,404,686620,40000,False,True,331004,sbg_tower_001_day,6210335,1210335
10336,ALL,336,435,405,688120,40000,False,True,332002,sbg_tower_001_day,6210336,1210336
10337,ALL,337,436,406,689620,40000,False,True,332001,sbg_tower_001_day,6210337,1210337
10338,ALL,338,437,407,691120,40000,False,True,232002,sbg_tower_001_day,6210338,1210338
10339,ALL,339,438,408,692620,40000,False,True,132004,sbg_tower_001_day,6210339,1210339
10340,ALL,340,439,409,702380,40000,False,True,142101,sbg_tower_001_day,6210340,1210340
10341,ALL,341,439,409,703880,40000,False,True,231002,sbg_tower_001_day,6210341,1210341
10342,ALL,342,440,410,705380,40000,False,True,232003,sbg_tower_001_day,6210342,1210342
10343,ALL,343,441,411,706880,40000,False,True,231005,sbg_tower_001_day,6210343,1210343
10344,ALL,344,442,412,708380,40000,False,True,231002,sbg_tower_001_day,6210344,1210344
10345,ALL,345,443,413,718140,40000,False,True,231004,sbg_tower_001_day,6210345,1210345
10346,ALL,346,444,414,719640,40000,False,True,331001,sbg_tower_001_day,6210346,1210346
10347,ALL,347,445,415,721140,40000,False,True,332001,sbg_tower_001_day,6210347,1210347
10348,ALL,348,445,415,722640,40000,False,True,232002,sbg_tower_001_day,6210348,1210348
10349,ALL,349,446,416,724140,40000,False,True,231005,sbg_tower_001_day,6210349,1210349
10350,ALL,350,447,417,733900,40000,False,True,351002,sbg_tower_001_day,6210350,1210350
10351,ALL,351,448,418,720970,40000,False,True,232006,sbg_tower_001_day,6210351,1210351
10352,ALL,352,448,418,722470,40000,False,True,231001,sbg_tower_001_day,6210352,1210352
10353,ALL,353,449,419,723970,40000,False,True,132002,sbg_tower_001_day,6210353,1210353
10354,ALL,354,449,419,725470,40000,False,True,131002,sbg_tower_001_day,6210354,1210354
10355,ALL,355,450,420,728344,40000,False,True,132006,sbg_tower_001_day,6210355,1210355
10356,ALL,356,450,420,729844,40000,False,True,332002,sbg_tower_001_day,6210356,1210356
10357,ALL,357,451,421,731344,40000,False,True,332003,sbg_tower_001_day,6210357,1210357
10358,ALL,358,451,421,732844,40000,False,True,232002,sbg_tower_001_day,6210358,1210358
10359,ALL,359,452,422,736844,40000,False,True,332008,sbg_tower_001_day,6210359,1210359
10360,ALL,360,452,422,742844,40000,False,True,341003,sbg_tower_001_day,6210360,1210360
10361,ALL,361,453,423,744344,40000,False,True,331005,sbg_tower_001_day,6210361,1210361
10362,ALL,362,453,423,745844,40000,False,True,231004,sbg_tower_001_day,6210362,1210362
10363,ALL,363,454,424,747344,40000,False,True,131002,sbg_tower_001_day,6210363,1210363
10364,ALL,364,454,424,748844,40000,False,True,231004,sbg_tower_001_day,6210364,1210364
10365,ALL,365,455,425,751718,40000,False,True,132003,sbg_tower_001_day,6210365,1210365
10366,ALL,366,455,425,753218,40000,False,True,332007,sbg_tower_001_day,6210366,1210366
10367,ALL,367,456,426,754718,40000,False,True,232003,sbg_tower_001_day,6210367,1210367
10368,ALL,368,456,426,756218,40000,False,True,231004,sbg_tower_001_day,6210368,1210368
10369,ALL,369,457,427,760218,40000,False,True,232003,sbg_tower_001_day,6210369,1210369
10370,ALL,370,457,427,769218,40000,False,True,152006,sbg_tower_001_day,6210370,1210370
10371,ALL,371,458,428,770718,40000,False,True,332001,sbg_tower_001_day,6210371,1210371
10372,ALL,372,458,428,772218,40000,False,True,332008,sbg_tower_001_day,6210372,1210372
10373,ALL,373,459,429,773718,40000,False,True,231006,sbg_tower_001_day,6210373,1210373
10374,ALL,374,459,429,775218,40000,False,True,132001,sbg_tower_001_day,6210374,1210374
10375,ALL,375,460,430,778092,40000,False,True,232006,sbg_tower_001_day,6210375,1210375
10376,ALL,376,460,430,779592,40000,False,True,132004,sbg_tower_001_day,6210376,1210376
10377,ALL,377,461,431,781092,40000,False,True,231002,sbg_tower_001_day,6210377,1210377
10378,ALL,378,461,431,782592,40000,False,True,231004,sbg_tower_001_day,6210378,1210378
10379,ALL,379,462,432,786592,40000,False,True,332002,sbg_tower_001_day,6210379,1210379
10380,ALL,380,462,432,792592,40000,False,True,342101,sbg_tower_001_day,6210380,1210380
10381,ALL,381,463,433,794092,40000,False,True,331001,sbg_tower_001_day,6210381,1210381
10382,ALL,382,463,433,795592,40000,False,True,232003,sbg_tower_001_day,6210382,1210382
10383,ALL,383,464,434,797092,40000,False,True,132001,sbg_tower_001_day,6210383,1210383
10384,ALL,384,464,434,798592,40000,False,True,231005,sbg_tower_001_day,6210384,1210384
10385,ALL,385,465,435,801466,40000,False,True,132004,sbg_tower_001_day,6210385,1210385
10386,ALL,386,465,435,802966,40000,False,True,331005,sbg_tower_001_day,6210386,1210386
10387,ALL,387,466,436,804466,40000,False,True,132006,sbg_tower_001_day,6210387,1210387
10388,ALL,388,466,436,805966,40000,False,True,231006,sbg_tower_001_day,6210388,1210388
10389,ALL,389,467,437,809966,40000,False,True,332008,sbg_tower_001_day,6210389,1210389
10390,ALL,390,467,437,818966,40000,False,True,151001,sbg_tower_001_day,6210390,1210390
10391,ALL,391,468,438,820466,40000,False,True,131003,sbg_tower_001_day,6210391,1210391
10392,ALL,392,468,438,821966,40000,False,True,332001,sbg_tower_001_day,6210392,1210392
10393,ALL,393,469,439,823466,40000,False,True,231006,sbg_tower_001_day,6210393,1210393
10394,ALL,394,469,439,824966,40000,False,True,332002,sbg_tower_001_day,6210394,1210394
10395,ALL,395,470,440,827840,40000,False,True,231005,sbg_tower_001_day,6210395,1210395
10396,ALL,396,470,440,829340,40000,False,True,231005,sbg_tower_001_day,6210396,1210396
10397,ALL,397,471,441,830840,40000,False,True,231001,sbg_tower_001_day,6210397,1210397
10398,ALL,398,471,441,832340,40000,False,True,131002,sbg_tower_001_day,6210398,1210398
10399,ALL,399,472,442,836340,40000,False,True,232007,sbg_tower_001_day,6210399,1210399
10400,ALL,400,472,442,842340,40000,False,True,142103,sbg_tower_001_day,6210400,1210400
10401,ALL,401,473,443,843840,40000,False,True,132004,sbg_tower_001_day,6210401,1210401
10402,ALL,402,474,444,845340,40000,False,True,232005,sbg_tower_001_day,6210402,1210402
10403,ALL,403,475,445,846840,40000,False,True,131002,sbg_tower_001_day,6210403,1210403
10404,ALL,404,476,446,848340,40000,False,True,232003,sbg_tower_001_day,6210404,1210404
10405,ALL,405,477,447,851214,40000,False,True,132003,sbg_tower_001_day,6210405,1210405
10406,ALL,406,478,448,852714,40000,False,True,332007,sbg_tower_001_day,6210406,1210406
10407,ALL,407,479,449,854214,40000,False,True,232003,sbg_tower_001_day,6210407,1210407
10408,ALL,408,480,450,855714,40000,False,True,231004,sbg_tower_001_day,6210408,1210408
10409,ALL,409,481,451,859714,40000,False,True,232003,sbg_tower_001_day,6210409,1210409
10410,ALL,410,482,452,868714,40000,False,True,351002,sbg_tower_001_day,6210410,1210410
10411,ALL,411,483,453,870214,40000,False,True,232006,sbg_tower_001_day,6210411,1210411
10412,ALL,412,484,454,871714,40000,False,True,231001,sbg_tower_001_day,6210412,1210412
10413,ALL,413,485,455,873214,40000,False,True,132002,sbg_tower_001_day,6210413,1210413
10414,ALL,414,486,456,874714,40000,False,True,131002,sbg_tower_001_day,6210414,1210414
10415,ALL,415,487,457,877588,40000,False,True,132006,sbg_tower_001_day,6210415,1210415
10416,ALL,416,488,458,879088,40000,False,True,332002,sbg_tower_001_day,6210416,1210416
10417,ALL,417,489,459,880588,40000,False,True,332003,sbg_tower_001_day,6210417,1210417
10418,ALL,418,490,460,882088,40000,False,True,232002,sbg_tower_001_day,6210418,1210418
10419,ALL,419,491,461,886088,40000,False,True,332008,sbg_tower_001_day,6210419,1210419
10420,ALL,420,492,462,892088,40000,False,True,342104,sbg_tower_001_day,6210420,1210420
10421,ALL,421,493,463,893588,40000,False,True,331005,sbg_tower_001_day,6210421,1210421
10422,ALL,422,494,464,895088,40000,False,True,231004,sbg_tower_001_day,6210422,1210422
10423,ALL,423,495,465,896588,40000,False,True,131002,sbg_tower_001_day,6210423,1210423
10424,ALL,424,496,466,898088,40000,False,True,231004,sbg_tower_001_day,6210424,1210424
10425,ALL,425,497,467,900962,40000,False,True,232006,sbg_tower_001_day,6210425,1210425
10426,ALL,426,498,468,902462,40000,False,True,332007,sbg_tower_001_day,6210426,1210426
10427,ALL,427,499,469,903962,40000,False,True,232003,sbg_tower_001_day,6210427,1210427
10428,ALL,428,500,470,905462,40000,False,True,231004,sbg_tower_001_day,6210428,1210428
10429,ALL,429,501,471,909462,40000,False,True,232003,sbg_tower_001_day,6210429,1210429
10430,ALL,430,502,472,918462,40000,False,True,352001,sbg_tower_001_day,6210430,1210430
10431,ALL,431,503,473,919962,40000,False,True,332001,sbg_tower_001_day,6210431,1210431
10432,ALL,432,504,474,921462,40000,False,True,332008,sbg_tower_001_day,6210432,1210432
10433,ALL,433,505,475,922962,40000,False,True,231006,sbg_tower_001_day,6210433,1210433
10434,ALL,434,506,476,924462,40000,False,True,132001,sbg_tower_001_day,6210434,1210434
10435,ALL,435,507,477,927336,40000,False,True,132003,sbg_tower_001_day,6210435,1210435
10436,ALL,436,508,478,928836,40000,False,True,132004,sbg_tower_001_day,6210436,1210436
10437,ALL,437,509,479,930336,40000,False,True,231002,sbg_tower_001_day,6210437,1210437
10438,ALL,438,510,480,931836,40000,False,True,231004,sbg_tower_001_day,6210438,1210438
10439,ALL,439,511,481,935836,40000,False,True,332002,sbg_tower_001_day,6210439,1210439
10440,ALL,440,512,482,941836,40000,False,True,341003,sbg_tower_001_day,6210440,1210440
10441,ALL,441,513,483,943336,40000,False,True,331001,sbg_tower_001_day,6210441,1210441
10442,ALL,442,514,484,944836,40000,False,True,332008,sbg_tower_001_day,6210442,1210442
10443,ALL,443,515,485,946336,40000,False,True,132001,sbg_tower_001_day,6210443,1210443
10444,ALL,444,516,486,947836,40000,False,True,231005,sbg_tower_001_day,6210444,1210444
10445,ALL,445,517,487,950710,40000,False,True,132006,sbg_tower_001_day,6210445,1210445
10446,ALL,446,518,488,952210,40000,False,True,331005,sbg_tower_001_day,6210446,1210446
10447,ALL,447,519,489,953710,40000,False,True,132006,sbg_tower_001_day,6210447,1210447
10448,ALL,448,520,490,955210,40000,False,True,231006,sbg_tower_001_day,6210448,1210448
10449,ALL,449,521,491,959210,40000,False,True,332008,sbg_tower_001_day,6210449,1210449
10450,ALL,450,522,492,968210,40000,False,True,152006,sbg_tower_001_day,6210450,1210450
10451,ALL,451,522,492,969721,40000,False,True,231006,sbg_tower_001_day,6210451,1210451
10452,ALL,452,522,492,971232,40000,False,True,331005,sbg_tower_001_day,6210452,1210452
10453,ALL,453,523,493,972743,40000,False,True,331005,sbg_tower_001_day,6210453,1210453
10454,ALL,454,523,493,974254,40000,False,True,131001,sbg_tower_001_day,6210454,1210454
10455,ALL,455,523,493,976855,40000,False,True,231001,sbg_tower_001_day,6210455,1210455
10456,ALL,456,524,494,978366,40000,False,True,231006,sbg_tower_001_day,6210456,1210456
10457,ALL,457,524,494,979877,40000,False,True,231004,sbg_tower_001_day,6210457,1210457
10458,ALL,458,524,494,981388,40000,False,True,231006,sbg_tower_001_day,6210458,1210458
10459,ALL,459,525,495,983989,40000,False,True,332004,sbg_tower_001_day,6210459,1210459
10460,ALL,460,525,495,989989,40000,False,True,442001,sbg_tower_001_day,6210460,1210460
10461,ALL,461,525,495,991500,40000,False,True,131003,sbg_tower_001_day,6210461,1210461
10462,ALL,462,526,496,993011,40000,False,True,231001,sbg_tower_001_day,6210462,1210462
10463,ALL,463,526,496,994522,40000,False,True,131002,sbg_tower_001_day,6210463,1210463
10464,ALL,464,526,496,996033,40000,False,True,132002,sbg_tower_001_day,6210464,1210464
10465,ALL,465,527,497,998634,40000,False,True,132006,sbg_tower_001_day,6210465,1210465
10466,ALL,466,527,497,1000145,40000,False,True,331005,sbg_tower_001_day,6210466,1210466
10467,ALL,467,527,497,1001656,40000,False,True,331004,sbg_tower_001_day,6210467,1210467
10468,ALL,468,528,498,1003167,40000,False,True,232003,sbg_tower_001_day,6210468,1210468
10469,ALL,469,528,498,1005768,40000,False,True,131002,sbg_tower_001_day,6210469,1210469
10470,ALL,470,528,498,1014768,40000,False,True,452001,sbg_tower_001_day,6210470,1210470
10471,ALL,471,529,499,1016279,40000,False,True,232006,sbg_tower_001_day,6210471,1210471
10472,ALL,472,529,499,1017790,40000,False,True,132006,sbg_tower_001_day,6210472,1210472
10473,ALL,473,530,500,1019301,40000,False,True,231006,sbg_tower_001_day,6210473,1210473
10474,ALL,474,530,500,1020812,40000,False,True,332008,sbg_tower_001_day,6210474,1210474
10475,ALL,475,531,501,1023413,40000,False,True,232003,sbg_tower_001_day,6210475,1210475
10476,ALL,476,531,501,1024924,40000,False,True,231005,sbg_tower_001_day,6210476,1210476
10477,ALL,477,532,502,1026435,40000,False,True,232005,sbg_tower_001_day,6210477,1210477
10478,ALL,478,532,502,1027946,40000,False,True,332005,sbg_tower_001_day,6210478,1210478
10479,ALL,479,533,503,1030547,40000,False,True,332002,sbg_tower_001_day,6210479,1210479
10480,ALL,480,533,503,1036547,40000,False,True,242006,sbg_tower_001_day,6210480,1210480
10481,ALL,481,534,504,1038058,40000,False,True,332002,sbg_tower_001_day,6210481,1210481
10482,ALL,482,534,504,1039569,40000,False,True,332008,sbg_tower_001_day,6210482,1210482
10483,ALL,483,535,505,1041080,40000,False,True,131001,sbg_tower_001_day,6210483,1210483
10484,ALL,484,535,505,1042591,40000,False,True,332008,sbg_tower_001_day,6210484,1210484
10485,ALL,485,536,506,1045192,40000,False,True,231001,sbg_tower_001_day,6210485,1210485
10486,ALL,486,536,506,1046703,40000,False,True,332007,sbg_tower_001_day,6210486,1210486
10487,ALL,487,537,507,1048214,40000,False,True,232003,sbg_tower_001_day,6210487,1210487
10488,ALL,488,537,507,1049725,40000,False,True,332002,sbg_tower_001_day,6210488,1210488
10489,ALL,489,538,508,1052326,40000,False,True,132003,sbg_tower_001_day,6210489,1210489
10490,ALL,490,538,508,1061326,40000,False,True,252002,sbg_tower_001_day,6210490,1210490
10491,ALL,491,539,509,1062837,40000,False,True,231002,sbg_tower_001_day,6210491,1210491
10492,ALL,492,539,509,1064348,40000,False,True,332003,sbg_tower_001_day,6210492,1210492
10493,ALL,493,540,510,1065859,40000,False,True,231005,sbg_tower_001_day,6210493,1210493
10494,ALL,494,540,510,1067370,40000,False,True,332002,sbg_tower_001_day,6210494,1210494
10495,ALL,495,541,511,1069971,40000,False,True,331005,sbg_tower_001_day,6210495,1210495
10496,ALL,496,541,511,1071482,40000,False,True,132004,sbg_tower_001_day,6210496,1210496
10497,ALL,497,542,512,1072993,40000,False,True,231004,sbg_tower_001_day,6210497,1210497
10498,ALL,498,542,512,1074504,40000,False,True,231004,sbg_tower_001_day,6210498,1210498
10499,ALL,499,543,513,1077105,40000,False,True,132006,sbg_tower_001_day,6210499,1210499
10500,ALL,500,543,513,1083105,40000,False,True,242105,sbg_tower_001_day,6210500,1210500
10501,ALL,501,544,514,1084616,40000,False,True,332002,sbg_tower_001_day,6210501,1210501
10502,ALL,502,544,514,1086127,40000,False,True,232005,sbg_tower_001_day,6210502,1210502
10503,ALL,503,545,515,1087638,40000,False,True,132006,sbg_tower_001_day,6210503,1210503
10504,ALL,504,545,515,1089149,40000,False,True,131001,sbg_tower_001_day,6210504,1210504
10505,ALL,505,546,516,1091750,40000,False,True,132006,sbg_tower_001_day,6210505,1210505
10506,ALL,506,546,516,1093261,40000,False,True,231005,sbg_tower_001_day,6210506,1210506
10507,ALL,507,547,517,1094772,40000,False,True,331004,sbg_tower_001_day,6210507,1210507
10508,ALL,508,547,517,1096283,40000,False,True,131001,sbg_tower_001_day,6210508,1210508
10509,ALL,509,548,518,1098884,40000,False,True,131002,sbg_tower_001_day,6210509,1210509
10510,ALL,510,548,518,1107884,40000,False,True,152003,sbg_tower_001_day,6210510,1210510
10511,ALL,511,549,519,1109395,40000,False,True,231006,sbg_tower_001_day,6210511,1210511
10512,ALL,512,549,519,1110906,40000,False,True,331005,sbg_tower_001_day,6210512,1210512
10513,ALL,513,550,520,1112417,40000,False,True,231006,sbg_tower_001_day,6210513,1210513
10514,ALL,514,550,520,1113928,40000,False,True,331005,sbg_tower_001_day,6210514,1210514
10515,ALL,515,551,521,1116529,40000,False,True,331005,sbg_tower_001_day,6210515,1210515
10516,ALL,516,551,521,1118040,40000,False,True,332001,sbg_tower_001_day,6210516,1210516
10517,ALL,517,552,522,1119551,40000,False,True,231002,sbg_tower_001_day,6210517,1210517
10518,ALL,518,552,522,1121062,40000,False,True,332007,sbg_tower_001_day,6210518,1210518
10519,ALL,519,553,523,1123663,40000,False,True,232003,sbg_tower_001_day,6210519,1210519
10520,ALL,520,553,523,1129663,40000,False,True,142103,sbg_tower_001_day,6210520,1210520
