id,resource_id,monster_scale,iscollide,col_type,grade,behavior_tree,monsteraction_group_id,stat_mvspd,stat_hp,stat_atk,stat_def,stat_projspd,stat_projsize,stat_coldmg,randomdrop_group_id,randomdrop_amount,drop_radius,deathaction_group_id,spawneffect_resource_id,hiteffect_resource_id,deatheffect_resource_id,resistance_attract,resistance_knockback,resistance_paralysis,drop_item/0/drop_item_id,drop_item/0/drop_item_amount,drop_item/1/drop_item_id,drop_item/1/drop_item_amount,drop_item/2/drop_item_id,drop_item/2/drop_item_amount
170127,NKS_monster_bma004,-1717986918,True,Ground,Normal,,110002,-858993459,56,9,0,1,1,10,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
170128,NKS_monster_eta001,-1717986918,True,Ground,Normal,,110002,-858993459,56,9,0,1,1,10,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
170129,NKS_monster_mmg005,-1717986918,True,Ground,Normal,,110002,0,65,9,0,1,1,10,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
170130,NKS_monster_emg003,-1717986918,True,Ground,Normal,,110002,0,65,9,0,1,1,10,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
170131,NKS_monster_bma004,-1717986918,True,Ground,Normal,,110002,0,65,9,0,1,1,10,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
170132,NKS_monster_eta001,-1717986918,True,Ground,Normal,,110002,0,65,9,0,1,1,10,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
170133,NKS_monster_mmg005,-1717986918,True,Ground,Normal,,110002,0,65,9,0,1,1,10,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
170134,NKS_monster_emg003,-1717986918,True,Ground,Normal,,110002,0,65,9,0,1,1,10,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
170135,NKS_monster_bma004,-1717986918,True,Ground,Normal,,110002,0,65,9,0,1,1,10,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
170136,NKS_monster_eta001,-1717986918,True,Ground,Normal,,110002,0,65,9,0,1,1,10,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
170137,NKS_monster_mmg005,-1717986918,True,Ground,Normal,,110002,-1717986918,65,9,0,1,1,10,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
170138,NKS_monster_emg003,-1717986918,True,Ground,Normal,,110002,-1717986918,65,9,0,1,1,10,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
170139,NKS_monster_bma004,-1717986918,True,Ground,Normal,,110002,-1717986918,65,9,0,1,1,10,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
170140,NKS_monster_eta001,-1717986918,True,Ground,Normal,,110002,-1717986918,65,9,0,1,1,10,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
170201,NKS_monster_mma002,-858993459,False,Barrier,Normal,,1900502,0,300,9,0,1,1,10,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,True,True,True,0,0,0,0,0,0
170202,NKS_monster_mma002,-858993459,False,Barrier,Normal,,1900503,0,300,9,0,1,1,10,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,True,True,True,0,0,0,0,0,0
170203,NKS_monster_mma002,-858993459,False,Barrier,Normal,,1900504,0,300,9,0,1,1,10,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,True,True,True,0,0,0,0,0,0
170204,NKS_monster_mma002,-858993459,False,Barrier,Normal,,1900505,0,300,9,0,1,1,10,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,True,True,True,0,0,0,0,0,0
170301,fx_boss_cave_crystalsphere_01,858993459,True,Ground,Normal,,1900501,0,75,9,0,1,1,10,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_boss_cave_crystalsphere_explosion,True,True,True,0,0,0,0,0,0
170302,fx_boss_cave_crystalsphere_01,858993459,True,Ground,Normal,,1900501,0,90,9,0,1,1,10,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_boss_cave_crystalsphere_explosion,True,True,True,0,0,0,0,0,0
170303,fx_boss_cave_crystalsphere_01,858993459,True,Ground,Normal,,1900501,0,150,9,0,1,1,10,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_boss_cave_crystalsphere_explosion,True,True,True,0,0,0,0,0,0
170304,fx_boss_cave_crystalsphere_01,858993459,True,Ground,Normal,,1900501,0,300,9,0,1,1,10,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_boss_cave_crystalsphere_explosion,True,True,True,0,0,0,0,0,0
170401,NKS_monster_eea003,0,False,Barrier,Normal,,1900506,-1717986918,500,9,0,1,1,10,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,True,True,True,0,0,0,0,0,0
170402,NKS_monster_eea003,0,False,Barrier,Normal,,1900506,-1717986918,700,9,0,1,1,10,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,True,True,True,0,0,0,0,0,0
172001,fx_boss_cave_crystalsphere_01,-1717986918,True,Fly,Normal,,11,0,15,9,1,1,1,10,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_boss_cave_crystalsphere_explosion,False,False,False,0,0,0,0,0,0
172002,fx_boss_cave_crystalsphere_01,-1717986918,True,Fly,Normal,,11,0,42,9,1,1,1,10,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_boss_cave_crystalsphere_explosion,False,False,False,0,0,0,0,0,0
178001,NKS_monster_emg003,-858993459,True,Ground,Normal,,900600,-1717986918,33,9,1,1,1,10,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
179001,NKS_monster_bca002,0,True,Ground,Normal,,900603,-1717986918,3000,9,1,1,1,10,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_03,True,True,True,100801,1,0,0,0,0
179002,NKS_monster_ecg003,-1717986918,True,Ground,Normal,,900603,-1717986918,5000,9,1,1,1,10,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_03,True,True,True,100801,1,0,0,0,0
179003,NKS_monster_beg006,858993459,True,Ground,Normal,,900603,-1717986918,7500,9,1,1,1,10,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_02,True,True,True,100801,1,0,0,0,0
200000,NKS_monster_mmg005,-1717986918,True,Ground,Normal,,110002,858993459,30,9,1,1,1,15,401,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_02,False,False,False,0,0,0,0,0,0
200001,NKS_monster_mmg005,-1717986918,True,Ground,Normal,,110002,858993459,30,8,1,1,1,15,401,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_02,False,False,False,0,0,0,0,0,0
200002,NKS_monster_emg003,-1717986918,True,Ground,Normal,,110002,858993459,30,8,1,1,1,15,401,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_02,False,False,False,0,0,0,0,0,0
200003,NKS_monster_bma004,-1717986918,True,Ground,Normal,,110002,858993459,30,8,1,1,1,15,401,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_02,False,False,False,0,0,0,0,0,0
200004,NKS_monster_eta001,-1717986918,True,Ground,Normal,,110002,1717986918,30,8,1,1,1,15,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_02,False,False,False,0,0,0,0,0,0
200005,NKS_monster_bmg001,-1717986918,True,Ground,Normal,,110002,1717986918,30,8,1,1,1,15,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_02,False,False,False,0,0,0,0,0,0
200006,NKS_monster_mma002,-1717986918,True,Ground,Normal,,110002,1717986918,30,8,1,1,1,15,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_02,False,False,False,0,0,0,0,0,0
200011,NKS_monster_mmg005,858993459,True,Ground,Normal,,110002,858993459,35,10,1,1,1,17,401,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_02,False,False,False,0,0,0,0,0,0
200012,NKS_monster_emg003,858993459,True,Ground,Normal,,110002,858993459,35,10,1,1,1,17,401,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_02,False,False,False,0,0,0,0,0,0
200013,NKS_monster_bma004,858993459,True,Ground,Normal,,110002,858993459,35,10,1,1,1,17,401,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_02,False,False,False,0,0,0,0,0,0
200014,NKS_monster_eta001,858993459,True,Ground,Normal,,110002,0,35,10,1,1,1,17,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_02,False,False,False,0,0,0,0,0,0
200015,NKS_monster_bmg001,858993459,True,Ground,Normal,,110002,0,35,10,1,1,1,17,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_02,False,False,False,0,0,0,0,0,0
200016,NKS_monster_mma002,858993459,True,Ground,Normal,,110002,0,35,10,1,1,1,17,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_02,False,False,False,0,0,0,0,0,0
200021,NKS_monster_mmg005,-858993459,True,Ground,Normal,,110002,858993459,45,12,1,1,1,19,401,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_02,False,False,False,0,0,0,0,0,0
200022,NKS_monster_emg003,-858993459,True,Ground,Normal,,110002,858993459,45,12,1,1,1,19,401,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_02,False,False,False,0,0,0,0,0,0
200023,NKS_monster_bma004,-858993459,True,Ground,Normal,,110002,858993459,45,12,1,1,1,19,401,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_02,False,False,False,0,0,0,0,0,0
200024,NKS_monster_eta001,-858993459,True,Ground,Normal,,110002,-1717986918,45,12,1,1,1,19,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_02,False,False,False,0,0,0,0,0,0
200025,NKS_monster_bmg001,-858993459,True,Ground,Normal,,110002,-1717986918,45,12,1,1,1,19,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_02,False,False,False,0,0,0,0,0,0
200026,NKS_monster_mma002,-858993459,True,Ground,Normal,,110002,-1717986918,45,12,1,1,1,19,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_02,False,False,False,0,0,0,0,0,0
200031,NKS_monster_mmg005,1717986918,True,Ground,Normal,,110002,858993459,100,14,1,1,1,20,401,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_02,False,False,False,0,0,0,0,0,0
200032,NKS_monster_emg003,1717986918,True,Ground,Normal,,110002,858993459,100,14,1,1,1,20,401,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_02,False,False,False,0,0,0,0,0,0
200033,NKS_monster_bma004,1717986918,True,Ground,Normal,,110002,858993459,100,14,1,1,1,20,401,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_02,False,False,False,0,0,0,0,0,0
200034,NKS_monster_eta001,1717986918,True,Ground,Normal,,110002,858993459,100,14,1,1,1,20,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_02,False,False,False,0,0,0,0,0,0
200035,NKS_monster_bmg001,1717986918,True,Ground,Normal,,110002,858993459,100,14,1,1,1,20,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_02,False,False,False,0,0,0,0,0,0
200036,NKS_monster_mma002,1717986918,True,Ground,Normal,,110002,858993459,100,14,1,1,1,20,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_02,False,False,False,0,0,0,0,0,0
200041,NKS_monster_mmg005,0,True,Ground,Normal,,110002,858993459,150,16,1,1,1,22,401,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_02,False,False,False,0,0,0,0,0,0
200042,NKS_monster_emg003,0,True,Ground,Normal,,110002,858993459,150,16,1,1,1,22,401,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_02,False,False,False,0,0,0,0,0,0
200043,NKS_monster_bma004,0,True,Ground,Normal,,110002,858993459,150,16,1,1,1,22,401,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_02,False,False,False,0,0,0,0,0,0
200044,NKS_monster_eta001,0,True,Ground,Normal,,110002,-858993459,150,16,1,1,1,22,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_02,False,False,False,0,0,0,0,0,0
200045,NKS_monster_bmg001,0,True,Ground,Normal,,110002,-858993459,150,16,1,1,1,22,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_02,False,False,False,0,0,0,0,0,0
200046,NKS_monster_mma002,0,True,Ground,Normal,,110002,-858993459,150,16,1,1,1,22,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_02,False,False,False,0,0,0,0,0,0
200051,NKS_monster_mmg005,0,True,Ground,Normal,,110002,858993459,200,18,1,1,1,24,401,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_02,False,False,False,0,0,0,0,0,0
200052,NKS_monster_emg003,0,True,Ground,Normal,,110002,858993459,200,18,1,1,1,24,401,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_02,False,False,False,0,0,0,0,0,0
200053,NKS_monster_bma004,0,True,Ground,Normal,,110002,858993459,200,18,1,1,1,24,401,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_02,False,False,False,0,0,0,0,0,0
200054,NKS_monster_eta001,0,True,Ground,Normal,,110002,-858993459,200,18,1,1,1,24,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_02,False,False,False,0,0,0,0,0,0
200055,NKS_monster_bmg001,0,True,Ground,Normal,,110002,-858993459,200,18,1,1,1,24,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_02,False,False,False,0,0,0,0,0,0
200056,NKS_monster_mma002,0,True,Ground,Normal,,110002,-858993459,200,18,1,1,1,24,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_02,False,False,False,0,0,0,0,0,0
200061,NKS_monster_mmg005,0,True,Ground,Normal,,110002,858993459,240,20,1,1,1,25,401,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_02,False,False,False,0,0,0,0,0,0
200062,NKS_monster_emg003,0,True,Ground,Normal,,110002,858993459,240,20,1,1,1,25,401,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_02,False,False,False,0,0,0,0,0,0
200063,NKS_monster_bma004,0,True,Ground,Normal,,110002,858993459,240,20,1,1,1,25,401,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_02,False,False,False,0,0,0,0,0,0
200064,NKS_monster_eta001,0,True,Ground,Normal,,110002,-858993459,240,20,1,1,1,25,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_02,False,False,False,0,0,0,0,0,0
200065,NKS_monster_bmg001,0,True,Ground,Normal,,110002,-858993459,240,20,1,1,1,25,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_02,False,False,False,0,0,0,0,0,0
200066,NKS_monster_mma002,0,True,Ground,Normal,,110002,-858993459,240,20,1,1,1,25,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_02,False,False,False,0,0,0,0,0,0
200071,NKS_monster_mmg005,0,True,Ground,Normal,,110002,858993459,270,22,1,1,1,26,401,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_02,False,False,False,0,0,0,0,0,0
200072,NKS_monster_emg003,0,True,Ground,Normal,,110002,858993459,270,22,1,1,1,26,401,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_02,False,False,False,0,0,0,0,0,0
200073,NKS_monster_bma004,0,True,Ground,Normal,,110002,858993459,270,22,1,1,1,26,401,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_02,False,False,False,0,0,0,0,0,0
200074,NKS_monster_eta001,0,True,Ground,Normal,,110002,-858993459,270,22,1,1,1,26,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_02,False,False,False,0,0,0,0,0,0
200075,NKS_monster_bmg001,0,True,Ground,Normal,,110002,-858993459,270,22,1,1,1,26,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_02,False,False,False,0,0,0,0,0,0
200076,NKS_monster_mma002,0,True,Ground,Normal,,110002,-858993459,270,22,1,1,1,26,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_02,False,False,False,0,0,0,0,0,0
200081,NKS_monster_mmg005,0,True,Ground,Normal,,110002,-858993459,285,24,1,1,1,27,401,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_02,False,False,False,0,0,0,0,0,0
200082,NKS_monster_emg003,0,True,Ground,Normal,,110002,-858993459,285,24,1,1,1,27,401,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_02,False,False,False,0,0,0,0,0,0
200083,NKS_monster_bma004,0,True,Ground,Normal,,110002,-858993459,285,24,1,1,1,27,401,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_02,False,False,False,0,0,0,0,0,0
200084,NKS_monster_eta001,0,True,Ground,Normal,,110002,-858993459,285,24,1,1,1,27,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_02,False,False,False,0,0,0,0,0,0
200085,NKS_monster_bmg001,0,True,Ground,Normal,,110002,-858993459,285,24,1,1,1,27,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_02,False,False,False,0,0,0,0,0,0
200086,NKS_monster_mma002,0,True,Ground,Normal,,110002,-858993459,285,24,1,1,1,27,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_02,False,False,False,0,0,0,0,0,0
200091,NKS_monster_mmg005,0,True,Ground,Normal,,1900507,-858993459,300,26,1,1,1,28,401,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_02,False,False,False,0,0,0,0,0,0
200092,NKS_monster_emg003,0,True,Ground,Normal,,110002,-858993459,300,26,1,1,1,28,401,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_02,False,False,False,0,0,0,0,0,0
200093,NKS_monster_bma004,0,True,Ground,Normal,,110002,-858993459,300,26,1,1,1,28,401,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_02,False,False,False,0,0,0,0,0,0
200094,NKS_monster_eta001,0,True,Ground,Normal,,110002,-858993459,300,26,1,1,1,28,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_02,False,False,False,0,0,0,0,0,0
200095,NKS_monster_bmg001,0,True,Ground,Normal,,110002,-858993459,300,26,1,1,1,28,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_02,False,False,False,0,0,0,0,0,0
200096,NKS_monster_mma002,0,True,Ground,Normal,,110002,-858993459,300,26,1,1,1,28,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_02,False,False,False,0,0,0,0,0,0
200101,NKS_monster_mmg005,0,True,Ground,Normal,,110002,-858993459,320,28,1,1,1,29,401,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_02,False,False,False,0,0,0,0,0,0
200102,NKS_monster_emg003,0,True,Ground,Normal,,110002,-858993459,320,28,1,1,1,29,401,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_02,False,False,False,0,0,0,0,0,0
200103,NKS_monster_bma004,0,True,Ground,Normal,,1900507,-858993459,320,28,1,1,1,29,401,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_02,False,False,False,0,0,0,0,0,0
200104,NKS_monster_eta001,0,True,Ground,Normal,,110002,-858993459,320,28,1,1,1,29,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_02,False,False,False,0,0,0,0,0,0
200105,NKS_monster_bmg001,0,True,Ground,Normal,,110002,-858993459,320,28,1,1,1,29,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_02,False,False,False,0,0,0,0,0,0
200106,NKS_monster_mma002,0,True,Ground,Normal,,110002,-858993459,320,28,1,1,1,29,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_02,False,False,False,0,0,0,0,0,0
200111,NKS_monster_mmg005,0,True,Ground,Normal,,110002,-858993459,340,30,1,1,1,30,401,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_02,False,False,False,0,0,0,0,0,0
200112,NKS_monster_emg003,0,True,Ground,Normal,,110002,-858993459,340,30,1,1,1,30,401,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_02,False,False,False,0,0,0,0,0,0
200113,NKS_monster_bma004,0,True,Ground,Normal,,110002,-858993459,340,30,1,1,1,30,401,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_02,False,False,False,0,0,0,0,0,0
200114,NKS_monster_eta001,0,True,Ground,Normal,,110002,-858993459,340,30,1,1,1,30,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_02,False,False,False,0,0,0,0,0,0
200115,NKS_monster_bmg001,0,True,Ground,Normal,,1900507,-858993459,340,30,1,1,1,30,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_02,False,False,False,0,0,0,0,0,0
200116,NKS_monster_mma002,0,True,Ground,Normal,,110002,-858993459,340,30,1,1,1,30,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_02,False,False,False,0,0,0,0,0,0
200121,NKS_monster_mmg005,0,True,Ground,Normal,,110002,1717986918,360,32,1,1,1,30,401,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_02,False,False,False,0,0,0,0,0,0
200122,NKS_monster_emg003,0,True,Ground,Normal,,110002,1717986918,360,32,1,1,1,30,401,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_02,False,False,False,0,0,0,0,0,0
200123,NKS_monster_bma004,0,True,Ground,Normal,,110002,1717986918,360,32,1,1,1,30,401,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_02,False,False,False,0,0,0,0,0,0
200124,NKS_monster_eta001,0,True,Ground,Normal,,110002,-858993459,360,32,1,1,1,30,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_02,False,False,False,0,0,0,0,0,0
200125,NKS_monster_bmg001,0,True,Ground,Normal,,110002,-858993459,360,32,1,1,1,30,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_02,False,False,False,0,0,0,0,0,0
200126,NKS_monster_mma002,0,True,Ground,Normal,,1900507,-858993459,360,32,1,1,1,30,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_02,False,False,False,0,0,0,0,0,0
200131,NKS_monster_mmg005,0,True,Ground,Normal,,110002,1717986918,380,34,1,1,1,30,401,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_02,False,False,False,0,0,0,0,0,0
200132,NKS_monster_emg003,0,True,Ground,Normal,,110002,1717986918,380,34,1,1,1,30,401,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_02,False,False,False,0,0,0,0,0,0
200133,NKS_monster_bma004,0,True,Ground,Normal,,1900507,1717986918,380,34,1,1,1,30,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_02,False,False,False,0,0,0,0,0,0
200134,NKS_monster_eta001,0,True,Ground,Normal,,110002,-858993459,380,34,1,1,1,30,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_02,False,False,False,0,0,0,0,0,0
