id,wave_path_group_id,spawn_start_time,spawn_monster_id,spawn_count,spawn_delay,starting_point_group,starting_point_type,starting_point_min_order,starting_point_max_order,forced_starting_point_index
11039,100111008,1300,1001102102,3,140,A,InOrder,1.0,3.0,
11040,100111008,1980,1001113102,2,160,A,InOrder,1.0,3.0,
11041,100111008,3640,1001102102,3,140,B,InOrder,1.0,3.0,
11042,100111008,3740,1001102102,3,140,C,InOrder,1.0,3.0,
11043,100111009,300,1001203102,1,200,A,Forced,,,1.0
11044,100111009,1660,1001101102,10,120,A,InOrder,1.0,3.0,
11045,100111009,500,1001204102,1,160,B,InOrder,1.0,3.0,
11046,100111009,1300,1001101102,10,120,B,InOrder,1.0,3.0,
11047,100111009,4500,1001102102,2,160,C,InOrder,1.0,3.0,
11048,100111009,5300,1001101102,12,100,C,InOrder,1.0,3.0,
11101,100111101,100,1001105001,9,100,A,InOrder,1.0,3.0,
11102,100111101,1300,1001105001,9,120,B,InOrder,1.0,3.0,
11103,100111101,1700,1001105001,6,100,A,InOrder,1.0,3.0,
11104,100111101,3060,1001105001,6,120,B,InOrder,1.0,3.0,
11105,100111102,100,1001113001,3,160,A,InOrder,1.0,3.0,
11106,100111102,900,1001113001,3,160,B,InOrder,1.0,3.0,
11107,100111102,1420,1001105001,11,120,A,InOrder,1.0,3.0,
11108,100111102,2220,1001105001,11,120,B,InOrder,1.0,3.0,
11109,100111103,100,1001113002,3,140,A,InOrder,1.0,3.0,
11110,100111103,780,1001108002,2,160,A,InOrder,1.0,3.0,
11111,100111103,1300,1001113002,3,140,B,InOrder,1.0,3.0,
11112,100111103,1980,1001108002,2,160,B,InOrder,1.0,3.0,
11113,100111103,3640,1001102002,3,140,C,InOrder,1.0,3.0,
11114,100111103,3740,1001113002,3,140,D,InOrder,1.0,3.0,
11115,100111104,100,1001113002,1,200,D,InOrder,1.0,3.0,
11116,100111104,1100,1001101002,9,100,D,InOrder,1.0,3.0,
11117,100111104,2700,1001113002,1,200,A,InOrder,1.0,3.0,
11118,100111104,2800,1001113002,1,200,B,InOrder,1.0,3.0,
11119,100111104,3700,1001111002,6,100,A,InOrder,1.0,3.0,
11120,100111104,3800,1001111002,6,100,B,InOrder,1.0,3.0,
11121,100111105,100,1001113002,2,160,D,InOrder,1.0,3.0,
11122,100111105,1060,1001111002,4,140,D,InOrder,1.0,3.0,
11123,100111105,1880,1001108002,3,140,A,InOrder,1.0,3.0,
11124,100111105,2960,1001111002,6,120,A,InOrder,1.0,3.0,
11125,100111105,3960,1001108002,3,140,B,InOrder,1.0,3.0,
11126,100111105,5040,1001111002,6,120,B,InOrder,1.0,3.0,
11127,100111106,100,1001113003,3,140,A,InOrder,1.0,3.0,
11128,100111106,1100,1001113003,3,140,B,InOrder,1.0,3.0,
11129,100111106,1380,1001105003,6,120,A,InOrder,1.0,3.0,
11130,100111106,2380,1001105003,6,120,B,InOrder,1.0,3.0,
11131,100111106,3980,1001101003,5,120,C,InOrder,1.0,3.0,
11132,100111106,4200,1001102003,3,140,C,InOrder,1.0,3.0,
11133,100111106,4480,1001101003,6,120,C,InOrder,1.0,3.0,
11134,100111107,100,1001108003,2,200,C,InOrder,1.0,3.0,
11135,100111107,1000,1001113003,2,200,D,InOrder,1.0,3.0,
11136,100111107,1300,1001108003,3,160,C,InOrder,1.0,3.0,
11137,100111107,2200,1001113003,3,160,D,InOrder,1.0,3.0,
11138,100111108,100,1001111003,10,120,A,InOrder,1.0,3.0,
11139,100111108,900,1001111003,10,120,B,InOrder,1.0,3.0,
11140,100111108,1780,1001111003,10,120,A,InOrder,1.0,3.0,
11141,100111108,2580,1001111003,10,120,B,InOrder,1.0,3.0,
11142,100111109,300,1001201003,1,200,D,Forced,,,1.0
11143,100111109,500,1001113003,2,160,D,InOrder,1.0,3.0,
11144,100111109,1300,1001107003,3,160,B,InOrder,1.0,3.0,
11145,100111109,2660,1001105003,5,140,D,InOrder,1.0,3.0,
11146,100111109,3620,1001107003,5,140,B,InOrder,1.0,3.0,
11147,100111109,4500,1001105003,15,140,C,InOrder,1.0,3.0,
11148,100111110,100,1001113004,3,160,A,InOrder,1.0,3.0,
11149,100111110,900,1001113004,3,160,B,InOrder,1.0,3.0,
11150,100111110,1620,1001107004,11,120,A,InOrder,1.0,3.0,
11151,100111110,2420,1001107004,11,120,B,InOrder,1.0,3.0,
11152,100111111,100,1001102004,2,160,C,InOrder,1.0,3.0,
11153,100111111,660,1001101004,1,200,C,InOrder,1.0,3.0,
11154,100111111,1100,1001113004,2,160,D,InOrder,1.0,3.0,
11155,100111111,1660,1001101004,1,200,D,InOrder,1.0,3.0,
11156,100111111,3160,1001102004,1,200,C,InOrder,1.0,3.0,
11157,100111111,3260,1001113004,1,200,D,InOrder,1.0,3.0,
11158,100111111,3960,1001101004,8,120,C,InOrder,1.0,3.0,
11159,100111111,4060,1001111004,8,120,D,InOrder,1.0,3.0,
11160,100111112,300,1001203003,1,200,A,Forced,,,1.0
11161,100111112,500,1001108004,2,160,A,InOrder,1.0,3.0,
11162,100111112,1660,1001107004,12,120,A,InOrder,1.0,3.0,
11163,100111112,1700,1001113004,2,160,D,InOrder,1.0,3.0,
11164,100111112,2860,1001107004,12,120,D,InOrder,1.0,3.0,
11165,100111112,4500,1001102004,3,160,C,InOrder,1.0,3.0,
11166,100111112,5660,1001101004,9,100,C,InOrder,1.0,3.0,
11201,100111201,100,1001105001,9,100,A,InOrder,1.0,3.0,
11202,100111201,1300,1001105001,9,120,C,InOrder,1.0,3.0,
11203,100111201,1700,1001111001,6,100,A,InOrder,1.0,3.0,
11204,100111201,3060,1001111001,6,120,C,InOrder,1.0,3.0,
11205,100111202,100,1001102001,3,160,A,InOrder,1.0,3.0,
11206,100111202,900,1001102001,3,160,C,InOrder,1.0,3.0,
11207,100111202,1620,1001111001,11,120,A,InOrder,1.0,3.0,
11208,100111202,2420,1001111001,11,120,C,InOrder,1.0,3.0,
11209,100111203,100,1001113002,3,160,C,InOrder,1.0,3.0,
11210,100111203,900,1001113002,3,160,B,InOrder,1.0,3.0,
11211,100111203,1620,1001111002,16,100,C,InOrder,1.0,3.0,
11212,100111203,2420,1001101002,16,100,B,InOrder,1.0,3.0,
11213,100111204,100,1001105002,9,100,A,InOrder,1.0,3.0,
11214,100111204,500,1001105002,9,100,B,InOrder,1.0,3.0,
11215,100111204,1300,1001111002,5,120,A,InOrder,1.0,3.0,
11216,100111204,1700,1001111002,5,120,B,InOrder,1.0,3.0,
11217,100111204,3000,1001111002,6,120,C,InOrder,1.0,3.0,
11218,100111204,4000,1001111002,6,120,C,InOrder,1.0,3.0,
11219,100111205,100,1001102002,2,160,D,InOrder,1.0,3.0,
11220,100111205,1060,1001101002,4,140,D,InOrder,1.0,3.0,
11221,100111205,1880,1001102002,3,140,A,InOrder,1.0,3.0,
11222,100111205,2960,1001111002,6,120,A,InOrder,1.0,3.0,
11223,100111205,3960,1001102002,3,140,C,InOrder,1.0,3.0,
11224,100111205,5040,1001111002,6,120,C,InOrder,1.0,3.0,
11225,100111206,100,1001108002,1,200,A,InOrder,1.0,3.0,
11226,100111206,1100,1001107002,8,120,A,InOrder,1.0,3.0,
11227,100111206,1300,1001108002,1,200,B,InOrder,1.0,3.0,
11228,100111206,2300,1001107002,8,120,B,InOrder,1.0,3.0,
11229,100111206,2940,1001102002,3,160,C,InOrder,1.0,3.0,
11230,100111206,4260,1001111002,5,140,C,InOrder,1.0,3.0,
11231,100111206,4140,1001102002,3,160,D,InOrder,1.0,3.0,
11232,100111206,5460,1001101002,5,140,D,InOrder,1.0,3.0,
11233,100111207,100,1001108003,3,160,A,InOrder,1.0,3.0,
11234,100111207,900,1001108003,3,160,B,InOrder,1.0,3.0,
11235,100111207,1620,1001111003,11,120,A,InOrder,1.0,3.0,
11236,100111207,2420,1001111003,11,120,B,InOrder,1.0,3.0,
11237,100111208,100,1001107003,9,100,A,InOrder,1.0,3.0,
11238,100111208,500,1001107003,9,100,B,InOrder,1.0,3.0,
11239,100111208,1300,1001105003,5,120,A,InOrder,1.0,3.0,
11240,100111208,1700,1001105003,5,120,B,InOrder,1.0,3.0,
11241,100111208,3000,1001111003,6,120,C,InOrder,1.0,3.0,
11242,100111208,4000,1001111003,6,120,C,InOrder,1.0,3.0,
11243,100111209,100,1001102003,2,200,D,InOrder,1.0,3.0,
11244,100111209,1100,1001101003,6,100,D,InOrder,1.0,3.0,
11245,100111209,2700,1001108003,1,200,A,InOrder,1.0,3.0,
11246,100111209,2800,1001108003,1,200,C,InOrder,1.0,3.0,
11247,100111209,3700,1001111003,6,100,A,InOrder,1.0,3.0,
11248,100111209,3800,1001111003,6,100,C,InOrder,1.0,3.0,
11249,100111210,100,1001105003,10,120,B,InOrder,1.0,3.0,
11250,100111210,900,1001111003,10,120,C,InOrder,1.0,3.0,
11251,100111210,1780,1001111003,10,120,A,InOrder,1.0,3.0,
11252,100111210,2580,1001101003,10,120,D,InOrder,1.0,3.0,
11253,100111211,300,1001201003,1,200,C,Forced,,,1.0
11254,100111211,400,1001102003,1,200,C,InOrder,1.0,3.0,
11255,100111211,1200,1001111003,3,140,C,InOrder,1.0,3.0,
11256,100111211,1400,1001102003,1,200,B,InOrder,1.0,3.0,
11257,100111211,2200,1001111003,3,140,B,InOrder,1.0,3.0,
11258,100111211,3100,1001113003,2,160,C,InOrder,1.0,3.0,
11259,100111211,4100,1001111003,8,120,C,InOrder,1.0,3.0,
11260,100111211,4300,1001113003,2,160,D,InOrder,1.0,3.0,
11261,100111211,5300,1001101003,8,120,D,InOrder,1.0,3.0,
11262,100111212,100,1001108004,3,160,A,InOrder,1.0,3.0,
11263,100111212,500,1001111004,3,160,C,InOrder,1.0,3.0,
11264,100111212,1320,1001108004,4,120,A,InOrder,1.0,3.0,
11265,100111212,1720,1001111004,4,120,C,InOrder,1.0,3.0,
11266,100111212,3580,1001108004,3,160,B,InOrder,1.0,3.0,
11267,100111212,4900,1001111004,5,120,B,InOrder,1.0,3.0,
11268,100111213,300,1001204003,1,200,C,Forced,,,1.0
11269,100111213,600,1001113004,2,200,C,InOrder,1.0,3.0,
11270,100111213,1500,1001111004,5,120,C,InOrder,1.0,3.0,
11271,100111213,1800,1001113004,2,200,B,InOrder,1.0,3.0,
11272,100111213,2700,1001111004,5,120,B,InOrder,1.0,3.0,
11273,100111213,3340,1001113004,2,160,C,InOrder,1.0,3.0,
11274,100111213,4500,1001111004,8,140,C,InOrder,1.0,3.0,
11275,100111213,4540,1001102004,2,160,D,InOrder,1.0,3.0,
11276,100111213,5700,1001101004,6,140,D,InOrder,1.0,3.0,
11301,100111301,100,1001101101,9,100,A,InOrder,1.0,3.0,
11302,100111301,1300,1001103101,9,120,B,InOrder,4.0,6.0,
11303,100111301,1700,1001101101,6,100,A,InOrder,1.0,3.0,
11304,100111301,3060,1001103101,6,120,B,InOrder,4.0,6.0,
11305,100111302,100,1001108101,1,200,A,InOrder,1.0,3.0,
11306,100111302,1100,1001107101,9,100,A,InOrder,1.0,3.0,
11307,100111302,2700,1001108101,1,200,B,InOrder,1.0,3.0,
11308,100111302,2800,1001110101,1,200,A,InOrder,4.0,6.0,
11309,100111302,3700,1001107101,6,100,B,InOrder,1.0,3.0,
11310,100111302,3800,1001109101,6,100,A,InOrder,4.0,6.0,
11311,100111303,100,1001103101,10,120,A,InOrder,4.0,6.0,
11312,100111303,900,1001109101,10,120,D,InOrder,1.0,3.0,
11313,100111303,1780,1001103101,10,120,A,InOrder,4.0,6.0,
11314,100111303,2580,1001109101,10,120,D,InOrder,1.0,3.0,
11315,100111304,100,1001104102,2,200,B,InOrder,4.0,6.0,
11316,100111304,1000,1001104102,2,200,C,InOrder,1.0,3.0,
11317,100111304,1300,1001110102,3,160,B,InOrder,4.0,6.0,
11318,100111304,2200,1001110102,3,160,C,InOrder,1.0,3.0,
11319,100111305,100,1001102102,3,160,A,InOrder,1.0,3.0,
11320,100111305,500,1001104102,3,160,A,InOrder,4.0,6.0,
11321,100111305,1320,1001111102,4,120,A,InOrder,1.0,3.0,
11322,100111305,1720,1001112102,4,120,A,InOrder,4.0,6.0,
11323,100111305,3580,1001104102,3,160,D,InOrder,1.0,3.0,
11324,100111305,4900,1001112102,5,120,D,InOrder,1.0,3.0,
11325,100111306,100,1001110102,3,140,C,InOrder,1.0,3.0,
11326,100111306,1100,1001110102,3,140,D,InOrder,1.0,3.0,
11327,100111306,1380,1001109102,6,120,C,InOrder,1.0,3.0,
11328,100111306,2380,1001109102,6,120,D,InOrder,1.0,3.0,
11329,100111306,3980,1001107102,5,120,B,InOrder,1.0,3.0,
11330,100111306,4200,1001108102,3,140,B,InOrder,1.0,3.0,
11331,100111306,4480,1001107102,6,120,B,InOrder,1.0,3.0,
11332,100111307,100,1001112102,10,120,A,InOrder,4.0,6.0,
11333,100111307,900,1001111102,10,120,B,InOrder,1.0,3.0,
11334,100111307,1780,1001112102,10,120,A,InOrder,4.0,6.0,
11335,100111307,2580,1001111102,10,120,B,InOrder,1.0,3.0,
11336,100111308,300,1001202103,1,200,A,Forced,,,4.0
11337,100111308,400,1001104103,1,200,A,InOrder,4.0,6.0,
11338,100111308,1200,1001103103,3,140,A,InOrder,4.0,6.0,
11339,100111308,1400,1001104103,1,200,C,InOrder,1.0,3.0,
11340,100111308,2200,1001103103,3,140,C,InOrder,1.0,3.0,
11341,100111308,3100,1001108103,2,160,B,InOrder,1.0,3.0,
11342,100111308,4100,1001107103,8,120,B,InOrder,1.0,3.0,
11343,100111308,4300,1001110103,2,160,D,InOrder,1.0,3.0,
11344,100111308,5300,1001109103,8,120,D,InOrder,1.0,3.0,
11345,100111309,300,1001203102,1,200,A,Forced,,,1.0
11346,100111309,600,1001110103,2,140,B,Forced,,,4.0
11347,100111309,1500,1001107103,10,120,A,InOrder,1.0,3.0,
11349,100111309,1800,1001109103,10,120,B,InOrder,4.0,6.0,
11350,100111309,4500,1001112103,8,140,C,InOrder,1.0,3.0,
11351,100111309,5000,1001112103,8,140,D,InOrder,1.0,3.0,
11401,100111401,100,1001102001,3,140,A,InOrder,1.0,3.0,
11402,100111401,1300,1001102001,3,140,B,InOrder,1.0,3.0,
11403,100111401,1380,1001101001,6,120,A,InOrder,1.0,3.0,
11404,100111401,2580,1001101001,6,120,B,InOrder,1.0,3.0,
11405,100111402,100,1001102001,3,160,A,InOrder,1.0,3.0,
11406,100111402,900,1001104001,3,160,C,InOrder,1.0,3.0,
11407,100111402,1620,1001105001,11,120,A,InOrder,1.0,3.0,
11408,100111402,2420,1001106001,11,120,C,InOrder,1.0,3.0,
11409,100111403,100,1001102002,2,160,B,InOrder,1.0,3.0,
11410,100111403,660,1001102002,1,200,B,InOrder,1.0,3.0,
11411,100111403,1100,1001110002,2,160,D,InOrder,1.0,3.0,
11412,100111403,1660,1001110002,1,200,D,InOrder,1.0,3.0,
11413,100111403,3160,1001108002,1,200,B,InOrder,4.0,6.0,
11414,100111403,3260,1001110002,1,200,D,InOrder,1.0,3.0,
11415,100111403,3960,1001107002,8,120,B,InOrder,4.0,6.0,
11416,100111403,4060,1001109002,8,120,D,InOrder,1.0,3.0,
11417,100111404,100,1001101002,10,120,A,InOrder,1.0,3.0,
11418,100111404,900,1001101002,10,120,B,InOrder,1.0,3.0,
11419,100111404,1580,1001111002,5,140,A,InOrder,1.0,3.0,
11420,100111404,2380,1001111002,5,140,B,InOrder,1.0,3.0,
11421,100111404,3940,1001103002,20,100,A,InOrder,4.0,6.0,
11422,100111405,100,1001102002,1,200,A,InOrder,1.0,3.0,
11423,100111405,1100,1001111002,9,100,A,InOrder,1.0,3.0,
11424,100111405,2700,1001102002,1,200,B,InOrder,1.0,3.0,
11425,100111405,2800,1001104002,1,200,A,InOrder,4.0,6.0,
11426,100111405,3700,1001111002,6,100,B,InOrder,1.0,3.0,
11427,100111405,3800,1001103002,6,100,A,InOrder,4.0,6.0,
11428,100111406,100,1001104003,3,140,C,InOrder,1.0,3.0,
11429,100111406,1180,1001110003,3,140,D,InOrder,1.0,3.0,
11430,100111406,2260,1001108003,2,160,B,InOrder,4.0,6.0,
11431,100111406,4020,1001107003,16,80,B,InOrder,4.0,6.0,
11432,100111407,100,1001104003,3,160,A,InOrder,4.0,6.0,
11433,100111407,900,1001102003,3,160,B,InOrder,1.0,3.0,
11434,100111407,1620,1001112003,11,120,A,InOrder,4.0,6.0,
11435,100111407,2420,1001111003,11,120,B,InOrder,1.0,3.0,
11436,100111408,100,1001112003,15,100,A,InOrder,4.0,6.0,
11437,100111408,900,1001111003,15,100,B,InOrder,1.0,3.0,
11438,100111408,2400,1001103003,10,120,C,InOrder,1.0,3.0,
11439,100111408,3200,1001109003,10,120,D,InOrder,1.0,3.0,
11440,100111409,100,1001104003,3,160,C,InOrder,1.0,3.0,
11441,100111409,500,1001110003,3,160,D,InOrder,1.0,3.0,
11442,100111409,1320,1001103003,4,120,C,InOrder,1.0,3.0,
11443,100111409,1720,1001109003,4,120,D,InOrder,1.0,3.0,
11444,100111409,3580,1001108003,3,160,B,InOrder,4.0,6.0,
11445,100111409,4900,1001107003,5,120,B,InOrder,4.0,6.0,
11446,100111410,100,1001104004,3,160,C,InOrder,1.0,3.0,
11447,100111410,900,1001102004,3,160,B,InOrder,1.0,3.0,
11448,100111410,1620,1001112004,11,120,C,InOrder,1.0,3.0,
11449,100111410,2420,1001111004,11,120,B,InOrder,1.0,3.0,
11450,100111411,300,1001202003,1,200,A,Forced,,,6.0
11451,100111411,600,1001104004,2,200,A,InOrder,4.0,6.0,
11452,100111411,1500,1001112004,5,120,A,InOrder,4.0,6.0,
11453,100111411,1800,1001102004,2,200,B,InOrder,1.0,3.0,
11454,100111411,2700,1001111004,5,120,B,InOrder,1.0,3.0,
11455,100111411,3340,1001104004,2,160,C,InOrder,1.0,3.0,
11456,100111411,4500,1001112004,8,140,C,InOrder,1.0,3.0,
11457,100111411,4540,1001102004,2,160,B,InOrder,1.0,3.0,
11458,100111411,5700,1001111004,8,140,B,InOrder,1.0,3.0,
11459,100111412,100,1001108005,3,160,B,InOrder,4.0,6.0,
11460,100111412,500,1001110005,3,160,D,InOrder,1.0,3.0,
11461,100111412,1320,1001107005,4,120,B,InOrder,4.0,6.0,
11462,100111412,1720,1001109005,4,120,D,InOrder,1.0,3.0,
11463,100111412,3580,1001104005,3,160,A,InOrder,4.0,6.0,
11464,100111412,4900,1001112005,5,120,A,InOrder,4.0,6.0,
11465,100111413,300,1001204003,1,200,B,Forced,,,1.0
11466,100111413,500,1001102005,2,160,B,InOrder,1.0,3.0,
11467,100111413,1660,1001111005,10,120,B,InOrder,1.0,3.0,
11468,100111413,1700,1001104005,2,160,A,InOrder,4.0,6.0,
11469,100111413,2860,1001112005,10,120,A,InOrder,4.0,6.0,
11470,100111413,4500,1001110005,2,160,D,InOrder,1.0,3.0,
11471,100111413,5660,1001109005,12,100,D,InOrder,1.0,3.0,
11501,100111501,100,1001101001,9,100,A,InOrder,1.0,3.0,
11502,100111501,1300,1001101001,9,120,B,InOrder,1.0,3.0,
11503,100111501,1700,1001111001,6,100,A,InOrder,1.0,3.0,
11504,100111501,3060,1001111001,6,120,B,InOrder,1.0,3.0,
11505,100111502,100,1001102001,3,160,A,InOrder,1.0,3.0,
11506,100111502,900,1001104001,3,160,D,InOrder,1.0,3.0,
11507,100111502,1620,1001111001,11,120,A,InOrder,1.0,3.0,
11508,100111502,2420,1001112001,11,120,D,InOrder,1.0,3.0,
11509,100111503,100,1001105002,9,100,A,InOrder,1.0,3.0,
11510,100111503,500,1001105002,9,100,B,InOrder,1.0,3.0,
11511,100111503,1300,1001111002,5,120,A,InOrder,1.0,3.0,
11512,100111503,1700,1001111002,5,120,B,InOrder,1.0,3.0,
11513,100111503,3000,1001112002,6,120,C,InOrder,1.0,3.0,
11514,100111503,4000,1001112002,6,120,C,InOrder,1.0,3.0,
11515,100111504,100,1001102002,3,140,B,InOrder,4.0,6.0,
11516,100111504,1100,1001104002,3,140,D,InOrder,1.0,3.0,
11517,100111504,1380,1001105002,6,120,B,InOrder,4.0,6.0,
11518,100111504,2380,1001106002,6,120,D,InOrder,1.0,3.0,
11519,100111504,3980,1001111002,5,120,A,InOrder,1.0,3.0,
11520,100111504,4200,1001102002,3,140,A,InOrder,1.0,3.0,
11521,100111504,4480,1001111002,6,120,A,InOrder,1.0,3.0,
11522,100111505,100,1001102002,3,160,A,InOrder,1.0,3.0,
11523,100111505,900,1001102002,3,160,B,InOrder,4.0,6.0,
11524,100111505,1620,1001111002,11,120,A,InOrder,1.0,3.0,
11525,100111505,2420,1001111002,11,120,B,InOrder,4.0,6.0,
11526,100111506,100,1001106003,9,100,C,InOrder,1.0,3.0,
11527,100111506,500,1001106003,9,100,D,InOrder,1.0,3.0,
11528,100111506,1300,1001112003,5,120,C,InOrder,1.0,3.0,
11529,100111506,1700,1001112003,5,120,D,InOrder,1.0,3.0,
11530,100111506,3000,1001111003,6,120,A,InOrder,1.0,3.0,
11531,100111506,4000,1001111003,6,120,A,InOrder,1.0,3.0,
11532,100111507,100,1001102003,3,160,B,InOrder,1.0,3.0,
11533,100111507,900,1001104003,3,160,D,InOrder,1.0,3.0,
11534,100111507,1620,1001111003,16,100,B,InOrder,1.0,3.0,
11535,100111507,2420,1001112003,16,100,D,InOrder,1.0,3.0,
11536,100111508,100,1001102003,3,160,A,InOrder,1.0,3.0,
11537,100111508,500,1001104003,3,160,C,InOrder,1.0,3.0,
11538,100111508,1320,1001111003,4,120,A,InOrder,1.0,3.0,
11539,100111508,1720,1001112003,4,120,C,InOrder,1.0,3.0,
11540,100111508,3580,1001102003,3,160,B,InOrder,1.0,3.0,
11541,100111508,4900,1001111003,5,120,B,InOrder,1.0,3.0,
11542,100111509,100,1001102003,3,160,A,InOrder,1.0,3.0,
11543,100111509,900,1001102003,3,160,B,InOrder,1.0,3.0,
11544,100111509,1620,1001111003,11,120,A,InOrder,1.0,3.0,
11545,100111509,2420,1001111003,11,120,B,InOrder,1.0,3.0,
11546,100111510,300,1001203003,1,200,B,Forced,,,1.0
11547,100111510,500,1001102003,2,160,B,InOrder,1.0,3.0,
11548,100111510,1660,1001111003,10,120,B,InOrder,1.0,3.0,
11549,100111510,1700,1001102003,2,160,A,InOrder,1.0,3.0,
11550,100111510,2860,1001111003,10,120,A,InOrder,1.0,3.0,
11551,100111510,4500,1001104003,2,160,D,InOrder,1.0,3.0,
11552,100111510,5660,1001112003,12,100,D,InOrder,1.0,3.0,
11553,100111511,100,1001102004,3,140,B,InOrder,4.0,6.0,
11554,100111511,780,1001102004,2,160,B,InOrder,4.0,6.0,
11555,100111511,1300,1001104004,3,140,C,InOrder,1.0,3.0,
11556,100111511,1980,1001104004,2,160,C,InOrder,1.0,3.0,
11557,100111511,3640,1001102004,3,140,B,InOrder,4.0,6.0,
11558,100111511,3740,1001104004,3,140,C,InOrder,1.0,3.0,
11559,100111512,100,1001105004,9,100,A,InOrder,1.0,3.0,
11560,100111512,500,1001112004,9,100,C,InOrder,1.0,3.0,
11561,100111512,1300,1001105004,5,120,A,InOrder,1.0,3.0,
11562,100111512,1700,1001112004,5,120,C,InOrder,1.0,3.0,
11563,100111512,3000,1001111004,6,120,B,InOrder,4.0,6.0,
11564,100111512,4000,1001111004,6,120,B,InOrder,4.0,6.0,
11565,100111513,100,1001102005,1,200,A,InOrder,1.0,3.0,
11566,100111513,1100,1001111005,8,120,A,InOrder,1.0,3.0,
11567,100111513,1300,1001102005,1,200,B,InOrder,1.0,3.0,
11568,100111513,2300,1001111005,8,120,B,InOrder,1.0,3.0,
11569,100111513,2940,1001104005,3,160,C,InOrder,1.0,3.0,
11570,100111513,4260,1001112005,5,140,C,InOrder,1.0,3.0,
11571,100111513,4140,1001104005,3,160,D,InOrder,1.0,3.0,
11572,100111513,5460,1001112005,5,140,D,InOrder,1.0,3.0,
11573,100111514,300,1001204003,1,200,A,Forced,,,1.0
11574,100111514,600,1001102005,2,200,A,InOrder,1.0,3.0,
11575,100111514,1500,1001111005,5,120,A,InOrder,1.0,3.0,
11576,100111514,1800,1001102005,2,200,B,InOrder,1.0,3.0,
11577,100111514,2700,1001111005,5,120,B,InOrder,1.0,3.0,
11578,100111514,3340,1001102005,2,160,B,InOrder,4.0,6.0,
11579,100111514,4500,1001111005,8,140,B,InOrder,4.0,6.0,
11580,100111514,4540,1001112005,2,160,C,InOrder,1.0,3.0,
11581,100111514,5700,1001112005,8,140,C,InOrder,1.0,3.0,
11601,100111601,100,1001102101,3,140,A,InOrder,1.0,3.0,
11602,100111601,1300,1001102101,3,140,B,InOrder,1.0,3.0,
11603,100111601,1380,1001107101,6,120,A,InOrder,1.0,3.0,
11604,100111601,2580,1001107101,6,120,B,InOrder,1.0,3.0,
11605,100111602,100,1001115101,1,200,A,InOrder,1.0,3.0,
11606,100111602,900,1001102101,3,160,A,InOrder,1.0,3.0,
11607,100111602,2120,1001101101,5,100,A,InOrder,1.0,3.0,
11608,100111602,3520,1001115101,1,200,B,InOrder,1.0,3.0,
11609,100111602,4320,1001102101,3,160,B,InOrder,1.0,3.0,
11610,100111602,5540,1001101101,5,100,B,InOrder,1.0,3.0,
11611,100111603,100,1001115101,1,200,B,InOrder,1.0,3.0,
11612,100111603,800,1001102101,3,160,B,InOrder,1.0,3.0,
11613,100111603,2020,1001101101,5,120,B,InOrder,1.0,3.0,
11614,100111603,2700,1001115101,1,200,B,InOrder,4.0,6.0,
11615,100111603,3500,1001102101,3,160,B,InOrder,4.0,6.0,
11616,100111603,4720,1001101101,5,120,B,InOrder,4.0,6.0,
11617,100111604,100,1001108102,3,140,A,InOrder,1.0,3.0,
11618,100111604,1280,1001111102,7,120,A,InOrder,1.0,3.0,
11619,100111604,1300,1001108102,3,140,C,InOrder,1.0,3.0,
11620,100111604,2480,1001111102,7,120,C,InOrder,1.0,3.0,
11621,100111604,3000,1001102102,1,200,A,InOrder,1.0,3.0,
11622,100111604,3500,1001113102,2,160,A,InOrder,1.0,3.0,
11623,100111604,4200,1001102102,1,200,C,InOrder,1.0,3.0,
11624,100111604,4700,1001113102,2,160,C,InOrder,1.0,3.0,
11625,100111605,100,1001115102,1,200,B,InOrder,4.0,6.0,
11626,100111605,900,1001104102,3,160,B,InOrder,4.0,6.0,
11627,100111605,2120,1001103102,5,100,B,InOrder,4.0,6.0,
11628,100111605,3520,1001115102,1,200,D,InOrder,1.0,3.0,
11629,100111605,4320,1001104102,3,160,D,InOrder,1.0,3.0,
11630,100111605,5540,1001103102,5,100,D,InOrder,1.0,3.0,
11631,100111606,100,1001102102,3,140,B,InOrder,4.0,6.0,
11632,100111606,880,1001113102,3,140,B,InOrder,4.0,6.0,
11633,100111606,1660,1001102102,2,160,B,InOrder,4.0,6.0,
11634,100111606,2820,1001105102,16,80,D,InOrder,1.0,3.0,
11635,100111607,100,1001115103,1,200,B,InOrder,1.0,3.0,
11636,100111607,800,1001113103,3,160,B,InOrder,1.0,3.0,
11637,100111607,1100,1001115103,1,200,C,InOrder,1.0,3.0,
11638,100111607,1800,1001113103,3,160,C,InOrder,1.0,3.0,
