id,group_id,skill_level,next_level_id,level_up_cost_id,icon,name_localkey,description_localkey,info_description_localkey,description_value_list/0/description_value,description_value_list/1/description_value,description_value_list/2/description_value,description_value_list/3/description_value,description_value_list/4/description_value,description_value_list/5/description_value,description_value_list/6/description_value,description_value_list/7/description_value,description_value_list/8/description_value,description_value_list/9/description_value,description_value_list/10/description_value
1201307,12013,7,1201308,10308,icn_skill_c201_ult,Locale_Skill:12013_name,Locale_Skill:12013_description_1,Locale_Skill:skill_name_1001,289.95,2,,,,,,,,,
1201308,12013,8,1201309,10309,icn_skill_c201_ult,Locale_Skill:12013_name,Locale_Skill:12013_description_1,Locale_Skill:skill_name_1001,309.55,2,,,,,,,,,
1201309,12013,9,1201310,10310,icn_skill_c201_ult,Locale_Skill:12013_name,Locale_Skill:12013_description_1,Locale_Skill:skill_name_1001,329.14,2,,,,,,,,,
1201310,12013,10,0,0,icn_skill_c201_ult,Locale_Skill:12013_name,Locale_Skill:12013_description_1,Locale_Skill:skill_name_1001,348.73,2,,,,,,,,,
399111,39911,1,399121,0,,Locale_Skill:399111_name,Locale_Skill:399111_description,Locale_Skill:skill_name_1002,,,,,,,,,,,
399121,39911,2,399131,0,,Locale_Skill:399121_name,Locale_Skill:399121_description,Locale_Skill:skill_name_1002,,,,,,,,,,,
399131,39911,3,399141,0,,Locale_Skill:399131_name,Locale_Skill:399131_description,Locale_Skill:skill_name_1002,,,,,,,,,,,
399141,39911,4,399151,0,,Locale_Skill:399141_name,Locale_Skill:399141_description,Locale_Skill:skill_name_1002,,,,,,,,,,,
399151,39911,5,0,0,,Locale_Skill:399151_name,Locale_Skill:399151_description,Locale_Skill:skill_name_1002,,,,,,,,,,,
399112,39912,1,399122,0,,Locale_Skill:399112_name,Locale_Skill:399112_description,Locale_Skill:skill_name_1003,,,,,,,,,,,
399122,39912,2,399132,0,,Locale_Skill:399122_name,Locale_Skill:399122_description,Locale_Skill:skill_name_1003,,,,,,,,,,,
399132,39912,3,399142,0,,Locale_Skill:399132_name,Locale_Skill:399132_description,Locale_Skill:skill_name_1003,,,,,,,,,,,
399142,39912,4,399152,0,,Locale_Skill:399142_name,Locale_Skill:399142_description,Locale_Skill:skill_name_1003,,,,,,,,,,,
399152,39912,5,0,0,,Locale_Skill:399152_name,Locale_Skill:399152_description,Locale_Skill:skill_name_1003,,,,,,,,,,,
399113,39913,1,399123,0,,Locale_Skill:399113_name,Locale_Skill:399113_description,Locale_Skill:skill_name_1001,,,,,,,,,,,
399123,39913,2,399133,0,,Locale_Skill:399123_name,Locale_Skill:399123_description,Locale_Skill:skill_name_1001,,,,,,,,,,,
399133,39913,3,399143,0,,Locale_Skill:399133_name,Locale_Skill:399133_description,Locale_Skill:skill_name_1001,,,,,,,,,,,
399143,39913,4,399153,0,,Locale_Skill:399143_name,Locale_Skill:399143_description,Locale_Skill:skill_name_1001,,,,,,,,,,,
399153,39913,5,0,0,,Locale_Skill:399153_name,Locale_Skill:399153_description,Locale_Skill:skill_name_1001,,,,,,,,,,,
399211,39921,1,399221,0,,Locale_Skill:399211_name,Locale_Skill:399211_description,Locale_Skill:skill_name_1002,,,,,,,,,,,
399221,39921,2,399231,0,,Locale_Skill:399221_name,Locale_Skill:399221_description,Locale_Skill:skill_name_1002,,,,,,,,,,,
399231,39921,3,399241,0,,Locale_Skill:399231_name,Locale_Skill:399231_description,Locale_Skill:skill_name_1002,,,,,,,,,,,
399241,39921,4,399251,0,,Locale_Skill:399241_name,Locale_Skill:399241_description,Locale_Skill:skill_name_1002,,,,,,,,,,,
399251,39921,5,0,0,,Locale_Skill:399251_name,Locale_Skill:399251_description,Locale_Skill:skill_name_1002,,,,,,,,,,,
399212,39922,1,399222,0,,Locale_Skill:399212_name,Locale_Skill:399212_description,Locale_Skill:skill_name_1003,,,,,,,,,,,
399222,39922,2,399232,0,,Locale_Skill:399222_name,Locale_Skill:399222_description,Locale_Skill:skill_name_1003,,,,,,,,,,,
399232,39922,3,399242,0,,Locale_Skill:399232_name,Locale_Skill:399232_description,Locale_Skill:skill_name_1003,,,,,,,,,,,
399242,39922,4,399252,0,,Locale_Skill:399242_name,Locale_Skill:399242_description,Locale_Skill:skill_name_1003,,,,,,,,,,,
399252,39922,5,0,0,,Locale_Skill:399252_name,Locale_Skill:399252_description,Locale_Skill:skill_name_1003,,,,,,,,,,,
399213,39923,1,399223,0,,Locale_Skill:399213_name,Locale_Skill:399213_description,Locale_Skill:skill_name_1001,,,,,,,,,,,
399223,39923,2,399233,0,,Locale_Skill:399223_name,Locale_Skill:399223_description,Locale_Skill:skill_name_1001,,,,,,,,,,,
399233,39923,3,399243,0,,Locale_Skill:399233_name,Locale_Skill:399233_description,Locale_Skill:skill_name_1001,,,,,,,,,,,
399243,39923,4,399253,0,,Locale_Skill:399243_name,Locale_Skill:399243_description,Locale_Skill:skill_name_1001,,,,,,,,,,,
399253,39923,5,0,0,,Locale_Skill:399253_name,Locale_Skill:399253_description,Locale_Skill:skill_name_1001,,,,,,,,,,,
399311,39931,1,399321,0,,Locale_Skill:399311_name,Locale_Skill:399311_description,Locale_Skill:skill_name_1002,,,,,,,,,,,
399321,39931,2,399331,0,,Locale_Skill:399321_name,Locale_Skill:399321_description,Locale_Skill:skill_name_1002,,,,,,,,,,,
399331,39931,3,399341,0,,Locale_Skill:399331_name,Locale_Skill:399331_description,Locale_Skill:skill_name_1002,,,,,,,,,,,
399341,39931,4,399351,0,,Locale_Skill:399341_name,Locale_Skill:399341_description,Locale_Skill:skill_name_1002,,,,,,,,,,,
399351,39931,5,0,0,,Locale_Skill:399351_name,Locale_Skill:399351_description,Locale_Skill:skill_name_1002,,,,,,,,,,,
399312,39932,1,399322,0,,Locale_Skill:399312_name,Locale_Skill:399312_description,Locale_Skill:skill_name_1003,,,,,,,,,,,
399322,39932,2,399332,0,,Locale_Skill:399322_name,Locale_Skill:399322_description,Locale_Skill:skill_name_1003,,,,,,,,,,,
399332,39932,3,399342,0,,Locale_Skill:399332_name,Locale_Skill:399332_description,Locale_Skill:skill_name_1003,,,,,,,,,,,
399342,39932,4,399352,0,,Locale_Skill:399342_name,Locale_Skill:399342_description,Locale_Skill:skill_name_1003,,,,,,,,,,,
399352,39932,5,0,0,,Locale_Skill:399352_name,Locale_Skill:399352_description,Locale_Skill:skill_name_1003,,,,,,,,,,,
399313,39933,1,399323,0,,Locale_Skill:399313_name,Locale_Skill:399313_description,Locale_Skill:skill_name_1001,,,,,,,,,,,
399323,39933,2,399333,0,,Locale_Skill:399323_name,Locale_Skill:399323_description,Locale_Skill:skill_name_1001,,,,,,,,,,,
399333,39933,3,399343,0,,Locale_Skill:399333_name,Locale_Skill:399333_description,Locale_Skill:skill_name_1001,,,,,,,,,,,
399343,39933,4,399353,0,,Locale_Skill:399343_name,Locale_Skill:399343_description,Locale_Skill:skill_name_1001,,,,,,,,,,,
399353,39933,5,0,0,,Locale_Skill:399353_name,Locale_Skill:399353_description,Locale_Skill:skill_name_1001,,,,,,,,,,,
9010101,90101,1,9010102,0,,Locale_Skill:9010101_name,Locale_Skill:9010101_description,Locale_Skill:skill_name_1002,,,,,,,,,,,
9010102,90101,2,9010103,0,,Locale_Skill:9010102_name,Locale_Skill:9010102_description,Locale_Skill:skill_name_1002,,,,,,,,,,,
9010103,90101,3,9010104,0,,Locale_Skill:9010103_name,Locale_Skill:9010103_description,Locale_Skill:skill_name_1002,,,,,,,,,,,
9010104,90101,4,9010105,0,,Locale_Skill:9010104_name,Locale_Skill:9010104_description,Locale_Skill:skill_name_1002,,,,,,,,,,,
9010105,90101,5,0,0,,Locale_Skill:9010105_name,Locale_Skill:9010105_description,Locale_Skill:skill_name_1002,,,,,,,,,,,
9010201,90102,1,9010102,0,,Locale_Skill:9010201_name,Locale_Skill:9010201_description,Locale_Skill:skill_name_1003,,,,,,,,,,,
9010202,90102,2,9010103,0,,Locale_Skill:9010202_name,Locale_Skill:9010202_description,Locale_Skill:skill_name_1003,,,,,,,,,,,
9010203,90102,3,9010104,0,,Locale_Skill:9010203_name,Locale_Skill:9010203_description,Locale_Skill:skill_name_1003,,,,,,,,,,,
9010204,90102,4,9010105,0,,Locale_Skill:9010204_name,Locale_Skill:9010204_description,Locale_Skill:skill_name_1003,,,,,,,,,,,
9010205,90102,5,0,0,,Locale_Skill:9010205_name,Locale_Skill:9010205_description,Locale_Skill:skill_name_1003,,,,,,,,,,,
9010301,90103,1,9010102,0,,Locale_Skill:9010301_name,Locale_Skill:9010301_description,Locale_Skill:skill_name_1001,,,,,,,,,,,
9010302,90103,2,9010103,0,,Locale_Skill:9010302_name,Locale_Skill:9010302_description,Locale_Skill:skill_name_1001,,,,,,,,,,,
9010303,90103,3,9010104,0,,Locale_Skill:9010303_name,Locale_Skill:9010303_description,Locale_Skill:skill_name_1001,,,,,,,,,,,
9010304,90103,4,9010105,0,,Locale_Skill:9010304_name,Locale_Skill:9010304_description,Locale_Skill:skill_name_1001,,,,,,,,,,,
9010305,90103,5,0,0,,Locale_Skill:9010305_name,Locale_Skill:9010305_description,Locale_Skill:skill_name_1001,,,,,,,,,,,
9020101,90201,1,9010102,0,,Locale_Skill:9020101_name,Locale_Skill:9020101_description,Locale_Skill:skill_name_1002,,,,,,,,,,,
9020102,90201,2,9010103,0,,Locale_Skill:9020102_name,Locale_Skill:9020102_description,Locale_Skill:skill_name_1002,,,,,,,,,,,
9020103,90201,3,9010104,0,,Locale_Skill:9020103_name,Locale_Skill:9020103_description,Locale_Skill:skill_name_1002,,,,,,,,,,,
9020104,90201,4,9010105,0,,Locale_Skill:9020104_name,Locale_Skill:9020104_description,Locale_Skill:skill_name_1002,,,,,,,,,,,
9020105,90201,5,0,0,,Locale_Skill:9020105_name,Locale_Skill:9020105_description,Locale_Skill:skill_name_1002,,,,,,,,,,,
9020201,90202,1,9010102,0,,Locale_Skill:9020201_name,Locale_Skill:9020201_description,Locale_Skill:skill_name_1003,,,,,,,,,,,
9020202,90202,2,9010103,0,,Locale_Skill:9020202_name,Locale_Skill:9020202_description,Locale_Skill:skill_name_1003,,,,,,,,,,,
9020203,90202,3,9010104,0,,Locale_Skill:9020203_name,Locale_Skill:9020203_description,Locale_Skill:skill_name_1003,,,,,,,,,,,
9020204,90202,4,9010105,0,,Locale_Skill:9020204_name,Locale_Skill:9020204_description,Locale_Skill:skill_name_1003,,,,,,,,,,,
9020205,90202,5,0,0,,Locale_Skill:9020205_name,Locale_Skill:9020205_description,Locale_Skill:skill_name_1003,,,,,,,,,,,
9020301,90203,1,9010102,0,,Locale_Skill:9020301_name,Locale_Skill:9020301_description,Locale_Skill:skill_name_1001,,,,,,,,,,,
9020302,90203,2,9010103,0,,Locale_Skill:9020302_name,Locale_Skill:9020302_description,Locale_Skill:skill_name_1001,,,,,,,,,,,
9020303,90203,3,9010104,0,,Locale_Skill:9020303_name,Locale_Skill:9020303_description,Locale_Skill:skill_name_1001,,,,,,,,,,,
9020304,90203,4,9010105,0,,Locale_Skill:9020304_name,Locale_Skill:9020304_description,Locale_Skill:skill_name_1001,,,,,,,,,,,
9020305,90203,5,0,0,,Locale_Skill:9020305_name,Locale_Skill:9020305_description,Locale_Skill:skill_name_1001,,,,,,,,,,,
9030101,90301,1,9010102,0,,Locale_Skill:9030101_name,Locale_Skill:9030101_description,Locale_Skill:skill_name_1002,,,,,,,,,,,
9030102,90301,2,9010103,0,,Locale_Skill:9030102_name,Locale_Skill:9030102_description,Locale_Skill:skill_name_1002,,,,,,,,,,,
9030103,90301,3,9010104,0,,Locale_Skill:9030103_name,Locale_Skill:9030103_description,Locale_Skill:skill_name_1002,,,,,,,,,,,
9030104,90301,4,9010105,0,,Locale_Skill:9030104_name,Locale_Skill:9030104_description,Locale_Skill:skill_name_1002,,,,,,,,,,,
9030105,90301,5,0,0,,Locale_Skill:9030105_name,Locale_Skill:9030105_description,Locale_Skill:skill_name_1002,,,,,,,,,,,
9030201,90302,1,9010102,0,,Locale_Skill:9030201_name,Locale_Skill:9030201_description,Locale_Skill:skill_name_1003,,,,,,,,,,,
9030202,90302,2,9010103,0,,Locale_Skill:9030202_name,Locale_Skill:9030202_description,Locale_Skill:skill_name_1003,,,,,,,,,,,
9030203,90302,3,9010104,0,,Locale_Skill:9030203_name,Locale_Skill:9030203_description,Locale_Skill:skill_name_1003,,,,,,,,,,,
9030204,90302,4,9010105,0,,Locale_Skill:9030204_name,Locale_Skill:9030204_description,Locale_Skill:skill_name_1003,,,,,,,,,,,
9030205,90302,5,0,0,,Locale_Skill:9030205_name,Locale_Skill:9030205_description,Locale_Skill:skill_name_1003,,,,,,,,,,,
9030301,90303,1,9010102,0,,Locale_Skill:9030301_name,Locale_Skill:9030301_description,Locale_Skill:skill_name_1001,,,,,,,,,,,
9030302,90303,2,9010103,0,,Locale_Skill:9030302_name,Locale_Skill:9030302_description,Locale_Skill:skill_name_1001,,,,,,,,,,,
9030303,90303,3,9010104,0,,Locale_Skill:9030303_name,Locale_Skill:9030303_description,Locale_Skill:skill_name_1001,,,,,,,,,,,
9030304,90303,4,9010105,0,,Locale_Skill:9030304_name,Locale_Skill:9030304_description,Locale_Skill:skill_name_1001,,,,,,,,,,,
9030305,90303,5,0,0,,Locale_Skill:9030305_name,Locale_Skill:9030305_description,Locale_Skill:skill_name_1001,,,,,,,,,,,
9110101,91101,1,9010102,0,,Locale_Skill:9110101_name,Locale_Skill:9110101_description,Locale_Skill:skill_name_1002,,,,,,,,,,,
9110102,91101,2,9010103,0,,Locale_Skill:9110102_name,Locale_Skill:9110102_description,Locale_Skill:skill_name_1002,,,,,,,,,,,
9110103,91101,3,9010104,0,,Locale_Skill:9110103_name,Locale_Skill:9110103_description,Locale_Skill:skill_name_1002,,,,,,,,,,,
9110104,91101,4,9010105,0,,Locale_Skill:9110104_name,Locale_Skill:9110104_description,Locale_Skill:skill_name_1002,,,,,,,,,,,
9110105,91101,5,0,0,,Locale_Skill:9110105_name,Locale_Skill:9110105_description,Locale_Skill:skill_name_1002,,,,,,,,,,,
9110201,91102,1,9010102,0,,Locale_Skill:9110201_name,Locale_Skill:9110201_description,Locale_Skill:skill_name_1003,,,,,,,,,,,
9110202,91102,2,9010103,0,,Locale_Skill:9110202_name,Locale_Skill:9110202_description,Locale_Skill:skill_name_1003,,,,,,,,,,,
9110203,91102,3,9010104,0,,Locale_Skill:9110203_name,Locale_Skill:9110203_description,Locale_Skill:skill_name_1003,,,,,,,,,,,
9110204,91102,4,9010105,0,,Locale_Skill:9110204_name,Locale_Skill:9110204_description,Locale_Skill:skill_name_1003,,,,,,,,,,,
9110205,91102,5,0,0,,Locale_Skill:9110205_name,Locale_Skill:9110205_description,Locale_Skill:skill_name_1003,,,,,,,,,,,
9110301,91103,1,9010102,0,,Locale_Skill:9110301_name,Locale_Skill:9110301_description,Locale_Skill:skill_name_1001,,,,,,,,,,,
9110302,91103,2,9010103,0,,Locale_Skill:9110302_name,Locale_Skill:9110302_description,Locale_Skill:skill_name_1001,,,,,,,,,,,
9110303,91103,3,9010104,0,,Locale_Skill:9110303_name,Locale_Skill:9110303_description,Locale_Skill:skill_name_1001,,,,,,,,,,,
9110304,91103,4,9010105,0,,Locale_Skill:9110304_name,Locale_Skill:9110304_description,Locale_Skill:skill_name_1001,,,,,,,,,,,
9110305,91103,5,0,0,,Locale_Skill:9110305_name,Locale_Skill:9110305_description,Locale_Skill:skill_name_1001,,,,,,,,,,,
9120101,91201,1,9010102,0,,Locale_Skill:9120101_name,Locale_Skill:9120101_description,Locale_Skill:skill_name_1002,,,,,,,,,,,
9120102,91201,2,9010103,0,,Locale_Skill:9120102_name,Locale_Skill:9120102_description,Locale_Skill:skill_name_1002,,,,,,,,,,,
9120103,91201,3,9010104,0,,Locale_Skill:9120103_name,Locale_Skill:9120103_description,Locale_Skill:skill_name_1002,,,,,,,,,,,
9120104,91201,4,9010105,0,,Locale_Skill:9120104_name,Locale_Skill:9120104_description,Locale_Skill:skill_name_1002,,,,,,,,,,,
9120105,91201,5,0,0,,Locale_Skill:9120105_name,Locale_Skill:9120105_description,Locale_Skill:skill_name_1002,,,,,,,,,,,
9120201,91202,1,9010102,0,,Locale_Skill:9120201_name,Locale_Skill:9120201_description,Locale_Skill:skill_name_1003,,,,,,,,,,,
9120202,91202,2,9010103,0,,Locale_Skill:9120202_name,Locale_Skill:9120202_description,Locale_Skill:skill_name_1003,,,,,,,,,,,
9120203,91202,3,9010104,0,,Locale_Skill:9120203_name,Locale_Skill:9120203_description,Locale_Skill:skill_name_1003,,,,,,,,,,,
9120204,91202,4,9010105,0,,Locale_Skill:9120204_name,Locale_Skill:9120204_description,Locale_Skill:skill_name_1003,,,,,,,,,,,
9120205,91202,5,0,0,,Locale_Skill:9120205_name,Locale_Skill:9120205_description,Locale_Skill:skill_name_1003,,,,,,,,,,,
9120301,91203,1,9010102,0,,Locale_Skill:9120301_name,Locale_Skill:9120301_description,Locale_Skill:skill_name_1001,,,,,,,,,,,
9120302,91203,2,9010103,0,,Locale_Skill:9120302_name,Locale_Skill:9120302_description,Locale_Skill:skill_name_1001,,,,,,,,,,,
9120303,91203,3,9010104,0,,Locale_Skill:9120303_name,Locale_Skill:9120303_description,Locale_Skill:skill_name_1001,,,,,,,,,,,
9120304,91203,4,9010105,0,,Locale_Skill:9120304_name,Locale_Skill:9120304_description,Locale_Skill:skill_name_1001,,,,,,,,,,,
9120305,91203,5,0,0,,Locale_Skill:9120305_name,Locale_Skill:9120305_description,Locale_Skill:skill_name_1001,,,,,,,,,,,
9130101,91301,1,9010102,0,,Locale_Skill:9130101_name,Locale_Skill:9130101_description,Locale_Skill:skill_name_1002,,,,,,,,,,,
9130102,91301,2,9010103,0,,Locale_Skill:9130102_name,Locale_Skill:9130102_description,Locale_Skill:skill_name_1002,,,,,,,,,,,
9130103,91301,3,9010104,0,,Locale_Skill:9130103_name,Locale_Skill:9130103_description,Locale_Skill:skill_name_1002,,,,,,,,,,,
9130104,91301,4,9010105,0,,Locale_Skill:9130104_name,Locale_Skill:9130104_description,Locale_Skill:skill_name_1002,,,,,,,,,,,
9130105,91301,5,0,0,,Locale_Skill:9130105_name,Locale_Skill:9130105_description,Locale_Skill:skill_name_1002,,,,,,,,,,,
9130201,91302,1,9010102,0,,Locale_Skill:9130201_name,Locale_Skill:9130201_description,Locale_Skill:skill_name_1003,,,,,,,,,,,
9130202,91302,2,9010103,0,,Locale_Skill:9130202_name,Locale_Skill:9130202_description,Locale_Skill:skill_name_1003,,,,,,,,,,,
9130203,91302,3,9010104,0,,Locale_Skill:9130203_name,Locale_Skill:9130203_description,Locale_Skill:skill_name_1003,,,,,,,,,,,
9130204,91302,4,9010105,0,,Locale_Skill:9130204_name,Locale_Skill:9130204_description,Locale_Skill:skill_name_1003,,,,,,,,,,,
9130205,91302,5,0,0,,Locale_Skill:9130205_name,Locale_Skill:9130205_description,Locale_Skill:skill_name_1003,,,,,,,,,,,
9130301,91303,1,9010102,0,,Locale_Skill:9130301_name,Locale_Skill:9130301_description,Locale_Skill:skill_name_1001,,,,,,,,,,,
9130302,91303,2,9010103,0,,Locale_Skill:9130302_name,Locale_Skill:9130302_description,Locale_Skill:skill_name_1001,,,,,,,,,,,
9130303,91303,3,9010104,0,,Locale_Skill:9130303_name,Locale_Skill:9130303_description,Locale_Skill:skill_name_1001,,,,,,,,,,,
9130304,91303,4,9010105,0,,Locale_Skill:9130304_name,Locale_Skill:9130304_description,Locale_Skill:skill_name_1001,,,,,,,,,,,
9130305,91303,5,0,0,,Locale_Skill:9130305_name,Locale_Skill:9130305_description,Locale_Skill:skill_name_1001,,,,,,,,,,,
9210101,92101,1,9010102,0,,Locale_Skill:9210101_name,Locale_Skill:9210101_description,Locale_Skill:skill_name_1002,,,,,,,,,,,
9210102,92101,2,9010103,0,,Locale_Skill:9210102_name,Locale_Skill:9210102_description,Locale_Skill:skill_name_1002,,,,,,,,,,,
9210103,92101,3,9010104,0,,Locale_Skill:9210103_name,Locale_Skill:9210103_description,Locale_Skill:skill_name_1002,,,,,,,,,,,
9210104,92101,4,9010105,0,,Locale_Skill:9210104_name,Locale_Skill:9210104_description,Locale_Skill:skill_name_1002,,,,,,,,,,,
9210105,92101,5,0,0,,Locale_Skill:9210105_name,Locale_Skill:9210105_description,Locale_Skill:skill_name_1002,,,,,,,,,,,
9210201,92102,1,9010102,0,,Locale_Skill:9210201_name,Locale_Skill:9210201_description,Locale_Skill:skill_name_1003,,,,,,,,,,,
9210202,92102,2,9010103,0,,Locale_Skill:9210202_name,Locale_Skill:9210202_description,Locale_Skill:skill_name_1003,,,,,,,,,,,
9210203,92102,3,9010104,0,,Locale_Skill:9210203_name,Locale_Skill:9210203_description,Locale_Skill:skill_name_1003,,,,,,,,,,,
9210204,92102,4,9010105,0,,Locale_Skill:9210204_name,Locale_Skill:9210204_description,Locale_Skill:skill_name_1003,,,,,,,,,,,
9210205,92102,5,0,0,,Locale_Skill:9210205_name,Locale_Skill:9210205_description,Locale_Skill:skill_name_1003,,,,,,,,,,,
9210301,92103,1,9010102,0,,Locale_Skill:9210301_name,Locale_Skill:9210301_description,Locale_Skill:skill_name_1001,,,,,,,,,,,
9210302,92103,2,9010103,0,,Locale_Skill:9210302_name,Locale_Skill:9210302_description,Locale_Skill:skill_name_1001,,,,,,,,,,,
9210303,92103,3,9010104,0,,Locale_Skill:9210303_name,Locale_Skill:9210303_description,Locale_Skill:skill_name_1001,,,,,,,,,,,
9210304,92103,4,9010105,0,,Locale_Skill:9210304_name,Locale_Skill:9210304_description,Locale_Skill:skill_name_1001,,,,,,,,,,,
9210305,92103,5,0,0,,Locale_Skill:9210305_name,Locale_Skill:9210305_description,Locale_Skill:skill_name_1001,,,,,,,,,,,
9220101,92201,1,9010102,0,,Locale_Skill:9220101_name,Locale_Skill:9220101_description,Locale_Skill:skill_name_1002,,,,,,,,,,,
9220102,92201,2,9010103,0,,Locale_Skill:9220102_name,Locale_Skill:9220102_description,Locale_Skill:skill_name_1002,,,,,,,,,,,
9220103,92201,3,9010104,0,,Locale_Skill:9220103_name,Locale_Skill:9220103_description,Locale_Skill:skill_name_1002,,,,,,,,,,,
9220104,92201,4,9010105,0,,Locale_Skill:9220104_name,Locale_Skill:9220104_description,Locale_Skill:skill_name_1002,,,,,,,,,,,
9220105,92201,5,0,0,,Locale_Skill:9220105_name,Locale_Skill:9220105_description,Locale_Skill:skill_name_1002,,,,,,,,,,,
9220201,92202,1,9010102,0,,Locale_Skill:9220201_name,Locale_Skill:9220201_description,Locale_Skill:skill_name_1003,,,,,,,,,,,
9220202,92202,2,9010103,0,,Locale_Skill:9220202_name,Locale_Skill:9220202_description,Locale_Skill:skill_name_1003,,,,,,,,,,,
9220203,92202,3,9010104,0,,Locale_Skill:9220203_name,Locale_Skill:9220203_description,Locale_Skill:skill_name_1003,,,,,,,,,,,
9220204,92202,4,9010105,0,,Locale_Skill:9220204_name,Locale_Skill:9220204_description,Locale_Skill:skill_name_1003,,,,,,,,,,,
