id,group_id,balloon_type,speaker,scenario_localkey
event_seayouagain_balloon_41_01,event_seayouagain_balloon_41,Normal,yan,Locale_SubScenario:event_seayouagain_balloon_41_01
event_seayouagain_balloon_41_02,event_seayouagain_balloon_41,Normal,yan,Locale_SubScenario:event_seayouagain_balloon_41_02
event_seayouagain_balloon_42_01,event_seayouagain_balloon_42,Normal,frima,Locale_SubScenario:event_seayouagain_balloon_42_01
event_seayouagain_balloon_42_02,event_seayouagain_balloon_42,Normal,frima,Locale_SubScenario:event_seayouagain_balloon_42_02
event_seayouagain_balloon_43_01,event_seayouagain_balloon_43,Normal,liter,Locale_SubScenario:event_seayouagain_balloon_43_01
event_seayouagain_balloon_43_02,event_seayouagain_balloon_43,Normal,liter,Locale_SubScenario:event_seayouagain_balloon_43_02
event_seayouagain_balloon_44_01,event_seayouagain_balloon_44,Shouting,helm,Locale_SubScenario:event_seayouagain_balloon_44_01
event_seayouagain_balloon_44_02,event_seayouagain_balloon_44,Shouting,helm,Locale_SubScenario:event_seayouagain_balloon_44_02
event_seayouagain_balloon_45_01,event_seayouagain_balloon_45,Normal,anis,Locale_SubScenario:event_seayouagain_balloon_45_01
event_seayouagain_balloon_45_02,event_seayouagain_balloon_45,Shouting,anis,Locale_SubScenario:event_seayouagain_balloon_45_02
event_seayouagain_balloon_46_01,event_seayouagain_balloon_46,Normal,rapi,Locale_SubScenario:event_seayouagain_balloon_46_01
event_seayouagain_balloon_46_02,event_seayouagain_balloon_46,Normal,rapi,Locale_SubScenario:event_seayouagain_balloon_46_02
event_seayouagain_balloon_47_01,event_seayouagain_balloon_47,Normal,neon,Locale_SubScenario:event_seayouagain_balloon_47_01
event_seayouagain_balloon_47_02,event_seayouagain_balloon_47,Shouting,neon,Locale_SubScenario:event_seayouagain_balloon_47_02
event_seayouagain_balloon_48_01,event_seayouagain_balloon_48,Normal,mary,Locale_SubScenario:event_seayouagain_balloon_48_01
event_seayouagain_balloon_48_02,event_seayouagain_balloon_48,Shouting,mary,Locale_SubScenario:event_seayouagain_balloon_48_02
event_seayouagain_balloon_49_01,event_seayouagain_balloon_49,Normal,pepper,Locale_SubScenario:event_seayouagain_balloon_49_01
event_seayouagain_balloon_49_02,event_seayouagain_balloon_49,Shouting,pepper,Locale_SubScenario:event_seayouagain_balloon_49_02
event_seayouagain_balloon_50_01,event_seayouagain_balloon_50,Normal,yan,Locale_SubScenario:event_seayouagain_balloon_50_01
event_seayouagain_balloon_50_02,event_seayouagain_balloon_50,Shouting,yan,Locale_SubScenario:event_seayouagain_balloon_50_02
event_seayouagain_balloon_51_01,event_seayouagain_balloon_51,Normal,frima,Locale_SubScenario:event_seayouagain_balloon_51_01
event_seayouagain_balloon_51_02,event_seayouagain_balloon_51,Normal,frima,Locale_SubScenario:event_seayouagain_balloon_51_02
event_seayouagain_balloon_52_01,event_seayouagain_balloon_52,Shouting,liter,Locale_SubScenario:event_seayouagain_balloon_52_01
event_seayouagain_balloon_52_02,event_seayouagain_balloon_52,Shouting,liter,Locale_SubScenario:event_seayouagain_balloon_52_02
event_seayouagain_balloon_53_01,event_seayouagain_balloon_53,Normal,anis,Locale_SubScenario:event_seayouagain_balloon_53_01
event_seayouagain_balloon_53_02,event_seayouagain_balloon_53,Normal,anis,Locale_SubScenario:event_seayouagain_balloon_53_02
event_seayouagain_balloon_54_01,event_seayouagain_balloon_54,Normal,rapi,Locale_SubScenario:event_seayouagain_balloon_54_01
event_seayouagain_balloon_54_02,event_seayouagain_balloon_54,Normal,rapi,Locale_SubScenario:event_seayouagain_balloon_54_02
event_seayouagain_balloon_55_01,event_seayouagain_balloon_55,Normal,neon,Locale_SubScenario:event_seayouagain_balloon_55_01
event_seayouagain_balloon_55_02,event_seayouagain_balloon_55,Normal,neon,Locale_SubScenario:event_seayouagain_balloon_55_02
event_seayouagain_balloon_56_01,event_seayouagain_balloon_56,Normal,mary,Locale_SubScenario:event_seayouagain_balloon_56_01
event_seayouagain_balloon_56_02,event_seayouagain_balloon_56,Normal,mary,Locale_SubScenario:event_seayouagain_balloon_56_02
event_seayouagain_balloon_57_01,event_seayouagain_balloon_57,Normal,pepper,Locale_SubScenario:event_seayouagain_balloon_57_01
event_seayouagain_balloon_57_02,event_seayouagain_balloon_57,Normal,pepper,Locale_SubScenario:event_seayouagain_balloon_57_02
event_seayouagain_balloon_58_01,event_seayouagain_balloon_58,Normal,yan,Locale_SubScenario:event_seayouagain_balloon_58_01
event_seayouagain_balloon_58_02,event_seayouagain_balloon_58,Normal,yan,Locale_SubScenario:event_seayouagain_balloon_58_02
event_seayouagain_balloon_59_01,event_seayouagain_balloon_59,Normal,frima,Locale_SubScenario:event_seayouagain_balloon_59_01
event_seayouagain_balloon_59_02,event_seayouagain_balloon_59,Normal,frima,Locale_SubScenario:event_seayouagain_balloon_59_02
event_seayouagain_balloon_60_01,event_seayouagain_balloon_60,Normal,liter,Locale_SubScenario:event_seayouagain_balloon_60_01
event_seayouagain_balloon_60_02,event_seayouagain_balloon_60,Normal,liter,Locale_SubScenario:event_seayouagain_balloon_60_02
event_seayouagain_balloon_72_01,event_seayouagain_balloon_72,Shouting,helm,Locale_SubScenario:event_seayouagain_balloon_72_01
event_seayouagain_balloon_72_02,event_seayouagain_balloon_72,Normal,helm,Locale_SubScenario:event_seayouagain_balloon_72_02
event_seayouagain_balloon_73_01,event_seayouagain_balloon_73,Shouting,anis,Locale_SubScenario:event_seayouagain_balloon_73_01
event_seayouagain_balloon_73_02,event_seayouagain_balloon_73,Shouting,anis,Locale_SubScenario:event_seayouagain_balloon_73_02
event_seayouagain_balloon_74_01,event_seayouagain_balloon_74,Normal,rapi,Locale_SubScenario:event_seayouagain_balloon_74_01
event_seayouagain_balloon_74_02,event_seayouagain_balloon_74,Normal,rapi,Locale_SubScenario:event_seayouagain_balloon_74_02
event_seayouagain_balloon_75_01,event_seayouagain_balloon_75,Shouting,neon,Locale_SubScenario:event_seayouagain_balloon_75_01
event_seayouagain_balloon_75_02,event_seayouagain_balloon_75,Shouting,neon,Locale_SubScenario:event_seayouagain_balloon_75_02
event_seayouagain_balloon_76_01,event_seayouagain_balloon_76,Normal,mary,Locale_SubScenario:event_seayouagain_balloon_76_01
event_seayouagain_balloon_76_02,event_seayouagain_balloon_76,Normal,mary,Locale_SubScenario:event_seayouagain_balloon_76_02
event_seayouagain_balloon_77_01,event_seayouagain_balloon_77,Normal,pepper,Locale_SubScenario:event_seayouagain_balloon_77_01
event_seayouagain_balloon_77_02,event_seayouagain_balloon_77,Normal,pepper,Locale_SubScenario:event_seayouagain_balloon_77_02
event_seayouagain_balloon_78_01,event_seayouagain_balloon_78,Normal,yan,Locale_SubScenario:event_seayouagain_balloon_78_01
event_seayouagain_balloon_78_02,event_seayouagain_balloon_78,Shouting,yan,Locale_SubScenario:event_seayouagain_balloon_78_02
event_seayouagain_balloon_79_01,event_seayouagain_balloon_79,Normal,frima,Locale_SubScenario:event_seayouagain_balloon_79_01
event_seayouagain_balloon_79_02,event_seayouagain_balloon_79,Normal,frima,Locale_SubScenario:event_seayouagain_balloon_79_02
event_seayouagain_balloon_80_01,event_seayouagain_balloon_80,Normal,liter,Locale_SubScenario:event_seayouagain_balloon_80_01
event_seayouagain_balloon_80_02,event_seayouagain_balloon_80,Normal,liter,Locale_SubScenario:event_seayouagain_balloon_80_02
event_seayouagain_balloon_81_01,event_seayouagain_balloon_81,Shouting,mast,Locale_SubScenario:event_seayouagain_balloon_81_01
event_seayouagain_balloon_81_02,event_seayouagain_balloon_81,Shouting,mast,Locale_SubScenario:event_seayouagain_balloon_81_02
event_seayouagain_balloon_82_01,event_seayouagain_balloon_82,Normal,anchor,Locale_SubScenario:event_seayouagain_balloon_82_01
event_seayouagain_balloon_82_02,event_seayouagain_balloon_82,Normal,anchor,Locale_SubScenario:event_seayouagain_balloon_82_02
event_seayouagain_balloon_83_01,event_seayouagain_balloon_83,Normal,helm,Locale_SubScenario:event_seayouagain_balloon_83_01
event_seayouagain_balloon_83_02,event_seayouagain_balloon_83,Normal,helm,Locale_SubScenario:event_seayouagain_balloon_83_02
event_seayouagain_balloon_84_01,event_seayouagain_balloon_84,Normal,anis,Locale_SubScenario:event_seayouagain_balloon_84_01
event_seayouagain_balloon_84_02,event_seayouagain_balloon_84,Normal,anis,Locale_SubScenario:event_seayouagain_balloon_84_02
event_seayouagain_balloon_85_01,event_seayouagain_balloon_85,Normal,rapi,Locale_SubScenario:event_seayouagain_balloon_85_01
event_seayouagain_balloon_85_02,event_seayouagain_balloon_85,Normal,rapi,Locale_SubScenario:event_seayouagain_balloon_85_02
event_seayouagain_balloon_86_01,event_seayouagain_balloon_86,Normal,neon,Locale_SubScenario:event_seayouagain_balloon_86_01
event_seayouagain_balloon_86_02,event_seayouagain_balloon_86,Normal,neon,Locale_SubScenario:event_seayouagain_balloon_86_02
event_seayouagain_balloon_87_01,event_seayouagain_balloon_87,Normal,mary,Locale_SubScenario:event_seayouagain_balloon_87_01
event_seayouagain_balloon_87_02,event_seayouagain_balloon_87,Normal,mary,Locale_SubScenario:event_seayouagain_balloon_87_02
event_seayouagain_balloon_88_01,event_seayouagain_balloon_88,Normal,pepper,Locale_SubScenario:event_seayouagain_balloon_88_01
event_seayouagain_balloon_88_02,event_seayouagain_balloon_88,Normal,pepper,Locale_SubScenario:event_seayouagain_balloon_88_02
event_seayouagain_balloon_89_01,event_seayouagain_balloon_89,Normal,yan,Locale_SubScenario:event_seayouagain_balloon_89_01
event_seayouagain_balloon_89_02,event_seayouagain_balloon_89,Normal,yan,Locale_SubScenario:event_seayouagain_balloon_89_02
event_seayouagain_balloon_90_01,event_seayouagain_balloon_90,Normal,frima,Locale_SubScenario:event_seayouagain_balloon_90_01
event_seayouagain_balloon_90_02,event_seayouagain_balloon_90,Normal,frima,Locale_SubScenario:event_seayouagain_balloon_90_02
event_seayouagain_balloon_91_01,event_seayouagain_balloon_91,Normal,liter,Locale_SubScenario:event_seayouagain_balloon_91_01
event_seayouagain_balloon_91_02,event_seayouagain_balloon_91,Normal,liter,Locale_SubScenario:event_seayouagain_balloon_91_02
event_seayouagain_balloon_92_01,event_seayouagain_balloon_92,Normal,mast,Locale_SubScenario:event_seayouagain_balloon_92_01
event_seayouagain_balloon_92_02,event_seayouagain_balloon_92,Shouting,mast,Locale_SubScenario:event_seayouagain_balloon_92_02
event_seayouagain_balloon_93_01,event_seayouagain_balloon_93,Normal,anchor,Locale_SubScenario:event_seayouagain_balloon_93_01
event_seayouagain_balloon_93_02,event_seayouagain_balloon_93,Normal,anchor,Locale_SubScenario:event_seayouagain_balloon_93_02
event_ce002_balloon_test_01_01,event_ce002_balloon_test_01,Normal,rapi,Locale_SubScenario:event_firstaffection_8_61
event_ce002_balloon_01_01,event_ce002_balloon_01_01,Normal,rapi,Locale_SubScenario:event_ce002_balloon_01_01
event_ce002_balloon_01_02,event_ce002_balloon_01_01,Normal,rapi,Locale_SubScenario:event_ce002_balloon_01_02
event_ce002_balloon_01_03,event_ce002_balloon_01_03,Normal,rapi,Locale_SubScenario:event_ce002_balloon_01_03
event_ce002_balloon_01_04,event_ce002_balloon_01_04,Normal,rapi,Locale_SubScenario:event_ce002_balloon_01_04
event_ce002_balloon_01_05,event_ce002_balloon_01_05,Normal,rapi,Locale_SubScenario:event_ce002_balloon_01_05
event_ce002_balloon_01_06,event_ce002_balloon_01_06,Normal,rapi,Locale_SubScenario:event_ce002_balloon_01_06
event_ce002_balloon_01_07,event_ce002_balloon_01_07,Normal,rapi,Locale_SubScenario:event_ce002_balloon_01_07
event_ce002_balloon_01_08,event_ce002_balloon_01_08,Normal,rapi,Locale_SubScenario:event_ce002_balloon_01_08
event_ce002_balloon_02_01,event_ce002_balloon_02_01,Normal,anis,Locale_SubScenario:event_ce002_balloon_02_01
event_ce002_balloon_02_02,event_ce002_balloon_02_01,Normal,anis,Locale_SubScenario:event_ce002_balloon_02_02
event_ce002_balloon_02_03,event_ce002_balloon_02_03,Normal,anis,Locale_SubScenario:event_ce002_balloon_02_03
event_ce002_balloon_02_04,event_ce002_balloon_02_04,Normal,anis,Locale_SubScenario:event_ce002_balloon_02_04
event_ce002_balloon_02_05,event_ce002_balloon_02_05,Normal,anis,Locale_SubScenario:event_ce002_balloon_02_05
event_ce002_balloon_02_06,event_ce002_balloon_02_06,Normal,anis,Locale_SubScenario:event_ce002_balloon_02_06
event_ce002_balloon_02_07,event_ce002_balloon_02_07,Normal,anis,Locale_SubScenario:event_ce002_balloon_02_07
event_ce002_balloon_02_08,event_ce002_balloon_02_08,Normal,anis,Locale_SubScenario:event_ce002_balloon_02_08
event_ce002_balloon_02_09,event_ce002_balloon_02_09,Normal,anis,Locale_SubScenario:event_ce002_balloon_02_09
event_ce002_balloon_03_01,event_ce002_balloon_03_01,Normal,neon,Locale_SubScenario:event_ce002_balloon_03_01
event_ce002_balloon_03_02,event_ce002_balloon_03_02,Normal,neon,Locale_SubScenario:event_ce002_balloon_03_02
event_ce002_balloon_03_03,event_ce002_balloon_03_03,Normal,neon,Locale_SubScenario:event_ce002_balloon_03_03
event_ce002_balloon_03_04,event_ce002_balloon_03_04,Normal,neon,Locale_SubScenario:event_ce002_balloon_03_04
event_ce002_balloon_03_05,event_ce002_balloon_03_05,Normal,neon,Locale_SubScenario:event_ce002_balloon_03_05
event_ce002_balloon_03_06,event_ce002_balloon_03_06,Normal,neon,Locale_SubScenario:event_ce002_balloon_03_06
event_ce002_balloon_03_07,event_ce002_balloon_03_07,Normal,neon,Locale_SubScenario:event_ce002_balloon_03_07
event_ce002_balloon_03_08,event_ce002_balloon_03_08,Normal,neon,Locale_SubScenario:event_ce002_balloon_03_08
event_ce002_balloon_04_01,event_ce002_balloon_04_01,Normal,c1002_01,Locale_SubScenario:event_ce002_balloon_04_01
event_ce002_balloon_04_02,event_ce002_balloon_04_02,Normal,c1002_02,Locale_SubScenario:event_ce002_balloon_04_02
event_ce002_balloon_04_03,event_ce002_balloon_04_03,Normal,c1002_02,Locale_SubScenario:event_ce002_balloon_04_03
event_ce002_balloon_04_04,event_ce002_balloon_04_04,Normal,c1002_02,Locale_SubScenario:event_ce002_balloon_04_04
event_ce002_balloon_04_05,event_ce002_balloon_04_05,Normal,c1002_02,Locale_SubScenario:event_ce002_balloon_04_05
event_ce002_balloon_04_06,event_ce002_balloon_04_06,Normal,c1002_02,Locale_SubScenario:event_ce002_balloon_04_06
event_ce002_balloon_04_07,event_ce002_balloon_04_07,Normal,c1002_02,Locale_SubScenario:event_ce002_balloon_04_07
event_ce002_balloon_05_01,event_ce002_balloon_05_01,Normal,6000d_01,Locale_SubScenario:event_ce002_balloon_05_01
event_ce002_balloon_05_02,event_ce002_balloon_05_02,Normal,6000d_02,Locale_SubScenario:event_ce002_balloon_05_02
event_ce002_balloon_05_03,event_ce002_balloon_05_03,Normal,6000d_02,Locale_SubScenario:event_ce002_balloon_05_03
event_ce002_balloon_05_04,event_ce002_balloon_05_04,Normal,6000d_02,Locale_SubScenario:event_ce002_balloon_05_04
event_ce002_balloon_05_05,event_ce002_balloon_05_05,Normal,6000d_02,Locale_SubScenario:event_ce002_balloon_05_05
event_ce002_balloon_05_06,event_ce002_balloon_05_06,Normal,6000d_02,Locale_SubScenario:event_ce002_balloon_05_06
event_ce002_balloon_05_07,event_ce002_balloon_05_07,Normal,6000d_02,Locale_SubScenario:event_ce002_balloon_05_07
event_ce002_balloon_06_01,event_ce002_balloon_06_01,Normal,b0006_01,Locale_SubScenario:event_ce002_balloon_06_01
event_ce002_balloon_06_02,event_ce002_balloon_06_02,Normal,b0006_02,Locale_SubScenario:event_ce002_balloon_06_02
event_ce002_balloon_06_03,event_ce002_balloon_06_03,Normal,b0006_02,Locale_SubScenario:event_ce002_balloon_06_03
event_ce002_balloon_06_04,event_ce002_balloon_06_04,Normal,b0006_02,Locale_SubScenario:event_ce002_balloon_06_04
event_ce002_balloon_06_05,event_ce002_balloon_06_05,Normal,b0006_02,Locale_SubScenario:event_ce002_balloon_06_05
event_ce002_balloon_06_06,event_ce002_balloon_06_06,Normal,b0006_02,Locale_SubScenario:event_ce002_balloon_06_06
event_ce002_balloon_06_07,event_ce002_balloon_06_07,Normal,b0006_02,Locale_SubScenario:event_ce002_balloon_06_07
event_redash_balloon_01_01,event_redash_balloon_01,Normal,snowwhite,Locale_SubScenario:event_redash_balloon_01_01
event_redash_balloon_01_02,event_redash_balloon_01,Normal,snowwhite,Locale_SubScenario:event_redash_balloon_01_02
event_redash_balloon_02_01,event_redash_balloon_02,Normal,liliweiss,Locale_SubScenario:event_redash_balloon_02_01
event_redash_balloon_02_02,event_redash_balloon_02,Normal,liliweiss,Locale_SubScenario:event_redash_balloon_02_02
event_redash_balloon_03_01,event_redash_balloon_03,Normal,dorothy,Locale_SubScenario:event_redash_balloon_03_01
event_redash_balloon_03_02,event_redash_balloon_03,Normal,dorothy,Locale_SubScenario:event_redash_balloon_03_02
event_redash_balloon_04_01,event_redash_balloon_04,Normal,hongryeon,Locale_SubScenario:event_redash_balloon_04_01
event_redash_balloon_04_02,event_redash_balloon_04,Normal,hongryeon,Locale_SubScenario:event_redash_balloon_04_02
event_redash_balloon_05_01,event_redash_balloon_05,Normal,rapunzel,Locale_SubScenario:event_redash_balloon_05_01
event_redash_balloon_05_02,event_redash_balloon_05,Normal,rapunzel,Locale_SubScenario:event_redash_balloon_05_02
event_redash_balloon_06_01,event_redash_balloon_06,Normal,snowwhite,Locale_SubScenario:event_redash_balloon_06_01
event_redash_balloon_06_02,event_redash_balloon_06,Normal,snowwhite,Locale_SubScenario:event_redash_balloon_06_02
event_redash_balloon_07_01,event_redash_balloon_07,Normal,commander,Locale_SubScenario:event_redash_balloon_07_01
event_redash_balloon_07_02,event_redash_balloon_07,Normal,commander,Locale_SubScenario:event_redash_balloon_07_02
event_redash_balloon_08_01,event_redash_balloon_08,Normal,liliweiss,Locale_SubScenario:event_redash_balloon_08_01
event_redash_balloon_08_02,event_redash_balloon_08,Normal,liliweiss,Locale_SubScenario:event_redash_balloon_08_02
event_redash_balloon_09_01,event_redash_balloon_09,Normal,dorothy,Locale_SubScenario:event_redash_balloon_09_01
event_redash_balloon_09_02,event_redash_balloon_09,Normal,dorothy,Locale_SubScenario:event_redash_balloon_09_02
event_redash_balloon_10_01,event_redash_balloon_10,Normal,hongryeon,Locale_SubScenario:event_redash_balloon_10_01
event_redash_balloon_10_02,event_redash_balloon_10,Normal,hongryeon,Locale_SubScenario:event_redash_balloon_10_02
event_redash_balloon_11_01,event_redash_balloon_11,Normal,rapunzel,Locale_SubScenario:event_redash_balloon_11_01
event_redash_balloon_11_02,event_redash_balloon_11,Normal,rapunzel,Locale_SubScenario:event_redash_balloon_11_02
event_redash_balloon_12_01,event_redash_balloon_12,Normal,massproduction01,Locale_SubScenario:event_redash_balloon_12_01
