id,group_id,echo_dialog_npc_id,name_tag_color,dialog_localkey,dialog_print_timing,voice,balloon_resource
3200107,32010,ce006_010_hermin,977CE3,Locale_SubScenario:ce006_bunker_6_7,50,ce006_bunker_6_7,
3200108,32010,ce006_010_hermin,977CE3,Locale_SubScenario:ce006_bunker_6_8,50,ce006_bunker_6_8,
3200109,32010,ce006_010_hermin,977CE3,Locale_SubScenario:ce006_bunker_6_9,50,ce006_bunker_6_9,
3200110,32010,ce006_010_hermin,977CE3,Locale_SubScenario:ce006_bunker_6_10,50,ce006_bunker_6_10,
3200111,32010,ce006_010_hermin,977CE3,Locale_SubScenario:ce006_bunker_6_11,50,ce006_bunker_6_11,
3200112,32010,ce006_010_hermin,977CE3,Locale_SubScenario:ce006_bunker_6_12,50,ce006_bunker_6_12,
3200113,32010,ce006_010_hermin,977CE3,Locale_SubScenario:ce006_bunker_6_13,50,ce006_bunker_6_13,
3200114,32010,ce006_010_hermin,977CE3,Locale_SubScenario:ce006_bunker_6_14,50,ce006_bunker_6_14,
3200115,32010,ce006_010_hermin,977CE3,Locale_SubScenario:ce006_bunker_6_15,50,ce006_bunker_6_15,
3200116,32010,ce006_010_hermin,977CE3,Locale_SubScenario:ce006_bunker_6_16,50,ce006_bunker_6_16,
3200117,32010,ce006_010_hermin,977CE3,Locale_SubScenario:ce006_bunker_6_17,50,ce006_bunker_6_17,
3200118,32010,ce006_010_hermin,977CE3,Locale_SubScenario:ce006_bunker_6_18,50,ce006_bunker_6_18,
3200119,32010,ce006_010_hermin,977CE3,Locale_SubScenario:ce006_bunker_6_19,50,ce006_bunker_6_19,
3200120,32010,ce006_010_hermin,977CE3,Locale_SubScenario:ce006_bunker_6_20,50,ce006_bunker_6_20,
3200121,32010,ce006_010_hermin,977CE3,Locale_SubScenario:ce006_bunker_6_21,50,ce006_bunker_6_21,
3200122,32010,ce006_010_hermin,977CE3,Locale_SubScenario:ce006_bunker_6_22,50,ce006_bunker_6_22,
3200123,32010,ce006_010_hermin,977CE3,Locale_SubScenario:ce006_bunker_6_23,50,ce006_bunker_6_23,
3200124,32010,ce006_010_hermin,977CE3,Locale_SubScenario:ce006_bunker_6_24,50,ce006_bunker_6_24,
3200125,32010,ce006_010_hermin,977CE3,Locale_SubScenario:ce006_bunker_6_25,50,ce006_bunker_6_25,
3200126,32010,ce006_010_hermin,977CE3,Locale_SubScenario:ce006_bunker_6_26,0,ce006_bunker_6_26,
